TIME, FY_5,,
0.988825,-8369.05905,,
0.989825,-8377.51765,,
0.990825,-8385.97624,,
0.991825,-8394.43483,,
0.992825,-8402.89342,,
0.993825,-8411.35201,,
0.994825,-8419.81059,,
0.995825,-8428.26917,,
0.996825,-8436.72775,,
0.997825,-8445.18632,,
0.998825,-8453.6449,,
0.9994125,-8458.61431,,
1,-8463.58372,,
