TIME, FY_5,,
2.00E-04,-0.423255608,,
4.00E-04,-0.846542077,,
7.00E-04,-1.48152889,,
1.10E-03,-2.32828283,,
1.50E-03,-3.17515419,,
1.90E-03,-4.02214042,,
2.30E-03,-4.86923903,,
2.70E-03,-5.71644761,,
3.10E-03,-6.56376381,,
3.50E-03,-7.41118535,,
3.90E-03,-8.25871001,,
4.30E-03,-9.10633562,,
4.70E-03,-9.95406009,,
5.10E-03,-10.8018814,,
5.50E-03,-11.6497975,,
5.90E-03,-12.4978064,,
6.30E-03,-13.3459064,,
6.70E-03,-14.1940955,,
7.10E-03,-15.0423719,,
7.50E-03,-15.890734,,
7.90E-03,-16.7391799,,
8.30E-03,-17.5877081,,
8.70E-03,-18.436317,,
9.10E-03,-19.2850049,,
9.50E-03,-20.1337703,,
9.90E-03,-20.9826118,,
1.03E-02,-21.8315278,,
1.07E-02,-22.6805169,,
1.11E-02,-23.5295778,,
1.15E-02,-24.3787092,,
1.19E-02,-25.2279095,,
1.23E-02,-26.0771777,,
1.27E-02,-26.9265124,,
1.31E-02,-27.7759124,,
1.35E-02,-28.6253765,,
1.39E-02,-29.4749035,,
1.43E-02,-30.3244922,,
1.47E-02,-31.1741417,,
1.51E-02,-32.0238507,,
1.55E-02,-32.8736182,,
1.59E-02,-33.7234431,,
1.63E-02,-34.5733245,,
1.67E-02,-35.4232614,,
1.71E-02,-36.2732527,,
1.75E-02,-37.1232975,,
1.79E-02,-37.9733949,,
1.83E-02,-38.8235441,,
1.87E-02,-39.6737439,,
1.91E-02,-40.5239938,,
1.95E-02,-41.3742927,,
1.99E-02,-42.2246398,,
2.03E-02,-43.0750344,,
2.07E-02,-43.9254756,,
2.11E-02,-44.7759626,,
2.15E-02,-45.6264947,,
2.19E-02,-46.4770712,,
2.23E-02,-47.3276913,,
2.27E-02,-48.1783543,,
2.31E-02,-49.0290596,,
2.35E-02,-49.8798063,,
2.39E-02,-50.7305939,,
2.43E-02,-51.5814216,,
2.47E-02,-52.4322889,,
2.51E-02,-53.2831952,,
2.55E-02,-54.1341397,,
2.59E-02,-54.985122,,
2.63E-02,-55.8361413,,
2.67E-02,-56.6871972,,
2.71E-02,-57.538289,,
2.75E-02,-58.3894162,,
2.79E-02,-59.2405783,,
2.83E-02,-60.0917747,,
2.87E-02,-60.9430049,,
2.91E-02,-61.7942684,,
2.95E-02,-62.6455647,,
2.99E-02,-63.4968932,,
3.03E-02,-64.3482535,,
3.07E-02,-65.1996452,,
3.11E-02,-66.0510677,,
3.15E-02,-66.9025207,,
3.19E-02,-67.7540035,,
3.23E-02,-68.6055159,,
3.27E-02,-69.4570574,,
3.31E-02,-70.3086275,,
3.35E-02,-71.1602259,,
3.39E-02,-72.0118521,,
3.43E-02,-72.8635057,,
3.47E-02,-73.7151864,,
3.51E-02,-74.5668938,,
3.55E-02,-75.4186274,,
3.59E-02,-76.2703869,,
3.63E-02,-77.122172,,
3.67E-02,-77.9739822,,
3.71E-02,-78.8258173,,
3.75E-02,-79.6776769,,
3.79E-02,-80.5295606,,
3.83E-02,-81.3814682,,
3.87E-02,-82.2333992,,
3.91E-02,-83.0853534,,
3.95E-02,-83.9373305,,
3.99E-02,-84.7893301,,
4.03E-02,-85.6413519,,
4.07E-02,-86.4933957,,
4.11E-02,-87.3454611,,
4.15E-02,-88.1975479,,
4.19E-02,-89.0496558,,
4.23E-02,-89.9017844,,
4.27E-02,-90.7539336,,
4.31E-02,-91.6061031,,
4.35E-02,-92.4582925,,
4.39E-02,-93.3105017,,
4.43E-02,-94.1627303,,
4.47E-02,-95.0149781,,
4.51E-02,-95.867245,,
4.55E-02,-96.7195305,,
4.59E-02,-97.5718346,,
4.63E-02,-98.4241569,,
4.67E-02,-99.2764972,,
4.71E-02,-100.128855,,
4.75E-02,-100.981231,,
4.79E-02,-101.833624,,
4.83E-02,-102.686034,,
4.87E-02,-103.538462,,
4.91E-02,-104.390905,,
4.95E-02,-105.243366,,
4.99E-02,-106.095842,,
5.03E-02,-106.948335,,
5.07E-02,-107.800844,,
5.11E-02,-108.653368,,
5.15E-02,-109.505908,,
5.19E-02,-110.358464,,
5.23E-02,-111.211034,,
5.27E-02,-112.063619,,
5.31E-02,-112.91622,,
5.35E-02,-113.768835,,
5.39E-02,-114.621464,,
5.43E-02,-115.474107,,
5.47E-02,-116.326765,,
5.51E-02,-117.179437,,
5.55E-02,-118.032122,,
5.59E-02,-118.884821,,
5.63E-02,-119.737534,,
5.67E-02,-120.59026,,
5.71E-02,-121.442999,,
5.75E-02,-122.295751,,
5.79E-02,-123.148516,,
5.83E-02,-124.001293,,
5.87E-02,-124.854084,,
5.91E-02,-125.706886,,
5.95E-02,-126.559701,,
5.99E-02,-127.412528,,
6.03E-02,-128.265367,,
6.07E-02,-129.118218,,
6.11E-02,-129.971081,,
6.15E-02,-130.823955,,
6.19E-02,-131.676841,,
6.23E-02,-132.529739,,
6.27E-02,-133.382647,,
6.31E-02,-134.235567,,
6.35E-02,-135.088497,,
6.39E-02,-135.941439,,
6.43E-02,-136.794391,,
6.47E-02,-137.647354,,
6.51E-02,-138.500328,,
6.55E-02,-139.353312,,
6.59E-02,-140.206306,,
6.63E-02,-141.05931,,
6.67E-02,-141.912325,,
6.71E-02,-142.76535,,
6.75E-02,-143.618384,,
6.79E-02,-144.471428,,
6.83E-02,-145.324482,,
6.87E-02,-146.177546,,
6.91E-02,-147.030619,,
6.95E-02,-147.883702,,
6.99E-02,-148.736793,,
7.03E-02,-149.589894,,
7.07E-02,-150.443004,,
7.11E-02,-151.296123,,
7.15E-02,-152.149251,,
7.19E-02,-153.002388,,
7.23E-02,-153.855534,,
7.27E-02,-154.708688,,
7.31E-02,-155.561851,,
7.35E-02,-156.415023,,
7.39E-02,-157.268202,,
7.43E-02,-158.12139,,
7.47E-02,-158.974587,,
7.51E-02,-159.827791,,
7.55E-02,-160.681004,,
7.59E-02,-161.534225,,
7.63E-02,-162.387453,,
7.67E-02,-163.24069,,
7.71E-02,-164.093934,,
7.75E-02,-164.947186,,
7.79E-02,-165.800445,,
7.83E-02,-166.653712,,
7.87E-02,-167.506987,,
7.91E-02,-168.360269,,
7.95E-02,-169.213558,,
7.99E-02,-170.066855,,
8.03E-02,-170.920159,,
8.07E-02,-171.77347,,
8.11E-02,-172.626788,,
8.15E-02,-173.480113,,
8.19E-02,-174.333445,,
8.23E-02,-175.186784,,
8.27E-02,-176.04013,,
8.31E-02,-176.893482,,
8.35E-02,-177.746842,,
8.39E-02,-178.600207,,
8.43E-02,-179.45358,,
8.47E-02,-180.306959,,
8.51E-02,-181.160344,,
8.55E-02,-182.013736,,
8.59E-02,-182.867134,,
8.63E-02,-183.720539,,
8.67E-02,-184.573949,,
8.71E-02,-185.427366,,
8.75E-02,-186.280789,,
8.79E-02,-187.134218,,
8.83E-02,-187.987654,,
8.87E-02,-188.841095,,
8.91E-02,-189.694542,,
8.95E-02,-190.547995,,
8.99E-02,-191.401453,,
9.03E-02,-192.254918,,
9.07E-02,-193.108388,,
9.11E-02,-193.961864,,
9.15E-02,-194.815345,,
9.19E-02,-195.668832,,
9.23E-02,-196.522325,,
9.27E-02,-197.375823,,
9.31E-02,-198.229326,,
9.35E-02,-199.082835,,
9.39E-02,-199.936349,,
9.43E-02,-200.789869,,
9.47E-02,-201.643394,,
9.51E-02,-202.496924,,
9.55E-02,-203.350459,,
9.59E-02,-204.203999,,
9.63E-02,-205.057544,,
9.67E-02,-205.911095,,
9.71E-02,-206.76465,,
9.75E-02,-207.618211,,
9.79E-02,-208.471776,,
9.83E-02,-209.325346,,
9.87E-02,-210.178921,,
9.91E-02,-211.032501,,
9.95E-02,-211.886086,,
9.99E-02,-212.739675,,
0.1003,-213.593269,,
0.1007,-214.446868,,
0.1011,-215.300471,,
0.1015,-216.154079,,
0.1019,-217.007691,,
0.1023,-217.861308,,
0.1027,-218.71493,,
0.1031,-219.568556,,
0.1035,-220.422186,,
0.1039,-221.275821,,
0.1043,-222.12946,,
0.1047,-222.983103,,
0.1051,-223.836751,,
0.1055,-224.690403,,
0.1059,-225.544059,,
0.1063,-226.397719,,
0.1067,-227.251383,,
0.1071,-228.105052,,
0.1075,-228.958725,,
0.1079,-229.812401,,
0.1083,-230.666082,,
0.1087,-231.519767,,
0.1091,-232.373455,,
0.1095,-233.227148,,
0.1099,-234.080845,,
0.1103,-234.934545,,
0.1107,-235.788249,,
0.1111,-236.641958,,
0.1115,-237.495669,,
0.1119,-238.349385,,
0.1123,-239.203105,,
0.1127,-240.056828,,
0.1131,-240.910555,,
0.1135,-241.764285,,
0.1139,-242.618019,,
0.1143,-243.471757,,
0.1147,-244.325499,,
0.1151,-245.179244,,
0.1155,-246.032992,,
0.1159,-246.886744,,
0.1163,-247.7405,,
0.1167,-248.594259,,
0.1171,-249.448021,,
0.1175,-250.301787,,
0.1179,-251.155556,,
0.1183,-252.009329,,
0.1187,-252.863105,,
0.1191,-253.716884,,
0.1195,-254.570667,,
0.1199,-255.424453,,
0.1203,-256.278242,,
0.1207,-257.132034,,
0.1211,-257.98583,,
0.1215,-258.839629,,
0.1219,-259.693431,,
0.1223,-260.547236,,
0.1227,-261.401044,,
0.1231,-262.254855,,
0.1235,-263.10867,,
0.1239,-263.962487,,
0.1243,-264.816308,,
0.1247,-265.670132,,
0.1251,-266.523958,,
0.1255,-267.377788,,
0.1259,-268.231621,,
0.1263,-269.085456,,
0.1267,-269.939295,,
0.1271,-270.793136,,
0.1275,-271.646981,,
0.1279,-272.500828,,
0.1283,-273.354678,,
0.1287,-274.208531,,
0.1291,-275.062387,,
0.1295,-275.916246,,
0.1299,-276.770107,,
0.1303,-277.623971,,
0.1307,-278.477838,,
0.1311,-279.331708,,
0.1315,-280.18558,,
0.1319,-281.039456,,
0.1323,-281.893333,,
0.1327,-282.747214,,
0.1331,-283.601097,,
0.1335,-284.454983,,
0.1339,-285.308871,,
0.1343,-286.162762,,
0.1347,-287.016656,,
0.1351,-287.870552,,
0.1355,-288.724451,,
0.1359,-289.578352,,
0.1363,-290.432256,,
0.1367,-291.286163,,
0.1371,-292.140072,,
0.1375,-292.993983,,
0.1379,-293.847897,,
0.1383,-294.701813,,
0.1387,-295.555732,,
0.1391,-296.409654,,
0.1395,-297.263577,,
0.1399,-298.117503,,
0.1403,-298.971432,,
0.1407,-299.825363,,
0.1411,-300.679296,,
0.1415,-301.533231,,
0.1419,-302.387169,,
0.1423,-303.24111,,
0.1427,-304.095052,,
0.1431,-304.948997,,
0.1435,-305.802944,,
0.1439,-306.656894,,
0.1443,-307.510845,,
0.1447,-308.364799,,
0.1451,-309.218755,,
0.1455,-310.072714,,
0.1459,-310.926674,,
0.1463,-311.780637,,
0.1467,-312.634602,,
0.1471,-313.488569,,
0.1475,-314.342539,,
0.1479,-315.19651,,
0.1483,-316.050484,,
0.1487,-316.90446,,
0.1491,-317.758438,,
0.1495,-318.612418,,
0.1499,-319.4664,,
0.1503,-320.320384,,
0.1507,-321.17437,,
0.1511,-322.028358,,
0.1515,-322.882349,,
0.1519,-323.736341,,
0.1523,-324.590336,,
0.1527,-325.444332,,
0.1531,-326.298331,,
0.1535,-327.152331,,
0.1539,-328.006333,,
0.1543,-328.860338,,
0.1547,-329.714344,,
0.1551,-330.568353,,
0.1555,-331.422363,,
0.1559,-332.276375,,
0.1563,-333.130389,,
0.1567,-333.984406,,
0.1571,-334.838424,,
0.1575,-335.692444,,
0.1579,-336.546465,,
0.1583,-337.400489,,
0.1587,-338.254515,,
0.1591,-339.108542,,
0.1595,-339.962571,,
0.1599,-340.816602,,
0.1603,-341.670635,,
0.1607,-342.52467,,
0.1611,-343.378707,,
0.1615,-344.232745,,
0.1619,-345.086785,,
0.1623,-345.940827,,
0.1627,-346.794871,,
0.1631,-347.648917,,
0.1635,-348.502964,,
0.1639,-349.357013,,
0.1643,-350.211064,,
0.1647,-351.065117,,
0.1651,-351.919171,,
0.1655,-352.773227,,
0.1659,-353.627285,,
0.1663,-354.481344,,
0.1667,-355.335405,,
0.1671,-356.189468,,
0.1675,-357.043533,,
0.1679,-357.897599,,
0.1683,-358.751667,,
0.1687,-359.605736,,
0.1691,-360.459808,,
0.1695,-361.31388,,
0.1699,-362.167955,,
0.1703,-363.022031,,
0.1707,-363.876109,,
0.1711,-364.730188,,
0.1715,-365.584269,,
0.1719,-366.438351,,
0.1723,-367.292436,,
0.1727,-368.146521,,
0.1731,-369.000609,,
0.1735,-369.854697,,
0.1739,-370.708788,,
0.1743,-371.56288,,
0.1747,-372.416973,,
0.1751,-373.271069,,
0.1755,-374.125165,,
0.1759,-374.979263,,
0.1763,-375.833363,,
0.1767,-376.687464,,
0.1771,-377.541567,,
0.1775,-378.395671,,
0.1779,-379.249777,,
0.1783,-380.103884,,
0.1787,-380.957993,,
0.1791,-381.812103,,
0.1795,-382.666215,,
0.1799,-383.520328,,
0.1803,-384.374442,,
0.1807,-385.228558,,
0.1811,-386.082676,,
0.1815,-386.936795,,
0.1819,-387.790915,,
0.1823,-388.645037,,
0.1827,-389.49916,,
0.1831,-390.353284,,
0.1835,-391.20741,,
0.1839,-392.061538,,
0.1843,-392.915667,,
0.1847,-393.769797,,
0.1851,-394.623928,,
0.1855,-395.478061,,
0.1859,-396.332196,,
0.1863,-397.186332,,
0.1867,-398.040469,,
0.1871,-398.894607,,
0.1875,-399.748747,,
0.1879,-400.602888,,
0.1883,-401.457031,,
0.1887,-402.311174,,
0.1891,-403.16532,,
0.1895,-404.019466,,
0.1899,-404.873614,,
0.1903,-405.727763,,
0.1907,-406.581913,,
0.1911,-407.436065,,
0.1915,-408.290218,,
0.1919,-409.144373,,
0.1923,-409.998528,,
0.1927,-410.852685,,
0.1931,-411.706843,,
0.1935,-412.561003,,
0.1939,-413.415164,,
0.1943,-414.269326,,
0.1947,-415.123489,,
0.1951,-415.977653,,
0.1955,-416.831819,,
0.1959,-417.685986,,
0.1963,-418.540154,,
0.1967,-419.394324,,
0.1971,-420.248495,,
0.1975,-421.102667,,
0.1979,-421.95684,,
0.1983,-422.811014,,
0.1987,-423.66519,,
0.1991,-424.519367,,
0.1995,-425.373545,,
0.1999,-426.227724,,
0.2003,-427.081904,,
0.2007,-427.936086,,
0.2011,-428.790269,,
0.2015,-429.644453,,
0.2019,-430.498638,,
0.2023,-431.352824,,
0.2027,-432.207012,,
0.2031,-433.0612,,
0.2035,-433.91539,,
0.2039,-434.769581,,
0.2043,-435.623773,,
0.2047,-436.477967,,
0.2051,-437.332161,,
0.2055,-438.186357,,
0.2059,-439.040553,,
0.2063,-439.894751,,
0.2067,-440.74895,,
0.2071,-441.60315,,
0.2075,-442.457351,,
0.2079,-443.311554,,
0.2083,-444.165757,,
0.2087,-445.019962,,
0.2091,-445.874167,,
0.2095,-446.728374,,
0.2099,-447.582582,,
0.2103,-448.436791,,
0.2107,-449.291001,,
0.2111,-450.145212,,
0.2115,-450.999424,,
0.2119,-451.853637,,
0.2123,-452.707852,,
0.2127,-453.562067,,
0.2131,-454.416284,,
0.2135,-455.270501,,
0.2139,-456.12472,,
0.2143,-456.978939,,
0.2147,-457.83316,,
0.2151,-458.687382,,
0.2155,-459.541605,,
0.2159,-460.395828,,
0.2163,-461.250053,,
0.2167,-462.104279,,
0.2171,-462.958506,,
0.2175,-463.812734,,
0.2179,-464.666963,,
0.2183,-465.521193,,
0.2187,-466.375424,,
0.2191,-467.229656,,
0.2195,-468.083889,,
0.2199,-468.938123,,
0.2203,-469.792358,,
0.2207,-470.646594,,
0.2211,-471.500831,,
0.2215,-472.355069,,
0.2219,-473.209308,,
0.2223,-474.063548,,
0.2227,-474.917789,,
0.2231,-475.772031,,
0.2235,-476.626274,,
0.2239,-477.480518,,
0.2243,-478.334763,,
0.2247,-479.189009,,
0.2251,-480.043256,,
0.2255,-480.897504,,
0.2259,-481.751752,,
0.2263,-482.606002,,
0.2267,-483.460253,,
0.2271,-484.314504,,
0.2275,-485.168757,,
0.2279,-486.02301,,
0.2283,-486.877265,,
0.2287,-487.73152,,
0.2291,-488.585776,,
0.2295,-489.440034,,
0.2299,-490.294292,,
0.2303,-491.148551,,
0.2307,-492.002811,,
0.2311,-492.857072,,
0.2315,-493.711334,,
0.2319,-494.565597,,
0.2323,-495.41986,,
0.2327,-496.274125,,
0.2331,-497.12839,,
0.2335,-497.982657,,
0.2339,-498.836924,,
0.2343,-499.691192,,
0.2347,-500.545461,,
0.2351,-501.399731,,
0.2355,-502.254002,,
0.2359,-503.108274,,
0.2363,-503.962547,,
0.2367,-504.81682,,
0.2371,-505.671095,,
0.2375,-506.52537,,
0.2379,-507.379646,,
0.2383,-508.233923,,
0.2387,-509.088201,,
0.2391,-509.94248,,
0.2395,-510.79676,,
0.2399,-511.65104,,
0.2403,-512.505321,,
0.2407,-513.359604,,
0.2411,-514.213887,,
0.2415,-515.068171,,
0.2419,-515.922455,,
0.2423,-516.776741,,
0.2427,-517.631027,,
0.2431,-518.485315,,
0.2435,-519.339603,,
0.2439,-520.193892,,
0.2443,-521.048182,,
0.2447,-521.902472,,
0.2451,-522.756764,,
0.2455,-523.611056,,
0.2459,-524.465349,,
0.2463,-525.319643,,
0.2467,-526.173938,,
0.2471,-527.028234,,
0.2475,-527.88253,,
0.2479,-528.736827,,
0.2483,-529.591125,,
0.2487,-530.445424,,
0.2491,-531.299724,,
0.2495,-532.154024,,
0.2499,-533.008325,,
0.2503,-533.862627,,
0.2507,-534.71693,,
0.2511,-535.571234,,
0.2515,-536.425538,,
0.2519,-537.279844,,
0.2523,-538.13415,,
