TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,,
0.56435625,0.210139905,2097.00415,-965.946886,-922.242109,1888.19,-2097.00,210.14,,,,
0.56635625,0.211172777,2104.43586,-969.405635,-925.474989,1894.88,-2104.44,211.17,,,,
0.56835625,0.212204825,2111.86757,-972.864938,-928.707306,1901.57,-2111.87,212.20,,,,
0.57035625,0.213235996,2119.29928,-976.324798,-931.939058,1908.26,-2119.30,213.24,,,,
0.57235625,0.214266236,2126.731,-979.78522,-935.170239,1914.96,-2126.73,214.27,,,,
0.57435625,0.215295492,2134.16272,-983.246208,-938.400845,1921.65,-2134.16,215.30,,,,
0.57635625,0.216323709,2141.59444,-986.707767,-941.630871,1928.34,-2141.59,216.32,,,,
0.57835625,0.217350836,2149.02617,-990.169899,-944.860313,1935.03,-2149.03,217.35,,,,
0.58035625,0.218376818,2156.4579,-993.63261,-948.089168,1941.72,-2156.46,218.38,,,,
0.58235625,0.219401604,2163.88963,-997.095904,-951.31743,1948.41,-2163.89,219.40,,,,
0.58435625,0.220425141,2171.32136,-1000.55978,-954.545096,1955.10,-2171.32,220.43,,,,
0.58635625,0.221447377,2178.7531,-1004.02426,-957.77216,1961.80,-2178.75,221.45,,,,
0.58835625,0.222468261,2186.18484,-1007.48932,-960.998618,1968.49,-2186.18,222.47,,,,
0.59035625,0.22348774,2193.61658,-1010.95499,-964.224467,1975.18,-2193.62,223.49,,,,
0.59235625,0.224505765,2201.04832,-1014.42126,-967.449702,1981.87,-2201.05,224.51,,,,
0.59435625,0.225522283,2208.48006,-1017.88814,-970.674319,1988.56,-2208.48,225.52,,,,
0.59635625,0.226537245,2215.91181,-1021.35563,-973.898313,1995.25,-2215.91,226.54,,,,
0.59835625,0.227550602,2223.34355,-1024.82373,-977.12168,2001.95,-2223.34,227.55,,,,
0.60035625,0.228562303,2230.7753,-1028.29246,-980.344417,2008.64,-2230.78,228.56,,,,
0.60235625,0.229572299,2238.20705,-1031.76181,-983.566518,2015.33,-2238.21,229.57,,,,
0.60435625,0.230580541,2245.6388,-1035.23179,-986.78798,2022.02,-2245.64,230.58,,,,
0.60635625,0.231586982,2253.07055,-1038.7024,-990.008797,2028.71,-2253.07,231.59,,,,
0.60835625,0.232591574,2260.5023,-1042.17365,-993.228967,2035.40,-2260.50,232.59,,,,
0.61035625,0.233594269,2267.93406,-1045.64554,-996.448484,2042.09,-2267.93,233.59,,,,
0.61235625,0.23459502,2275.36581,-1049.11807,-999.667346,2048.79,-2275.37,234.60,,,,
0.61435625,0.235593781,2282.79756,-1052.59126,-1002.88555,2055.48,-2282.80,235.59,,,,
0.61635625,0.236590506,2290.22932,-1056.06509,-1006.10308,2062.17,-2290.23,236.59,,,,
0.61835625,0.237585149,2297.66107,-1059.53959,-1009.31995,2068.86,-2297.66,237.59,,,,
0.62035625,0.238577667,2305.09283,-1063.01475,-1012.53615,2075.55,-2305.09,238.58,,,,
0.62235625,0.239568013,2312.52458,-1066.49057,-1015.75166,2082.24,-2312.52,239.57,,,,
0.62435625,0.240556145,2319.95634,-1069.96706,-1018.9665,2088.93,-2319.96,240.56,,,,
0.62635625,0.24154202,2327.38809,-1073.44423,-1022.18065,2095.62,-2327.39,241.54,,,,
0.62835625,0.242525594,2334.81984,-1076.92207,-1025.39411,2102.32,-2334.82,242.53,,,,
0.63035625,0.243506825,2342.2516,-1080.4006,-1028.60688,2109.01,-2342.25,243.51,,,,
0.63235625,0.244485673,2349.68335,-1083.87982,-1031.81895,2115.70,-2349.68,244.49,,,,
0.63435625,0.245462095,2357.1151,-1087.35972,-1035.03032,2122.39,-2357.12,245.46,,,,
0.63635625,0.246436051,2364.54685,-1090.84032,-1038.24098,2129.08,-2364.55,246.44,,,,
0.63835625,0.247407501,2371.9786,-1094.32162,-1041.45094,2135.77,-2371.98,247.41,,,,
0.64035625,0.248376407,2379.41035,-1097.80362,-1044.66018,2142.46,-2379.41,248.38,,,,
0.64235625,0.24934273,2386.8421,-1101.28633,-1047.8687,2149.16,-2386.84,249.34,,,,
0.64435625,0.25030643,2394.27384,-1104.76975,-1051.0765,2155.85,-2394.27,250.31,,,,
0.64635625,0.251267472,2401.70559,-1108.25388,-1054.28358,2162.54,-2401.71,251.27,,,,
0.64835625,0.252225818,2409.13733,-1111.73873,-1057.48992,2169.23,-2409.14,252.23,,,,
0.65035625,0.253181432,2416.56907,-1115.22431,-1060.69553,2175.92,-2416.57,253.18,,,,
0.65235625,0.254134278,2424.00081,-1118.71061,-1063.90041,2182.61,-2424.00,254.13,,,,
0.65435625,0.255084322,2431.43255,-1122.19765,-1067.10454,2189.30,-2431.43,255.08,,,,
0.65635625,0.256031529,2438.86428,-1125.68542,-1070.30793,2195.99,-2438.86,256.03,,,,
0.65835625,0.256975866,2446.29601,-1129.17393,-1073.51057,2202.68,-2446.30,256.98,,,,
0.66035625,0.257917299,2453.72774,-1132.66318,-1076.71246,2209.38,-2453.73,257.92,,,,
0.66235625,0.258855796,2461.15947,-1136.15318,-1079.91358,2216.07,-2461.16,258.86,,,,
0.66435625,0.259791325,2468.5912,-1139.64393,-1083.11395,2222.76,-2468.59,259.79,,,,
0.66635625,0.260723855,2476.02292,-1143.13544,-1086.31356,2229.45,-2476.02,260.72,,,,
0.66835625,0.261653356,2483.45464,-1146.6277,-1089.51239,2236.14,-2483.45,261.65,,,,
0.67035625,0.262579798,2490.88635,-1150.12073,-1092.71045,2242.83,-2490.89,262.58,,,,
0.67235625,0.263503152,2498.31807,-1153.61453,-1095.90774,2249.52,-2498.32,263.50,,,,
0.67435625,0.264423388,2505.74978,-1157.1091,-1099.10425,2256.21,-2505.75,264.42,,,,
0.67635625,0.265340481,2513.18149,-1160.60444,-1102.29997,2262.90,-2513.18,265.34,,,,
0.67835625,0.266254401,2520.61319,-1164.10057,-1105.4949,2269.60,-2520.61,266.25,,,,
0.68035625,0.267165123,2528.04489,-1167.59747,-1108.68905,2276.29,-2528.04,267.17,,,,
0.68235625,0.26807262,2535.47659,-1171.09517,-1111.88239,2282.98,-2535.48,268.07,,,,
0.68435625,0.268976868,2542.90828,-1174.59365,-1115.07494,2289.67,-2542.91,268.98,,,,
0.68635625,0.269877841,2550.33998,-1178.09293,-1118.26669,2296.36,-2550.34,269.88,,,,
0.68835625,0.270775516,2557.77166,-1181.59301,-1121.45763,2303.05,-2557.77,270.78,,,,
0.69035625,0.27166987,2565.20335,-1185.09389,-1124.64776,2309.74,-2565.20,271.67,,,,
0.69235625,0.272560879,2572.63503,-1188.59558,-1127.83707,2316.43,-2572.64,272.56,,,,
0.69435625,0.273448521,2580.0667,-1192.09808,-1131.02557,2323.12,-2580.07,273.45,,,,
0.69635625,0.274332776,2587.49838,-1195.6014,-1134.21325,2329.81,-2587.50,274.33,,,,
0.69835625,0.275213622,2594.93004,-1199.10553,-1137.4001,2336.51,-2594.93,275.21,,,,
0.70035625,0.276091039,2602.36171,-1202.61048,-1140.58612,2343.20,-2602.36,276.09,,,,
0.70235625,0.276965008,2609.79337,-1206.11627,-1143.77131,2349.89,-2609.79,276.97,,,,
0.70435625,0.27783551,2617.22503,-1209.62288,-1146.95566,2356.58,-2617.23,277.84,,,,
0.70635625,0.278702526,2624.65668,-1213.13032,-1150.13917,2363.27,-2624.66,278.70,,,,
0.70835625,0.279566038,2632.08833,-1216.63861,-1153.32184,2369.96,-2632.09,279.57,,,,
0.71035625,0.280426031,2639.51997,-1220.14773,-1156.50367,2376.65,-2639.52,280.43,,,,
0.71235625,0.281282486,2646.95161,-1223.65771,-1159.68464,2383.34,-2646.95,281.28,,,,
0.71435625,0.282135389,2654.38325,-1227.16853,-1162.86475,2390.03,-2654.38,282.14,,,,
0.71635625,0.282984723,2661.81488,-1230.6802,-1166.04401,2396.72,-2661.81,282.98,,,,
0.71835625,0.283830475,2669.24651,-1234.19273,-1169.22241,2403.42,-2669.25,283.83,,,,
0.72035625,0.28467263,2676.67813,-1237.70613,-1172.39994,2410.11,-2676.68,284.67,,,,
0.72235625,0.285511175,2684.10975,-1241.22039,-1175.5766,2416.80,-2684.11,285.51,,,,
0.72435625,0.286346096,2691.54137,-1244.73551,-1178.75239,2423.49,-2691.54,286.35,,,,
0.72635625,0.287177382,2698.97298,-1248.25151,-1181.9273,2430.18,-2698.97,287.18,,,,
0.72835625,0.28800502,2706.40459,-1251.76839,-1185.10133,2436.87,-2706.40,288.01,,,,
0.73035625,0.288829,2713.83619,-1255.28614,-1188.27448,2443.56,-2713.84,288.83,,,,
0.73235625,0.28964931,2721.26779,-1258.80478,-1191.44674,2450.25,-2721.27,289.65,,,,
0.73435625,0.290465941,2728.69938,-1262.32431,-1194.61811,2456.94,-2728.70,290.47,,,,
0.73635625,0.291278883,2736.13097,-1265.84473,-1197.78858,2463.63,-2736.13,291.28,,,,
0.73835625,0.292088126,2743.56256,-1269.36604,-1200.95816,2470.32,-2743.56,292.09,,,,
0.74035625,0.292893663,2750.99414,-1272.88825,-1204.12684,2477.02,-2750.99,292.89,,,,
0.74235625,0.293695485,2758.42571,-1276.41137,-1207.29461,2483.71,-2758.43,293.70,,,,
0.74435625,0.294493585,2765.85729,-1279.93539,-1210.46147,2490.40,-2765.86,294.49,,,,
0.74635625,0.295287956,2773.28885,-1283.46033,-1213.62741,2497.09,-2773.29,295.29,,,,
0.74835625,0.296078591,2780.72042,-1286.98617,-1216.79245,2503.78,-2780.72,296.08,,,,
0.75035625,0.296865485,2788.15198,-1290.51294,-1219.95656,2510.47,-2788.15,296.87,,,,
0.75235625,0.297648631,2795.58353,-1294.04062,-1223.11975,2517.16,-2795.58,297.65,,,,
0.75435625,0.298428026,2803.01508,-1297.56923,-1226.28201,2523.85,-2803.02,298.43,,,,
0.75635625,0.299203664,2810.44663,-1301.09878,-1229.44334,2530.54,-2810.45,299.20,,,,
0.75835625,0.299975541,2817.87817,-1304.62925,-1232.60373,2537.23,-2817.88,299.98,,,,
0.76035625,0.300743654,2825.30971,-1308.16066,-1235.76319,2543.92,-2825.31,300.74,,,,
0.76235625,0.301508,2832.74124,-1311.69301,-1238.92171,2550.61,-2832.74,301.51,,,,
0.76435625,0.302268575,2840.17278,-1315.2263,-1242.07928,2557.31,-2840.17,302.27,,,,
0.76635625,0.303025379,2847.6043,-1318.76054,-1245.23591,2564.00,-2847.60,303.03,,,,
0.76835625,0.303778408,2855.03575,-1322.29587,-1248.39171,2570.69,-2855.04,303.78,,,,
0.77035625,0.304527662,2862.4671,-1325.83232,-1251.54673,2577.38,-2862.47,304.53,,,,
0.77235625,0.30527314,2869.89844,-1329.36973,-1254.70079,2584.07,-2869.90,305.27,,,,
0.77435625,0.306014841,2877.32979,-1332.9081,-1257.85388,2590.76,-2877.33,306.01,,,,
0.77635625,0.306752765,2884.76114,-1336.44743,-1261.006,2597.45,-2884.76,306.75,,,,
0.77835625,0.307486912,2892.19248,-1339.98773,-1264.15716,2604.14,-2892.19,307.49,,,,
0.78035625,0.308217283,2899.62383,-1343.52901,-1267.30734,2610.84,-2899.62,308.22,,,,
0.78235625,0.30894388,2907.05517,-1347.07126,-1270.45654,2617.53,-2907.06,308.94,,,,
0.78435625,0.309666703,2914.48651,-1350.61449,-1273.60476,2624.22,-2914.49,309.67,,,,
0.78635625,0.310385754,2921.91786,-1354.15871,-1276.75199,2630.91,-2921.92,310.39,,,,
0.78835625,0.311101036,2929.3492,-1357.70391,-1279.89824,2637.60,-2929.35,311.10,,,,
0.79035625,0.311812551,2936.78054,-1361.2501,-1283.04349,2644.29,-2936.78,311.81,,,,
0.79235625,0.312520302,2944.21188,-1364.79728,-1286.18774,2650.99,-2944.21,312.52,,,,
0.79435625,0.313224293,2951.64323,-1368.34547,-1289.331,2657.68,-2951.64,313.22,,,,
0.79635625,0.313924526,2959.07457,-1371.89465,-1292.47325,2664.37,-2959.07,313.92,,,,
0.79835625,0.314621007,2966.50591,-1375.44484,-1295.61449,2671.06,-2966.51,314.62,,,,
0.80035625,0.315313738,2973.93725,-1378.99604,-1298.75473,2677.75,-2973.94,315.31,,,,
0.80235625,0.316002725,2981.36859,-1382.54825,-1301.89395,2684.44,-2981.37,316.00,,,,
0.80435625,0.316687973,2988.79993,-1386.10147,-1305.03215,2691.13,-2988.80,316.69,,,,
0.80635625,0.317369487,2996.23127,-1389.65572,-1308.16933,2697.83,-2996.23,317.37,,,,
0.80835625,0.318047272,3003.66261,-1393.21099,-1311.30548,2704.52,-3003.66,318.05,,,,
0.81035625,0.318721335,3011.09395,-1396.76728,-1314.44061,2711.21,-3011.09,318.72,,,,
0.81235625,0.319391681,3018.52529,-1400.32461,-1317.5747,2717.90,-3018.53,319.39,,,,
0.81435625,0.320058316,3025.95662,-1403.88297,-1320.70776,2724.59,-3025.96,320.06,,,,
0.81635625,0.320721248,3033.38796,-1407.44236,-1323.83977,2731.28,-3033.39,320.72,,,,
0.81835625,0.321380483,3040.8193,-1411.0028,-1326.97075,2737.97,-3040.82,321.38,,,,
0.82035625,0.322036028,3048.25064,-1414.56428,-1330.10068,2744.66,-3048.25,322.04,,,,
0.82235625,0.322687891,3055.68198,-1418.12681,-1333.22955,2751.36,-3055.68,322.69,,,,
0.82435625,0.32333608,3063.11332,-1421.6904,-1336.35737,2758.05,-3063.11,323.34,,,,
0.82635625,0.323980603,3070.54465,-1425.25504,-1339.48414,2764.74,-3070.54,323.98,,,,
0.82835625,0.324621467,3077.97599,-1428.82073,-1342.60984,2771.43,-3077.98,324.62,,,,
0.83035625,0.325258681,3085.40733,-1432.38749,-1345.73448,2778.12,-3085.41,325.26,,,,
0.83235625,0.325892254,3092.83867,-1435.95532,-1348.85805,2784.81,-3092.84,325.89,,,,
0.83435625,0.326522195,3100.27001,-1439.52422,-1351.98054,2791.50,-3100.27,326.52,,,,
0.83635625,0.327148513,3107.70134,-1443.09419,-1355.10197,2798.20,-3107.70,327.15,,,,
0.83835625,0.327771216,3115.13268,-1446.66524,-1358.22231,2804.89,-3115.13,327.77,,,,
0.84035625,0.328390315,3122.56402,-1450.23737,-1361.34157,2811.58,-3122.56,328.39,,,,
0.84235625,0.32900582,3129.99536,-1453.81058,-1364.45974,2818.27,-3130.00,329.01,,,,
0.84435625,0.329617739,3137.4267,-1457.38488,-1367.57682,2824.96,-3137.43,329.62,,,,
0.84635625,0.330226084,3144.85804,-1460.96028,-1370.69281,2831.65,-3144.86,330.23,,,,
0.84835625,0.330830864,3152.28937,-1464.53677,-1373.8077,2838.34,-3152.29,330.83,,,,
0.85035625,0.33143209,3159.72071,-1468.11436,-1376.92149,2845.04,-3159.72,331.43,,,,
0.85235625,0.332029773,3167.15205,-1471.69305,-1380.03417,2851.73,-3167.15,332.03,,,,
0.85435625,0.332623923,3174.58339,-1475.27285,-1383.14575,2858.42,-3174.58,332.62,,,,
0.85635625,0.333214551,3182.01473,-1478.85376,-1386.25621,2865.11,-3182.01,333.21,,,,
0.85835625,0.333801669,3189.44607,-1482.43578,-1389.36556,2871.80,-3189.45,333.80,,,,
0.86035625,0.334385287,3196.87741,-1486.01892,-1392.47379,2878.49,-3196.88,334.39,,,,
0.86235625,0.334965417,3204.30875,-1489.60318,-1395.58089,2885.18,-3204.31,334.97,,,,
0.86435625,0.335542071,3211.74009,-1493.18856,-1398.68687,2891.88,-3211.74,335.54,,,,
0.86635625,0.336115261,3219.17143,-1496.77507,-1401.79172,2898.57,-3219.17,336.12,,,,
0.86835625,0.336684997,3226.60277,-1500.36272,-1404.89544,2905.26,-3226.60,336.68,,,,
0.87035625,0.337251293,3234.03411,-1503.9515,-1407.99802,2911.95,-3234.03,337.25,,,,
0.87235625,0.33781416,3241.46545,-1507.54142,-1411.09946,2918.64,-3241.47,337.81,,,,
0.87435625,0.33837361,3248.89679,-1511.13248,-1414.19975,2925.33,-3248.90,338.37,,,,
0.87635625,0.338929656,3256.32813,-1514.72468,-1417.29889,2932.02,-3256.33,338.93,,,,
0.87835625,0.33948231,3263.75947,-1518.31804,-1420.39689,2938.71,-3263.76,339.48,,,,
0.88035625,0.340031585,3271.19081,-1521.91255,-1423.49373,2945.41,-3271.19,340.03,,,,
0.88235625,0.340577493,3278.62216,-1525.50822,-1426.5894,2952.10,-3278.62,340.58,,,,
0.88435625,0.341120048,3286.0535,-1529.10505,-1429.68392,2958.79,-3286.05,341.12,,,,
0.88635625,0.341659261,3293.48484,-1532.70305,-1432.77727,2965.48,-3293.48,341.66,,,,
0.88835625,0.342195147,3300.91618,-1536.30221,-1435.86945,2972.17,-3300.92,342.20,,,,
0.89035625,0.342727717,3308.34753,-1539.90254,-1438.96046,2978.86,-3308.35,342.73,,,,
0.89235625,0.343256986,3315.77887,-1543.50405,-1442.05029,2985.55,-3315.78,343.26,,,,
0.89435625,0.343782965,3323.21022,-1547.10674,-1445.13894,2992.25,-3323.21,343.78,,,,
0.89635625,0.34430567,3330.64156,-1550.71061,-1448.2264,2998.94,-3330.64,344.31,,,,
0.89835625,0.344825112,3338.0729,-1554.31567,-1451.31268,3005.63,-3338.07,344.83,,,,
0.90035625,0.345341306,3345.50425,-1557.92192,-1454.39776,3012.32,-3345.50,345.34,,,,
0.90235625,0.345854265,3352.93559,-1561.52936,-1457.48165,3019.01,-3352.94,345.85,,,,
0.90435625,0.346364002,3360.36694,-1565.138,-1460.56434,3025.70,-3360.37,346.36,,,,
0.90635625,0.346870531,3367.79829,-1568.74784,-1463.64583,3032.39,-3367.80,346.87,,,,
0.90835625,0.347373866,3375.22963,-1572.35888,-1466.72612,3039.09,-3375.23,347.37,,,,
0.91035625,0.347874021,3382.66098,-1575.97113,-1469.80519,3045.78,-3382.66,347.87,,,,
0.91235625,0.348371009,3390.09233,-1579.58459,-1472.88305,3052.47,-3390.09,348.37,,,,
0.91435625,0.348864844,3397.52367,-1583.19927,-1475.95969,3059.16,-3397.52,348.86,,,,
0.91635625,0.34935554,3404.95502,-1586.81517,-1479.03511,3065.85,-3404.96,349.36,,,,
0.91835625,0.349843111,3412.38637,-1590.43229,-1482.10931,3072.54,-3412.39,349.84,,,,
0.92035625,0.350327571,3419.81772,-1594.05064,-1485.18228,3079.23,-3419.82,350.33,,,,
0.92235625,0.350808934,3427.24907,-1597.67022,-1488.25402,3085.92,-3427.25,350.81,,,,
0.92435625,0.351287213,3434.68042,-1601.29103,-1491.32453,3092.62,-3434.68,351.29,,,,
0.92635625,0.351762424,3442.11176,-1604.91308,-1494.39379,3099.31,-3442.11,351.76,,,,
0.92835625,0.35223458,3449.54311,-1608.53636,-1497.46181,3106.00,-3449.54,352.23,,,,
0.93035625,0.352703696,3456.97447,-1612.1609,-1500.52859,3112.69,-3456.97,352.70,,,,
0.93235625,0.353169785,3464.40582,-1615.78668,-1503.59412,3119.38,-3464.41,353.17,,,,
0.93435625,0.353632861,3471.83717,-1619.41371,-1506.65839,3126.07,-3471.84,353.63,,,,
0.93635625,0.35409294,3479.26852,-1623.042,-1509.72141,3132.76,-3479.27,354.09,,,,
0.93835625,0.354550034,3486.69987,-1626.67155,-1512.78317,3139.45,-3486.70,354.55,,,,
0.94035625,0.355004159,3494.13122,-1630.30236,-1515.84366,3146.15,-3494.13,355.00,,,,
0.94235625,0.355455328,3501.56258,-1633.93443,-1518.90289,3152.84,-3501.56,355.46,,,,
0.94435625,0.355903556,3508.99393,-1637.56778,-1521.96085,3159.53,-3508.99,355.90,,,,
0.94635625,0.356348857,3516.42528,-1641.2024,-1525.01753,3166.22,-3516.43,356.35,,,,
0.94835625,0.356791246,3523.85664,-1644.83829,-1528.07293,3172.91,-3523.86,356.79,,,,
0.95035625,0.357230736,3531.28799,-1648.47547,-1531.12705,3179.60,-3531.29,357.23,,,,
0.95235625,0.357667342,3538.71935,-1652.11393,-1534.17989,3186.29,-3538.72,357.67,,,,
0.95435625,0.358101078,3546.1507,-1655.75368,-1537.23143,3192.99,-3546.15,358.10,,,,
0.95635625,0.358531959,3553.58206,-1659.39472,-1540.28169,3199.68,-3553.58,358.53,,,,
0.95835625,0.358959999,3561.01341,-1663.03705,-1543.33065,3206.37,-3561.01,358.96,,,,
0.96035625,0.359385211,3568.44477,-1666.68069,-1546.37831,3213.06,-3568.44,359.39,,,,
0.96235625,0.359807611,3575.87613,-1670.32562,-1549.42466,3219.75,-3575.88,359.81,,,,
0.96435625,0.360227212,3583.30748,-1673.97186,-1552.46971,3226.44,-3583.31,360.23,,,,
0.96635625,0.360644029,3590.73884,-1677.61941,-1555.51345,3233.13,-3590.74,360.64,,,,
0.96835625,0.361058077,3598.1702,-1681.26828,-1558.55587,3239.82,-3598.17,361.06,,,,
0.97035625,0.361469368,3605.60156,-1684.91846,-1561.59698,3246.52,-3605.60,361.47,,,,
0.97235625,0.361877918,3613.03292,-1688.56996,-1564.63676,3253.21,-3613.03,361.88,,,,
0.97435625,0.36228374,3620.46428,-1692.22278,-1567.67522,3259.90,-3620.46,362.28,,,,
0.97635625,0.36268685,3627.89564,-1695.87693,-1570.71235,3266.59,-3627.90,362.69,,,,
0.97835625,0.36308726,3635.327,-1699.53241,-1573.74816,3273.28,-3635.33,363.09,,,,
0.98035625,0.363484986,3642.75836,-1703.18923,-1576.78262,3279.97,-3642.76,363.48,,,,
0.98235625,0.36388004,3650.18972,-1706.84738,-1579.81575,3286.66,-3650.19,363.88,,,,
0.98435625,0.364272438,3657.62108,-1710.50688,-1582.84753,3293.35,-3657.62,364.27,,,,
0.98635625,0.364662194,3665.05244,-1714.16771,-1585.87797,3300.05,-3665.05,364.66,,,,
0.98835625,0.36504932,3672.4838,-1717.8299,-1588.90706,3306.74,-3672.48,365.05,,,,
0.99035625,0.365433833,3679.91517,-1721.49344,-1591.9348,3313.43,-3679.92,365.43,,,,
0.99235625,0.365815744,3687.34653,-1725.15834,-1594.96118,3320.12,-3687.35,365.82,,,,
0.99435625,0.366195069,3694.77789,-1728.82459,-1597.9862,3326.81,-3694.78,366.20,,,,
0.99635625,0.366571822,3702.20926,-1732.49221,-1601.00985,3333.50,-3702.21,366.57,,,,
0.99835625,0.366946015,3709.64062,-1736.16119,-1604.03214,3340.19,-3709.64,366.95,,,,
1,0.367251577,3715.74208,-1739.1722,-1606.51015,3345.68,-3715.74,367.25,,,,
