TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,,
0.56235625,0.173595958,2674.19192,-443.961489,-424.944977,868.91,-2674.19,173.60,,,,
0.56435625,0.175140778,2683.70192,-445.558425,-426.441438,872.00,-2683.70,175.14,,,,
0.56635625,0.176691696,2693.21194,-447.155822,-427.937539,875.09,-2693.21,176.69,,,,
0.56835625,0.178248472,2702.72199,-448.753683,-429.433273,878.19,-2702.72,178.25,,,,
0.57035625,0.179810859,2712.23206,-450.352012,-430.928628,881.28,-2712.23,179.81,,,,
0.57235625,0.181378605,2721.74217,-451.950812,-432.423597,884.37,-2721.74,181.38,,,,
0.57435625,0.182951452,2731.25232,-453.550086,-433.918169,887.47,-2731.25,182.95,,,,
0.57635625,0.184529139,2740.7625,-455.149837,-435.412336,890.56,-2740.76,184.53,,,,
0.57835625,0.186111398,2750.27273,-456.750068,-436.906087,893.66,-2750.27,186.11,,,,
0.58035625,0.187697957,2759.78301,-458.35078,-438.399414,896.75,-2759.78,187.70,,,,
0.58235625,0.189288541,2769.29335,-459.951976,-439.892303,899.84,-2769.29,189.29,,,,
0.58435625,0.190882869,2778.80374,-461.553658,-441.384746,902.94,-2778.80,190.88,,,,
0.58635625,0.192480657,2788.31418,-463.155827,-442.876733,906.03,-2788.31,192.48,,,,
0.58835625,0.194081619,2797.8247,-464.758486,-444.368254,909.13,-2797.82,194.08,,,,
0.59035625,0.195685464,2807.33527,-466.361635,-445.859297,912.22,-2807.34,195.69,,,,
0.59235625,0.197291901,2816.84592,-467.965275,-447.349851,915.32,-2816.85,197.29,,,,
0.59435625,0.198900634,2826.35663,-469.569408,-448.839906,918.41,-2826.36,198.90,,,,
0.59635625,0.200511366,2835.86742,-471.174035,-450.329452,921.50,-2835.87,200.51,,,,
0.59835625,0.2021238,2845.37828,-472.779157,-451.818478,924.60,-2845.38,202.12,,,,
0.60035625,0.203737635,2854.88922,-474.384774,-453.306973,927.69,-2854.89,203.74,,,,
0.60235625,0.205352571,2864.40024,-475.990888,-454.794927,930.79,-2864.40,205.35,,,,
0.60435625,0.206968306,2873.91133,-477.597499,-456.282329,933.88,-2873.91,206.97,,,,
0.60635625,0.208584541,2883.4225,-479.204609,-457.769169,936.97,-2883.42,208.58,,,,
0.60835625,0.210200972,2892.93375,-480.812218,-459.255438,940.07,-2892.93,210.20,,,,
0.61035625,0.211817301,2902.44507,-482.420327,-460.741126,943.16,-2902.45,211.82,,,,
0.61235625,0.213433226,2911.95648,-484.028938,-462.226222,946.26,-2911.96,213.43,,,,
0.61435625,0.21504845,2921.46796,-485.638052,-463.710717,949.35,-2921.47,215.05,,,,
0.61635625,0.216662677,2930.97951,-487.247669,-465.194603,952.44,-2930.98,216.66,,,,
0.61835625,0.218275609,2940.49114,-488.857792,-466.67787,955.54,-2940.49,218.28,,,,
0.62035625,0.219886956,2950.00284,-490.468423,-468.16051,958.63,-2950.00,219.89,,,,
0.62235625,0.221496426,2959.51461,-492.079562,-469.642515,961.72,-2959.51,221.50,,,,
0.62435625,0.223103732,2969.02644,-493.691212,-471.123877,964.82,-2969.03,223.10,,,,
0.62635625,0.22470859,2978.53834,-495.303375,-472.604587,967.91,-2978.54,224.71,,,,
0.62835625,0.226310719,2988.0503,-496.916053,-474.084639,971.00,-2988.05,226.31,,,,
0.63035625,0.227909841,2997.56232,-498.52925,-475.564025,974.09,-2997.56,227.91,,,,
0.63235625,0.229505683,3007.07439,-500.142967,-477.04274,977.19,-3007.07,229.51,,,,
0.63435625,0.231097975,3016.58652,-501.757208,-478.520777,980.28,-3016.59,231.10,,,,
0.63635625,0.232686453,3026.09869,-503.371976,-479.998129,983.37,-3026.10,232.69,,,,
0.63835625,0.234270857,3035.6109,-504.987274,-481.474791,986.46,-3035.61,234.27,,,,
0.64035625,0.235850931,3045.12315,-506.603106,-482.950759,989.55,-3045.12,235.85,,,,
0.64235625,0.237426425,3054.63544,-508.219476,-484.426026,992.65,-3054.64,237.43,,,,
0.64435625,0.238997094,3064.14776,-509.836388,-485.90059,995.74,-3064.15,239.00,,,,
0.64635625,0.240562698,3073.66011,-511.453846,-487.374443,998.83,-3073.66,240.56,,,,
0.64835625,0.242123002,3083.17248,-513.071855,-488.847584,1001.92,-3083.17,242.12,,,,
0.65035625,0.243677778,3092.68487,-514.690419,-490.320009,1005.01,-3092.68,243.68,,,,
0.65235625,0.245226803,3102.19727,-516.309542,-491.791714,1008.10,-3102.20,245.23,,,,
0.65435625,0.24676986,3111.70968,-517.929231,-493.262696,1011.19,-3111.71,246.77,,,,
0.65635625,0.248306738,3121.2221,-519.54949,-494.732951,1014.28,-3121.22,248.31,,,,
0.65835625,0.249837232,3130.73453,-521.170323,-496.202478,1017.37,-3130.73,249.84,,,,
0.66035625,0.251361144,3140.24695,-522.791738,-497.671274,1020.46,-3140.25,251.36,,,,
0.66235625,0.25287828,3149.75937,-524.413738,-499.139337,1023.55,-3149.76,252.88,,,,
0.66435625,0.254388454,3159.27177,-526.036331,-500.606664,1026.64,-3159.27,254.39,,,,
0.66635625,0.255891485,3168.78417,-527.65952,-502.073254,1029.73,-3168.78,255.89,,,,
0.66835625,0.257387201,3178.29655,-529.283313,-503.539105,1032.82,-3178.30,257.39,,,,
0.67035625,0.258875433,3187.80891,-530.907715,-505.004216,1035.91,-3187.81,258.88,,,,
0.67235625,0.26035602,3197.32125,-532.532732,-506.468586,1039.00,-3197.32,260.36,,,,
0.67435625,0.261828807,3206.83356,-534.15837,-507.932211,1042.09,-3206.83,261.83,,,,
0.67635625,0.263293645,3216.34585,-535.784635,-509.395093,1045.18,-3216.35,263.29,,,,
0.67835625,0.264750391,3225.8581,-537.411533,-510.857229,1048.27,-3225.86,264.75,,,,
0.68035625,0.266198909,3235.37033,-539.03907,-512.318619,1051.36,-3235.37,266.20,,,,
0.68235625,0.267639068,3244.88252,-540.667252,-513.779261,1054.45,-3244.88,267.64,,,,
0.68435625,0.269070744,3254.39467,-542.296086,-515.239155,1057.54,-3254.39,269.07,,,,
0.68635625,0.27049382,3263.90678,-543.925576,-516.698299,1060.62,-3263.91,270.49,,,,
0.68835625,0.271908182,3273.41885,-545.55573,-518.156693,1063.71,-3273.42,271.91,,,,
0.69035625,0.273313724,3282.93088,-547.186553,-519.614337,1066.80,-3282.93,273.31,,,,
0.69235625,0.274710345,3292.44287,-548.818051,-521.071227,1069.89,-3292.44,274.71,,,,
0.69435625,0.276097951,3301.95481,-550.45023,-522.527364,1072.98,-3301.95,276.10,,,,
0.69635625,0.277476451,3311.46671,-552.083097,-523.982749,1076.07,-3311.47,277.48,,,,
0.69835625,0.278845762,3320.97856,-553.716656,-525.437378,1079.15,-3320.98,278.85,,,,
0.70035625,0.280205806,3330.49036,-555.350914,-526.89125,1082.24,-3330.49,280.21,,,,
0.70235625,0.281556509,3340.00211,-556.985877,-528.344366,1085.33,-3340.00,281.56,,,,
0.70435625,0.282897802,3349.51382,-558.62155,-529.796723,1088.42,-3349.51,282.90,,,,
0.70635625,0.284229624,3359.02547,-560.257939,-531.248322,1091.51,-3359.03,284.23,,,,
0.70835625,0.285551916,3368.53708,-561.895049,-532.69916,1094.59,-3368.54,285.55,,,,
0.71035625,0.286864624,3378.04864,-563.532886,-534.149236,1097.68,-3378.05,286.86,,,,
0.71235625,0.2881677,3387.56015,-565.171455,-535.598548,1100.77,-3387.56,288.17,,,,
0.71435625,0.289461101,3397.0716,-566.810763,-537.047095,1103.86,-3397.07,289.46,,,,
0.71635625,0.290744787,3406.58301,-568.450813,-538.494877,1106.95,-3406.58,290.74,,,,
0.71835625,0.292018723,3416.09437,-570.091612,-539.94189,1110.03,-3416.09,292.02,,,,
0.72035625,0.293282878,3425.60569,-571.733164,-541.388134,1113.12,-3425.61,293.28,,,,
0.72235625,0.294537225,3435.11695,-573.375475,-542.833607,1116.21,-3435.12,294.54,,,,
0.72435625,0.295781743,3444.62817,-575.018549,-544.278306,1119.30,-3444.63,295.78,,,,
0.72635625,0.297016412,3454.13934,-576.662393,-545.722229,1122.38,-3454.14,297.02,,,,
0.72835625,0.298241218,3463.65046,-578.30701,-547.165376,1125.47,-3463.65,298.24,,,,
0.73035625,0.299456149,3473.16154,-579.952406,-548.607743,1128.56,-3473.16,299.46,,,,
0.73235625,0.300661197,3482.67257,-581.598586,-550.049328,1131.65,-3482.67,300.66,,,,
0.73435625,0.301856358,3492.18356,-583.245554,-551.490129,1134.74,-3492.18,301.86,,,,
0.73635625,0.303041632,3501.69451,-584.893315,-552.930143,1137.82,-3501.69,303.04,,,,
0.73835625,0.30421702,3511.20542,-586.541874,-554.369368,1140.91,-3511.21,304.22,,,,
0.74035625,0.305382528,3520.71628,-588.191235,-555.807802,1144.00,-3520.72,305.38,,,,
0.74235625,0.306538163,3530.2271,-589.841404,-557.245441,1147.09,-3530.23,306.54,,,,
0.74435625,0.307683938,3539.73789,-591.492384,-558.682283,1150.17,-3539.74,307.68,,,,
0.74635625,0.308819866,3549.24863,-593.144181,-560.118325,1153.26,-3549.25,308.82,,,,
0.74835625,0.309945963,3558.75934,-594.796798,-561.553564,1156.35,-3558.76,309.95,,,,
0.75035625,0.311062249,3568.27001,-596.450241,-562.987996,1159.44,-3568.27,311.06,,,,
0.75235625,0.312168745,3577.78065,-598.104513,-564.42162,1162.53,-3577.78,312.17,,,,
0.75435625,0.313265476,3587.29125,-599.75962,-565.854431,1165.61,-3587.29,313.27,,,,
0.75635625,0.314352466,3596.80182,-601.415566,-567.286425,1168.70,-3596.80,314.35,,,,
0.75835625,0.315429746,3606.31236,-603.072355,-568.717601,1171.79,-3606.31,315.43,,,,
0.76035625,0.316497344,3615.82286,-604.729991,-570.147955,1174.88,-3615.82,316.50,,,,
0.76235625,0.317555293,3625.33334,-606.38848,-571.577481,1177.97,-3625.33,317.56,,,,
0.76435625,0.318603629,3634.84379,-608.047824,-573.006179,1181.05,-3634.84,318.60,,,,
0.76635625,0.319642385,3644.3542,-609.70803,-574.434042,1184.14,-3644.35,319.64,,,,
0.76835625,0.320671601,3653.8646,-611.3691,-575.861069,1187.23,-3653.86,320.67,,,,
0.77035625,0.321691316,3663.37496,-613.031041,-577.287255,1190.32,-3663.37,321.69,,,,
0.77235625,0.322701571,3672.8853,-614.693855,-578.712596,1193.41,-3672.89,322.70,,,,
0.77435625,0.323702408,3682.39562,-616.357547,-580.137087,1196.49,-3682.40,323.70,,,,
0.77635625,0.32469387,3691.90591,-618.022122,-581.560726,1199.58,-3691.91,324.69,,,,
0.77835625,0.325676004,3701.4158,-619.688498,-582.98442,1202.67,-3701.42,325.68,,,,
0.78035625,0.326648856,3710.9256,-621.355956,-584.407443,1205.76,-3710.93,326.65,,,,
0.78235625,0.327612473,3720.4354,-623.024288,-585.829579,1208.85,-3720.44,327.61,,,,
0.78435625,0.328566903,3729.94521,-624.693499,-587.250824,1211.94,-3729.95,328.57,,,,
0.78635625,0.329512198,3739.45501,-626.363593,-588.671174,1215.03,-3739.46,329.51,,,,
0.78835625,0.330448407,3748.96482,-628.034576,-590.090624,1218.13,-3748.96,330.45,,,,
0.79035625,0.331375583,3758.47463,-629.706451,-591.509169,1221.22,-3758.47,331.38,,,,
0.79235625,0.332293777,3767.98444,-631.379224,-592.926807,1224.31,-3767.98,332.29,,,,
0.79435625,0.333203044,3777.49426,-633.052899,-594.343532,1227.40,-3777.49,333.20,,,,
0.79635625,0.334103437,3787.00408,-634.727481,-595.75934,1230.49,-3787.00,334.10,,,,
0.79835625,0.334995012,3796.5139,-636.402974,-597.174225,1233.58,-3796.51,335.00,,,,
0.80035625,0.335877824,3806.02372,-638.079385,-598.588186,1236.67,-3806.02,335.88,,,,
0.80235625,0.33675193,3815.53355,-639.756717,-600.001214,1239.76,-3815.53,336.75,,,,
0.80435625,0.337617386,3825.04338,-641.434976,-601.413308,1242.85,-3825.04,337.62,,,,
0.80635625,0.338474249,3834.55322,-643.114166,-602.824462,1245.94,-3834.55,338.47,,,,
0.80835625,0.339322577,3844.06306,-644.794293,-604.234671,1249.03,-3844.06,339.32,,,,
0.81035625,0.34016243,3853.5729,-646.475362,-605.64393,1252.12,-3853.57,340.16,,,,
0.81235625,0.340993864,3863.08275,-648.157377,-607.052235,1255.21,-3863.08,340.99,,,,
0.81435625,0.341816939,3872.5926,-649.840344,-608.459581,1258.30,-3872.59,341.82,,,,
0.81635625,0.342631715,3882.10246,-651.524268,-609.865962,1261.39,-3882.10,342.63,,,,
0.81835625,0.343438251,3891.61232,-653.209155,-611.271374,1264.48,-3891.61,343.44,,,,
0.82035625,0.344236607,3901.12218,-654.895009,-612.675812,1267.57,-3901.12,344.24,,,,
0.82235625,0.345026843,3910.63205,-656.581836,-614.079272,1270.66,-3910.63,345.03,,,,
0.82435625,0.345809018,3920.14193,-658.269641,-615.481746,1273.75,-3920.14,345.81,,,,
0.82635625,0.346583195,3929.65181,-659.95843,-616.883231,1276.84,-3929.65,346.58,,,,
0.82835625,0.347349433,3939.1617,-661.648208,-618.283722,1279.93,-3939.16,347.35,,,,
0.83035625,0.348107792,3948.67159,-663.33898,-619.683212,1283.02,-3948.67,348.11,,,,
0.83235625,0.348858334,3958.18148,-665.030752,-621.081697,1286.11,-3958.18,348.86,,,,
0.83435625,0.349601119,3967.69138,-666.72353,-622.47917,1289.20,-3967.69,349.60,,,,
0.83635625,0.350336208,3977.20129,-668.417318,-623.875629,1292.29,-3977.20,350.34,,,,
0.83835625,0.351063661,3986.7112,-670.112124,-625.271065,1295.38,-3986.71,351.06,,,,
0.84035625,0.35178354,3996.22111,-671.807952,-626.665474,1298.47,-3996.22,351.78,,,,
0.84235625,0.352495905,4005.73103,-673.504808,-628.05885,1301.56,-4005.73,352.50,,,,
0.84435625,0.353200817,4015.24096,-675.202698,-629.451188,1304.65,-4015.24,353.20,,,,
0.84635625,0.353898336,4024.75089,-676.901627,-630.842482,1307.74,-4024.75,353.90,,,,
0.84835625,0.354588522,4034.26083,-678.601603,-632.232727,1310.83,-4034.26,354.59,,,,
0.85035625,0.355271436,4043.77077,-680.30263,-633.621915,1313.92,-4043.77,355.27,,,,
0.85235625,0.355947138,4053.28072,-682.004714,-635.010042,1317.01,-4053.28,355.95,,,,
0.85435625,0.356615687,4062.79067,-683.707862,-636.397102,1320.10,-4062.79,356.62,,,,
0.85635625,0.357277145,4072.30063,-685.412079,-637.783089,1323.20,-4072.30,357.28,,,,
0.85835625,0.357931569,4081.81059,-687.117372,-639.167997,1326.29,-4081.81,357.93,,,,
0.86035625,0.35857902,4091.32056,-688.823746,-640.551819,1329.38,-4091.32,358.58,,,,
0.86235625,0.359219557,4100.83054,-690.531209,-641.934551,1332.47,-4100.83,359.22,,,,
0.86435625,0.359853239,4110.34052,-692.239765,-643.316184,1335.56,-4110.34,359.85,,,,
0.86635625,0.360480124,4119.8505,-693.949422,-644.696714,1338.65,-4119.85,360.48,,,,
0.86835625,0.361100271,4129.36049,-695.660186,-646.076134,1341.74,-4129.36,361.10,,,,
0.87035625,0.361713738,4138.87049,-697.372063,-647.454438,1344.83,-4138.87,361.71,,,,
0.87235625,0.362320583,4148.38049,-699.085059,-648.831619,1347.92,-4148.38,362.32,,,,
0.87435625,0.362920864,4157.8905,-700.799182,-650.207672,1351.01,-4157.89,362.92,,,,
0.87635625,0.363514638,4167.40051,-702.514437,-651.582589,1354.10,-4167.40,363.51,,,,
0.87835625,0.364101961,4176.91053,-704.230831,-652.956364,1357.19,-4176.91,364.10,,,,
0.88035625,0.364682891,4186.42055,-705.948371,-654.328991,1360.28,-4186.42,364.68,,,,
0.88235625,0.365257484,4195.93058,-707.667063,-655.700463,1363.37,-4195.93,365.26,,,,
0.88435625,0.365825797,4205.44061,-709.386915,-657.070773,1366.46,-4205.44,365.83,,,,
0.88635625,0.366387884,4214.95065,-711.107932,-658.439915,1369.55,-4214.95,366.39,,,,
0.88835625,0.366943802,4224.46069,-712.830122,-659.807881,1372.64,-4224.46,366.94,,,,
0.89035625,0.367493604,4233.97074,-714.553492,-661.174666,1375.73,-4233.97,367.49,,,,
0.89235625,0.368037347,4243.48079,-716.278048,-662.540261,1378.82,-4243.48,368.04,,,,
0.89435625,0.368575085,4252.99085,-718.003798,-663.904661,1381.91,-4252.99,368.58,,,,
0.89635625,0.369106871,4262.50091,-719.730748,-665.267858,1385.00,-4262.50,369.11,,,,
0.89835625,0.369632759,4272.01098,-721.458906,-666.629846,1388.09,-4272.01,369.63,,,,
0.90035625,0.370152803,4281.52105,-723.188279,-667.990616,1391.18,-4281.52,370.15,,,,
0.90235625,0.370667055,4291.03113,-724.918874,-669.350162,1394.27,-4291.03,370.67,,,,
0.90435625,0.371175568,4300.54121,-726.650698,-670.708477,1397.36,-4300.54,371.18,,,,
0.90635625,0.371678394,4310.0513,-728.383758,-672.065554,1400.45,-4310.05,371.68,,,,
0.90835625,0.372175585,4319.56139,-730.118062,-673.421385,1403.54,-4319.56,372.18,,,,
0.91035625,0.372667192,4329.07149,-731.853617,-674.775963,1406.63,-4329.07,372.67,,,,
0.91235625,0.373153267,4338.58159,-733.590431,-676.12928,1409.72,-4338.58,373.15,,,,
0.91435625,0.373633859,4348.0917,-735.328511,-677.481329,1412.81,-4348.09,373.63,,,,
0.91635625,0.374109021,4357.60181,-737.067865,-678.832102,1415.90,-4357.60,374.11,,,,
0.91835625,0.3745788,4367.11192,-738.808501,-680.181593,1418.99,-4367.11,374.58,,,,
0.92035625,0.375043247,4376.62204,-740.550425,-681.529793,1422.08,-4376.62,375.04,,,,
0.92235625,0.375502411,4386.13217,-742.293646,-682.876694,1425.17,-4386.13,375.50,,,,
0.92435625,0.375956341,4395.6423,-744.038171,-684.222289,1428.26,-4395.64,375.96,,,,
0.92635625,0.376405084,4405.15243,-745.784009,-685.56657,1431.35,-4405.15,376.41,,,,
0.92835625,0.37684869,4414.66257,-747.531167,-686.90953,1434.44,-4414.66,376.85,,,,
0.93035625,0.377287205,4424.17271,-749.279653,-688.251159,1437.53,-4424.17,377.29,,,,
0.93235625,0.377720677,4433.68285,-751.029475,-689.591451,1440.62,-4433.68,377.72,,,,
0.93435625,0.378149152,4443.193,-752.780642,-690.930397,1443.71,-4443.19,378.15,,,,
0.93635625,0.378572677,4452.70316,-754.53316,-692.267989,1446.80,-4452.70,378.57,,,,
0.93835625,0.378991298,4462.21332,-756.28704,-693.604219,1449.89,-4462.21,378.99,,,,
0.94035625,0.37940506,4471.72348,-758.042288,-694.93908,1452.98,-4471.72,379.41,,,,
0.94235625,0.37981401,4481.23364,-759.798912,-696.272561,1456.07,-4481.23,379.81,,,,
0.94435625,0.380218191,4490.74381,-761.556923,-697.604656,1459.16,-4490.74,380.22,,,,
0.94635625,0.380617648,4500.25399,-763.316327,-698.935356,1462.25,-4500.25,380.62,,,,
0.94835625,0.381012425,4509.76417,-765.077133,-700.264653,1465.34,-4509.76,381.01,,,,
0.95035625,0.381402567,4519.27435,-766.839349,-701.592537,1468.43,-4519.27,381.40,,,,
0.95235625,0.381788115,4528.78453,-768.602985,-702.919001,1471.52,-4528.78,381.79,,,,
0.95435625,0.382169114,4538.29472,-770.368049,-704.244035,1474.61,-4538.29,382.17,,,,
0.95635625,0.382545605,4547.80492,-772.134549,-705.567632,1477.70,-4547.80,382.55,,,,
0.95835625,0.382917632,4557.31511,-773.902495,-706.889783,1480.79,-4557.32,382.92,,,,
0.96035625,0.383285235,4566.82531,-775.671894,-708.210478,1483.88,-4566.83,383.29,,,,
0.96235625,0.383648457,4576.33552,-777.442757,-709.529709,1486.97,-4576.34,383.65,,,,
0.96435625,0.384007338,4585.84572,-779.215091,-710.847467,1490.06,-4585.85,384.01,,,,
0.96635625,0.384361919,4595.35593,-780.988906,-712.163743,1493.15,-4595.36,384.36,,,,
0.96835625,0.384712241,4604.86615,-782.764211,-713.478528,1496.24,-4604.87,384.71,,,,
0.97035625,0.385058343,4614.37637,-784.541015,-714.791812,1499.33,-4614.38,385.06,,,,
0.97235625,0.385400265,4623.88659,-786.319327,-716.103588,1502.42,-4623.89,385.40,,,,
0.97435625,0.385738046,4633.39681,-788.099156,-717.413845,1505.51,-4633.40,385.74,,,,
0.97635625,0.386071725,4642.90704,-789.880512,-718.722575,1508.60,-4642.91,386.07,,,,
0.97835625,0.386401341,4652.41727,-791.663404,-720.029768,1511.69,-4652.42,386.40,,,,
0.98035625,0.386726932,4661.92751,-793.447841,-721.335414,1514.78,-4661.93,386.73,,,,
0.98235625,0.387048535,4671.43774,-795.233833,-722.639505,1517.87,-4671.44,387.05,,,,
0.98435625,0.387366189,4680.94798,-797.021389,-723.94203,1520.96,-4680.95,387.37,,,,
0.98635625,0.38767993,4690.45823,-798.810519,-725.24298,1524.05,-4690.46,387.68,,,,
0.98835625,0.387989795,4699.96847,-800.601232,-726.542346,1527.14,-4699.97,387.99,,,,
0.99035625,0.388295821,4709.47872,-802.393538,-727.840118,1530.23,-4709.48,388.30,,,,
0.99235625,0.388598043,4718.98898,-804.187448,-729.136286,1533.32,-4718.99,388.60,,,,
0.99435625,0.388896498,4728.49923,-805.98297,-730.430841,1536.41,-4728.50,388.90,,,,
0.99635625,0.38919122,4738.00949,-807.780115,-731.723771,1539.50,-4738.01,389.19,,,,
0.99835625,0.389482246,4747.51975,-809.578893,-733.015069,1542.59,-4747.52,389.48,,,,
1,0.389718613,4755.3222,-811.051879,-734.069001,1545.12,-4755.32,389.72,,,,
