TIME, FY_4,
0.601035625,-3848.98976,
0.601235625,-3850.27159,
0.601435625,-3851.55342,
0.601635625,-3852.83525,
0.601835625,-3854.11708,
0.602035625,-3855.39891,
0.602235625,-3856.68074,
0.602435625,-3857.96257,
0.602635625,-3859.2444,
0.602835625,-3860.52623,
0.603035625,-3861.80806,
0.603235625,-3863.0899,
0.603435625,-3864.37173,
0.603635625,-3865.65356,
0.603835625,-3866.93539,
0.604035625,-3868.21722,
0.604235625,-3869.49906,
0.604435625,-3870.78089,
0.604635625,-3872.06272,
0.604835625,-3873.34455,
0.605035625,-3874.62639,
0.605235625,-3875.90822,
0.605435625,-3877.19005,
0.605635625,-3878.47189,
0.605835625,-3879.75372,
0.606035625,-3881.03555,
0.606235625,-3882.31739,
0.606435625,-3883.59922,
0.606635625,-3884.88106,
0.606835625,-3886.16289,
0.607035625,-3887.44473,
0.607235625,-3888.72656,
0.607435625,-3890.0084,
0.607635625,-3891.29023,
0.607835625,-3892.57207,
0.608035625,-3893.8539,
0.608235625,-3895.13574,
0.608435625,-3896.41757,
0.608635625,-3897.69941,
0.608835625,-3898.98124,
0.609035625,-3900.26308,
0.609235625,-3901.54492,
0.609435625,-3902.82675,
0.609635625,-3904.10859,
0.609835625,-3905.39043,
0.610035625,-3906.67226,
0.610235625,-3907.9541,
0.610435625,-3909.23594,
0.610635625,-3910.51777,
0.610835625,-3911.79961,
0.611035625,-3913.08145,
0.611235625,-3914.36329,
0.611435625,-3915.64512,
0.611635625,-3916.92696,
0.611835625,-3918.2088,
0.612035625,-3919.49064,
0.612235625,-3920.77248,
0.612435625,-3922.05432,
0.612635625,-3923.33615,
0.612835625,-3924.61799,
0.613035625,-3925.89983,
0.613235625,-3927.18167,
0.613435625,-3928.46351,
0.613635625,-3929.74535,
0.613835625,-3931.02719,
0.614035625,-3932.30903,
0.614235625,-3933.59087,
0.614435625,-3934.87271,
0.614635625,-3936.15455,
0.614835625,-3937.43639,
0.615035625,-3938.71823,
0.615235625,-3940.00007,
0.615435625,-3941.28191,
0.615635625,-3942.56375,
0.615835625,-3943.8456,
0.616035625,-3945.12744,
0.616235625,-3946.40928,
0.616435625,-3947.69112,
0.616635625,-3948.97296,
0.616835625,-3950.2548,
0.617035625,-3951.53665,
0.617235625,-3952.81849,
0.617435625,-3954.10033,
0.617635625,-3955.38217,
0.617835625,-3956.66402,
0.618035625,-3957.94586,
0.618235625,-3959.2277,
0.618435625,-3960.50954,
0.618635625,-3961.79139,
0.618835625,-3963.07323,
0.619035625,-3964.35508,
0.619235625,-3965.63692,
0.619435625,-3966.91876,
0.619635625,-3968.20061,
0.619835625,-3969.48245,
0.620035625,-3970.7643,
0.620235625,-3972.04614,
0.620435625,-3973.32798,
0.620635625,-3974.60983,
0.620835625,-3975.89167,
0.621035625,-3977.17352,
0.621235625,-3978.45536,
0.621435625,-3979.73721,
0.621635625,-3981.01905,
0.621835625,-3982.3009,
0.622035625,-3983.58275,
0.622235625,-3984.86459,
0.622435625,-3986.14644,
0.622635625,-3987.42828,
0.622835625,-3988.71013,
0.623035625,-3989.99198,
0.623235625,-3991.27382,
0.623435625,-3992.55567,
0.623635625,-3993.83752,
0.623835625,-3995.11936,
0.624035625,-3996.40121,
0.624235625,-3997.68306,
0.624435625,-3998.96491,
0.624635625,-4000.24675,
0.624835625,-4001.5286,
0.625035625,-4002.81045,
0.625235625,-4004.0923,
0.625435625,-4005.37415,
0.625635625,-4006.65599,
0.625835625,-4007.93784,
0.626035625,-4009.21969,
0.626235625,-4010.50154,
0.626435625,-4011.78339,
0.626635625,-4013.06524,
0.626835625,-4014.34709,
0.627035625,-4015.62894,
0.627235625,-4016.91079,
0.627435625,-4018.19264,
0.627635625,-4019.47449,
0.627835625,-4020.75634,
0.628035625,-4022.03819,
0.628235625,-4023.32004,
0.628435625,-4024.60189,
0.628635625,-4025.88374,
0.628835625,-4027.16559,
0.629035625,-4028.44744,
0.629235625,-4029.72929,
0.629435625,-4031.01114,
0.629635625,-4032.29299,
0.629835625,-4033.57484,
0.630035625,-4034.8567,
0.630235625,-4036.13855,
0.630435625,-4037.4204,
0.630635625,-4038.70225,
0.630835625,-4039.9841,
0.631035625,-4041.26596,
0.631235625,-4042.54781,
0.631435625,-4043.82966,
0.631635625,-4045.11151,
0.631835625,-4046.39337,
0.632035625,-4047.67522,
0.632235625,-4048.95707,
0.632435625,-4050.23893,
0.632635625,-4051.52078,
0.632835625,-4052.80263,
0.633035625,-4054.08449,
0.633235625,-4055.36634,
0.633435625,-4056.6482,
0.633635625,-4057.93005,
0.633835625,-4059.2119,
0.634035625,-4060.49376,
0.634235625,-4061.77561,
0.634435625,-4063.05747,
0.634635625,-4064.33932,
0.634835625,-4065.62118,
0.635035625,-4066.90303,
0.635235625,-4068.18489,
0.635435625,-4069.46674,
0.635635625,-4070.7486,
0.635835625,-4072.03045,
0.636035625,-4073.31231,
0.636235625,-4074.59417,
0.636435625,-4075.87602,
0.636635625,-4077.15788,
0.636835625,-4078.43974,
0.637035625,-4079.72159,
0.637235625,-4081.00345,
0.637435625,-4082.28531,
0.637635625,-4083.56716,
0.637835625,-4084.84902,
0.638035625,-4086.13088,
0.638235625,-4087.41273,
0.638435625,-4088.69459,
0.638635625,-4089.97645,
0.638835625,-4091.25831,
0.639035625,-4092.54017,
0.639235625,-4093.82202,
0.639435625,-4095.10388,
0.639635625,-4096.38574,
0.639835625,-4097.6676,
0.640035625,-4098.94946,
0.640235625,-4100.23132,
0.640435625,-4101.51318,
0.640635625,-4102.79503,
0.640835625,-4104.07689,
0.641035625,-4105.35875,
0.641235625,-4106.64061,
0.641435625,-4107.92247,
0.641635625,-4109.20433,
0.641835625,-4110.48619,
0.642035625,-4111.76805,
0.642235625,-4113.04991,
0.642435625,-4114.33177,
0.642635625,-4115.61363,
0.642835625,-4116.89549,
0.643035625,-4118.17735,
0.643235625,-4119.45922,
0.643435625,-4120.74108,
0.643635625,-4122.02294,
0.643835625,-4123.3048,
0.644035625,-4124.58666,
0.644235625,-4125.86852,
0.644435625,-4127.15038,
0.644635625,-4128.43225,
0.644835625,-4129.71411,
0.645035625,-4130.99597,
0.645235625,-4132.27783,
0.645435625,-4133.5597,
0.645635625,-4134.84156,
0.645835625,-4136.12342,
0.646035625,-4137.40528,
0.646235625,-4138.68715,
0.646435625,-4139.96901,
0.646635625,-4141.25087,
0.646835625,-4142.53274,
0.647035625,-4143.8146,
0.647235625,-4145.09646,
0.647435625,-4146.37833,
0.647635625,-4147.66019,
0.647835625,-4148.94206,
0.648035625,-4150.22392,
0.648235625,-4151.50578,
0.648435625,-4152.78765,
0.648635625,-4154.06951,
0.648835625,-4155.35138,
0.649035625,-4156.63324,
0.649235625,-4157.91511,
0.649435625,-4159.19697,
0.649635625,-4160.47884,
0.649835625,-4161.76071,
0.650035625,-4163.04257,
0.650235625,-4164.32444,
0.650435625,-4165.6063,
0.650635625,-4166.88817,
0.650835625,-4168.17003,
0.651035625,-4169.4519,
0.651235625,-4170.73377,
0.651435625,-4172.01563,
0.651635625,-4173.2975,
0.651835625,-4174.57937,
0.652035625,-4175.86123,
0.652235625,-4177.1431,
0.652435625,-4178.42497,
0.652635625,-4179.70684,
0.652835625,-4180.9887,
0.653035625,-4182.27057,
0.653235625,-4183.55244,
0.653435625,-4184.83431,
0.653635625,-4186.11618,
0.653835625,-4187.39804,
0.654035625,-4188.67991,
0.654235625,-4189.96178,
0.654435625,-4191.24365,
0.654635625,-4192.52552,
0.654835625,-4193.80739,
0.655035625,-4195.08926,
0.655235625,-4196.37113,
0.655435625,-4197.653,
0.655635625,-4198.93486,
0.655835625,-4200.21673,
0.656035625,-4201.4986,
0.656235625,-4202.78047,
0.656435625,-4204.06234,
0.656635625,-4205.34421,
0.656835625,-4206.62608,
0.657035625,-4207.90796,
0.657235625,-4209.18983,
0.657435625,-4210.4717,
0.657635625,-4211.75357,
0.657835625,-4213.03544,
0.658035625,-4214.31731,
0.658235625,-4215.59918,
0.658435625,-4216.88105,
0.658635625,-4218.16292,
0.658835625,-4219.4448,
0.659035625,-4220.72667,
0.659235625,-4222.00854,
0.659435625,-4223.29041,
0.659635625,-4224.57228,
0.659835625,-4225.85416,
0.660035625,-4227.13603,
0.660235625,-4228.4179,
0.660435625,-4229.69977,
0.660635625,-4230.98165,
0.660835625,-4232.26352,
0.661035625,-4233.54539,
0.661235625,-4234.82727,
0.661435625,-4236.10914,
0.661635625,-4237.39101,
0.661835625,-4238.67289,
0.662035625,-4239.95476,
0.662235625,-4241.23663,
0.662435625,-4242.51851,
0.662635625,-4243.80038,
0.662835625,-4245.08226,
0.663035625,-4246.36413,
0.663235625,-4247.64601,
0.663435625,-4248.92788,
0.663635625,-4250.20976,
0.663835625,-4251.49163,
0.664035625,-4252.77351,
0.664235625,-4254.05538,
0.664435625,-4255.33726,
0.664635625,-4256.61913,
0.664835625,-4257.90101,
0.665035625,-4259.18288,
0.665235625,-4260.46476,
0.665435625,-4261.74664,
0.665635625,-4263.02851,
0.665835625,-4264.31039,
0.666035625,-4265.59226,
0.666235625,-4266.87414,
0.666435625,-4268.15602,
0.666635625,-4269.43789,
0.666835625,-4270.71977,
0.667035625,-4272.00165,
0.667235625,-4273.28353,
0.667435625,-4274.5654,
0.667635625,-4275.84728,
0.667835625,-4277.12916,
0.668035625,-4278.41104,
0.668235625,-4279.69291,
0.668435625,-4280.97479,
0.668635625,-4282.25667,
0.668835625,-4283.53855,
0.669035625,-4284.82043,
0.669235625,-4286.10231,
0.669435625,-4287.38419,
0.669635625,-4288.66606,
0.669835625,-4289.94794,
0.670035625,-4291.22982,
0.670235625,-4292.5117,
0.670435625,-4293.79358,
0.670635625,-4295.07546,
0.670835625,-4296.35734,
0.671035625,-4297.63922,
0.671235625,-4298.9211,
0.671435625,-4300.20298,
0.671635625,-4301.48486,
0.671835625,-4302.76674,
0.672035625,-4304.04862,
0.672235625,-4305.3305,
0.672435625,-4306.61238,
0.672635625,-4307.89426,
0.672835625,-4309.17614,
0.673035625,-4310.45803,
0.673235625,-4311.73991,
0.673435625,-4313.02179,
0.673635625,-4314.30367,
0.673835625,-4315.58555,
0.674035625,-4316.86743,
0.674235625,-4318.14931,
0.674435625,-4319.4312,
0.674635625,-4320.71308,
0.674835625,-4321.99496,
0.675035625,-4323.27684,
0.675235625,-4324.55873,
0.675435625,-4325.84061,
0.675635625,-4327.12249,
0.675835625,-4328.40437,
0.676035625,-4329.68626,
0.676235625,-4330.96814,
0.676435625,-4332.25002,
0.676635625,-4333.53191,
0.676835625,-4334.81379,
0.677035625,-4336.09567,
0.677235625,-4337.37756,
0.677435625,-4338.65944,
0.677635625,-4339.94133,
0.677835625,-4341.22321,
0.678035625,-4342.5051,
0.678235625,-4343.78698,
0.678435625,-4345.06886,
0.678635625,-4346.35075,
0.678835625,-4347.63263,
0.679035625,-4348.91452,
0.679235625,-4350.1964,
0.679435625,-4351.47829,
0.679635625,-4352.76017,
0.679835625,-4354.04206,
0.680035625,-4355.32395,
0.680235625,-4356.60583,
0.680435625,-4357.88772,
0.680635625,-4359.1696,
0.680835625,-4360.45149,
0.681035625,-4361.73338,
0.681235625,-4363.01526,
0.681435625,-4364.29715,
0.681635625,-4365.57904,
0.681835625,-4366.86092,
0.682035625,-4368.14281,
0.682235625,-4369.4247,
0.682435625,-4370.70658,
0.682635625,-4371.98847,
0.682835625,-4373.27036,
0.683035625,-4374.55225,
0.683235625,-4375.83413,
0.683435625,-4377.11602,
0.683635625,-4378.39791,
0.683835625,-4379.6798,
0.684035625,-4380.96169,
0.684235625,-4382.24357,
0.684435625,-4383.52546,
0.684635625,-4384.80735,
0.684835625,-4386.08924,
0.685035625,-4387.37113,
0.685235625,-4388.65302,
0.685435625,-4389.93491,
0.685635625,-4391.2168,
0.685835625,-4392.49869,
0.686035625,-4393.78058,
0.686235625,-4395.06247,
0.686435625,-4396.34435,
0.686635625,-4397.62624,
0.686835625,-4398.90813,
0.687035625,-4400.19002,
0.687235625,-4401.47192,
0.687435625,-4402.75381,
0.687635625,-4404.0357,
0.687835625,-4405.31759,
0.688035625,-4406.59948,
0.688235625,-4407.88137,
0.688435625,-4409.16326,
0.688635625,-4410.44515,
0.688835625,-4411.72704,
0.689035625,-4413.00893,
0.689235625,-4414.29082,
0.689435625,-4415.57272,
0.689635625,-4416.85461,
0.689835625,-4418.1365,
0.690035625,-4419.41839,
0.690235625,-4420.70028,
0.690435625,-4421.98218,
0.690635625,-4423.26407,
0.690835625,-4424.54596,
0.691035625,-4425.82785,
0.691235625,-4427.10975,
0.691435625,-4428.39164,
0.691635625,-4429.67353,
0.691835625,-4430.95543,
0.692035625,-4432.23732,
0.692235625,-4433.51921,
0.692435625,-4434.80111,
0.692635625,-4436.083,
0.692835625,-4437.36489,
0.693035625,-4438.64679,
0.693235625,-4439.92868,
0.693435625,-4441.21058,
0.693635625,-4442.49247,
0.693835625,-4443.77436,
0.694035625,-4445.05626,
0.694235625,-4446.33815,
0.694435625,-4447.62005,
0.694635625,-4448.90194,
0.694835625,-4450.18384,
0.695035625,-4451.46573,
0.695235625,-4452.74763,
0.695435625,-4454.02952,
0.695635625,-4455.31142,
0.695835625,-4456.59332,
0.696035625,-4457.87521,
0.696235625,-4459.15711,
0.696435625,-4460.439,
0.696635625,-4461.7209,
0.696835625,-4463.0028,
0.697035625,-4464.28469,
0.697235625,-4465.56659,
0.697435625,-4466.84849,
0.697635625,-4468.13038,
0.697835625,-4469.41228,
0.698035625,-4470.69418,
0.698235625,-4471.97607,
0.698435625,-4473.25797,
0.698635625,-4474.53987,
0.698835625,-4475.82177,
0.699035625,-4477.10366,
0.699235625,-4478.38556,
0.699435625,-4479.66746,
0.699635625,-4480.94936,
0.699835625,-4482.23126,
0.700035625,-4483.51315,
0.700235625,-4484.79505,
0.700435625,-4486.07695,
0.700635625,-4487.35885,
0.700835625,-4488.64075,
0.701035625,-4489.92265,
0.701235625,-4491.20455,
0.701435625,-4492.48645,
0.701635625,-4493.76835,
0.701835625,-4495.05024,
0.702035625,-4496.33214,
0.702235625,-4497.61404,
0.702435625,-4498.89594,
0.702635625,-4500.17784,
0.702835625,-4501.45974,
0.703035625,-4502.74164,
0.703235625,-4504.02354,
0.703435625,-4505.30544,
0.703635625,-4506.58734,
0.703835625,-4507.86925,
0.704035625,-4509.15115,
0.704235625,-4510.43305,
0.704435625,-4511.71495,
0.704635625,-4512.99685,
0.704835625,-4514.27875,
0.705035625,-4515.56065,
0.705235625,-4516.84255,
0.705435625,-4518.12445,
0.705635625,-4519.40636,
0.705835625,-4520.68826,
0.706035625,-4521.97016,
0.706235625,-4523.25206,
0.706435625,-4524.53396,
0.706635625,-4525.81587,
0.706835625,-4527.09777,
0.707035625,-4528.37967,
0.707235625,-4529.66157,
0.707435625,-4530.94348,
0.707635625,-4532.22538,
0.707835625,-4533.50728,
0.708035625,-4534.78919,
0.708235625,-4536.07109,
0.708435625,-4537.35299,
0.708635625,-4538.6349,
0.708835625,-4539.9168,
0.709035625,-4541.1987,
0.709235625,-4542.48061,
0.709435625,-4543.76251,
0.709635625,-4545.04442,
0.709835625,-4546.32632,
0.710035625,-4547.60823,
0.710235625,-4548.89013,
0.710435625,-4550.17203,
0.710635625,-4551.45394,
0.710835625,-4552.73584,
0.711035625,-4554.01775,
0.711235625,-4555.29965,
0.711435625,-4556.58156,
0.711635625,-4557.86347,
0.711835625,-4559.14537,
0.712035625,-4560.42728,
0.712235625,-4561.70918,
0.712435625,-4562.99109,
0.712635625,-4564.27299,
0.712835625,-4565.5549,
0.713035625,-4566.83681,
0.713235625,-4568.11871,
0.713435625,-4569.40062,
0.713635625,-4570.68253,
0.713835625,-4571.96443,
0.714035625,-4573.24634,
0.714235625,-4574.52825,
0.714435625,-4575.81015,
0.714635625,-4577.09206,
0.714835625,-4578.37397,
0.715035625,-4579.65588,
0.715235625,-4580.93778,
0.715435625,-4582.21969,
0.715635625,-4583.5016,
0.715835625,-4584.78351,
0.716035625,-4586.06541,
0.716235625,-4587.34732,
0.716435625,-4588.62923,
0.716635625,-4589.91114,
0.716835625,-4591.19305,
0.717035625,-4592.47496,
0.717235625,-4593.75687,
0.717435625,-4595.03877,
0.717635625,-4596.32068,
0.717835625,-4597.60259,
0.718035625,-4598.8845,
0.718235625,-4600.16641,
0.718435625,-4601.44832,
0.718635625,-4602.73023,
0.718835625,-4604.01214,
0.719035625,-4605.29405,
0.719235625,-4606.57596,
0.719435625,-4607.85787,
0.719635625,-4609.13978,
0.719835625,-4610.42169,
0.720035625,-4611.7036,
0.720235625,-4612.98551,
0.720435625,-4614.26742,
0.720635625,-4615.54933,
0.720835625,-4616.83124,
0.721035625,-4618.11315,
0.721235625,-4619.39507,
0.721435625,-4620.67698,
0.721635625,-4621.95889,
0.721835625,-4623.2408,
0.722035625,-4624.52271,
0.722235625,-4625.80462,
0.722435625,-4627.08653,
0.722635625,-4628.36845,
0.722835625,-4629.65036,
0.723035625,-4630.93227,
0.723235625,-4632.21418,
0.723435625,-4633.4961,
0.723635625,-4634.77801,
0.723835625,-4636.05992,
0.724035625,-4637.34183,
0.724235625,-4638.62375,
0.724435625,-4639.90566,
0.724635625,-4641.18757,
0.724835625,-4642.46949,
0.725035625,-4643.7514,
0.725235625,-4645.03331,
0.725435625,-4646.31523,
0.725635625,-4647.59714,
0.725835625,-4648.87905,
0.726035625,-4650.16097,
0.726235625,-4651.44288,
0.726435625,-4652.7248,
0.726635625,-4654.00671,
0.726835625,-4655.28863,
0.727035625,-4656.57054,
0.727235625,-4657.85245,
0.727435625,-4659.13437,
0.727635625,-4660.41628,
0.727835625,-4661.6982,
0.728035625,-4662.98011,
0.728235625,-4664.26203,
0.728435625,-4665.54394,
0.728635625,-4666.82586,
0.728835625,-4668.10778,
0.729035625,-4669.38969,
0.729235625,-4670.67161,
0.729435625,-4671.95352,
0.729635625,-4673.23544,
0.729835625,-4674.51736,
0.730035625,-4675.79927,
0.730235625,-4677.08119,
0.730435625,-4678.36311,
0.730635625,-4679.64502,
0.730835625,-4680.92694,
0.731035625,-4682.20886,
0.731235625,-4683.49077,
0.731435625,-4684.77269,
0.731635625,-4686.05461,
0.731835625,-4687.33652,
0.732035625,-4688.61844,
0.732235625,-4689.90036,
0.732435625,-4691.18228,
0.732635625,-4692.46419,
0.732835625,-4693.74611,
0.733035625,-4695.02803,
0.733235625,-4696.30995,
0.733435625,-4697.59187,
0.733635625,-4698.87379,
0.733835625,-4700.1557,
0.734035625,-4701.43762,
0.734235625,-4702.71954,
0.734435625,-4704.00146,
0.734635625,-4705.28338,
0.734835625,-4706.5653,
0.735035625,-4707.84722,
0.735235625,-4709.12914,
0.735435625,-4710.41106,
0.735635625,-4711.69298,
0.735835625,-4712.9749,
0.736035625,-4714.25682,
0.736235625,-4715.53874,
0.736435625,-4716.82066,
0.736635625,-4718.10258,
0.736835625,-4719.3845,
0.737035625,-4720.66642,
0.737235625,-4721.94834,
0.737435625,-4723.23026,
0.737635625,-4724.51218,
0.737835625,-4725.7941,
0.738035625,-4727.07602,
0.738235625,-4728.35794,
0.738435625,-4729.63986,
0.738635625,-4730.92178,
0.738835625,-4732.2037,
0.739035625,-4733.48563,
0.739235625,-4734.76755,
0.739435625,-4736.04947,
0.739635625,-4737.33139,
0.739835625,-4738.61331,
0.740035625,-4739.89524,
0.740235625,-4741.17716,
0.740435625,-4742.45908,
0.740635625,-4743.741,
0.740835625,-4745.02292,
0.741035625,-4746.30485,
0.741235625,-4747.58677,
0.741435625,-4748.86869,
0.741635625,-4750.15062,
0.741835625,-4751.43254,
0.742035625,-4752.71446,
0.742235625,-4753.99639,
0.742435625,-4755.27831,
0.742635625,-4756.56023,
0.742835625,-4757.84216,
0.743035625,-4759.12408,
0.743235625,-4760.406,
0.743435625,-4761.68793,
0.743635625,-4762.96985,
0.743835625,-4764.25178,
0.744035625,-4765.5337,
0.744235625,-4766.81563,
0.744435625,-4768.09755,
0.744635625,-4769.37947,
0.744835625,-4770.6614,
0.745035625,-4771.94332,
0.745235625,-4773.22525,
0.745435625,-4774.50717,
0.745635625,-4775.7891,
0.745835625,-4777.07103,
0.746035625,-4778.35295,
0.746235625,-4779.63488,
0.746435625,-4780.9168,
0.746635625,-4782.19873,
0.746835625,-4783.48065,
0.747035625,-4784.76258,
0.747235625,-4786.04451,
0.747435625,-4787.32643,
0.747635625,-4788.60836,
0.747835625,-4789.89029,
0.748035625,-4791.17221,
0.748235625,-4792.45414,
0.748435625,-4793.73607,
0.748635625,-4795.01799,
0.748835625,-4796.29992,
0.749035625,-4797.58185,
0.749235625,-4798.86377,
0.749435625,-4800.1457,
0.749635625,-4801.42763,
0.749835625,-4802.70956,
0.750035625,-4803.99148,
0.750235625,-4805.27341,
0.750435625,-4806.55534,
0.750635625,-4807.83727,
0.750835625,-4809.1192,
0.751035625,-4810.40112,
0.751235625,-4811.68305,
0.751435625,-4812.96498,
0.751635625,-4814.24691,
0.751835625,-4815.52884,
0.752035625,-4816.81077,
0.752235625,-4818.0927,
0.752435625,-4819.37463,
0.752635625,-4820.65655,
0.752835625,-4821.93848,
0.753035625,-4823.22041,
0.753235625,-4824.50234,
0.753435625,-4825.78427,
0.753635625,-4827.0662,
0.753835625,-4828.34813,
0.754035625,-4829.63006,
0.754235625,-4830.91199,
0.754435625,-4832.19392,
0.754635625,-4833.47585,
0.754835625,-4834.75778,
0.755035625,-4836.03971,
0.755235625,-4837.32164,
0.755435625,-4838.60358,
0.755635625,-4839.88551,
0.755835625,-4841.16744,
0.756035625,-4842.44937,
0.756235625,-4843.7313,
0.756435625,-4845.01323,
0.756635625,-4846.29516,
0.756835625,-4847.57709,
0.757035625,-4848.85903,
0.757235625,-4850.14096,
0.757435625,-4851.42289,
0.757635625,-4852.70482,
0.757835625,-4853.98675,
0.758035625,-4855.26869,
0.758235625,-4856.55062,
0.758435625,-4857.83255,
0.758635625,-4859.11448,
0.758835625,-4860.39642,
0.759035625,-4861.67835,
0.759235625,-4862.96028,
0.759435625,-4864.24221,
0.759635625,-4865.52415,
0.759835625,-4866.80608,
0.760035625,-4868.08801,
0.760235625,-4869.36995,
0.760435625,-4870.65188,
0.760635625,-4871.93381,
0.760835625,-4873.21575,
0.761035625,-4874.49768,
0.761235625,-4875.77962,
0.761435625,-4877.06155,
0.761635625,-4878.34348,
0.761835625,-4879.62542,
0.762035625,-4880.90735,
0.762235625,-4882.18929,
0.762435625,-4883.47122,
0.762635625,-4884.75316,
0.762835625,-4886.03509,
0.763035625,-4887.31703,
0.763235625,-4888.59896,
0.763435625,-4889.8809,
0.763635625,-4891.16283,
0.763835625,-4892.44477,
0.764035625,-4893.7267,
0.764235625,-4895.00864,
0.764435625,-4896.29057,
0.764635625,-4897.57251,
0.764835625,-4898.85445,
0.765035625,-4900.13638,
0.765235625,-4901.41832,
0.765435625,-4902.70025,
0.765635625,-4903.98219,
0.765835625,-4905.26413,
0.766035625,-4906.54606,
0.766235625,-4907.828,
0.766435625,-4909.10994,
0.766635625,-4910.39187,
0.766835625,-4911.67381,
0.767035625,-4912.95575,
0.767235625,-4914.23768,
0.767435625,-4915.51962,
0.767635625,-4916.80156,
0.767835625,-4918.0835,
0.768035625,-4919.36543,
0.768235625,-4920.64737,
0.768435625,-4921.92931,
0.768635625,-4923.21125,
0.768835625,-4924.49319,
0.769035625,-4925.77512,
0.769235625,-4927.05706,
0.769435625,-4928.339,
0.769635625,-4929.62094,
0.769835625,-4930.90288,
0.770035625,-4932.18482,
0.770235625,-4933.46676,
0.770435625,-4934.74869,
0.770635625,-4936.03063,
0.770835625,-4937.31257,
0.771035625,-4938.59451,
0.771235625,-4939.87645,
0.771435625,-4941.15839,
0.771635625,-4942.44033,
0.771835625,-4943.72227,
0.772035625,-4945.00421,
0.772235625,-4946.28615,
0.772435625,-4947.56809,
0.772635625,-4948.85003,
0.772835625,-4950.13197,
0.773035625,-4951.41391,
0.773235625,-4952.69585,
0.773435625,-4953.97779,
0.773635625,-4955.25973,
0.773835625,-4956.54167,
0.774035625,-4957.82361,
0.774235625,-4959.10556,
0.774435625,-4960.3875,
0.774635625,-4961.66944,
0.774835625,-4962.95138,
0.775035625,-4964.23332,
0.775235625,-4965.51526,
0.775435625,-4966.7972,
0.775635625,-4968.07915,
0.775835625,-4969.36109,
0.776035625,-4970.64303,
0.776235625,-4971.92497,
0.776435625,-4973.20691,
0.776635625,-4974.48886,
0.776835625,-4975.7708,
0.777035625,-4977.05274,
0.777235625,-4978.33468,
0.777435625,-4979.61663,
0.777635625,-4980.89857,
0.777835625,-4982.18051,
0.778035625,-4983.46245,
0.778235625,-4984.7444,
0.778435625,-4986.02634,
0.778635625,-4987.30828,
0.778835625,-4988.59023,
0.779035625,-4989.87217,
0.779235625,-4991.15412,
0.779435625,-4992.43606,
0.779635625,-4993.718,
0.779835625,-4994.99995,
0.780035625,-4996.28189,
0.780235625,-4997.56384,
0.780435625,-4998.84578,
0.780635625,-5000.12772,
0.780835625,-5001.40967,
0.781035625,-5002.69161,
0.781235625,-5003.97356,
0.781435625,-5005.2555,
0.781635625,-5006.53745,
0.781835625,-5007.81939,
0.782035625,-5009.10134,
0.782235625,-5010.38328,
0.782435625,-5011.66523,
0.782635625,-5012.94717,
0.782835625,-5014.22912,
0.783035625,-5015.51107,
0.783235625,-5016.79301,
0.783435625,-5018.07496,
0.783635625,-5019.3569,
0.783835625,-5020.63885,
0.784035625,-5021.9208,
0.784235625,-5023.20274,
0.784435625,-5024.48469,
0.784635625,-5025.76663,
0.784835625,-5027.04858,
0.785035625,-5028.33053,
0.785235625,-5029.61247,
0.785435625,-5030.89442,
0.785635625,-5032.17637,
0.785835625,-5033.45832,
0.786035625,-5034.74026,
0.786235625,-5036.02221,
0.786435625,-5037.30416,
0.786635625,-5038.58611,
0.786835625,-5039.86805,
0.787035625,-5041.15,
0.787235625,-5042.43195,
0.787435625,-5043.7139,
0.787635625,-5044.99584,
0.787835625,-5046.27779,
0.788035625,-5047.55974,
0.788235625,-5048.84169,
0.788435625,-5050.12364,
0.788635625,-5051.40559,
0.788835625,-5052.68754,
0.789035625,-5053.96948,
0.789235625,-5055.25143,
0.789435625,-5056.53338,
0.789635625,-5057.81533,
0.789835625,-5059.09728,
0.790035625,-5060.37923,
0.790235625,-5061.66118,
0.790435625,-5062.94313,
0.790635625,-5064.22508,
0.790835625,-5065.50703,
0.791035625,-5066.78898,
0.791235625,-5068.07093,
0.791435625,-5069.35288,
0.791635625,-5070.63483,
0.791835625,-5071.91678,
0.792035625,-5073.19873,
0.792235625,-5074.48068,
0.792435625,-5075.76263,
0.792635625,-5077.04458,
0.792835625,-5078.32653,
0.793035625,-5079.60848,
0.793235625,-5080.89043,
0.793435625,-5082.17238,
0.793635625,-5083.45434,
0.793835625,-5084.73629,
0.794035625,-5086.01824,
0.794235625,-5087.30019,
0.794435625,-5088.58214,
0.794635625,-5089.86409,
0.794835625,-5091.14605,
0.795035625,-5092.428,
0.795235625,-5093.70995,
0.795435625,-5094.9919,
0.795635625,-5096.27385,
0.795835625,-5097.55581,
0.796035625,-5098.83776,
0.796235625,-5100.11971,
0.796435625,-5101.40166,
0.796635625,-5102.68362,
0.796835625,-5103.96557,
0.797035625,-5105.24752,
0.797235625,-5106.52948,
0.797435625,-5107.81143,
0.797635625,-5109.09338,
0.797835625,-5110.37534,
0.798035625,-5111.65729,
0.798235625,-5112.93924,
0.798435625,-5114.2212,
0.798635625,-5115.50315,
0.798835625,-5116.7851,
0.799035625,-5118.06706,
0.799235625,-5119.34901,
0.799435625,-5120.63097,
0.799635625,-5121.91292,
0.799835625,-5123.19487,
0.800035625,-5124.47683,
0.800235625,-5125.75878,
0.800435625,-5127.04074,
0.800635625,-5128.32269,
0.800835625,-5129.60465,
