TIME, UY_3
0.562825, 7.186769615E-03
0.563825, 7.187918927E-03
0.564825, 7.189065474E-03
0.565825, 7.190209269E-03
0.566825, 7.191350325E-03
0.567825, 7.192488653E-03
0.568825, 7.193624264E-03
0.569825, 7.194757172E-03
0.570825, 7.195887388E-03
0.571825, 7.197014924E-03
0.572825, 7.198139791E-03
0.573825, 7.199262002E-03
0.574825, 7.200381566E-03
0.575825, 7.201498497E-03
0.576825, 7.202612806E-03
0.577825, 7.203724503E-03
0.578825, 7.204833601E-03
0.579825, 7.20594011E-03
0.580825, 7.207044041E-03
0.581825, 7.208145406E-03
0.582825, 7.209244215E-03
0.583825, 7.210340481E-03
0.584825, 7.211434212E-03
0.585825, 7.212525421E-03
0.586825, 7.213614117E-03
0.587825, 7.214700313E-03
0.588825, 7.215784017E-03
0.589825, 7.216865242E-03
0.590825, 7.217943997E-03
0.591825, 7.219020292E-03
0.592825, 7.220094139E-03
0.593825, 7.221165547E-03
0.594825, 7.222234527E-03
0.595825, 7.223301089E-03
0.596825, 7.224365243E-03
0.597825, 7.225426999E-03
0.598825, 7.226486367E-03
0.599825, 7.227543357E-03
0.600825, 7.228597979E-03
0.601825, 7.229650243E-03
0.602825, 7.230700158E-03
0.603825, 7.231747735E-03
0.604825, 7.232792983E-03
0.605825, 7.233835911E-03
0.606825, 7.23487653E-03
0.607825, 7.235914848E-03
0.608825, 7.236950876E-03
0.609825, 7.237984621E-03
0.610825, 7.239016095E-03
0.611825, 7.240045306E-03
0.612825, 7.241072263E-03
0.613825, 7.242096976E-03
0.614825, 7.243119453E-03
0.615825, 7.244139704E-03
0.616825, 7.245157738E-03
0.617825, 7.246173564E-03
0.618825, 7.24718719E-03
0.619825, 7.248198626E-03
0.620825, 7.249207881E-03
0.621825, 7.250214962E-03
0.622825, 7.251219879E-03
0.623825, 7.252222641E-03
0.624825, 7.253223256E-03
0.625825, 7.254221733E-03
0.626825, 7.25521808E-03
0.627825, 7.256212306E-03
0.628825, 7.257204419E-03
0.629825, 7.258194428E-03
0.630825, 7.259182341E-03
0.631825, 7.260168166E-03
0.632825, 7.261151911E-03
0.633825, 7.262133585E-03
0.634825, 7.263113196E-03
0.635825, 7.264090752E-03
0.636825, 7.265066261E-03
0.637825, 7.266039731E-03
0.638825, 7.26701117E-03
0.639825, 7.267980586E-03
0.640825, 7.268947987E-03
0.641825, 7.269913381E-03
0.642825, 7.270876775E-03
0.643825, 7.271838177E-03
0.644825, 7.272797596E-03
0.645825, 7.273755038E-03
0.646825, 7.274710512E-03
0.647825, 7.275664025E-03
0.648825, 7.276615584E-03
0.649825, 7.277565197E-03
0.650825, 7.278512872E-03
0.651825, 7.279458616E-03
0.652825, 7.280402436E-03
0.653825, 7.28134434E-03
0.654825, 7.282284335E-03
0.655825, 7.283222428E-03
0.656825, 7.284158627E-03
0.657825, 7.285092938E-03
0.658825, 7.28602537E-03
0.659825, 7.286955928E-03
0.660825, 7.287884621E-03
0.661825, 7.288811455E-03
0.662825, 7.289736437E-03
0.663825, 7.290659574E-03
0.664825, 7.291580874E-03
0.665825, 7.292500342E-03
0.666825, 7.293417987E-03
0.667825, 7.294333814E-03
0.668825, 7.295247831E-03
0.669825, 7.296160044E-03
0.670825, 7.29707046E-03
0.671825, 7.297979086E-03
0.672825, 7.298885928E-03
0.673825, 7.299790993E-03
0.674825, 7.300694288E-03
0.675825, 7.301595819E-03
0.676825, 7.302495592E-03
0.677825, 7.303393615E-03
0.678825, 7.304289893E-03
0.679825, 7.305184434E-03
0.680825, 7.306077242E-03
0.681825, 7.306968326E-03
0.682825, 7.30785769E-03
0.683825, 7.308745342E-03
0.684825, 7.309631288E-03
0.685825, 7.310515533E-03
0.686825, 7.311398085E-03
0.687825, 7.312278948E-03
0.688825, 7.31315813E-03
0.689825, 7.314035637E-03
0.690825, 7.314911474E-03
0.691825, 7.315785647E-03
0.692825, 7.316658163E-03
0.693825, 7.317529028E-03
