TIME, UX_2
0.48235625, 5.480351999E-03
0.48435625, 5.504463798E-03
0.48635625, 5.528577849E-03
0.48835625, 5.552694146E-03
0.49035625, 5.576812684E-03
0.49235625, 5.600933459E-03
0.49435625, 5.625056467E-03
0.49635625, 5.649181702E-03
0.49835625, 5.67330916E-03
0.50035625, 5.697438837E-03
0.50235625, 5.721570728E-03
0.50435625, 5.745704828E-03
0.50635625, 5.769841134E-03
0.50835625, 5.793979641E-03
0.51035625, 5.818120345E-03
0.51235625, 5.842263242E-03
0.51435625, 5.866408328E-03
0.51635625, 5.890555599E-03
0.51835625, 5.91470505E-03
0.52035625, 5.938856679E-03
0.52235625, 5.963010481E-03
0.52435625, 5.987166452E-03
0.52635625, 6.011324589E-03
0.52835625, 6.035484889E-03
0.53035625, 6.059647346E-03
0.53235625, 6.083811959E-03
0.53435625, 6.107978722E-03
0.53635625, 6.132147634E-03
0.53835625, 6.15631869E-03
0.54035625, 6.180491887E-03
0.54235625, 6.204667222E-03
0.54435625, 6.228844692E-03
0.54635625, 6.253024293E-03
0.54835625, 6.277206022E-03
0.55035625, 6.301389875E-03
0.55235625, 6.325575851E-03
0.55435625, 6.349763945E-03
0.55635625, 6.373954155E-03
0.55835625, 6.398146478E-03
0.56035625, 6.422340911E-03
0.56235625, 6.446537451E-03
0.56435625, 6.470736094E-03
0.56635625, 6.494936839E-03
0.56835625, 6.519139683E-03
0.57035625, 6.543344622E-03
0.57235625, 6.567551654E-03
0.57435625, 6.591760776E-03
0.57635625, 6.615971986E-03
0.57835625, 6.640185281E-03
0.58035625, 6.664400659E-03
0.58235625, 6.688618117E-03
0.58435625, 6.712837652E-03
0.58635625, 6.737059262E-03
0.58835625, 6.761282944E-03
0.59035625, 6.785508697E-03
0.59235625, 6.809736518E-03
0.59435625, 6.833966404E-03
0.59635625, 6.858198353E-03
0.59835625, 6.882432363E-03
0.60035625, 6.906668431E-03
0.60235625, 6.930906556E-03
0.60435625, 6.955146735E-03
0.60635625, 6.979388966E-03
0.60835625, 7.003633247E-03
0.61035625, 7.027879575E-03
0.61235625, 7.052127949E-03
0.61435625, 7.076378367E-03
0.61635625, 7.100630826E-03
0.61835625, 7.124885324E-03
0.62035625, 7.149141861E-03
0.62235625, 7.173400432E-03
0.62435625, 7.197661038E-03
