TIME, UX_2
0.3003, 3.58738947E-03
0.3007, 3.592200953E-03
0.3011, 3.597012508E-03
0.3015, 3.601824136E-03
0.3019, 3.606635837E-03
0.3023, 3.61144761E-03
0.3027, 3.616259457E-03
0.3031, 3.621071377E-03
0.3035, 3.62588337E-03
0.3039, 3.630695435E-03
0.3043, 3.635507573E-03
0.3047, 3.640319785E-03
0.3051, 3.645132069E-03
0.3055, 3.649944426E-03
0.3059, 3.654756856E-03
0.3063, 3.659569358E-03
0.3067, 3.664381934E-03
0.3071, 3.669194582E-03
0.3075, 3.674007303E-03
0.3079, 3.678820097E-03
0.3083, 3.683632964E-03
0.3087, 3.688445903E-03
0.3091, 3.693258915E-03
0.3095, 3.698072E-03
0.3099, 3.702885158E-03
0.3103, 3.707698388E-03
0.3107, 3.712511691E-03
0.3111, 3.717325067E-03
0.3115, 3.722138516E-03
0.3119, 3.726952037E-03
0.3123, 3.731765631E-03
0.3127, 3.736579298E-03
0.3131, 3.741393038E-03
0.3135, 3.74620685E-03
0.3139, 3.751020734E-03
0.3143, 3.755834692E-03
0.3147, 3.760648722E-03
0.3151, 3.765462824E-03
0.3155, 3.770277E-03
0.3159, 3.775091248E-03
0.3163, 3.779905568E-03
0.3167, 3.784719961E-03
0.3171, 3.789534427E-03
0.3175, 3.794348965E-03
0.3179, 3.799163576E-03
0.3183, 3.80397826E-03
0.3187, 3.808793016E-03
0.3191, 3.813607845E-03
0.3195, 3.818422746E-03
0.3199, 3.823237719E-03
0.3203, 3.828052766E-03
0.3207, 3.832867884E-03
0.3211, 3.837683076E-03
0.3215, 3.842498339E-03
0.3219, 3.847313676E-03
0.3223, 3.852129085E-03
0.3227, 3.856944566E-03
0.3231, 3.86176012E-03
0.3235, 3.866575746E-03
0.3239, 3.871391444E-03
0.3243, 3.876207216E-03
0.3247, 3.881023059E-03
0.3251, 3.885838975E-03
0.3255, 3.890654964E-03
0.3259, 3.895471025E-03
0.3263, 3.900287158E-03
0.3267, 3.905103364E-03
0.3271, 3.909919642E-03
0.3275, 3.914735992E-03
0.3279, 3.919552415E-03
0.3283, 3.924368911E-03
0.3287, 3.929185478E-03
0.3291, 3.934002118E-03
0.3295, 3.938818831E-03
0.3299, 3.943635616E-03
0.3303, 3.948452473E-03
0.3307, 3.953269402E-03
0.3311, 3.958086404E-03
0.3315, 3.962903478E-03
0.3319, 3.967720625E-03
0.3323, 3.972537844E-03
0.3327, 3.977355135E-03
0.3331, 3.982172498E-03
0.3335, 3.986989934E-03
0.3339, 3.991807442E-03
0.3343, 3.996625022E-03
0.3347, 4.001442675E-03
0.3351, 4.006260399E-03
0.3355, 4.011078197E-03
0.3359, 4.015896066E-03
0.3363, 4.020714008E-03
0.3367, 4.025532021E-03
0.3371, 4.030350108E-03
0.3375, 4.035168266E-03
0.3379, 4.039986496E-03
0.3383, 4.044804799E-03
0.3387, 4.049623174E-03
0.3391, 4.054441621E-03
0.3395, 4.059260141E-03
0.3399, 4.064078732E-03
0.3403, 4.068897396E-03
0.3407, 4.073716132E-03
