TIME, UY_5, FX_2, FY_3, FY_4,Load,Reaction,Deflection,,,
0.57835625,0.133515615,-601.237081,-1444.38349,-1384.20978,2828.59,601.24,133.52,,,
0.58035625,0.133858272,-603.316197,-1449.38853,-1388.98622,2838.37,603.32,133.86,,,
0.58235625,0.134200213,-605.395313,-1454.39365,-1393.76257,2848.16,605.40,134.20,,,
0.58435625,0.134541437,-607.47443,-1459.39886,-1398.53883,2857.94,607.47,134.54,,,
0.58635625,0.134881948,-609.553546,-1464.40416,-1403.31501,2867.72,609.55,134.88,,,
0.58835625,0.135221747,-611.632662,-1469.40954,-1408.09111,2877.50,611.63,135.22,,,
0.59035625,0.135560835,-613.711778,-1474.41501,-1412.86711,2887.28,613.71,135.56,,,
0.59235625,0.135899213,-615.790895,-1479.42057,-1417.64303,2897.06,615.79,135.90,,,
0.59435625,0.136236884,-617.870011,-1484.42621,-1422.41887,2906.85,617.87,136.24,,,
0.59635625,0.136573848,-619.949127,-1489.43194,-1427.19461,2916.63,619.95,136.57,,,
0.59835625,0.136910107,-622.028243,-1494.43776,-1431.97027,2926.41,622.03,136.91,,,
0.60035625,0.137245663,-624.107359,-1499.44366,-1436.74585,2936.19,624.11,137.25,,,
0.60235625,0.137580518,-626.186475,-1504.44965,-1441.52133,2945.97,626.19,137.58,,,
0.60435625,0.137914672,-628.265592,-1509.45573,-1446.29673,2955.75,628.27,137.91,,,
0.60635625,0.138248127,-630.344708,-1514.46189,-1451.07205,2965.53,630.34,138.25,,,
0.60835625,0.138580885,-632.423824,-1519.46814,-1455.84727,2975.32,632.42,138.58,,,
0.61035625,0.138912947,-634.50294,-1524.47448,-1460.62241,2985.10,634.50,138.91,,,
0.61235625,0.139244315,-636.582056,-1529.4809,-1465.39746,2994.88,636.58,139.24,,,
0.61435625,0.13957499,-638.661172,-1534.48741,-1470.17243,3004.66,638.66,139.57,,,
0.61635625,0.139904973,-640.740288,-1539.49401,-1474.9473,3014.44,640.74,139.90,,,
0.61835625,0.140234267,-642.819404,-1544.5007,-1479.72209,3024.22,642.82,140.23,,,
0.62035625,0.140562873,-644.898519,-1549.50747,-1484.4968,3034.00,644.90,140.56,,,
0.62235625,0.140890792,-646.977635,-1554.51433,-1489.27141,3043.79,646.98,140.89,,,
0.62435625,0.141218026,-649.056751,-1559.52128,-1494.04594,3053.57,649.06,141.22,,,
0.62635625,0.141544576,-651.135867,-1564.52831,-1498.82038,3063.35,651.14,141.54,,,
0.62835625,0.141870443,-653.214983,-1569.53544,-1503.59473,3073.13,653.21,141.87,,,
0.63035625,0.14219563,-655.294099,-1574.54265,-1508.369,3082.91,655.29,142.20,,,
0.63235625,0.142520138,-657.373215,-1579.54995,-1513.14317,3092.69,657.37,142.52,,,
0.63435625,0.142843968,-659.45233,-1584.55733,-1517.91726,3102.47,659.45,142.84,,,
0.63635625,0.143167122,-661.531446,-1589.56481,-1522.69127,3112.26,661.53,143.17,,,
0.63835625,0.143489601,-663.610562,-1594.57237,-1527.46518,3122.04,663.61,143.49,,,
0.64035625,0.143811406,-665.689677,-1599.58002,-1532.23901,3131.82,665.69,143.81,,,
0.64235625,0.14413254,-667.768793,-1604.58775,-1537.01274,3141.60,667.77,144.13,,,
0.64435625,0.144453004,-669.847909,-1609.59558,-1541.78639,3151.38,669.85,144.45,,,
0.64635625,0.144772799,-671.927025,-1614.60349,-1546.55996,3161.16,671.93,144.77,,,
0.64835625,0.145091927,-674.00614,-1619.61149,-1551.33343,3170.94,674.01,145.09,,,
0.65035625,0.145410389,-676.085256,-1624.61958,-1556.10682,3180.73,676.09,145.41,,,
0.65235625,0.145728187,-678.164371,-1629.62776,-1560.88012,3190.51,678.16,145.73,,,
0.65435625,0.146045323,-680.243487,-1634.63602,-1565.65333,3200.29,680.24,146.05,,,
0.65635625,0.146361797,-682.322603,-1639.64438,-1570.42645,3210.07,682.32,146.36,,,
0.65835625,0.146677611,-684.401718,-1644.65282,-1575.19948,3219.85,684.40,146.68,,,
0.66035625,0.146992767,-686.480834,-1649.66135,-1579.97243,3229.63,686.48,146.99,,,
0.66235625,0.147307266,-688.559949,-1654.66997,-1584.74528,3239.42,688.56,147.31,,,
0.66435625,0.14762111,-690.639065,-1659.67867,-1589.51805,3249.20,690.64,147.62,,,
0.66635625,0.1479343,-692.71818,-1664.68747,-1594.29073,3258.98,692.72,147.93,,,
0.66835625,0.148246838,-694.797296,-1669.69635,-1599.06332,3268.76,694.80,148.25,,,
0.67035625,0.148558725,-696.876411,-1674.70532,-1603.83583,3278.54,696.88,148.56,,,
0.67235625,0.148869963,-698.955526,-1679.71438,-1608.60824,3288.32,698.96,148.87,,,
0.67435625,0.149180553,-701.034642,-1684.72353,-1613.38057,3298.10,701.03,149.18,,,
0.67635625,0.149490497,-703.113757,-1689.73277,-1618.15281,3307.89,703.11,149.49,,,
0.67835625,0.149799796,-705.192873,-1694.74209,-1622.92496,3317.67,705.19,149.80,,,
0.68035625,0.150108452,-707.271988,-1699.75151,-1627.69702,3327.45,707.27,150.11,,,
0.68235625,0.150416465,-709.351103,-1704.76101,-1632.46899,3337.23,709.35,150.42,,,
0.68435625,0.150723839,-711.430219,-1709.7706,-1637.24087,3347.01,711.43,150.72,,,
0.68635625,0.151030573,-713.509334,-1714.78028,-1642.01266,3356.79,713.51,151.03,,,
0.68835625,0.15133667,-715.588449,-1719.79005,-1646.78437,3366.57,715.59,151.34,,,
0.69035625,0.151642131,-717.667565,-1724.79991,-1651.55599,3376.36,717.67,151.64,,,
0.69235625,0.151946958,-719.74668,-1729.80985,-1656.32751,3386.14,719.75,151.95,,,
0.69435625,0.152251151,-721.825795,-1734.81989,-1661.09895,3395.92,721.83,152.25,,,
0.69635625,0.152554714,-723.90491,-1739.83001,-1665.8703,3405.70,723.90,152.55,,,
0.69835625,0.152857646,-725.984026,-1744.84022,-1670.64157,3415.48,725.98,152.86,,,
0.70035625,0.153159949,-728.063141,-1749.85053,-1675.41274,3425.26,728.06,153.16,,,
0.70235625,0.153461625,-730.142256,-1754.86092,-1680.18382,3435.04,730.14,153.46,,,
0.70435625,0.153762676,-732.221371,-1759.8714,-1684.95481,3444.83,732.22,153.76,,,
0.70635625,0.154063103,-734.300486,-1764.88197,-1689.72572,3454.61,734.30,154.06,,,
0.70835625,0.154362906,-736.379602,-1769.89262,-1694.49654,3464.39,736.38,154.36,,,
0.71035625,0.154662089,-738.458717,-1774.90337,-1699.26726,3474.17,738.46,154.66,,,
0.71235625,0.154960652,-740.537832,-1779.91421,-1704.0379,3483.95,740.54,154.96,,,
0.71435625,0.155258596,-742.616947,-1784.92513,-1708.80845,3493.73,742.62,155.26,,,
0.71635625,0.155555924,-744.696062,-1789.93615,-1713.57891,3503.52,744.70,155.56,,,
0.71835625,0.155852636,-746.775177,-1794.94725,-1718.34928,3513.30,746.78,155.85,,,
0.72035625,0.156148734,-748.854292,-1799.95844,-1723.11956,3523.08,748.85,156.15,,,
0.72235625,0.15644422,-750.933407,-1804.96972,-1727.88976,3532.86,750.93,156.44,,,
0.72435625,0.156739094,-753.012522,-1809.98109,-1732.65986,3542.64,753.01,156.74,,,
0.72635625,0.157033359,-755.091638,-1814.99255,-1737.42987,3552.42,755.09,157.03,,,
0.72835625,0.157327016,-757.170753,-1820.0041,-1742.1998,3562.20,757.17,157.33,,,
0.73035625,0.157620066,-759.249868,-1825.01574,-1746.96963,3571.99,759.25,157.62,,,
0.73235625,0.157912511,-761.328983,-1830.02747,-1751.73938,3581.77,761.33,157.91,,,
0.73435625,0.158204352,-763.408098,-1835.03929,-1756.50903,3591.55,763.41,158.20,,,
0.73635625,0.158495591,-765.487213,-1840.05119,-1761.2786,3601.33,765.49,158.50,,,
0.73835625,0.158786228,-767.566328,-1845.06319,-1766.04808,3611.11,767.57,158.79,,,
0.74035625,0.159076266,-769.645443,-1850.07527,-1770.81747,3620.89,769.65,159.08,,,
0.74235625,0.159365706,-771.724558,-1855.08745,-1775.58677,3630.67,771.72,159.37,,,
0.74435625,0.15965455,-773.803672,-1860.09971,-1780.35597,3640.46,773.80,159.65,,,
0.74635625,0.159942798,-775.882787,-1865.11207,-1785.12509,3650.24,775.88,159.94,,,
0.74835625,0.160230452,-777.961902,-1870.12451,-1789.89413,3660.02,777.96,160.23,,,
0.75035625,0.160517514,-780.041017,-1875.13704,-1794.66307,3669.80,780.04,160.52,,,
0.75235625,0.160803985,-782.120132,-1880.14966,-1799.43192,3679.58,782.12,160.80,,,
0.75435625,0.161089867,-784.199247,-1885.16238,-1804.20068,3689.36,784.20,161.09,,,
0.75635625,0.16137516,-786.278362,-1890.17518,-1808.96935,3699.14,786.28,161.38,,,
0.75835625,0.161659867,-788.357477,-1895.18807,-1813.73794,3708.93,788.36,161.66,,,
0.76035625,0.161943988,-790.436592,-1900.20105,-1818.50643,3718.71,790.44,161.94,,,
0.76235625,0.162227526,-792.515706,-1905.21411,-1823.27483,3728.49,792.52,162.23,,,
0.76435625,0.162510481,-794.594821,-1910.22727,-1828.04315,3738.27,794.59,162.51,,,
0.76635625,0.162792855,-796.673936,-1915.24052,-1832.81137,3748.05,796.67,162.79,,,
0.76835625,0.163074649,-798.753051,-1920.25386,-1837.57951,3757.83,798.75,163.07,,,
0.77035625,0.163355866,-800.832166,-1925.26729,-1842.34755,3767.61,800.83,163.36,,,
0.77235625,0.163636505,-802.911281,-1930.2808,-1847.11551,3777.40,802.91,163.64,,,
0.77435625,0.163916569,-804.990395,-1935.29441,-1851.88338,3787.18,804.99,163.92,,,
0.77635625,0.164196059,-807.06951,-1940.30811,-1856.65115,3796.96,807.07,164.20,,,
0.77835625,0.164474976,-809.148625,-1945.32189,-1861.41884,3806.74,809.15,164.47,,,
0.78035625,0.164753322,-811.22774,-1950.33577,-1866.18644,3816.52,811.23,164.75,,,
0.78235625,0.165031098,-813.306854,-1955.34973,-1870.95395,3826.30,813.31,165.03,,,
0.78435625,0.165308305,-815.385969,-1960.36379,-1875.72136,3836.09,815.39,165.31,,,
0.78635625,0.165584946,-817.465084,-1965.37793,-1880.48869,3845.87,817.47,165.58,,,
0.78835625,0.165861021,-819.544199,-1970.39217,-1885.25593,3855.65,819.54,165.86,,,
0.79035625,0.166136531,-821.623313,-1975.40649,-1890.02308,3865.43,821.62,166.14,,,
0.79235625,0.166411479,-823.702428,-1980.4209,-1894.79014,3875.21,823.70,166.41,,,
0.79435625,0.166685865,-825.781543,-1985.43541,-1899.55711,3884.99,825.78,166.69,,,
0.79635625,0.166959691,-827.860658,-1990.45,-1904.32399,3894.77,827.86,166.96,,,
0.79835625,0.167232958,-829.939772,-1995.46468,-1909.09078,3904.56,829.94,167.23,,,
0.80035625,0.167505667,-832.018887,-2000.47945,-1913.85748,3914.34,832.02,167.51,,,
0.80235625,0.167777821,-834.098002,-2005.49432,-1918.62409,3924.12,834.10,167.78,,,
0.80435625,0.168049419,-836.177116,-2010.50927,-1923.39061,3933.90,836.18,168.05,,,
0.80635625,0.168320465,-838.256231,-2015.52431,-1928.15705,3943.68,838.26,168.32,,,
0.80835625,0.168590958,-840.335346,-2020.53944,-1932.92339,3953.46,840.34,168.59,,,
0.81035625,0.168860901,-842.41446,-2025.55466,-1937.68964,3963.24,842.41,168.86,,,
0.81235625,0.169130294,-844.493575,-2030.56997,-1942.4558,3973.03,844.49,169.13,,,
0.81435625,0.16939914,-846.57269,-2035.58537,-1947.22187,3982.81,846.57,169.40,,,
0.81635625,0.169667439,-848.651804,-2040.60086,-1951.98786,3992.59,848.65,169.67,,,
0.81835625,0.169935192,-850.730919,-2045.61644,-1956.75375,4002.37,850.73,169.94,,,
0.82035625,0.170202402,-852.810033,-2050.63211,-1961.51956,4012.15,852.81,170.20,,,
0.82235625,0.170469069,-854.889148,-2055.64787,-1966.28527,4021.93,854.89,170.47,,,
0.82435625,0.170735195,-856.968263,-2060.66372,-1971.05089,4031.71,856.97,170.74,,,
0.82635625,0.171000781,-859.047377,-2065.67965,-1975.81643,4041.50,859.05,171.00,,,
0.82835625,0.171265829,-861.126492,-2070.69568,-1980.58187,4051.28,861.13,171.27,,,
0.83035625,0.171530339,-863.205606,-2075.7118,-1985.34723,4061.06,863.21,171.53,,,
0.83235625,0.171794314,-865.284721,-2080.72801,-1990.11249,4070.84,865.28,171.79,,,
0.83435625,0.172057754,-867.363836,-2085.7443,-1994.87767,4080.62,867.36,172.06,,,
0.83635625,0.17232066,-869.44295,-2090.76069,-1999.64275,4090.40,869.44,172.32,,,
0.83835625,0.172583035,-871.522065,-2095.77717,-2004.40775,4100.18,871.52,172.58,,,
0.84035625,0.172844879,-873.601179,-2100.79373,-2009.17266,4109.97,873.60,172.84,,,
0.84235625,0.173106194,-875.680294,-2105.81039,-2013.93747,4119.75,875.68,173.11,,,
0.84435625,0.173366981,-877.759408,-2110.82713,-2018.7022,4129.53,877.76,173.37,,,
0.84635625,0.173627241,-879.838523,-2115.84397,-2023.46684,4139.31,879.84,173.63,,,
0.84835625,0.173886976,-881.917637,-2120.86089,-2028.23138,4149.09,881.92,173.89,,,
0.85035625,0.174146187,-883.996752,-2125.87791,-2032.99584,4158.87,884.00,174.15,,,
0.85235625,0.174404875,-886.075866,-2130.89501,-2037.76021,4168.66,886.08,174.40,,,
0.85435625,0.174663042,-888.154981,-2135.91221,-2042.52449,4178.44,888.15,174.66,,,
0.85635625,0.174920689,-890.234095,-2140.92949,-2047.28868,4188.22,890.23,174.92,,,
0.85835625,0.175177816,-892.31321,-2145.94686,-2052.05278,4198.00,892.31,175.18,,,
0.86035625,0.175434426,-894.392324,-2150.96433,-2056.81679,4207.78,894.39,175.43,,,
0.86235625,0.17569052,-896.471439,-2155.98188,-2061.58071,4217.56,896.47,175.69,,,
0.86435625,0.175946099,-898.550553,-2160.99952,-2066.34454,4227.34,898.55,175.95,,,
0.86635625,0.176201164,-900.629668,-2166.01725,-2071.10828,4237.13,900.63,176.20,,,
0.86835625,0.176455717,-902.708782,-2171.03507,-2075.87193,4246.91,902.71,176.46,,,
0.87035625,0.176709759,-904.787897,-2176.05298,-2080.63549,4256.69,904.79,176.71,,,
0.87235625,0.176963291,-906.867011,-2181.07099,-2085.39896,4266.47,906.87,176.96,,,
0.87435625,0.177216314,-908.946126,-2186.08908,-2090.16234,4276.25,908.95,177.22,,,
0.87635625,0.17746883,-911.02524,-2191.10726,-2094.92563,4286.03,911.03,177.47,,,
0.87835625,0.17772084,-913.104355,-2196.12552,-2099.68884,4295.81,913.10,177.72,,,
0.88035625,0.177972345,-915.183469,-2201.14388,-2104.45195,4305.60,915.18,177.97,,,
0.88235625,0.178223347,-917.262584,-2206.16233,-2109.21497,4315.38,917.26,178.22,,,
0.88435625,0.178473846,-919.341698,-2211.18087,-2113.97791,4325.16,919.34,178.47,,,
0.88635625,0.178723844,-921.420813,-2216.1995,-2118.74075,4334.94,921.42,178.72,,,
0.88835625,0.178973343,-923.499927,-2221.21821,-2123.50351,4344.72,923.50,178.97,,,
0.89035625,0.179222343,-925.579042,-2226.23702,-2128.26617,4354.50,925.58,179.22,,,
0.89235625,0.179470846,-927.658156,-2231.25592,-2133.02875,4364.28,927.66,179.47,,,
0.89435625,0.179718853,-929.73727,-2236.2749,-2137.79124,4374.07,929.74,179.72,,,
0.89635625,0.179966365,-931.816385,-2241.29398,-2142.55363,4383.85,931.82,179.97,,,
0.89835625,0.180213384,-933.895499,-2246.31314,-2147.31594,4393.63,933.90,180.21,,,
0.90035625,0.18045991,-935.974614,-2251.3324,-2152.07816,4403.41,935.97,180.46,,,
0.90235625,0.180705945,-938.053728,-2256.35174,-2156.84029,4413.19,938.05,180.71,,,
0.90435625,0.180951491,-940.132843,-2261.37117,-2161.60233,4422.97,940.13,180.95,,,
0.90635625,0.181196548,-942.211957,-2266.3907,-2166.36428,4432.75,942.21,181.20,,,
0.90835625,0.181441117,-944.291071,-2271.41031,-2171.12614,4442.54,944.29,181.44,,,
0.91035625,0.181685201,-946.370186,-2276.43001,-2175.88791,4452.32,946.37,181.69,,,
0.91235625,0.181928799,-948.4493,-2281.4498,-2180.64959,4462.10,948.45,181.93,,,
0.91435625,0.182171914,-950.528415,-2286.46968,-2185.41118,4471.88,950.53,182.17,,,
0.91635625,0.182414547,-952.607529,-2291.48965,-2190.17268,4481.66,952.61,182.41,,,
0.91835625,0.182656698,-954.686643,-2296.50971,-2194.9341,4491.44,954.69,182.66,,,
0.92035625,0.182898369,-956.765758,-2301.52985,-2199.69542,4501.23,956.77,182.90,,,
0.92235625,0.183139561,-958.844872,-2306.55009,-2204.45665,4511.01,958.84,183.14,,,
0.92435625,0.183380276,-960.923987,-2311.57042,-2209.2178,4520.79,960.92,183.38,,,
0.92635625,0.183620514,-963.003101,-2316.59083,-2213.97885,4530.57,963.00,183.62,,,
0.92835625,0.183860277,-965.082215,-2321.61134,-2218.73982,4540.35,965.08,183.86,,,
0.93035625,0.184099566,-967.16133,-2326.63193,-2223.5007,4550.13,967.16,184.10,,,
0.93235625,0.184338382,-969.240444,-2331.65262,-2228.26149,4559.91,969.24,184.34,,,
0.93435625,0.184576726,-971.319559,-2336.67339,-2233.02219,4569.70,971.32,184.58,,,
0.93635625,0.1848146,-973.398673,-2341.69425,-2237.7828,4579.48,973.40,184.81,,,
0.93835625,0.185052005,-975.477787,-2346.7152,-2242.54332,4589.26,975.48,185.05,,,
0.94035625,0.185288941,-977.556902,-2351.73624,-2247.30375,4599.04,977.56,185.29,,,
0.94235625,0.185525411,-979.636016,-2356.75737,-2252.06409,4608.82,979.64,185.53,,,
0.94435625,0.185761415,-981.71513,-2361.77859,-2256.82434,4618.60,981.72,185.76,,,
0.94635625,0.185996954,-983.794245,-2366.7999,-2261.58451,4628.38,983.79,186.00,,,
0.94835625,0.18623203,-985.873359,-2371.8213,-2266.34458,4638.17,985.87,186.23,,,
0.95035625,0.186466644,-987.952474,-2376.84278,-2271.10457,4647.95,987.95,186.47,,,
0.95235625,0.186700796,-990.031588,-2381.86436,-2275.86446,4657.73,990.03,186.70,,,
0.95435625,0.186934489,-992.110702,-2386.88602,-2280.62427,4667.51,992.11,186.93,,,
0.95635625,0.187167723,-994.189817,-2391.90778,-2285.38399,4677.29,994.19,187.17,,,
0.95835625,0.187400499,-996.268931,-2396.92962,-2290.14362,4687.07,996.27,187.40,,,
0.96035625,0.187632819,-998.348045,-2401.95155,-2294.90316,4696.85,998.35,187.63,,,
0.96235625,0.187864684,-1000.42716,-2406.97357,-2299.66261,4706.64,1000.43,187.86,,,
0.96435625,0.188096095,-1002.50627,-2411.99568,-2304.42197,4716.42,1002.51,188.10,,,
0.96635625,0.188327052,-1004.58539,-2417.01788,-2309.18125,4726.20,1004.59,188.33,,,
0.96835625,0.188557558,-1006.6645,-2422.04016,-2313.94043,4735.98,1006.66,188.56,,,
0.97035625,0.188787613,-1008.74362,-2427.06254,-2318.69953,4745.76,1008.74,188.79,,,
0.97235625,0.189017219,-1010.82273,-2432.085,-2323.45854,4755.54,1010.82,189.02,,,
0.97435625,0.189246376,-1012.90185,-2437.10756,-2328.21745,4765.33,1012.90,189.25,,,
0.97635625,0.189475086,-1014.98096,-2442.1302,-2332.97628,4775.11,1014.98,189.48,,,
0.97835625,0.189703349,-1017.06007,-2447.15293,-2337.73502,4784.89,1017.06,189.70,,,
0.98035625,0.189931168,-1019.13919,-2452.17575,-2342.49367,4794.67,1019.14,189.93,,,
0.98235625,0.190158543,-1021.2183,-2457.19866,-2347.25224,4804.45,1021.22,190.16,,,
0.98435625,0.190385474,-1023.29742,-2462.22166,-2352.01071,4814.23,1023.30,190.39,,,
0.98635625,0.190611965,-1025.37653,-2467.24474,-2356.7691,4824.01,1025.38,190.61,,,
0.98835625,0.190838014,-1027.45565,-2472.26792,-2361.52739,4833.80,1027.46,190.84,,,
0.99035625,0.191063625,-1029.53476,-2477.29118,-2366.2856,4843.58,1029.53,191.06,,,
0.99235625,0.191288797,-1031.61388,-2482.31453,-2371.04372,4853.36,1031.61,191.29,,,
0.99435625,0.191513531,-1033.69299,-2487.33797,-2375.80175,4863.14,1033.69,191.51,,,
0.99635625,0.19173783,-1035.7721,-2492.3615,-2380.55969,4872.92,1035.77,191.74,,,
0.99835625,0.191961694,-1037.85122,-2497.38512,-2385.31755,4882.70,1037.85,191.96,,,
1,0.192145353,-1039.5596,-2501.51346,-2389.22738,4890.74,1039.56,192.15,,,
