TIME, UX_2, FX_3, FY_4, FY_5,Displacement,Reaction,Looad,,,
0.361816667,9.36E-02,-3441062.68,-57040.6223,-54766.8612,93.63,3441062.68,111807.48,,,
0.362483333,9.38E-02,-3447403.03,-57145.6977,-54867.7971,93.82,3447403.03,112013.49,,,
0.36315,9.40E-02,-3453743.37,-57250.7731,-54968.733,94.02,3453743.37,112219.51,,,
0.363816667,9.42E-02,-3460083.71,-57355.8484,-55069.669,94.22,3460083.71,112425.52,,,
0.364483333,9.44E-02,-3466424.05,-57460.9237,-55170.6049,94.42,3466424.05,112631.53,,,
0.36515,9.46E-02,-3472764.4,-57565.999,-55271.5409,94.62,3472764.40,112837.54,,,
0.365816667,9.48E-02,-3479104.74,-57671.0743,-55372.4769,94.82,3479104.74,113043.55,,,
0.366483333,9.50E-02,-3485445.08,-57776.1496,-55473.4129,95.02,3485445.08,113249.56,,,
0.36715,9.52E-02,-3491785.42,-57881.2248,-55574.349,95.22,3491785.42,113455.57,,,
0.367816667,9.54E-02,-3498125.77,-57986.3,-55675.2851,95.42,3498125.77,113661.59,,,
0.368483333,9.56E-02,-3504466.11,-58091.3751,-55776.2212,95.62,3504466.11,113867.60,,,
0.36915,9.58E-02,-3510806.45,-58196.4503,-55877.1574,95.81,3510806.45,114073.61,,,
0.369816667,9.60E-02,-3517146.79,-58301.5254,-55978.0935,96.01,3517146.79,114279.62,,,
0.370483333,9.62E-02,-3523487.14,-58406.6005,-56079.0297,96.21,3523487.14,114485.63,,,
0.37115,9.64E-02,-3529827.48,-58511.6755,-56179.9659,96.41,3529827.48,114691.64,,,
0.371816667,9.66E-02,-3536167.82,-58616.7506,-56280.9022,96.61,3536167.82,114897.65,,,
0.372483333,9.68E-02,-3542508.16,-58721.8256,-56381.8385,96.81,3542508.16,115103.66,,,
0.37315,9.70E-02,-3548848.51,-58826.9006,-56482.7748,97.01,3548848.51,115309.68,,,
0.373816667,9.72E-02,-3555188.85,-58931.9755,-56583.7111,97.21,3555188.85,115515.69,,,
0.374483333,9.74E-02,-3561529.19,-59037.0504,-56684.6475,97.42,3561529.19,115721.70,,,
0.37515,9.76E-02,-3567869.53,-59142.1253,-56785.5838,97.62,3567869.53,115927.71,,,
0.375816667,9.78E-02,-3574209.87,-59247.2002,-56886.5202,97.82,3574209.87,116133.72,,,
0.376483333,9.80E-02,-3580550.22,-59352.2751,-56987.4567,98.02,3580550.22,116339.73,,,
0.37715,9.82E-02,-3586890.56,-59457.3499,-57088.3931,98.22,3586890.56,116545.74,,,
0.377816667,9.84E-02,-3593230.9,-59562.4247,-57189.3296,98.42,3593230.90,116751.75,,,
0.378483333,9.86E-02,-3599571.24,-59667.4995,-57290.2661,98.62,3599571.24,116957.77,,,
0.37915,9.88E-02,-3605911.59,-59772.5742,-57391.2026,98.82,3605911.59,117163.78,,,
0.379816667,9.90E-02,-3612251.93,-59877.6489,-57492.1392,99.02,3612251.93,117369.79,,,
0.380483333,9.92E-02,-3618592.27,-59982.7236,-57593.0758,99.22,3618592.27,117575.80,,,
0.38115,9.94E-02,-3624932.61,-60087.7983,-57694.0124,99.43,3624932.61,117781.81,,,
0.381816667,9.96E-02,-3631272.96,-60192.873,-57794.949,99.63,3631272.96,117987.82,,,
0.382483333,9.98E-02,-3637613.3,-60297.9476,-57895.8857,99.83,3637613.30,118193.83,,,
0.38315,0.100031344,-3643953.64,-60403.0222,-57996.8224,100.03,3643953.64,118399.84,,,
0.383816667,0.100233396,-3650293.98,-60508.0967,-58097.7591,100.23,3650293.98,118605.86,,,
0.384483333,0.100435564,-3656634.33,-60613.1713,-58198.6958,100.44,3656634.33,118811.87,,,
0.38515,0.100637848,-3662974.67,-60718.2458,-58299.6326,100.64,3662974.67,119017.88,,,
0.385816667,0.100840247,-3669315.01,-60823.3203,-58400.5694,100.84,3669315.01,119223.89,,,
0.386483333,0.101042761,-3675655.35,-60928.3948,-58501.5062,101.04,3675655.35,119429.90,,,
0.38715,0.101245392,-3681995.7,-61033.4692,-58602.443,101.25,3681995.70,119635.91,,,
0.387816667,0.101448138,-3688336.04,-61138.5436,-58703.3799,101.45,3688336.04,119841.92,,,
0.388483333,0.101651,-3694676.38,-61243.618,-58804.3168,101.65,3694676.38,120047.93,,,
0.38915,0.101853979,-3701016.72,-61348.6924,-58905.2537,101.85,3701016.72,120253.95,,,
0.389816667,0.102057074,-3707357.06,-61453.7668,-59006.1906,102.06,3707357.06,120459.96,,,
0.390483333,0.102260285,-3713697.41,-61558.8411,-59107.1276,102.26,3713697.41,120665.97,,,
0.39115,0.102463613,-3720037.75,-61663.9154,-59208.0646,102.46,3720037.75,120871.98,,,
0.391816667,0.102667057,-3726378.09,-61768.9896,-59309.0016,102.67,3726378.09,121077.99,,,
0.392483333,0.102870618,-3732718.43,-61874.0639,-59409.9386,102.87,3732718.43,121284.00,,,
0.39315,0.103074296,-3739058.78,-61979.1381,-59510.8757,103.07,3739058.78,121490.01,,,
0.393816667,0.103278092,-3745399.12,-62084.2123,-59611.8127,103.28,3745399.12,121696.03,,,
0.394483333,0.103482004,-3751739.46,-62189.2865,-59712.7498,103.48,3751739.46,121902.04,,,
0.39515,0.103686033,-3758079.8,-62294.3606,-59813.687,103.69,3758079.80,122108.05,,,
0.395816667,0.10389018,-3764420.15,-62399.4348,-59914.6241,103.89,3764420.15,122314.06,,,
0.396483333,0.104094445,-3770760.49,-62504.5089,-60015.5613,104.09,3770760.49,122520.07,,,
0.39715,0.104298827,-3777100.83,-62609.5829,-60116.4985,104.30,3777100.83,122726.08,,,
0.397816667,0.104503326,-3783441.17,-62714.657,-60217.4357,104.50,3783441.17,122932.09,,,
0.398483333,0.104707944,-3789781.51,-62819.731,-60318.373,104.71,3789781.51,123138.10,,,
0.39915,0.10491268,-3796121.86,-62924.805,-60419.3103,104.91,3796121.86,123344.12,,,
0.399816667,0.105117533,-3802462.2,-63029.879,-60520.2476,105.12,3802462.20,123550.13,,,
0.400483333,0.105322505,-3808802.54,-63134.953,-60621.1849,105.32,3808802.54,123756.14,,,
0.40115,0.105527596,-3815142.88,-63240.0269,-60722.1222,105.53,3815142.88,123962.15,,,
0.401816667,0.105732804,-3821483.23,-63345.1008,-60823.0596,105.73,3821483.23,124168.16,,,
0.402483333,0.105938132,-3827823.57,-63450.1747,-60923.997,105.94,3827823.57,124374.17,,,
0.40315,0.106143578,-3834163.91,-63555.2485,-61024.9344,106.14,3834163.91,124580.18,,,
0.403816667,0.106349143,-3840504.25,-63660.3224,-61125.8719,106.35,3840504.25,124786.19,,,
0.404483333,0.106554827,-3846844.6,-63765.3962,-61226.8093,106.55,3846844.60,124992.21,,,
0.40515,0.10676063,-3853184.94,-63870.47,-61327.7468,106.76,3853184.94,125198.22,,,
0.405816667,0.106966552,-3859525.28,-63975.5437,-61428.6843,106.97,3859525.28,125404.23,,,
0.406483333,0.107172594,-3865865.62,-64080.6175,-61529.6219,107.17,3865865.62,125610.24,,,
0.40715,0.107378755,-3872205.96,-64185.6912,-61630.5594,107.38,3872205.96,125816.25,,,
0.407816667,0.107585036,-3878546.31,-64290.7649,-61731.497,107.59,3878546.31,126022.26,,,
0.408483333,0.107791436,-3884886.65,-64395.8386,-61832.4346,107.79,3884886.65,126228.27,,,
0.40915,0.107997957,-3891226.99,-64500.9122,-61933.3722,108.00,3891226.99,126434.28,,,
0.409816667,0.108204597,-3897567.33,-64605.9859,-62034.3099,108.20,3897567.33,126640.30,,,
0.410483333,0.108411357,-3903907.68,-64711.0595,-62135.2476,108.41,3903907.68,126846.31,,,
0.41115,0.108618238,-3910248.02,-64816.133,-62236.1853,108.62,3910248.02,127052.32,,,
0.411816667,0.108825239,-3916588.36,-64921.2066,-62337.123,108.83,3916588.36,127258.33,,,
0.412483333,0.10903236,-3922928.7,-65026.2801,-62438.0607,109.03,3922928.70,127464.34,,,
0.41315,0.109239602,-3929269.04,-65131.3536,-62538.9985,109.24,3929269.04,127670.35,,,
0.413816667,0.109446965,-3935609.39,-65236.4271,-62639.9363,109.45,3935609.39,127876.36,,,
0.414483333,0.109654449,-3941949.73,-65341.5006,-62740.8741,109.65,3941949.73,128082.37,,,
0.41515,0.109862053,-3948290.07,-65446.574,-62841.8119,109.86,3948290.07,128288.39,,,
0.415816667,0.110069779,-3954630.41,-65551.6475,-62942.7498,110.07,3954630.41,128494.40,,,
0.416483333,0.110277626,-3960970.76,-65656.7208,-63043.6877,110.28,3960970.76,128700.41,,,
0.41715,0.110485595,-3967311.1,-65761.7942,-63144.6256,110.49,3967311.10,128906.42,,,
0.417816667,0.110693685,-3973651.44,-65866.8676,-63245.5635,110.69,3973651.44,129112.43,,,
0.418483333,0.110901896,-3979991.78,-65971.9409,-63346.5015,110.90,3979991.78,129318.44,,,
0.41915,0.111110229,-3986332.12,-66077.0142,-63447.4394,111.11,3986332.12,129524.45,,,
0.419816667,0.111318685,-3992672.47,-66182.0875,-63548.3774,111.32,3992672.47,129730.46,,,
0.420483333,0.111527262,-3999012.81,-66287.1607,-63649.3154,111.53,3999012.81,129936.48,,,
0.42115,0.111735961,-4005353.15,-66392.234,-63750.2535,111.74,4005353.15,130142.49,,,
0.421816667,0.111944783,-4011693.49,-66497.3072,-63851.1915,111.94,4011693.49,130348.50,,,
0.422483333,0.112153727,-4018033.84,-66602.3804,-63952.1296,112.15,4018033.84,130554.51,,,
0.42315,0.112362793,-4024374.18,-66707.4536,-64053.0677,112.36,4024374.18,130760.52,,,
0.423816667,0.112571983,-4030714.52,-66812.5267,-64154.0058,112.57,4030714.52,130966.53,,,
0.424483333,0.112781295,-4037054.86,-66917.5998,-64254.944,112.78,4037054.86,131172.54,,,
0.42515,0.11299073,-4043395.2,-67022.6729,-64355.8822,112.99,4043395.20,131378.56,,,
0.425816667,0.113200288,-4049735.55,-67127.746,-64456.8204,113.20,4049735.55,131584.57,,,
0.426483333,0.113409969,-4056075.89,-67232.8191,-64557.7586,113.41,4056075.89,131790.58,,,
0.42715,0.113619773,-4062416.23,-67337.8921,-64658.6968,113.62,4062416.23,131996.59,,,
0.427816667,0.113829701,-4068756.57,-67442.9651,-64759.6351,113.83,4068756.57,132202.60,,,
0.428483333,0.114039753,-4075096.91,-67548.0381,-64860.5734,114.04,4075096.91,132408.61,,,
0.42915,0.114249928,-4081437.26,-67653.1111,-64961.5117,114.25,4081437.26,132614.62,,,
0.429816667,0.114460227,-4087777.6,-67758.1841,-65062.45,114.46,4087777.60,132820.63,,,
0.430483333,0.11467065,-4094117.94,-67863.257,-65163.3883,114.67,4094117.94,133026.65,,,
0.43115,0.114881197,-4100458.28,-67968.3299,-65264.3267,114.88,4100458.28,133232.66,,,
0.431816667,0.115091869,-4106798.63,-68073.4028,-65365.2651,115.09,4106798.63,133438.67,,,
0.432483333,0.115302665,-4113138.97,-68178.4756,-65466.2035,115.30,4113138.97,133644.68,,,
0.43315,0.115513585,-4119479.31,-68283.5485,-65567.1419,115.51,4119479.31,133850.69,,,
0.433816667,0.11572463,-4125819.65,-68388.6213,-65668.0804,115.72,4125819.65,134056.70,,,
0.434483333,0.115935799,-4132159.99,-68493.6941,-65769.0189,115.94,4132159.99,134262.71,,,
0.43515,0.116147094,-4138500.34,-68598.7669,-65869.9574,116.15,4138500.34,134468.72,,,
0.435816667,0.116358514,-4144840.68,-68703.8396,-65970.8959,116.36,4144840.68,134674.74,,,
0.436483333,0.116570059,-4151181.02,-68808.9124,-66071.8344,116.57,4151181.02,134880.75,,,
0.43715,0.116781729,-4157521.36,-68913.9851,-66172.773,116.78,4157521.36,135086.76,,,
0.437816667,0.116993524,-4163861.7,-69019.0578,-66273.7116,116.99,4163861.70,135292.77,,,
0.438483333,0.117205445,-4170202.05,-69124.1304,-66374.6502,117.21,4170202.05,135498.78,,,
0.43915,0.117417492,-4176542.39,-69229.2031,-66475.5888,117.42,4176542.39,135704.79,,,
0.439816667,0.117629665,-4182882.73,-69334.2757,-66576.5275,117.63,4182882.73,135910.80,,,
0.440483333,0.117841963,-4189223.07,-69439.3483,-66677.4661,117.84,4189223.07,136116.81,,,
0.44115,0.118054388,-4195563.41,-69544.4209,-66778.4048,118.05,4195563.41,136322.83,,,
0.441816667,0.118266939,-4201903.76,-69649.4934,-66879.3435,118.27,4201903.76,136528.84,,,
0.442483333,0.118479617,-4208244.1,-69754.566,-66980.2822,118.48,4208244.10,136734.85,,,
0.44315,0.118692421,-4214584.44,-69859.6385,-67081.221,118.69,4214584.44,136940.86,,,
0.443816667,0.118905351,-4220924.78,-69964.711,-67182.1598,118.91,4220924.78,137146.87,,,
0.444483333,0.119118409,-4227265.13,-70069.7835,-67283.0986,119.12,4227265.13,137352.88,,,
0.44515,0.119331593,-4233605.47,-70174.8559,-67384.0374,119.33,4233605.47,137558.89,,,
0.445816667,0.119544904,-4239945.81,-70279.9284,-67484.9762,119.54,4239945.81,137764.90,,,
0.446483333,0.119758343,-4246286.15,-70385.0008,-67585.9151,119.76,4246286.15,137970.92,,,
0.44715,0.119971909,-4252626.49,-70490.0732,-67686.854,119.97,4252626.49,138176.93,,,
0.447816667,0.120185602,-4258966.84,-70595.1456,-67787.7929,120.19,4258966.84,138382.94,,,
0.448483333,0.120399423,-4265307.18,-70700.2179,-67888.7318,120.40,4265307.18,138588.95,,,
0.44915,0.120613372,-4271647.52,-70805.2903,-67989.6707,120.61,4271647.52,138794.96,,,
0.449816667,0.120827449,-4277987.86,-70910.3626,-68090.6097,120.83,4277987.86,139000.97,,,
0.450483333,0.121041653,-4284328.2,-71015.4349,-68191.5487,121.04,4284328.20,139206.98,,,
0.45115,0.121255986,-4290668.55,-71120.5071,-68292.4877,121.26,4290668.55,139412.99,,,
0.451816667,0.121470448,-4297008.89,-71225.5794,-68393.4267,121.47,4297008.89,139619.01,,,
0.452483333,0.121685037,-4303349.23,-71330.6516,-68494.3657,121.69,4303349.23,139825.02,,,
0.45315,0.121899755,-4309689.57,-71435.7238,-68595.3048,121.90,4309689.57,140031.03,,,
0.453816667,0.122114602,-4316029.91,-71540.796,-68696.2439,122.11,4316029.91,140237.04,,,
0.454483333,0.122329578,-4322370.26,-71645.8682,-68797.183,122.33,4322370.26,140443.05,,,
0.45515,0.122544683,-4328710.6,-71750.9403,-68898.1221,122.54,4328710.60,140649.06,,,
0.455816667,0.122759917,-4335050.94,-71856.0124,-68999.0612,122.76,4335050.94,140855.07,,,
0.456483333,0.12297528,-4341391.28,-71961.0845,-69100.0004,122.98,4341391.28,141061.08,,,
0.45715,0.123190773,-4347731.62,-72066.1566,-69200.9396,123.19,4347731.62,141267.10,,,
0.457816667,0.123406395,-4354071.97,-72171.2287,-69301.8788,123.41,4354071.97,141473.11,,,
0.458483333,0.123622147,-4360412.31,-72276.3007,-69402.818,123.62,4360412.31,141679.12,,,
0.45915,0.123838029,-4366752.65,-72381.3728,-69503.7573,123.84,4366752.65,141885.13,,,
0.459816667,0.124054041,-4373092.99,-72486.4448,-69604.6965,124.05,4373092.99,142091.14,,,
0.460483333,0.124270183,-4379433.33,-72591.5168,-69705.6358,124.27,4379433.33,142297.15,,,
0.46115,0.124486455,-4385773.68,-72696.5887,-69806.5751,124.49,4385773.68,142503.16,,,
0.461816667,0.124702858,-4392114.02,-72801.6607,-69907.5144,124.70,4392114.02,142709.18,,,
0.462483333,0.124919391,-4398454.36,-72906.7326,-70008.4538,124.92,4398454.36,142915.19,,,
0.46315,0.125136055,-4404794.7,-73011.8045,-70109.3931,125.14,4404794.70,143121.20,,,
0.463816667,0.12535285,-4411135.04,-73116.8764,-70210.3325,125.35,4411135.04,143327.21,,,
0.464483333,0.125569776,-4417475.39,-73221.9483,-70311.2719,125.57,4417475.39,143533.22,,,
0.46515,0.125786833,-4423815.73,-73327.0201,-70412.2114,125.79,4423815.73,143739.23,,,
0.465816667,0.126004021,-4430156.07,-73432.0919,-70513.1508,126.00,4430156.07,143945.24,,,
0.466483333,0.12622134,-4436496.41,-73537.1637,-70614.0903,126.22,4436496.41,144151.25,,,
0.46715,0.126438791,-4442836.75,-73642.2355,-70715.0297,126.44,4442836.75,144357.27,,,
0.467816667,0.126656374,-4449177.09,-73747.3073,-70815.9692,126.66,4449177.09,144563.28,,,
0.468483333,0.126874089,-4455517.44,-73852.379,-70916.9088,126.87,4455517.44,144769.29,,,
0.46915,0.127091936,-4461857.78,-73957.4508,-71017.8483,127.09,4461857.78,144975.30,,,
0.469816667,0.127309915,-4468198.12,-74062.5225,-71118.7879,127.31,4468198.12,145181.31,,,
0.470483333,0.127528026,-4474538.46,-74167.5942,-71219.7274,127.53,4474538.46,145387.32,,,
0.47115,0.12774627,-4480878.8,-74272.6658,-71320.667,127.75,4480878.80,145593.33,,,
0.471816667,0.127964646,-4487219.15,-74377.7375,-71421.6067,127.96,4487219.15,145799.34,,,
0.472483333,0.128183155,-4493559.49,-74482.8091,-71522.5463,128.18,4493559.49,146005.36,,,
0.47315,0.128401796,-4499899.83,-74587.8807,-71623.486,128.40,4499899.83,146211.37,,,
0.473816667,0.128620571,-4506240.17,-74692.9523,-71724.4256,128.62,4506240.17,146417.38,,,
0.474483333,0.128839479,-4512580.51,-74798.0239,-71825.3653,128.84,4512580.51,146623.39,,,
0.47515,0.129058521,-4518920.86,-74903.0954,-71926.305,129.06,4518920.86,146829.40,,,
0.475816667,0.129277695,-4525261.2,-75008.167,-72027.2448,129.28,4525261.20,147035.41,,,
0.476483333,0.129497004,-4531601.54,-75113.2385,-72128.1845,129.50,4531601.54,147241.42,,,
0.47715,0.129716446,-4537941.88,-75218.31,-72229.1243,129.72,4537941.88,147447.43,,,
0.477816667,0.129936022,-4544282.22,-75323.3814,-72330.0641,129.94,4544282.22,147653.45,,,
0.478483333,0.130155732,-4550622.57,-75428.4529,-72431.0039,130.16,4550622.57,147859.46,,,
0.47915,0.130375576,-4556962.91,-75533.5243,-72531.9437,130.38,4556962.91,148065.47,,,
0.479816667,0.130595555,-4563303.25,-75638.5958,-72632.8836,130.60,4563303.25,148271.48,,,
0.480483333,0.130815668,-4569643.59,-75743.6672,-72733.8235,130.82,4569643.59,148477.49,,,
0.48115,0.131035916,-4575983.93,-75848.7385,-72834.7633,131.04,4575983.93,148683.50,,,
0.481816667,0.131256298,-4582324.27,-75953.8099,-72935.7033,131.26,4582324.27,148889.51,,,
0.482483333,0.131476816,-4588664.62,-76058.8812,-73036.6432,131.48,4588664.62,149095.52,,,
0.48315,0.131697468,-4595004.96,-76163.9526,-73137.5831,131.70,4595004.96,149301.54,,,
0.483816667,0.131918256,-4601345.3,-76269.0239,-73238.5231,131.92,4601345.30,149507.55,,,
0.484483333,0.13213918,-4607685.64,-76374.0951,-73339.4631,132.14,4607685.64,149713.56,,,
0.48515,0.132360238,-4614025.98,-76479.1664,-73440.4031,132.36,4614025.98,149919.57,,,
0.485816667,0.132581433,-4620366.33,-76584.2377,-73541.3431,132.58,4620366.33,150125.58,,,
0.486483333,0.132802763,-4626706.67,-76689.3089,-73642.2831,132.80,4626706.67,150331.59,,,
0.48715,0.13302423,-4633047.01,-76794.3801,-73743.2232,133.02,4633047.01,150537.60,,,
0.487816667,0.133245832,-4639387.35,-76899.4513,-73844.1633,133.25,4639387.35,150743.61,,,
0.488483333,0.133467571,-4645727.69,-77004.5225,-73945.1033,133.47,4645727.69,150949.63,,,
0.48915,0.133689446,-4652068.03,-77109.5936,-74046.0435,133.69,4652068.03,151155.64,,,
0.489816667,0.133911458,-4658408.38,-77214.6647,-74146.9836,133.91,4658408.38,151361.65,,,
0.490483333,0.134133607,-4664748.72,-77319.7359,-74247.9237,134.13,4664748.72,151567.66,,,
0.49115,0.134355892,-4671089.06,-77424.807,-74348.8639,134.36,4671089.06,151773.67,,,
0.491816667,0.134578315,-4677429.4,-77529.878,-74449.8041,134.58,4677429.40,151979.68,,,
0.492483333,0.134800875,-4683769.74,-77634.9491,-74550.7443,134.80,4683769.74,152185.69,,,
0.49315,0.135023572,-4690110.08,-77740.0201,-74651.6845,135.02,4690110.08,152391.70,,,
0.493816667,0.135246407,-4696450.43,-77845.0912,-74752.6248,135.25,4696450.43,152597.72,,,
0.494483333,0.135469379,-4702790.77,-77950.1622,-74853.565,135.47,4702790.77,152803.73,,,
0.49515,0.135692489,-4709131.11,-78055.2332,-74954.5053,135.69,4709131.11,153009.74,,,
0.495816667,0.135915738,-4715471.45,-78160.3041,-75055.4456,135.92,4715471.45,153215.75,,,
0.496483333,0.136139124,-4721811.79,-78265.3751,-75156.3859,136.14,4721811.79,153421.76,,,
0.49715,0.136362649,-4728152.14,-78370.446,-75257.3262,136.36,4728152.14,153627.77,,,
0.497816667,0.136586312,-4734492.48,-78475.5169,-75358.2666,136.59,4734492.48,153833.78,,,
0.498483333,0.136810114,-4740832.82,-78580.5878,-75459.207,136.81,4740832.82,154039.79,,,
0.49915,0.137034054,-4747173.16,-78685.6587,-75560.1473,137.03,4747173.16,154245.81,,,
0.499816667,0.137258134,-4753513.5,-78790.7296,-75661.0877,137.26,4753513.50,154451.82,,,
0.500483333,0.137482352,-4759853.84,-78895.8004,-75762.0282,137.48,4759853.84,154657.83,,,
0.50115,0.13770671,-4766194.19,-79000.8712,-75862.9686,137.71,4766194.19,154863.84,,,
0.501816667,0.137931207,-4772534.53,-79105.942,-75963.9091,137.93,4772534.53,155069.85,,,
0.502483333,0.138155844,-4778874.87,-79211.0128,-76064.8495,138.16,4778874.87,155275.86,,,
0.50315,0.13838062,-4785215.21,-79316.0836,-76165.79,138.38,4785215.21,155481.87,,,
0.503816667,0.138605537,-4791555.55,-79421.1543,-76266.7305,138.61,4791555.55,155687.88,,,
0.504483333,0.138830593,-4797895.89,-79526.2251,-76367.6711,138.83,4797895.89,155893.90,,,
0.50515,0.139055789,-4804236.24,-79631.2958,-76468.6116,139.06,4804236.24,156099.91,,,
0.505816667,0.139281126,-4810576.58,-79736.3665,-76569.5522,139.28,4810576.58,156305.92,,,
0.506483333,0.139506604,-4816916.92,-79841.4371,-76670.4928,139.51,4816916.92,156511.93,,,
0.50715,0.139732222,-4823257.26,-79946.5078,-76771.4334,139.73,4823257.26,156717.94,,,
0.507816667,0.139957981,-4829597.6,-80051.5785,-76872.374,139.96,4829597.60,156923.95,,,
0.508483333,0.14018388,-4835937.94,-80156.6491,-76973.3146,140.18,4835937.94,157129.96,,,
0.50915,0.140409921,-4842278.29,-80261.7197,-77074.2553,140.41,4842278.29,157335.98,,,
0.509816667,0.140636104,-4848618.63,-80366.7903,-77175.196,140.64,4848618.63,157541.99,,,
0.510483333,0.140862427,-4854958.97,-80471.8608,-77276.1366,140.86,4854958.97,157748.00,,,
0.51115,0.141088893,-4861299.31,-80576.9314,-77377.0773,141.09,4861299.31,157954.01,,,
0.511816667,0.1413155,-4867639.65,-80682.0019,-77478.0181,141.32,4867639.65,158160.02,,,
0.512483333,0.141542249,-4873979.99,-80787.0725,-77578.9588,141.54,4873979.99,158366.03,,,
0.51315,0.14176914,-4880320.34,-80892.143,-77679.8996,141.77,4880320.34,158572.04,,,
0.513816667,0.141996173,-4886660.68,-80997.2134,-77780.8404,142.00,4886660.68,158778.05,,,
0.514483333,0.142223349,-4893001.02,-81102.2839,-77881.7811,142.22,4893001.02,158984.07,,,
0.51515,0.142450668,-4899341.36,-81207.3544,-77982.722,142.45,4899341.36,159190.08,,,
0.515816667,0.142678129,-4905681.7,-81312.4248,-78083.6628,142.68,4905681.70,159396.09,,,
0.516483333,0.142905733,-4912022.04,-81417.4952,-78184.6036,142.91,4912022.04,159602.10,,,
0.51715,0.14313348,-4918362.39,-81522.5656,-78285.5445,143.13,4918362.39,159808.11,,,
0.517816667,0.143361371,-4924702.73,-81627.636,-78386.4854,143.36,4924702.73,160014.12,,,
0.518483333,0.143589405,-4931043.07,-81732.7063,-78487.4263,143.59,4931043.07,160220.13,,,
0.51915,0.143817582,-4937383.41,-81837.7767,-78588.3672,143.82,4937383.41,160426.14,,,
0.519816667,0.144045903,-4943723.75,-81942.847,-78689.3081,144.05,4943723.75,160632.16,,,
0.520483333,0.144274368,-4950064.09,-82047.9173,-78790.2491,144.27,4950064.09,160838.17,,,
0.52115,0.144502977,-4956404.43,-82152.9876,-78891.19,144.50,4956404.43,161044.18,,,
0.521816667,0.144731731,-4962744.78,-82258.0579,-78992.131,144.73,4962744.78,161250.19,,,
0.522483333,0.144960628,-4969085.12,-82363.1281,-79093.072,144.96,4969085.12,161456.20,,,
0.52315,0.145189671,-4975425.46,-82468.1984,-79194.013,145.19,4975425.46,161662.21,,,
0.523816667,0.145418858,-4981765.8,-82573.2686,-79294.9541,145.42,4981765.80,161868.22,,,
0.524483333,0.14564819,-4988106.14,-82678.3388,-79395.8951,145.65,4988106.14,162074.23,,,
0.52515,0.145877667,-4994446.48,-82783.409,-79496.8362,145.88,4994446.48,162280.25,,,
0.525816667,0.146107289,-5000786.83,-82888.4792,-79597.7773,146.11,5000786.83,162486.26,,,
0.526483333,0.146337057,-5007127.17,-82993.5493,-79698.7184,146.34,5007127.17,162692.27,,,
0.52715,0.14656697,-5013467.51,-83098.6195,-79799.6595,146.57,5013467.51,162898.28,,,
0.527816667,0.146797029,-5019807.85,-83203.6896,-79900.6007,146.80,5019807.85,163104.29,,,
0.528483333,0.147027233,-5026148.19,-83308.7597,-80001.5418,147.03,5026148.19,163310.30,,,
0.52915,0.147257584,-5032488.53,-83413.8298,-80102.483,147.26,5032488.53,163516.31,,,
0.529816667,0.147488081,-5038828.87,-83518.8998,-80203.4242,147.49,5038828.87,163722.32,,,
0.530483333,0.147718725,-5045169.22,-83623.9699,-80304.3654,147.72,5045169.22,163928.34,,,
0.53115,0.147949515,-5051509.56,-83729.0399,-80405.3066,147.95,5051509.56,164134.35,,,
0.531816667,0.148180452,-5057849.9,-83834.1099,-80506.2478,148.18,5057849.90,164340.36,,,
0.532483333,0.148411535,-5064190.24,-83939.1799,-80607.1891,148.41,5064190.24,164546.37,,,
0.53315,0.148642766,-5070530.58,-84044.2499,-80708.1304,148.64,5070530.58,164752.38,,,
0.533816667,0.148874144,-5076870.92,-84149.3199,-80809.0716,148.87,5076870.92,164958.39,,,
0.534483333,0.14910567,-5083211.27,-84254.3898,-80910.013,149.11,5083211.27,165164.40,,,
0.53515,0.149337343,-5089551.61,-84359.4598,-81010.9543,149.34,5089551.61,165370.41,,,
