TIME, UX_2, FY_4, FY_5, FX_3,Displacement,Load,Reaction,,,
0.55035625,-5.51E-03,-701.817556,-674.073258,-2383.11292,-5.51,1375.89,2383.11,,,
0.55235625,-5.54E-03,-704.368486,-676.522328,-2391.77317,-5.54,1380.89,2391.77,,,
0.55435625,-5.56E-03,-706.919419,-678.971395,-2400.43342,-5.56,1385.89,2400.43,,,
0.55635625,-5.58E-03,-709.470355,-681.420457,-2409.09367,-5.58,1390.89,2409.09,,,
0.55835625,-5.61E-03,-712.021296,-683.869517,-2417.75393,-5.61,1395.89,2417.75,,,
0.56035625,-5.63E-03,-714.572239,-686.318573,-2426.41418,-5.63,1400.89,2426.41,,,
0.56235625,-5.65E-03,-717.123186,-688.767625,-2435.07443,-5.65,1405.89,2435.07,,,
0.56435625,-5.68E-03,-719.674137,-691.216674,-2443.73468,-5.68,1410.89,2443.73,,,
0.56635625,-5.70E-03,-722.225091,-693.665719,-2452.39494,-5.70,1415.89,2452.39,,,
0.56835625,-5.72E-03,-724.776049,-696.114761,-2461.05519,-5.72,1420.89,2461.06,,,
0.57035625,-5.75E-03,-727.327011,-698.563799,-2469.71544,-5.75,1425.89,2469.72,,,
0.57235625,-5.77E-03,-729.877975,-701.012834,-2478.3757,-5.77,1430.89,2478.38,,,
0.57435625,-5.79E-03,-732.428944,-703.461865,-2487.03595,-5.79,1435.89,2487.04,,,
0.57635625,-5.82E-03,-734.979916,-705.910892,-2495.6962,-5.82,1440.89,2495.70,,,
0.57835625,-5.84E-03,-737.530891,-708.359916,-2504.35645,-5.84,1445.89,2504.36,,,
0.58035625,-5.86E-03,-740.08187,-710.808937,-2513.01671,-5.86,1450.89,2513.02,,,
0.58235625,-5.89E-03,-742.632852,-713.257954,-2521.67696,-5.89,1455.89,2521.68,,,
0.58435625,-5.91E-03,-745.183838,-715.706968,-2530.33721,-5.91,1460.89,2530.34,,,
0.58635625,-5.93E-03,-747.734827,-718.155978,-2538.99746,-5.93,1465.89,2539.00,,,
0.58835625,-5.96E-03,-750.28582,-720.604985,-2547.65772,-5.96,1470.89,2547.66,,,
0.59035625,-5.98E-03,-752.836817,-723.053988,-2556.31797,-5.98,1475.89,2556.32,,,
0.59235625,-6.00E-03,-755.387816,-725.502988,-2564.97822,-6.00,1480.89,2564.98,,,
0.59435625,-6.02E-03,-757.938819,-727.951985,-2573.63848,-6.02,1485.89,2573.64,,,
0.59635625,-6.05E-03,-760.489826,-730.400977,-2582.29873,-6.05,1490.89,2582.30,,,
0.59835625,-6.07E-03,-763.040836,-732.849967,-2590.95898,-6.07,1495.89,2590.96,,,
0.60035625,-6.09E-03,-765.59185,-735.298953,-2599.61923,-6.09,1500.89,2599.62,,,
0.60235625,-6.12E-03,-768.142867,-737.747935,-2608.27949,-6.12,1505.89,2608.28,,,
0.60435625,-6.14E-03,-770.693887,-740.196915,-2616.93974,-6.14,1510.89,2616.94,,,
0.60635625,-6.16E-03,-773.244911,-742.645891,-2625.59999,-6.16,1515.89,2625.60,,,
0.60835625,-6.18E-03,-775.795938,-745.094863,-2634.26024,-6.18,1520.89,2634.26,,,
0.61035625,-6.21E-03,-778.346969,-747.543832,-2642.9205,-6.21,1525.89,2642.92,,,
0.61235625,-6.23E-03,-780.898003,-749.992797,-2651.58075,-6.23,1530.89,2651.58,,,
0.61435625,-6.25E-03,-783.44904,-752.441759,-2660.241,-6.25,1535.89,2660.24,,,
0.61635625,-6.28E-03,-786.000081,-754.890719,-2668.90126,-6.28,1540.89,2668.90,,,
0.61835625,-6.30E-03,-788.551125,-757.339674,-2677.56151,-6.30,1545.89,2677.56,,,
0.62035625,-6.32E-03,-791.102173,-759.788625,-2686.22176,-6.32,1550.89,2686.22,,,
0.62235625,-6.34E-03,-793.653223,-762.237574,-2694.88201,-6.34,1555.89,2694.88,,,
0.62435625,-6.37E-03,-796.204278,-764.686519,-2703.54227,-6.37,1560.89,2703.54,,,
0.62635625,-6.39E-03,-798.755335,-767.135461,-2712.20252,-6.39,1565.89,2712.20,,,
0.62835625,-6.41E-03,-801.306397,-769.5844,-2720.86277,-6.41,1570.89,2720.86,,,
0.63035625,-6.43E-03,-803.857461,-772.033335,-2729.52303,-6.43,1575.89,2729.52,,,
0.63235625,-6.46E-03,-806.408529,-774.482267,-2738.18328,-6.46,1580.89,2738.18,,,
0.63435625,-6.48E-03,-808.9596,-776.931195,-2746.84353,-6.48,1585.89,2746.84,,,
0.63635625,-6.50E-03,-811.510674,-779.38012,-2755.50378,-6.50,1590.89,2755.50,,,
0.63835625,-6.52E-03,-814.061752,-781.829042,-2764.16404,-6.52,1595.89,2764.16,,,
0.64035625,-6.55E-03,-816.612833,-784.277961,-2772.82429,-6.55,1600.89,2772.82,,,
0.64235625,-6.57E-03,-819.163917,-786.726876,-2781.48454,-6.57,1605.89,2781.48,,,
0.64435625,-6.59E-03,-821.715005,-789.175787,-2790.1448,-6.59,1610.89,2790.14,,,
0.64635625,-6.61E-03,-824.266096,-791.624696,-2798.80505,-6.61,1615.89,2798.81,,,
0.64835625,-6.64E-03,-826.81719,-794.073601,-2807.4653,-6.64,1620.89,2807.47,,,
0.65035625,-6.66E-03,-829.368288,-796.522503,-2816.12555,-6.66,1625.89,2816.13,,,
0.65235625,-6.68E-03,-831.919389,-798.971402,-2824.78581,-6.68,1630.89,2824.79,,,
0.65435625,-6.70E-03,-834.470493,-801.420297,-2833.44606,-6.70,1635.89,2833.45,,,
0.65635625,-6.73E-03,-837.021601,-803.86919,-2842.10631,-6.73,1640.89,2842.11,,,
0.65835625,-6.75E-03,-839.572711,-806.318078,-2850.76657,-6.75,1645.89,2850.77,,,
0.66035625,-6.77E-03,-842.123825,-808.766964,-2859.42682,-6.77,1650.89,2859.43,,,
0.66235625,-6.79E-03,-844.674943,-811.215846,-2868.08707,-6.79,1655.89,2868.09,,,
0.66435625,-6.81E-03,-847.226063,-813.664725,-2876.74732,-6.81,1660.89,2876.75,,,
0.66635625,-6.84E-03,-849.777187,-816.113601,-2885.40758,-6.84,1665.89,2885.41,,,
0.66835625,-6.86E-03,-852.328314,-818.562473,-2894.06783,-6.86,1670.89,2894.07,,,
0.67035625,-6.88E-03,-854.879444,-821.011343,-2902.72808,-6.88,1675.89,2902.73,,,
0.67235625,-6.90E-03,-857.430578,-823.460209,-2911.38834,-6.90,1680.89,2911.39,,,
0.67435625,-6.92E-03,-859.981714,-825.909072,-2920.04859,-6.92,1685.89,2920.05,,,
0.67635625,-6.95E-03,-862.532854,-828.357931,-2928.70884,-6.95,1690.89,2928.71,,,
0.67835625,-6.97E-03,-865.083998,-830.806787,-2937.36909,-6.97,1695.89,2937.37,,,
0.68035625,-6.99E-03,-867.635144,-833.255641,-2946.02935,-6.99,1700.89,2946.03,,,
0.68235625,-7.01E-03,-870.186294,-835.704491,-2954.6896,-7.01,1705.89,2954.69,,,
0.68435625,-7.03E-03,-872.737446,-838.153338,-2963.34985,-7.03,1710.89,2963.35,,,
0.68635625,-7.06E-03,-875.288602,-840.602181,-2972.01011,-7.06,1715.89,2972.01,,,
0.68835625,-7.08E-03,-877.839761,-843.051022,-2980.67036,-7.08,1720.89,2980.67,,,
0.69035625,-7.10E-03,-880.390924,-845.499859,-2989.33061,-7.10,1725.89,2989.33,,,
0.69235625,-7.12E-03,-882.942089,-847.948693,-2997.99086,-7.12,1730.89,2997.99,,,
0.69435625,-7.14E-03,-885.493258,-850.397524,-3006.65112,-7.14,1735.89,3006.65,,,
0.69635625,-7.17E-03,-888.04443,-852.846351,-3015.31137,-7.17,1740.89,3015.31,,,
0.69835625,-7.19E-03,-890.595605,-855.295176,-3023.97162,-7.19,1745.89,3023.97,,,
0.70035625,-7.21E-03,-893.146783,-857.743998,-3032.63188,-7.21,1750.89,3032.63,,,
0.70235625,-7.23E-03,-895.697964,-860.192816,-3041.29213,-7.23,1755.89,3041.29,,,
0.70435625,-7.25E-03,-898.249149,-862.641631,-3049.95238,-7.25,1760.89,3049.95,,,
0.70635625,-7.27E-03,-900.800337,-865.090443,-3058.61263,-7.27,1765.89,3058.61,,,
0.70835625,-7.30E-03,-903.351527,-867.539252,-3067.27289,-7.30,1770.89,3067.27,,,
0.71035625,-7.32E-03,-905.902721,-869.988057,-3075.93314,-7.32,1775.89,3075.93,,,
0.71235625,-7.34E-03,-908.453918,-872.43686,-3084.59339,-7.34,1780.89,3084.59,,,
0.71435625,-7.36E-03,-911.005118,-874.885659,-3093.25365,-7.36,1785.89,3093.25,,,
0.71635625,-7.38E-03,-913.556321,-877.334455,-3101.9139,-7.38,1790.89,3101.91,,,
0.71835625,-7.40E-03,-916.107528,-879.783249,-3110.57415,-7.40,1795.89,3110.57,,,
0.72035625,-7.42E-03,-918.658737,-882.232039,-3119.23441,-7.42,1800.89,3119.23,,,
0.72235625,-7.45E-03,-921.20995,-884.680826,-3127.89466,-7.45,1805.89,3127.89,,,
0.72435625,-7.47E-03,-923.761165,-887.12961,-3136.55491,-7.47,1810.89,3136.55,,,
0.72635625,-7.49E-03,-926.312384,-889.578391,-3145.21516,-7.49,1815.89,3145.22,,,
0.72835625,-7.51E-03,-928.863606,-892.027169,-3153.87542,-7.51,1820.89,3153.88,,,
0.73035625,-7.53E-03,-931.414831,-894.475944,-3162.53567,-7.53,1825.89,3162.54,,,
0.73235625,-7.55E-03,-933.966059,-896.924715,-3171.19592,-7.55,1830.89,3171.20,,,
0.73435625,-7.57E-03,-936.51729,-899.373484,-3179.85618,-7.57,1835.89,3179.86,,,
0.73635625,-7.59E-03,-939.068524,-901.822249,-3188.51643,-7.59,1840.89,3188.52,,,
0.73835625,-7.62E-03,-941.619761,-904.271012,-3197.17668,-7.62,1845.89,3197.18,,,
0.74035625,-7.64E-03,-944.171001,-906.719771,-3205.83694,-7.64,1850.89,3205.84,,,
0.74235625,-7.66E-03,-946.722244,-909.168528,-3214.49719,-7.66,1855.89,3214.50,,,
0.74435625,-7.68E-03,-949.27349,-911.617282,-3223.15744,-7.68,1860.89,3223.16,,,
0.74635625,-7.70E-03,-951.824739,-914.066032,-3231.81769,-7.70,1865.89,3231.82,,,
0.74835625,-7.72E-03,-954.375992,-916.514779,-3240.47795,-7.72,1870.89,3240.48,,,
0.75035625,-7.74E-03,-956.927247,-918.963523,-3249.1382,-7.74,1875.89,3249.14,,,
0.75235625,-7.76E-03,-959.478505,-921.412265,-3257.79845,-7.76,1880.89,3257.80,,,
0.75435625,-7.78E-03,-962.029767,-923.861003,-3266.45871,-7.78,1885.89,3266.46,,,
0.75635625,-7.80E-03,-964.581031,-926.309739,-3275.11896,-7.80,1890.89,3275.12,,,
0.75835625,-7.83E-03,-967.132298,-928.75847,-3283.77921,-7.83,1895.89,3283.78,,,
0.76035625,-7.85E-03,-969.683568,-931.2072,-3292.43947,-7.85,1900.89,3292.44,,,
0.76235625,-7.87E-03,-972.234842,-933.655926,-3301.09972,-7.87,1905.89,3301.10,,,
0.76435625,-7.89E-03,-974.786118,-936.10465,-3309.75997,-7.89,1910.89,3309.76,,,
0.76635625,-7.91E-03,-977.337397,-938.55337,-3318.42022,-7.91,1915.89,3318.42,,,
0.76835625,-7.93E-03,-979.888679,-941.002087,-3327.08048,-7.93,1920.89,3327.08,,,
0.77035625,-7.95E-03,-982.439965,-943.450802,-3335.74073,-7.95,1925.89,3335.74,,,
0.77235625,-7.97E-03,-984.991253,-945.899513,-3344.40098,-7.97,1930.89,3344.40,,,
0.77435625,-7.99E-03,-987.542544,-948.348222,-3353.06124,-7.99,1935.89,3353.06,,,
0.77635625,-8.01E-03,-990.093838,-950.796927,-3361.72149,-8.01,1940.89,3361.72,,,
0.77835625,-8.03E-03,-992.645135,-953.24563,-3370.38174,-8.03,1945.89,3370.38,,,
0.78035625,-8.05E-03,-995.196435,-955.69433,-3379.042,-8.05,1950.89,3379.04,,,
0.78235625,-8.07E-03,-997.747737,-958.143027,-3387.70225,-8.07,1955.89,3387.70,,,
0.78435625,-8.09E-03,-1000.29904,-960.59172,-3396.3625,-8.09,1960.89,3396.36,,,
0.78635625,-8.12E-03,-1002.85035,-963.040412,-3405.02275,-8.12,1965.89,3405.02,,,
0.78835625,-8.14E-03,-1005.40166,-965.489099,-3413.68301,-8.14,1970.89,3413.68,,,
0.79035625,-8.16E-03,-1007.95298,-967.937784,-3422.34326,-8.16,1975.89,3422.34,,,
0.79235625,-8.18E-03,-1010.5043,-970.386467,-3431.00351,-8.18,1980.89,3431.00,,,
0.79435625,-8.20E-03,-1013.05562,-972.835146,-3439.66377,-8.20,1985.89,3439.66,,,
0.79635625,-8.22E-03,-1015.60694,-975.283822,-3448.32402,-8.22,1990.89,3448.32,,,
0.79835625,-8.24E-03,-1018.15826,-977.732496,-3456.98427,-8.24,1995.89,3456.98,,,
0.80035625,-8.26E-03,-1020.70959,-980.181167,-3465.64453,-8.26,2000.89,3465.64,,,
0.80235625,-8.28E-03,-1023.26093,-982.629834,-3474.30478,-8.28,2005.89,3474.30,,,
0.80435625,-8.30E-03,-1025.81226,-985.078499,-3482.96503,-8.30,2010.89,3482.97,,,
0.80635625,-8.32E-03,-1028.3636,-987.527162,-3491.62529,-8.32,2015.89,3491.63,,,
0.80835625,-8.34E-03,-1030.91494,-989.975821,-3500.28554,-8.34,2020.89,3500.29,,,
0.81035625,-8.36E-03,-1033.46628,-992.424477,-3508.94579,-8.36,2025.89,3508.95,,,
0.81235625,-8.38E-03,-1036.01763,-994.87313,-3517.60605,-8.38,2030.89,3517.61,,,
0.81435625,-8.40E-03,-1038.56898,-997.321781,-3526.2663,-8.40,2035.89,3526.27,,,
0.81635625,-8.42E-03,-1041.12033,-999.770429,-3534.92655,-8.42,2040.89,3534.93,,,
0.81835625,-8.44E-03,-1043.67168,-1002.21907,-3543.5868,-8.44,2045.89,3543.59,,,
0.82035625,-8.46E-03,-1046.22304,-1004.66772,-3552.24706,-8.46,2050.89,3552.25,,,
0.82235625,-8.48E-03,-1048.7744,-1007.11635,-3560.90731,-8.48,2055.89,3560.91,,,
0.82435625,-8.50E-03,-1051.32576,-1009.56499,-3569.56756,-8.50,2060.89,3569.57,,,
0.82635625,-8.52E-03,-1053.87713,-1012.01363,-3578.22782,-8.52,2065.89,3578.23,,,
0.82835625,-8.54E-03,-1056.4285,-1014.46226,-3586.88807,-8.54,2070.89,3586.89,,,
0.83035625,-8.56E-03,-1058.97987,-1016.91088,-3595.54832,-8.56,2075.89,3595.55,,,
0.83235625,-8.58E-03,-1061.53125,-1019.35951,-3604.20858,-8.58,2080.89,3604.21,,,
0.83435625,-8.60E-03,-1064.08262,-1021.80813,-3612.86883,-8.60,2085.89,3612.87,,,
0.83635625,-8.62E-03,-1066.634,-1024.25675,-3621.52908,-8.62,2090.89,3621.53,,,
0.83835625,-8.64E-03,-1069.18539,-1026.70537,-3630.18934,-8.64,2095.89,3630.19,,,
0.84035625,-8.66E-03,-1071.73677,-1029.15398,-3638.84959,-8.66,2100.89,3638.85,,,
0.84235625,-8.68E-03,-1074.28816,-1031.60259,-3647.50984,-8.68,2105.89,3647.51,,,
0.84435625,-8.70E-03,-1076.83955,-1034.0512,-3656.1701,-8.70,2110.89,3656.17,,,
0.84635625,-8.72E-03,-1079.39094,-1036.49981,-3664.83035,-8.72,2115.89,3664.83,,,
0.84835625,-8.74E-03,-1081.94234,-1038.94841,-3673.4906,-8.74,2120.89,3673.49,,,
0.85035625,-8.76E-03,-1084.49374,-1041.39701,-3682.15085,-8.76,2125.89,3682.15,,,
0.85235625,-8.78E-03,-1087.04514,-1043.84561,-3690.81111,-8.78,2130.89,3690.81,,,
0.85435625,-8.80E-03,-1089.59655,-1046.2942,-3699.47136,-8.80,2135.89,3699.47,,,
0.85635625,-8.82E-03,-1092.14796,-1048.7428,-3708.13161,-8.82,2140.89,3708.13,,,
0.85835625,-8.84E-03,-1094.69937,-1051.19138,-3716.79187,-8.84,2145.89,3716.79,,,
0.86035625,-8.86E-03,-1097.25078,-1053.63997,-3725.45212,-8.86,2150.89,3725.45,,,
0.86235625,-8.88E-03,-1099.80219,-1056.08856,-3734.11237,-8.88,2155.89,3734.11,,,
0.86435625,-8.90E-03,-1102.35361,-1058.53714,-3742.77263,-8.90,2160.89,3742.77,,,
0.86635625,-8.91E-03,-1104.90503,-1060.98571,-3751.43288,-8.91,2165.89,3751.43,,,
0.86835625,-8.93E-03,-1107.45646,-1063.43429,-3760.09313,-8.93,2170.89,3760.09,,,
0.87035625,-8.95E-03,-1110.00789,-1065.88286,-3768.75339,-8.95,2175.89,3768.75,,,
0.87235625,-8.97E-03,-1112.55931,-1068.33143,-3777.41364,-8.97,2180.89,3777.41,,,
0.87435625,-8.99E-03,-1115.11075,-1070.78,-3786.07389,-8.99,2185.89,3786.07,,,
0.87635625,-9.01E-03,-1117.66218,-1073.22857,-3794.73415,-9.01,2190.89,3794.73,,,
0.87835625,-9.03E-03,-1120.21362,-1075.67713,-3803.3944,-9.03,2195.89,3803.39,,,
0.88035625,-9.05E-03,-1122.76506,-1078.12569,-3812.05465,-9.05,2200.89,3812.05,,,
0.88235625,-9.07E-03,-1125.3165,-1080.57424,-3820.71491,-9.07,2205.89,3820.71,,,
0.88435625,-9.09E-03,-1127.86795,-1083.0228,-3829.37516,-9.09,2210.89,3829.38,,,
0.88635625,-9.11E-03,-1130.4194,-1085.47135,-3838.03541,-9.11,2215.89,3838.04,,,
0.88835625,-9.13E-03,-1132.97085,-1087.9199,-3846.69567,-9.13,2220.89,3846.70,,,
0.89035625,-9.15E-03,-1135.5223,-1090.36844,-3855.35592,-9.15,2225.89,3855.36,,,
0.89235625,-9.17E-03,-1138.07376,-1092.81699,-3864.01617,-9.17,2230.89,3864.02,,,
0.89435625,-9.18E-03,-1140.62521,-1095.26553,-3872.67643,-9.18,2235.89,3872.68,,,
0.89635625,-9.20E-03,-1143.17668,-1097.71407,-3881.33668,-9.20,2240.89,3881.34,,,
0.89835625,-9.22E-03,-1145.72814,-1100.1626,-3889.99693,-9.22,2245.89,3890.00,,,
0.90035625,-9.24E-03,-1148.27961,-1102.61114,-3898.65719,-9.24,2250.89,3898.66,,,
0.90235625,-9.26E-03,-1150.83108,-1105.05967,-3907.31744,-9.26,2255.89,3907.32,,,
0.90435625,-9.28E-03,-1153.38255,-1107.50819,-3915.97769,-9.28,2260.89,3915.98,,,
0.90635625,-9.30E-03,-1155.93402,-1109.95672,-3924.63794,-9.30,2265.89,3924.64,,,
0.90835625,-9.32E-03,-1158.4855,-1112.40524,-3933.2982,-9.32,2270.89,3933.30,,,
0.91035625,-9.34E-03,-1161.03698,-1114.85376,-3941.95845,-9.34,2275.89,3941.96,,,
0.91235625,-9.35E-03,-1163.58846,-1117.30228,-3950.6187,-9.35,2280.89,3950.62,,,
0.91435625,-9.37E-03,-1166.13995,-1119.75079,-3959.27896,-9.37,2285.89,3959.28,,,
0.91635625,-9.39E-03,-1168.69144,-1122.19931,-3967.93921,-9.39,2290.89,3967.94,,,
0.91835625,-9.41E-03,-1171.24293,-1124.64782,-3976.59946,-9.41,2295.89,3976.60,,,
0.92035625,-9.43E-03,-1173.79442,-1127.09632,-3985.25972,-9.43,2300.89,3985.26,,,
0.92235625,-9.45E-03,-1176.34591,-1129.54483,-3993.91997,-9.45,2305.89,3993.92,,,
0.92435625,-9.47E-03,-1178.89741,-1131.99333,-4002.58022,-9.47,2310.89,4002.58,,,
0.92635625,-9.49E-03,-1181.44891,-1134.44183,-4011.24048,-9.49,2315.89,4011.24,,,
0.92835625,-9.50E-03,-1184.00041,-1136.89032,-4019.90073,-9.50,2320.89,4019.90,,,
0.93035625,-9.52E-03,-1186.55192,-1139.33882,-4028.56098,-9.52,2325.89,4028.56,,,
0.93235625,-9.54E-03,-1189.10343,-1141.78731,-4037.22124,-9.54,2330.89,4037.22,,,
0.93435625,-9.56E-03,-1191.65494,-1144.2358,-4045.88149,-9.56,2335.89,4045.88,,,
0.93635625,-9.58E-03,-1194.20645,-1146.68428,-4054.54174,-9.58,2340.89,4054.54,,,
0.93835625,-9.60E-03,-1196.75797,-1149.13277,-4063.202,-9.60,2345.89,4063.20,,,
0.94035625,-9.62E-03,-1199.30949,-1151.58125,-4071.86225,-9.62,2350.89,4071.86,,,
0.94235625,-9.63E-03,-1201.86101,-1154.02973,-4080.5225,-9.63,2355.89,4080.52,,,
0.94435625,-9.65E-03,-1204.41253,-1156.47821,-4089.18276,-9.65,2360.89,4089.18,,,
0.94635625,-9.67E-03,-1206.96406,-1158.92668,-4097.84301,-9.67,2365.89,4097.84,,,
0.94835625,-9.69E-03,-1209.51559,-1161.37515,-4106.50326,-9.69,2370.89,4106.50,,,
0.95035625,-9.71E-03,-1212.06712,-1163.82362,-4115.16352,-9.71,2375.89,4115.16,,,
0.95235625,-9.73E-03,-1214.61865,-1166.27208,-4123.82377,-9.73,2380.89,4123.82,,,
0.95435625,-9.75E-03,-1217.17019,-1168.72055,-4132.48402,-9.75,2385.89,4132.48,,,
0.95635625,-9.76E-03,-1219.72172,-1171.16901,-4141.14428,-9.76,2390.89,4141.14,,,
0.95835625,-9.78E-03,-1222.27327,-1173.61747,-4149.80453,-9.78,2395.89,4149.80,,,
0.96035625,-9.80E-03,-1224.82481,-1176.06592,-4158.46478,-9.80,2400.89,4158.46,,,
0.96235625,-9.82E-03,-1227.37636,-1178.51438,-4167.12504,-9.82,2405.89,4167.13,,,
0.96435625,-9.84E-03,-1229.9279,-1180.96283,-4175.78529,-9.84,2410.89,4175.79,,,
0.96635625,-9.85E-03,-1232.47945,-1183.41128,-4184.44554,-9.85,2415.89,4184.45,,,
0.96835625,-9.87E-03,-1235.03101,-1185.85972,-4193.1058,-9.87,2420.89,4193.11,,,
0.97035625,-9.89E-03,-1237.58256,-1188.30817,-4201.76605,-9.89,2425.89,4201.77,,,
0.97235625,-9.91E-03,-1240.13412,-1190.75661,-4210.4263,-9.91,2430.89,4210.43,,,
0.97435625,-9.93E-03,-1242.68568,-1193.20505,-4219.08656,-9.93,2435.89,4219.09,,,
0.97635625,-9.94E-03,-1245.23725,-1195.65349,-4227.74681,-9.94,2440.89,4227.75,,,
0.97835625,-9.96E-03,-1247.78881,-1198.10192,-4236.40706,-9.96,2445.89,4236.41,,,
0.98035625,-9.98E-03,-1250.34038,-1200.55035,-4245.06732,-9.98,2450.89,4245.07,,,
0.98235625,-1.00E-02,-1252.89195,-1202.99878,-4253.72757,-10.00,2455.89,4253.73,,2456.181777,4254.231678
0.98435625,-1.00E-02,-1255.44352,-1205.44721,-4262.38782,-10.02,2460.89,4262.39,,,
0.98635625,-1.00E-02,-1257.9951,-1207.89563,-4271.04808,-10.03,2465.89,4271.05,,,
0.98835625,-1.01E-02,-1260.54668,-1210.34405,-4279.70833,-10.05,2470.89,4279.71,,,
0.99035625,-1.01E-02,-1263.09826,-1212.79247,-4288.36858,-10.07,2475.89,4288.37,,,
0.99235625,-1.01E-02,-1265.64984,-1215.24089,-4297.02884,-10.09,2480.89,4297.03,,,
0.99435625,-1.01E-02,-1268.20143,-1217.6893,-4305.68909,-10.11,2485.89,4305.69,,,
0.99635625,-1.01E-02,-1270.75301,-1220.13771,-4314.34934,-10.12,2490.89,4314.35,,,
0.99835625,-1.01E-02,-1273.3046,-1222.58612,-4323.0096,-10.14,2495.89,4323.01,,,
1,-1.02E-02,-1275.40168,-1224.5984,-4330.12719,-10.16,2500.00,4330.13,,,
