TIME, UX_2, FY_4, FY_5, FX_3,Displacement,Load,Reaction,,,
0.55035625,-2.32E-02,-1216.19876,-1166.91549,-1375.89223,-23.23,2383.11,1375.89,,,
0.55235625,-2.33E-02,-1220.62272,-1171.15178,-1380.89223,-23.34,2391.77,1380.89,,,
0.55435625,-2.35E-02,-1225.04671,-1175.38804,-1385.89222,-23.46,2400.43,1385.89,,,
0.55635625,-2.36E-02,-1229.47074,-1179.62427,-1390.89222,-23.57,2409.10,1390.89,,,
0.55835625,-2.37E-02,-1233.8948,-1183.86046,-1395.89222,-23.68,2417.76,1395.89,,,
0.56035625,-2.38E-02,-1238.31889,-1188.09662,-1400.89221,-23.80,2426.42,1400.89,,,
0.56235625,-2.39E-02,-1242.74302,-1192.33274,-1405.89221,-23.91,2435.08,1405.89,,,
0.56435625,-2.40E-02,-1247.16718,-1196.56883,-1410.89221,-24.03,2443.74,1410.89,,,
0.56635625,-2.41E-02,-1251.59138,-1200.80489,-1415.89221,-24.14,2452.40,1415.89,,,
0.56835625,-2.43E-02,-1256.01561,-1205.04091,-1420.8922,-24.26,2461.06,1420.89,,,
0.57035625,-2.44E-02,-1260.43987,-1209.2769,-1425.8922,-24.37,2469.72,1425.89,,,
0.57235625,-2.45E-02,-1264.86416,-1213.51286,-1430.8922,-24.48,2478.38,1430.89,,,
0.57435625,-2.46E-02,-1269.28849,-1217.74878,-1435.8922,-24.60,2487.04,1435.89,,,
0.57635625,-2.47E-02,-1273.71286,-1221.98467,-1440.89219,-24.71,2495.70,1440.89,,,
0.57835625,-2.48E-02,-1278.13725,-1226.22053,-1445.89219,-24.83,2504.36,1445.89,,,
0.58035625,-2.49E-02,-1282.56168,-1230.45635,-1450.89219,-24.94,2513.02,1450.89,,,
0.58235625,-2.51E-02,-1286.98615,-1234.69214,-1455.89218,-25.06,2521.68,1455.89,,,
0.58435625,-2.52E-02,-1291.41065,-1238.92789,-1460.89218,-25.17,2530.34,1460.89,,,
0.58635625,-2.53E-02,-1295.83518,-1243.16361,-1465.89218,-25.28,2539.00,1465.89,,,
0.58835625,-2.54E-02,-1300.25974,-1247.3993,-1470.89218,-25.40,2547.66,1470.89,,,
0.59035625,-2.55E-02,-1304.68434,-1251.63495,-1475.89217,-25.51,2556.32,1475.89,,,
0.59235625,-2.56E-02,-1309.10897,-1255.87057,-1480.89217,-25.63,2564.98,1480.89,,,
0.59435625,-2.57E-02,-1313.53364,-1260.10616,-1485.89217,-25.74,2573.64,1485.89,,,
0.59635625,-2.59E-02,-1317.95834,-1264.34171,-1490.89217,-25.85,2582.30,1490.89,,,
0.59835625,-2.60E-02,-1322.38307,-1268.57723,-1495.89216,-25.97,2590.96,1495.89,,,
0.60035625,-2.61E-02,-1326.80783,-1272.81272,-1500.89216,-26.08,2599.62,1500.89,,,
0.60235625,-2.62E-02,-1331.23263,-1277.04817,-1505.89216,-26.20,2608.28,1505.89,,,
0.60435625,-2.63E-02,-1335.65746,-1281.28359,-1510.89215,-26.31,2616.94,1510.89,,,
0.60635625,-2.64E-02,-1340.08233,-1285.51898,-1515.89215,-26.42,2625.60,1515.89,,,
0.60835625,-2.65E-02,-1344.50723,-1289.75433,-1520.89215,-26.54,2634.26,1520.89,,,
0.61035625,-2.67E-02,-1348.93216,-1293.98965,-1525.89215,-26.65,2642.92,1525.89,,,
0.61235625,-2.68E-02,-1353.35713,-1298.22494,-1530.89214,-26.77,2651.58,1530.89,,,
0.61435625,-2.69E-02,-1357.78213,-1302.46019,-1535.89214,-26.88,2660.24,1535.89,,,
0.61635625,-2.70E-02,-1362.20716,-1306.69541,-1540.89214,-26.99,2668.90,1540.89,,,
0.61835625,-2.71E-02,-1366.63223,-1310.93059,-1545.89213,-27.11,2677.56,1545.89,,,
0.62035625,-2.72E-02,-1371.05732,-1315.16575,-1550.89213,-27.22,2686.22,1550.89,,,
0.62235625,-2.73E-02,-1375.48246,-1319.40087,-1555.89213,-27.33,2694.88,1555.89,,,
0.62435625,-2.74E-02,-1379.90762,-1323.63595,-1560.89213,-27.45,2703.54,1560.89,,,
0.62635625,-2.76E-02,-1384.33282,-1327.87101,-1565.89212,-27.56,2712.20,1565.89,,,
0.62835625,-2.77E-02,-1388.75805,-1332.10602,-1570.89212,-27.67,2720.86,1570.89,,,
0.63035625,-2.78E-02,-1393.18332,-1336.34101,-1575.89212,-27.79,2729.52,1575.89,,,
0.63235625,-2.79E-02,-1397.60862,-1340.57596,-1580.89212,-27.90,2738.18,1580.89,,,
0.63435625,-2.80E-02,-1402.03395,-1344.81089,-1585.89211,-28.02,2746.84,1585.89,,,
0.63635625,-2.81E-02,-1406.45931,-1349.04577,-1590.89211,-28.13,2755.51,1590.89,,,
0.63835625,-2.82E-02,-1410.88471,-1353.28063,-1595.89211,-28.24,2764.17,1595.89,,,
0.64035625,-2.84E-02,-1415.31014,-1357.51545,-1600.8921,-28.36,2772.83,1600.89,,,
0.64235625,-2.85E-02,-1419.73561,-1361.75023,-1605.8921,-28.47,2781.49,1605.89,,,
0.64435625,-2.86E-02,-1424.1611,-1365.98499,-1610.8921,-28.58,2790.15,1610.89,,,
0.64635625,-2.87E-02,-1428.58663,-1370.21971,-1615.8921,-28.70,2798.81,1615.89,,,
0.64835625,-2.88E-02,-1433.0122,-1374.4544,-1620.89209,-28.81,2807.47,1620.89,,,
0.65035625,-2.89E-02,-1437.43779,-1378.68906,-1625.89209,-28.92,2816.13,1625.89,,,
0.65235625,-2.90E-02,-1441.86342,-1382.92368,-1630.89209,-29.03,2824.79,1630.89,,,
0.65435625,-2.91E-02,-1446.28908,-1387.15827,-1635.89208,-29.15,2833.45,1635.89,,,
0.65635625,-2.93E-02,-1450.71478,-1391.39283,-1640.89208,-29.26,2842.11,1640.89,,,
0.65835625,-2.94E-02,-1455.1405,-1395.62735,-1645.89208,-29.37,2850.77,1645.89,,,
0.66035625,-2.95E-02,-1459.56627,-1399.86184,-1650.89208,-29.49,2859.43,1650.89,,,
0.66235625,-2.96E-02,-1463.99206,-1404.0963,-1655.89207,-29.60,2868.09,1655.89,,,
0.66435625,-2.97E-02,-1468.41789,-1408.33072,-1660.89207,-29.71,2876.75,1660.89,,,
0.66635625,-2.98E-02,-1472.84374,-1412.56512,-1665.89207,-29.83,2885.41,1665.89,,,
0.66835625,-2.99E-02,-1477.26964,-1416.79948,-1670.89206,-29.94,2894.07,1670.89,,,
0.67035625,-3.01E-02,-1481.69556,-1421.0338,-1675.89206,-30.05,2902.73,1675.89,,,
0.67235625,-3.02E-02,-1486.12152,-1425.2681,-1680.89206,-30.16,2911.39,1680.89,,,
0.67435625,-3.03E-02,-1490.54751,-1429.50236,-1685.89206,-30.28,2920.05,1685.89,,,
0.67635625,-3.04E-02,-1494.97353,-1433.73659,-1690.89205,-30.39,2928.71,1690.89,,,
0.67835625,-3.05E-02,-1499.39959,-1437.97078,-1695.89205,-30.50,2937.37,1695.89,,,
0.68035625,-3.06E-02,-1503.82567,-1442.20495,-1700.89205,-30.61,2946.03,1700.89,,,
0.68235625,-3.07E-02,-1508.2518,-1446.43908,-1705.89204,-30.73,2954.69,1705.89,,,
0.68435625,-3.08E-02,-1512.67795,-1450.67318,-1710.89204,-30.84,2963.35,1710.89,,,
0.68635625,-3.10E-02,-1517.10414,-1454.90724,-1715.89204,-30.95,2972.01,1715.89,,,
0.68835625,-3.11E-02,-1521.53035,-1459.14127,-1720.89204,-31.06,2980.67,1720.89,,,
0.69035625,-3.12E-02,-1525.95661,-1463.37528,-1725.89203,-31.17,2989.33,1725.89,,,
0.69235625,-3.13E-02,-1530.38289,-1467.60924,-1730.89203,-31.29,2997.99,1730.89,,,
0.69435625,-3.14E-02,-1534.80921,-1471.84318,-1735.89203,-31.40,3006.65,1735.89,,,
0.69635625,-3.15E-02,-1539.23555,-1476.07708,-1740.89202,-31.51,3015.31,1740.89,,,
0.69835625,-3.16E-02,-1543.66193,-1480.31095,-1745.89202,-31.62,3023.97,1745.89,,,
0.70035625,-3.17E-02,-1548.08835,-1484.54479,-1750.89202,-31.73,3032.63,1750.89,,,
0.70235625,-3.18E-02,-1552.51479,-1488.7786,-1755.89202,-31.85,3041.29,1755.89,,,
0.70435625,-3.20E-02,-1556.94127,-1493.01237,-1760.89201,-31.96,3049.95,1760.89,,,
0.70635625,-3.21E-02,-1561.36778,-1497.24611,-1765.89201,-32.07,3058.61,1765.89,,,
0.70835625,-3.22E-02,-1565.79433,-1501.47982,-1770.89201,-32.18,3067.27,1770.89,,,
0.71035625,-3.23E-02,-1570.2209,-1505.71349,-1775.892,-32.29,3075.93,1775.89,,,
0.71235625,-3.24E-02,-1574.64751,-1509.94714,-1780.892,-32.40,3084.59,1780.89,,,
0.71435625,-3.25E-02,-1579.07415,-1514.18075,-1785.892,-32.52,3093.25,1785.89,,,
0.71635625,-3.26E-02,-1583.50082,-1518.41433,-1790.892,-32.63,3101.92,1790.89,,,
0.71835625,-3.27E-02,-1587.92753,-1522.64788,-1795.89199,-32.74,3110.58,1795.89,,,
0.72035625,-3.29E-02,-1592.35426,-1526.88139,-1800.89199,-32.85,3119.24,1800.89,,,
0.72235625,-3.30E-02,-1596.78103,-1531.11487,-1805.89199,-32.96,3127.90,1805.89,,,
0.72435625,-3.31E-02,-1601.20783,-1535.34833,-1810.89198,-33.07,3136.56,1810.89,,,
0.72635625,-3.32E-02,-1605.63466,-1539.58174,-1815.89198,-33.18,3145.22,1815.89,,,
0.72835625,-3.33E-02,-1610.06153,-1543.81513,-1820.89198,-33.29,3153.88,1820.89,,,
0.73035625,-3.34E-02,-1614.48843,-1548.04848,-1825.89198,-33.41,3162.54,1825.89,,,
0.73235625,-3.35E-02,-1618.91536,-1552.28181,-1830.89197,-33.52,3171.20,1830.89,,,
0.73435625,-3.36E-02,-1623.34232,-1556.5151,-1835.89197,-33.63,3179.86,1835.89,,,
0.73635625,-3.37E-02,-1627.76931,-1560.74836,-1840.89197,-33.74,3188.52,1840.89,,,
0.73835625,-3.38E-02,-1632.19634,-1564.98158,-1845.89196,-33.85,3197.18,1845.89,,,
0.74035625,-3.40E-02,-1636.62339,-1569.21478,-1850.89196,-33.96,3205.84,1850.89,,,
0.74235625,-3.41E-02,-1641.05048,-1573.44794,-1855.89196,-34.07,3214.50,1855.89,,,
0.74435625,-3.42E-02,-1645.4776,-1577.68107,-1860.89196,-34.18,3223.16,1860.89,,,
0.74635625,-3.43E-02,-1649.90475,-1581.91417,-1865.89195,-34.29,3231.82,1865.89,,,
0.74835625,-3.44E-02,-1654.33194,-1586.14724,-1870.89195,-34.40,3240.48,1870.89,,,
0.75035625,-3.45E-02,-1658.75916,-1590.38027,-1875.89195,-34.51,3249.14,1875.89,,,
0.75235625,-3.46E-02,-1663.1864,-1594.61327,-1880.89195,-34.62,3257.80,1880.89,,,
0.75435625,-3.47E-02,-1667.61368,-1598.84625,-1885.89194,-34.73,3266.46,1885.89,,,
0.75635625,-3.48E-02,-1672.04099,-1603.07919,-1890.89194,-34.84,3275.12,1890.89,,,
0.75835625,-3.50E-02,-1676.46834,-1607.31209,-1895.89194,-34.95,3283.78,1895.89,,,
0.76035625,-3.51E-02,-1680.89571,-1611.54497,-1900.89193,-35.06,3292.44,1900.89,,,
0.76235625,-3.52E-02,-1685.32312,-1615.77782,-1905.89193,-35.17,3301.10,1905.89,,,
0.76435625,-3.53E-02,-1689.75056,-1620.01063,-1910.89193,-35.28,3309.76,1910.89,,,
0.76635625,-3.54E-02,-1694.17803,-1624.24341,-1915.89193,-35.39,3318.42,1915.89,,,
0.76835625,-3.55E-02,-1698.60553,-1628.47616,-1920.89192,-35.50,3327.08,1920.89,,,
0.77035625,-3.56E-02,-1703.03306,-1632.70888,-1925.89192,-35.61,3335.74,1925.89,,,
0.77235625,-3.57E-02,-1707.46063,-1636.94157,-1930.89192,-35.72,3344.40,1930.89,,,
0.77435625,-3.58E-02,-1711.88822,-1641.17422,-1935.89191,-35.83,3353.06,1935.89,,,
0.77635625,-3.59E-02,-1716.31585,-1645.40685,-1940.89191,-35.94,3361.72,1940.89,,,
0.77835625,-3.60E-02,-1720.74351,-1649.63944,-1945.89191,-36.05,3370.38,1945.89,,,
0.78035625,-3.62E-02,-1725.1712,-1653.872,-1950.89191,-36.16,3379.04,1950.89,,,
0.78235625,-3.63E-02,-1729.59892,-1658.10453,-1955.8919,-36.27,3387.70,1955.89,,,
0.78435625,-3.64E-02,-1734.02667,-1662.33703,-1960.8919,-36.38,3396.36,1960.89,,,
0.78635625,-3.65E-02,-1738.45446,-1666.5695,-1965.8919,-36.48,3405.02,1965.89,,,
0.78835625,-3.66E-02,-1742.88227,-1670.80193,-1970.8919,-36.59,3413.68,1970.89,,,
0.79035625,-3.67E-02,-1747.31012,-1675.03434,-1975.89189,-36.70,3422.34,1975.89,,,
0.79235625,-3.68E-02,-1751.738,-1679.26671,-1980.89189,-36.81,3431.00,1980.89,,,
0.79435625,-3.69E-02,-1756.16591,-1683.49905,-1985.89189,-36.92,3439.66,1985.89,,,
0.79635625,-3.70E-02,-1760.59385,-1687.73137,-1990.89188,-37.03,3448.33,1990.89,,,
0.79835625,-3.71E-02,-1765.02182,-1691.96365,-1995.89188,-37.14,3456.99,1995.89,,,
0.80035625,-3.72E-02,-1769.44982,-1696.19589,-2000.89188,-37.25,3465.65,2000.89,,,
0.80235625,-3.74E-02,-1773.87785,-1700.42811,-2005.89188,-37.35,3474.31,2005.89,,,
0.80435625,-3.75E-02,-1778.30592,-1704.6603,-2010.89187,-37.46,3482.97,2010.89,,,
0.80635625,-3.76E-02,-1782.73401,-1708.89245,-2015.89187,-37.57,3491.63,2015.89,,,
0.80835625,-3.77E-02,-1787.16214,-1713.12458,-2020.89187,-37.68,3500.29,2020.89,,,
0.81035625,-3.78E-02,-1791.5903,-1717.35667,-2025.89187,-37.79,3508.95,2025.89,,,
0.81235625,-3.79E-02,-1796.01849,-1721.58874,-2030.89186,-37.89,3517.61,2030.89,,,
0.81435625,-3.80E-02,-1800.44671,-1725.82077,-2035.89186,-38.00,3526.27,2035.89,,,
0.81635625,-3.81E-02,-1804.87496,-1730.05277,-2040.89186,-38.11,3534.93,2040.89,,,
0.81835625,-3.82E-02,-1809.30324,-1734.28474,-2045.89185,-38.22,3543.59,2045.89,,,
0.82035625,-3.83E-02,-1813.73155,-1738.51668,-2050.89185,-38.33,3552.25,2050.89,,,
0.82235625,-3.84E-02,-1818.1599,-1742.74859,-2055.89185,-38.43,3560.91,2055.89,,,
0.82435625,-3.85E-02,-1822.58827,-1746.98046,-2060.89185,-38.54,3569.57,2060.89,,,
0.82635625,-3.86E-02,-1827.01667,-1751.21231,-2065.89184,-38.65,3578.23,2065.89,,,
0.82835625,-3.88E-02,-1831.44511,-1755.44413,-2070.89184,-38.76,3586.89,2070.89,,,
0.83035625,-3.89E-02,-1835.87358,-1759.67591,-2075.89184,-38.86,3595.55,2075.89,,,
0.83235625,-3.90E-02,-1840.30207,-1763.90767,-2080.89184,-38.97,3604.21,2080.89,,,
0.83435625,-3.91E-02,-1844.7306,-1768.13939,-2085.89183,-39.08,3612.87,2085.89,,,
0.83635625,-3.92E-02,-1849.15916,-1772.37108,-2090.89183,-39.18,3621.53,2090.89,,,
0.83835625,-3.93E-02,-1853.58775,-1776.60275,-2095.89183,-39.29,3630.19,2095.89,,,
0.84035625,-3.94E-02,-1858.01637,-1780.83438,-2100.89183,-39.40,3638.85,2100.89,,,
0.84235625,-3.95E-02,-1862.44502,-1785.06598,-2105.89182,-39.50,3647.51,2105.89,,,
0.84435625,-3.96E-02,-1866.8737,-1789.29755,-2110.89182,-39.61,3656.17,2110.89,,,
0.84635625,-3.97E-02,-1871.30241,-1793.52909,-2115.89182,-39.72,3664.83,2115.89,,,
0.84835625,-3.98E-02,-1875.73115,-1797.7606,-2120.89182,-39.82,3673.49,2120.89,,,
0.85035625,-3.99E-02,-1880.15992,-1801.99208,-2125.89181,-39.93,3682.15,2125.89,,,
0.85235625,-4.00E-02,-1884.58872,-1806.22353,-2130.89181,-40.04,3690.81,2130.89,,,
0.85435625,-4.01E-02,-1889.01755,-1810.45495,-2135.89181,-40.14,3699.47,2135.89,,,
0.85635625,-4.02E-02,-1893.44642,-1814.68634,-2140.8918,-40.25,3708.13,2140.89,,,
0.85835625,-4.04E-02,-1897.87531,-1818.9177,-2145.8918,-40.36,3716.79,2145.89,,,
0.86035625,-4.05E-02,-1902.30423,-1823.14903,-2150.8918,-40.46,3725.45,2150.89,,,
0.86235625,-4.06E-02,-1906.73319,-1827.38033,-2155.8918,-40.57,3734.11,2155.89,,,
0.86435625,-4.07E-02,-1911.16217,-1831.61159,-2160.89179,-40.67,3742.77,2160.89,,,
0.86635625,-4.08E-02,-1915.59118,-1835.84283,-2165.89179,-40.78,3751.43,2165.89,,,
0.86835625,-4.09E-02,-1920.02023,-1840.07404,-2170.89179,-40.88,3760.09,2170.89,,,
0.87035625,-4.10E-02,-1924.4493,-1844.30522,-2175.89179,-40.99,3768.75,2175.89,,,
0.87235625,-4.11E-02,-1928.87841,-1848.53636,-2180.89178,-41.10,3777.41,2180.89,,,
0.87435625,-4.12E-02,-1933.30754,-1852.76748,-2185.89178,-41.20,3786.08,2185.89,,,
0.87635625,-4.13E-02,-1937.7367,-1856.99857,-2190.89178,-41.31,3794.74,2190.89,,,
0.87835625,-4.14E-02,-1942.1659,-1861.22962,-2195.89178,-41.41,3803.40,2195.89,,,
0.88035625,-4.15E-02,-1946.59512,-1865.46065,-2200.89177,-41.52,3812.06,2200.89,,,
0.88235625,-4.16E-02,-1951.02438,-1869.69165,-2205.89177,-41.62,3820.72,2205.89,,,
0.88435625,-4.17E-02,-1955.45366,-1873.92262,-2210.89177,-41.73,3829.38,2210.89,,,
0.88635625,-4.18E-02,-1959.88298,-1878.15355,-2215.89177,-41.83,3838.04,2215.89,,,
0.88835625,-4.19E-02,-1964.31232,-1882.38446,-2220.89176,-41.94,3846.70,2220.89,,,
0.89035625,-4.20E-02,-1968.74169,-1886.61534,-2225.89176,-42.04,3855.36,2225.89,,,
0.89235625,-4.21E-02,-1973.1711,-1890.84619,-2230.89176,-42.15,3864.02,2230.89,,,
0.89435625,-4.23E-02,-1977.60053,-1895.077,-2235.89176,-42.25,3872.68,2235.89,,,
0.89635625,-4.24E-02,-1982.02999,-1899.30779,-2240.89175,-42.36,3881.34,2240.89,,,
0.89835625,-4.25E-02,-1986.45949,-1903.53855,-2245.89175,-42.46,3890.00,2245.89,,,
0.90035625,-4.26E-02,-1990.88901,-1907.76928,-2250.89175,-42.56,3898.66,2250.89,,,
0.90235625,-4.27E-02,-1995.31856,-1911.99998,-2255.89175,-42.67,3907.32,2255.89,,,
0.90435625,-4.28E-02,-1999.74814,-1916.23065,-2260.89174,-42.77,3915.98,2260.89,,,
0.90635625,-4.29E-02,-2004.17776,-1920.46129,-2265.89174,-42.88,3924.64,2265.89,,,
0.90835625,-4.30E-02,-2008.6074,-1924.6919,-2270.89174,-42.98,3933.30,2270.89,,,
0.91035625,-4.31E-02,-2013.03707,-1928.92248,-2275.89174,-43.08,3941.96,2275.89,,,
0.91235625,-4.32E-02,-2017.46677,-1933.15303,-2280.89173,-43.19,3950.62,2280.89,,,
0.91435625,-4.33E-02,-2021.8965,-1937.38355,-2285.89173,-43.29,3959.28,2285.89,,,
0.91635625,-4.34E-02,-2026.32626,-1941.61405,-2290.89173,-43.40,3967.94,2290.89,,,
0.91835625,-4.35E-02,-2030.75604,-1945.84451,-2295.89173,-43.50,3976.60,2295.89,,,
0.92035625,-4.36E-02,-2035.18586,-1950.07494,-2300.89172,-43.60,3985.26,2300.89,,,
0.92235625,-4.37E-02,-2039.61571,-1954.30535,-2305.89172,-43.71,3993.92,2305.89,,,
0.92435625,-4.38E-02,-2044.04559,-1958.53572,-2310.89172,-43.81,4002.58,2310.89,,,
0.92635625,-4.39E-02,-2048.47549,-1962.76607,-2315.89172,-43.91,4011.24,2315.89,,,
0.92835625,-4.40E-02,-2052.90543,-1966.99638,-2320.89171,-44.01,4019.90,2320.89,,,
0.93035625,-4.41E-02,-2057.33539,-1971.22667,-2325.89171,-44.12,4028.56,2325.89,,,
0.93235625,-4.42E-02,-2061.76539,-1975.45693,-2330.89171,-44.22,4037.22,2330.89,,,
0.93435625,-4.43E-02,-2066.19541,-1979.68716,-2335.89171,-44.32,4045.88,2335.89,,,
0.93635625,-4.44E-02,-2070.62546,-1983.91736,-2340.8917,-44.43,4054.54,2340.89,,,
0.93835625,-4.45E-02,-2075.05554,-1988.14753,-2345.8917,-44.53,4063.20,2345.89,,,
0.94035625,-4.46E-02,-2079.48565,-1992.37767,-2350.8917,-44.63,4071.86,2350.89,,,
0.94235625,-4.47E-02,-2083.91579,-1996.60778,-2355.8917,-44.73,4080.52,2355.89,,,
0.94435625,-4.48E-02,-2088.34596,-2000.83787,-2360.89169,-44.84,4089.18,2360.89,,,
0.94635625,-4.49E-02,-2092.77616,-2005.06792,-2365.89169,-44.94,4097.84,2365.89,,,
0.94835625,-4.50E-02,-2097.20638,-2009.29795,-2370.89169,-45.04,4106.50,2370.89,,,
0.95035625,-4.51E-02,-2101.63664,-2013.52794,-2375.89169,-45.14,4115.16,2375.89,,,
0.95235625,-4.52E-02,-2106.06692,-2017.75791,-2380.89168,-45.24,4123.82,2380.89,,,
0.95435625,-4.53E-02,-2110.49724,-2021.98785,-2385.89168,-45.35,4132.49,2385.89,,,
0.95635625,-4.54E-02,-2114.92758,-2026.21776,-2390.89168,-45.45,4141.15,2390.89,,,
0.95835625,-4.55E-02,-2119.35795,-2030.44764,-2395.89168,-45.55,4149.81,2395.89,,,
0.96035625,-4.57E-02,-2123.78835,-2034.67749,-2400.89167,-45.65,4158.47,2400.89,,,
0.96235625,-4.58E-02,-2128.21878,-2038.90731,-2405.89167,-45.75,4167.13,2405.89,,,
0.96435625,-4.59E-02,-2132.64923,-2043.13711,-2410.89167,-45.85,4175.79,2410.89,,,
0.96635625,-4.60E-02,-2137.07972,-2047.36687,-2415.89167,-45.96,4184.45,2415.89,,,
0.96835625,-4.61E-02,-2141.51023,-2051.59661,-2420.89167,-46.06,4193.11,2420.89,,,
0.97035625,-4.62E-02,-2145.94078,-2055.82632,-2425.89166,-46.16,4201.77,2425.89,,,
0.97235625,-4.63E-02,-2150.37135,-2060.056,-2430.89166,-46.26,4210.43,2430.89,,,
0.97435625,-4.64E-02,-2154.80195,-2064.28565,-2435.89166,-46.36,4219.09,2435.89,,,
0.97635625,-4.65E-02,-2159.23258,-2068.51527,-2440.89166,-46.46,4227.75,2440.89,,,
0.97835625,-4.66E-02,-2163.66324,-2072.74487,-2445.89165,-46.56,4236.41,2445.89,,,
0.98035625,-4.67E-02,-2168.09392,-2076.97443,-2450.89165,-46.66,4245.07,2450.89,,,
0.98235625,-4.68E-02,-2172.52464,-2081.20397,-2455.89165,-46.76,4253.73,2455.89,,,
0.98435625,-4.69E-02,-2176.95538,-2085.43348,-2460.89165,-46.86,4262.39,2460.89,,,
0.98635625,-4.70E-02,-2181.38615,-2089.66296,-2465.89164,-46.96,4271.05,2465.89,,,
0.98835625,-4.71E-02,-2185.81695,-2093.89241,-2470.89164,-47.06,4279.71,2470.89,,,
0.99035625,-4.72E-02,-2190.24778,-2098.12183,-2475.89164,-47.16,4288.37,2475.89,,,
0.99235625,-4.73E-02,-2194.67864,-2102.35123,-2480.89164,-47.26,4297.03,2480.89,,,
0.99435625,-4.74E-02,-2199.10952,-2106.5806,-2485.89163,-47.36,4305.69,2485.89,,,
0.99635625,-4.75E-02,-2203.54043,-2110.80994,-2490.89163,-47.46,4314.35,2490.89,,,
0.99835625,-4.76E-02,-2207.97137,-2115.03925,-2495.89163,-47.56,4323.01,2495.89,,,
1,-4.76E-02,-2211.61291,-2118.51504,-2500.00075,-47.65,4330.13,2500.00,,,
