TIME, UY_3
0.274825, 7.490098638E-02
0.275825, 7.491350394E-02
0.276825, 7.492596426E-02
0.277825, 7.493836786E-02
0.278825, 7.495071525E-02
0.279825, 7.496300692E-02
0.280825, 7.497524338E-02
0.281825, 7.498742512E-02
0.282825, 7.499955262E-02
0.283825, 7.501162636E-02
0.284825, 7.502364681E-02
0.285825, 7.503561444E-02
0.286825, 7.504752971E-02
0.287825, 7.505939308E-02
0.288825, 7.507120499E-02
0.289825, 7.50829659E-02
0.290825, 7.509467624E-02
0.291825, 7.510633644E-02
0.292825, 7.511794694E-02
0.293825, 7.512950815E-02
0.294825, 7.51410205E-02
0.295825, 7.51524844E-02
0.296825, 7.516390026E-02
0.297825, 7.517526848E-02
0.298825, 7.518658947E-02
0.299825, 7.519786361E-02
0.300825, 7.52090913E-02
0.301825, 7.522027293E-02
0.302825, 7.523140887E-02
0.303825, 7.52424995E-02
0.304825, 7.525354519E-02
0.305825, 7.526454632E-02
0.306825, 7.527550324E-02
0.307825, 7.528641632E-02
0.308825, 7.529728591E-02
0.309825, 7.530811236E-02
0.310825, 7.531889602E-02
0.311825, 7.532963724E-02
0.312825, 7.534033635E-02
0.313825, 7.535099369E-02
0.314825, 7.53616096E-02
0.315825, 7.53721844E-02
0.316825, 7.538271842E-02
0.317825, 7.539321197E-02
0.318825, 7.540366539E-02
0.319825, 7.541407897E-02
0.320825, 7.542445304E-02
0.321825, 7.54347879E-02
0.322825, 7.544508385E-02
0.323825, 7.54553412E-02
0.324825, 7.546556024E-02
0.325825, 7.547574128E-02
0.326825, 7.548588459E-02
0.327825, 7.549599047E-02
0.328825, 7.550605921E-02
0.329825, 7.551609108E-02
0.330825, 7.552608637E-02
0.331825, 7.553604535E-02
0.332825, 7.55459683E-02
0.333825, 7.555585548E-02
0.334825, 7.556570717E-02
0.335825, 7.557552362E-02
0.336825, 7.558530511E-02
0.337825, 7.559505189E-02
0.338825, 7.560476421E-02
0.339825, 7.561444234E-02
0.340825, 7.562408652E-02
0.341825, 7.563369701E-02
0.342825, 7.564327404E-02
0.343825, 7.565281787E-02
0.344825, 7.566232873E-02
0.345825, 7.567180686E-02
0.346825, 7.568125251E-02
0.347825, 7.569066589E-02
0.348825, 7.570004726E-02
0.349825, 7.570939683E-02
0.350825, 7.571871484E-02
0.351825, 7.57280015E-02
0.352825, 7.573725704E-02
0.353825, 7.574648169E-02
0.354825, 7.575567565E-02
0.355825, 7.576483915E-02
0.356825, 7.577397241E-02
0.357825, 7.578307562E-02
0.358825, 7.579214901E-02
0.359825, 7.580119278E-02
0.360825, 7.581020713E-02
0.361825, 7.581919227E-02
0.362825, 7.582814841E-02
0.363825, 7.583707574E-02
0.364825, 7.584597446E-02
0.365825, 7.585484477E-02
0.366825, 7.586368685E-02
0.367825, 7.587250091E-02
0.368825, 7.588128714E-02
0.369825, 7.589004572E-02
0.370825, 7.589877684E-02
0.371825, 7.590748068E-02
0.372825, 7.591615743E-02
0.373825, 7.592480727E-02
0.374825, 7.593343039E-02
0.375825, 7.594202695E-02
0.376825, 7.595059714E-02
0.377825, 7.595914113E-02
0.378825, 7.59676591E-02
0.379825, 7.597615122E-02
0.380825, 7.598461765E-02
0.381825, 7.599305856E-02
0.382825, 7.600147414E-02
0.383825, 7.600986453E-02
0.384825, 7.60182299E-02
0.385825, 7.602657042E-02
0.386825, 7.603488625E-02
0.387825, 7.604317755E-02
0.388825, 7.605144447E-02
0.389825, 7.605968717E-02
0.390825, 7.606790582E-02
0.391825, 7.607610055E-02
0.392825, 7.608427153E-02
0.393825, 7.609241891E-02
0.394825, 7.610054284E-02
0.395825, 7.610864346E-02
0.396825, 7.611672092E-02
0.397825, 7.612477538E-02
0.398825, 7.613280696E-02
0.399825, 7.614081583E-02
0.400825, 7.614880212E-02
0.401825, 7.615676596E-02
0.402825, 7.616470751E-02
0.403825, 7.61726269E-02
0.404825, 7.618052427E-02
0.405825, 7.618839975E-02
0.406825, 7.619625348E-02
0.407825, 7.620408559E-02
0.408825, 7.621189622E-02
0.409825, 7.62196855E-02
0.410825, 7.622745355E-02
0.411825, 7.623520052E-02
0.412825, 7.624292651E-02
0.413825, 7.625063168E-02
0.414825, 7.625831613E-02
0.415825, 7.626597999E-02
0.416825, 7.627362339E-02
0.417825, 7.628124646E-02
0.418825, 7.628884931E-02
0.419825, 7.629643206E-02
0.420825, 7.630399484E-02
0.421825, 7.631153776E-02
0.422825, 7.631906095E-02
0.423825, 7.632656451E-02
0.424825, 7.633404857E-02
0.425825, 7.634151324E-02
0.426825, 7.634895863E-02
0.427825, 7.635638486E-02
0.428825, 7.636379204E-02
0.429825, 7.637118028E-02
0.430825, 7.63785497E-02
0.431825, 7.638590039E-02
0.432825, 7.639323248E-02
0.433825, 7.640054606E-02
0.434825, 7.640784125E-02
0.435825, 7.641511815E-02
0.436825, 7.642237686E-02
0.437825, 7.64296175E-02
0.438825, 7.643684016E-02
0.439825, 7.644404495E-02
0.440825, 7.645123197E-02
0.441825, 7.645840131E-02
0.442825, 7.646555309E-02
0.443825, 7.64726874E-02
0.444825, 7.647980434E-02
0.445825, 7.6486904E-02
0.446825, 7.649398649E-02
0.447825, 7.65010519E-02
0.448825, 7.650810033E-02
0.449825, 7.651513187E-02
0.450825, 7.652214661E-02
0.451825, 7.652914466E-02
0.452825, 7.653612609E-02
0.453825, 7.654309101E-02
0.454825, 7.655003951E-02
0.455825, 7.655697167E-02
0.456825, 7.656388759E-02
0.457825, 7.657078735E-02
0.458825, 7.657767105E-02
0.459825, 7.658453877E-02
0.460825, 7.65913906E-02
0.461825, 7.659822663E-02
0.462825, 7.660504693E-02
0.463825, 7.661185161E-02
0.464825, 7.661864073E-02
0.465825, 7.66254144E-02
0.466825, 7.663217268E-02
0.467825, 7.663891566E-02
0.468825, 7.664564343E-02
0.469825, 7.665235606E-02
0.470825, 7.665905364E-02
0.471825, 7.666573625E-02
0.472825, 7.667240396E-02
0.473825, 7.667905687E-02
0.474825, 7.668569503E-02
0.475825, 7.669231854E-02
0.476825, 7.669892747E-02
0.477825, 7.670552189E-02
0.478825, 7.671210189E-02
0.479825, 7.671866753E-02
0.480825, 7.67252189E-02
0.481825, 7.673175607E-02
0.482825, 7.673827912E-02
0.483825, 7.67447881E-02
0.484825, 7.675128311E-02
0.485825, 7.675776421E-02
0.486825, 7.676423147E-02
0.487825, 7.677068497E-02
0.488825, 7.677712478E-02
0.489825, 7.678355096E-02
0.490825, 7.678996359E-02
0.491825, 7.679636274E-02
0.492825, 7.680274847E-02
0.493825, 7.680912085E-02
0.494825, 7.681547996E-02
0.495825, 7.682182585E-02
0.496825, 7.68281586E-02
0.497825, 7.683447828E-02
0.498825, 7.684078494E-02
0.499825, 7.684707866E-02
0.500825, 7.685335949E-02
0.501825, 7.685962751E-02
0.502825, 7.686588278E-02
0.503825, 7.687212537E-02
0.504825, 7.687835532E-02
0.505825, 7.688457272E-02
0.506825, 7.689077762E-02
0.507825, 7.689697008E-02
0.508825, 7.690315017E-02
0.509825, 7.690931794E-02
0.510825, 7.691547346E-02
0.511825, 7.692161679E-02
0.512825, 7.692774799E-02
0.513825, 7.693386711E-02
0.514825, 7.693997422E-02
0.515825, 7.694606937E-02
0.516825, 7.695215263E-02
0.517825, 7.695822405E-02
0.518825, 7.696428369E-02
0.519825, 7.69703316E-02
0.520825, 7.697636785E-02
0.521825, 7.698239248E-02
0.522825, 7.698840557E-02
0.523825, 7.699440715E-02
0.524825, 7.700039729E-02
0.525825, 7.700637604E-02
0.526825, 7.701234346E-02
0.527825, 7.70182996E-02
0.528825, 7.702424451E-02
0.529825, 7.703017825E-02
0.530825, 7.703610087E-02
0.531825, 7.704201242E-02
0.532825, 7.704791296E-02
0.533825, 7.705380254E-02
0.534825, 7.70596812E-02
0.535825, 7.706554901E-02
0.536825, 7.707140601E-02
0.537825, 7.707725226E-02
0.538825, 7.70830878E-02
0.539825, 7.708891268E-02
0.540825, 7.709472695E-02
0.541825, 7.710053067E-02
0.542825, 7.710632388E-02
0.543825, 7.711210664E-02
0.544825, 7.711787898E-02
0.545825, 7.712364096E-02
0.546825, 7.712939262E-02
0.547825, 7.713513402E-02
0.548825, 7.71408652E-02
0.549825, 7.71465862E-02
