TIME, UX_2, FY_4, FY_5, FX_3,Displacement,Load,Reaction,,,
2.00E-04,-5.92E-09,-0.507206162,-0.487315724,-0.104528498,0.00,0.99,0.10,,,
4.00E-04,-2.86E-08,-1.01441238,-0.974631498,-0.20905696,0.00,1.99,0.21,,,
7.00E-04,-9.42E-08,-1.77522173,-1.70560518,-0.365849745,0.00,3.48,0.37,,,
1.15E-03,-2.64E-07,-2.91643605,-2.80206596,-0.601039259,0.00,5.72,0.60,,,
1.83E-03,-6.77E-07,-4.62825867,-4.44675814,-0.953824963,0.00,9.08,0.95,,,
2.84E-03,-1.66E-06,-7.19599731,-6.91380069,-1.48301054,0.00,14.11,1.48,,,
4.36E-03,-3.93E-06,-11.0476257,-10.6143833,-2.27682288,0.00,21.66,2.28,,,
6.36E-03,-8.39E-06,-16.1197734,-15.487619,-3.32224905,-0.01,31.61,3.32,,,
8.36E-03,-1.45E-05,-21.1918882,-20.3608184,-4.36759811,-0.01,41.55,4.37,,,
1.04E-02,-2.23E-05,-26.2639745,-25.2339846,-5.41288938,-0.02,51.50,5.41,,,
1.24E-02,-3.18E-05,-31.3360634,-30.1071466,-6.45818031,-0.03,61.44,6.46,,,
1.44E-02,-4.29E-05,-36.4081573,-34.9803052,-7.5034717,-0.04,71.39,7.50,,,
1.64E-02,-5.57E-05,-41.4802559,-39.8534591,-8.54876314,-0.06,81.33,8.55,,,
1.84E-02,-7.02E-05,-46.5523598,-44.7266075,-9.5940546,-0.07,91.28,9.59,,,
2.04E-02,-8.63E-05,-51.6244698,-49.5997498,-10.6393461,-0.09,101.22,10.64,,,
2.24E-02,-1.04E-04,-56.6965865,-54.4728854,-11.6846376,-0.10,111.17,11.68,,,
2.44E-02,-1.23E-04,-61.7687105,-59.3460135,-12.7299292,-0.12,121.11,12.73,,,
2.64E-02,-1.44E-04,-66.8408425,-64.2191335,-13.7752208,-0.14,131.06,13.78,,,
2.84E-02,-1.67E-04,-71.9129831,-69.0922449,-14.8205124,-0.17,141.01,14.82,,,
3.04E-02,-1.91E-04,-76.9851331,-73.9653468,-15.865804,-0.19,150.95,15.87,,,
3.24E-02,-2.17E-04,-82.0572929,-78.8384388,-16.9110957,-0.22,160.90,16.91,,,
3.44E-02,-2.45E-04,-87.1294634,-83.7115201,-17.9563874,-0.24,170.84,17.96,,,
3.64E-02,-2.74E-04,-92.201645,-88.5845901,-19.0016791,-0.27,180.79,19.00,,,
3.84E-02,-3.05E-04,-97.2738385,-93.4576482,-20.0469709,-0.30,190.73,20.05,,,
4.04E-02,-3.37E-04,-102.346045,-98.3306937,-21.0922626,-0.34,200.68,21.09,,,
4.24E-02,-3.71E-04,-107.418264,-103.203726,-22.1375544,-0.37,210.62,22.14,,,
4.44E-02,-4.07E-04,-112.490497,-108.076744,-23.1828463,-0.41,220.57,23.18,,,
4.64E-02,-4.44E-04,-117.562744,-112.949748,-24.2281381,-0.44,230.51,24.23,,,
4.84E-02,-4.83E-04,-122.635006,-117.822737,-25.27343,-0.48,240.46,25.27,,,
5.04E-02,-5.23E-04,-127.707284,-122.69571,-26.3187219,-0.52,250.40,26.32,,,
5.24E-02,-5.65E-04,-132.779578,-127.568667,-27.3640138,-0.57,260.35,27.36,,,
5.44E-02,-6.09E-04,-137.85189,-132.441607,-28.4093057,-0.61,270.29,28.41,,,
5.64E-02,-6.54E-04,-142.924218,-137.314529,-29.4545977,-0.65,280.24,29.45,,,
5.84E-02,-7.01E-04,-147.996565,-142.187432,-30.4998897,-0.70,290.18,30.50,,,
6.04E-02,-7.49E-04,-153.068931,-147.060317,-31.5451816,-0.75,300.13,31.55,,,
6.24E-02,-7.99E-04,-158.141316,-151.933183,-32.5904736,-0.80,310.07,32.59,,,
6.44E-02,-8.51E-04,-163.213721,-156.806028,-33.6357657,-0.85,320.02,33.64,,,
6.64E-02,-9.04E-04,-168.286147,-161.678853,-34.6810577,-0.90,329.97,34.68,,,
6.84E-02,-9.58E-04,-173.358594,-166.551656,-35.7263498,-0.96,339.91,35.73,,,
7.04E-02,-1.01E-03,-178.431063,-171.424437,-36.7716419,-1.01,349.86,36.77,,,
7.24E-02,-1.07E-03,-183.503554,-176.297196,-37.816934,-1.07,359.80,37.82,,,
7.44E-02,-1.13E-03,-188.576068,-181.169931,-38.8622261,-1.13,369.75,38.86,,,
7.64E-02,-1.19E-03,-193.648606,-186.042643,-39.9075182,-1.19,379.69,39.91,,,
7.84E-02,-1.25E-03,-198.721169,-190.915331,-40.9528103,-1.25,389.64,40.95,,,
8.04E-02,-1.32E-03,-203.793756,-195.787993,-41.9981025,-1.32,399.58,42.00,,,
8.24E-02,-1.38E-03,-208.866369,-200.66063,-43.0433946,-1.38,409.53,43.04,,,
8.44E-02,-1.45E-03,-213.939008,-205.53324,-44.0886868,-1.45,419.47,44.09,,,
8.64E-02,-1.52E-03,-219.011673,-210.405824,-45.133979,-1.52,429.42,45.13,,,
8.84E-02,-1.59E-03,-224.084366,-215.278381,-46.1792712,-1.59,439.36,46.18,,,
9.04E-02,-1.66E-03,-229.157087,-220.150909,-47.2245634,-1.66,449.31,47.22,,,
