TIME, UX_2, FX_4, FY_5, FY_6,Displacement,Load,Reaction,,,
0.556483333,5.57E-03,-276717.43,-14855.4698,-14228.704,5.57,29084.17,276717.43,,,
0.55715,5.58E-03,-277048.937,-14873.2522,-14245.7644,5.58,29119.02,277048.94,,,
0.557816667,5.58E-03,-277380.444,-14891.0346,-14262.8249,5.58,29153.86,277380.44,,,
0.558483333,5.59E-03,-277711.952,-14908.8169,-14279.8853,5.59,29188.70,277711.95,,,
0.55915,5.60E-03,-278043.459,-14926.5993,-14296.9458,5.60,29223.55,278043.46,,,
0.559816667,5.61E-03,-278374.966,-14944.3816,-14314.0063,5.61,29258.39,278374.97,,,
0.560483333,5.62E-03,-278706.474,-14962.1639,-14331.0668,5.62,29293.23,278706.47,,,
0.56115,5.62E-03,-279037.981,-14979.9463,-14348.1273,5.62,29328.07,279037.98,,,
0.561816667,5.63E-03,-279369.488,-14997.7286,-14365.1878,5.63,29362.92,279369.49,,,
0.562483333,5.64E-03,-279700.995,-15015.5109,-14382.2483,5.64,29397.76,279701.00,,,
0.56315,5.65E-03,-280032.503,-15033.2932,-14399.3088,5.65,29432.60,280032.50,,,
0.563816667,5.66E-03,-280364.01,-15051.0755,-14416.3694,5.66,29467.44,280364.01,,,
0.564483333,5.66E-03,-280695.517,-15068.8578,-14433.4299,5.66,29502.29,280695.52,,,
0.56515,5.67E-03,-281027.025,-15086.64,-14450.4904,5.67,29537.13,281027.03,,,
0.565816667,5.68E-03,-281358.532,-15104.4223,-14467.551,5.68,29571.97,281358.53,,,
0.566483333,5.69E-03,-281690.039,-15122.2046,-14484.6115,5.69,29606.82,281690.04,,,
0.56715,5.70E-03,-282021.547,-15139.9868,-14501.6721,5.70,29641.66,282021.55,,,
0.567816667,5.70E-03,-282353.054,-15157.7691,-14518.7327,5.70,29676.50,282353.05,,,
0.568483333,5.71E-03,-282684.561,-15175.5513,-14535.7933,5.71,29711.34,282684.56,,,
0.56915,5.72E-03,-283016.068,-15193.3336,-14552.8539,5.72,29746.19,283016.07,,,
0.569816667,5.73E-03,-283347.576,-15211.1158,-14569.9145,5.73,29781.03,283347.58,,,
0.570483333,5.73E-03,-283679.083,-15228.898,-14586.9751,5.73,29815.87,283679.08,,,
0.57115,5.74E-03,-284010.59,-15246.6802,-14604.0357,5.74,29850.72,284010.59,,,
0.571816667,5.75E-03,-284342.098,-15264.4624,-14621.0963,5.75,29885.56,284342.10,,,
0.572483333,5.76E-03,-284673.605,-15282.2446,-14638.1569,5.76,29920.40,284673.61,,,
0.57315,5.77E-03,-285005.112,-15300.0268,-14655.2175,5.77,29955.24,285005.11,,,
0.573816667,5.77E-03,-285336.62,-15317.809,-14672.2782,5.77,29990.09,285336.62,,,
0.574483333,5.78E-03,-285668.127,-15335.5912,-14689.3388,5.78,30024.93,285668.13,,,
0.57515,5.79E-03,-285999.634,-15353.3733,-14706.3995,5.79,30059.77,285999.63,,,
0.575816667,5.80E-03,-286331.141,-15371.1555,-14723.4601,5.80,30094.62,286331.14,,,
0.576483333,5.81E-03,-286662.649,-15388.9376,-14740.5208,5.81,30129.46,286662.65,,,
0.57715,5.81E-03,-286994.156,-15406.7198,-14757.5815,5.81,30164.30,286994.16,,,
0.577816667,5.82E-03,-287325.663,-15424.5019,-14774.6422,5.82,30199.14,287325.66,,,
0.578483333,5.83E-03,-287657.171,-15442.284,-14791.7029,5.83,30233.99,287657.17,,,
0.57915,5.84E-03,-287988.678,-15460.0662,-14808.7636,5.84,30268.83,287988.68,,,
0.579816667,5.85E-03,-288320.185,-15477.8483,-14825.8243,5.85,30303.67,288320.19,,,
0.580483333,5.85E-03,-288651.693,-15495.6304,-14842.885,5.85,30338.52,288651.69,,,
0.58115,5.86E-03,-288983.2,-15513.4125,-14859.9457,5.86,30373.36,288983.20,,,
0.581816667,5.87E-03,-289314.707,-15531.1946,-14877.0064,5.87,30408.20,289314.71,,,
0.582483333,5.88E-03,-289646.214,-15548.9767,-14894.0672,5.88,30443.04,289646.21,,,
0.58315,5.88E-03,-289977.722,-15566.7588,-14911.1279,5.88,30477.89,289977.72,,,
0.583816667,5.89E-03,-290309.229,-15584.5408,-14928.1886,5.89,30512.73,290309.23,,,
0.584483333,5.90E-03,-290640.736,-15602.3229,-14945.2494,5.90,30547.57,290640.74,,,
0.58515,5.91E-03,-290972.244,-15620.105,-14962.3102,5.91,30582.42,290972.24,,,
0.585816667,5.92E-03,-291303.751,-15637.887,-14979.3709,5.92,30617.26,291303.75,,,
0.586483333,5.92E-03,-291635.258,-15655.6691,-14996.4317,5.92,30652.10,291635.26,,,
0.58715,5.93E-03,-291966.766,-15673.4511,-15013.4925,5.93,30686.94,291966.77,,,
0.587816667,5.94E-03,-292298.273,-15691.2331,-15030.5533,5.94,30721.79,292298.27,,,
0.588483333,5.95E-03,-292629.78,-15709.0151,-15047.6141,5.95,30756.63,292629.78,,,
0.58915,5.96E-03,-292961.287,-15726.7972,-15064.6749,5.96,30791.47,292961.29,,,
0.589816667,5.96E-03,-293292.795,-15744.5792,-15081.7357,5.96,30826.31,293292.80,,,
0.590483333,5.97E-03,-293624.302,-15762.3612,-15098.7965,5.97,30861.16,293624.30,,,
0.59115,5.98E-03,-293955.809,-15780.1432,-15115.8573,5.98,30896.00,293955.81,,,
0.591816667,5.99E-03,-294287.317,-15797.9252,-15132.9182,5.99,30930.84,294287.32,,,
0.592483333,6.00E-03,-294618.824,-15815.7071,-15149.979,6.00,30965.69,294618.82,,,
0.59315,6.00E-03,-294950.331,-15833.4891,-15167.0399,6.00,31000.53,294950.33,,,
0.593816667,6.01E-03,-295281.838,-15851.2711,-15184.1007,6.01,31035.37,295281.84,,,
0.594483333,6.02E-03,-295613.346,-15869.053,-15201.1616,6.02,31070.21,295613.35,,,
0.59515,6.03E-03,-295944.853,-15886.835,-15218.2224,6.03,31105.06,295944.85,,,
0.595816667,6.03E-03,-296276.36,-15904.6169,-15235.2833,6.03,31139.90,296276.36,,,
0.596483333,6.04E-03,-296607.868,-15922.3989,-15252.3442,6.04,31174.74,296607.87,,,
0.59715,6.05E-03,-296939.375,-15940.1808,-15269.4051,6.05,31209.59,296939.38,,,
0.597816667,6.06E-03,-297270.882,-15957.9627,-15286.466,6.06,31244.43,297270.88,,,
0.598483333,6.07E-03,-297602.39,-15975.7447,-15303.5269,6.07,31279.27,297602.39,,,
0.59915,6.07E-03,-297933.897,-15993.5266,-15320.5878,6.07,31314.11,297933.90,,,
0.599816667,6.08E-03,-298265.404,-16011.3085,-15337.6487,6.08,31348.96,298265.40,,,
0.600483333,6.09E-03,-298596.911,-16029.0904,-15354.7096,6.09,31383.80,298596.91,,,
0.60115,6.10E-03,-298928.419,-16046.8723,-15371.7706,6.10,31418.64,298928.42,,,
0.601816667,6.11E-03,-299259.926,-16064.6541,-15388.8315,6.11,31453.49,299259.93,,,
0.602483333,6.11E-03,-299591.433,-16082.436,-15405.8924,6.11,31488.33,299591.43,,,
0.60315,6.12E-03,-299922.941,-16100.2179,-15422.9534,6.12,31523.17,299922.94,,,
0.603816667,6.13E-03,-300254.448,-16117.9998,-15440.0143,6.13,31558.01,300254.45,,,
0.604483333,6.14E-03,-300585.955,-16135.7816,-15457.0753,6.14,31592.86,300585.96,,,
0.60515,6.15E-03,-300917.463,-16153.5635,-15474.1363,6.15,31627.70,300917.46,,,
0.605816667,6.15E-03,-301248.97,-16171.3453,-15491.1973,6.15,31662.54,301248.97,,,
0.606483333,6.16E-03,-301580.477,-16189.1271,-15508.2582,6.16,31697.39,301580.48,,,
0.60715,6.17E-03,-301911.984,-16206.909,-15525.3192,6.17,31732.23,301911.98,,,
0.607816667,6.18E-03,-302243.492,-16224.6908,-15542.3802,6.18,31767.07,302243.49,,,
0.608483333,6.18E-03,-302574.999,-16242.4726,-15559.4412,6.18,31801.91,302575.00,,,
0.60915,6.19E-03,-302906.506,-16260.2544,-15576.5022,6.19,31836.76,302906.51,,,
0.609816667,6.20E-03,-303238.014,-16278.0362,-15593.5633,6.20,31871.60,303238.01,,,
0.610483333,6.21E-03,-303569.521,-16295.818,-15610.6243,6.21,31906.44,303569.52,,,
0.61115,6.22E-03,-303901.028,-16313.5998,-15627.6853,6.22,31941.29,303901.03,,,
0.611816667,6.22E-03,-304232.536,-16331.3816,-15644.7464,6.22,31976.13,304232.54,,,
0.612483333,6.23E-03,-304564.043,-16349.1634,-15661.8074,6.23,32010.97,304564.04,,,
0.61315,6.24E-03,-304895.55,-16366.9451,-15678.8685,6.24,32045.81,304895.55,,,
0.613816667,6.25E-03,-305227.057,-16384.7269,-15695.9295,6.25,32080.66,305227.06,,,
0.614483333,6.26E-03,-305558.565,-16402.5087,-15712.9906,6.26,32115.50,305558.57,,,
0.61515,6.26E-03,-305890.072,-16420.2904,-15730.0516,6.26,32150.34,305890.07,,,
0.615816667,6.27E-03,-306221.579,-16438.0722,-15747.1127,6.27,32185.18,306221.58,,,
0.616483333,6.28E-03,-306553.087,-16455.8539,-15764.1738,6.28,32220.03,306553.09,,,
0.61715,6.29E-03,-306884.594,-16473.6356,-15781.2349,6.29,32254.87,306884.59,,,
0.617816667,6.30E-03,-307216.101,-16491.4173,-15798.296,6.30,32289.71,307216.10,,,
0.618483333,6.30E-03,-307547.609,-16509.1991,-15815.3571,6.30,32324.56,307547.61,,,
0.61915,6.31E-03,-307879.116,-16526.9808,-15832.4182,6.31,32359.40,307879.12,,,
0.619816667,6.32E-03,-308210.623,-16544.7625,-15849.4793,6.32,32394.24,308210.62,,,
0.620483333,6.33E-03,-308542.13,-16562.5442,-15866.5405,6.33,32429.08,308542.13,,,
0.62115,6.34E-03,-308873.638,-16580.3259,-15883.6016,6.34,32463.93,308873.64,,,
0.621816667,6.34E-03,-309205.145,-16598.1076,-15900.6627,6.34,32498.77,309205.15,,,
0.622483333,6.35E-03,-309536.652,-16615.8892,-15917.7239,6.35,32533.61,309536.65,,,
0.62315,6.36E-03,-309868.16,-16633.6709,-15934.785,6.36,32568.46,309868.16,,,
0.623816667,6.37E-03,-310199.667,-16651.4526,-15951.8462,6.37,32603.30,310199.67,,,
0.624483333,6.37E-03,-310531.174,-16669.2342,-15968.9073,6.37,32638.14,310531.17,,,
0.62515,6.38E-03,-310862.682,-16687.0159,-15985.9685,6.38,32672.98,310862.68,,,
0.625816667,6.39E-03,-311194.189,-16704.7975,-16003.0297,6.39,32707.83,311194.19,,,
0.626483333,6.40E-03,-311525.696,-16722.5792,-16020.0909,6.40,32742.67,311525.70,,,
0.62715,6.41E-03,-311857.203,-16740.3608,-16037.152,6.41,32777.51,311857.20,,,
0.627816667,6.41E-03,-312188.711,-16758.1424,-16054.2132,6.41,32812.36,312188.71,,,
0.628483333,6.42E-03,-312520.218,-16775.924,-16071.2744,6.42,32847.20,312520.22,,,
0.62915,6.43E-03,-312851.725,-16793.7057,-16088.3357,6.43,32882.04,312851.73,,,
0.629816667,6.44E-03,-313183.233,-16811.4873,-16105.3969,6.44,32916.88,313183.23,,,
0.630483333,6.45E-03,-313514.74,-16829.2689,-16122.4581,6.45,32951.73,313514.74,,,
0.63115,6.45E-03,-313846.247,-16847.0505,-16139.5193,6.45,32986.57,313846.25,,,
0.631816667,6.46E-03,-314177.755,-16864.832,-16156.5805,6.46,33021.41,314177.76,,,
0.632483333,6.47E-03,-314509.262,-16882.6136,-16173.6418,6.47,33056.26,314509.26,,,
0.63315,6.48E-03,-314840.769,-16900.3952,-16190.703,6.48,33091.10,314840.77,,,
0.633816667,6.49E-03,-315172.276,-16918.1768,-16207.7643,6.49,33125.94,315172.28,,,
0.634483333,6.49E-03,-315503.784,-16935.9583,-16224.8255,6.49,33160.78,315503.78,,,
0.63515,6.50E-03,-315835.291,-16953.7399,-16241.8868,6.50,33195.63,315835.29,,,
0.635816667,6.51E-03,-316166.798,-16971.5214,-16258.9481,6.51,33230.47,316166.80,,,
0.636483333,6.52E-03,-316498.306,-16989.303,-16276.0094,6.52,33265.31,316498.31,,,
0.63715,6.53E-03,-316829.813,-17007.0845,-16293.0706,6.53,33300.16,316829.81,,,
0.637816667,6.53E-03,-317161.32,-17024.866,-16310.1319,6.53,33335.00,317161.32,,,
0.638483333,6.54E-03,-317492.827,-17042.6476,-16327.1932,6.54,33369.84,317492.83,,,
0.63915,6.55E-03,-317824.335,-17060.4291,-16344.2545,6.55,33404.68,317824.34,,,
0.639816667,6.56E-03,-318155.842,-17078.2106,-16361.3158,6.56,33439.53,318155.84,,,
0.640483333,6.57E-03,-318487.349,-17095.9921,-16378.3772,6.57,33474.37,318487.35,,,
0.64115,6.57E-03,-318818.857,-17113.7736,-16395.4385,6.57,33509.21,318818.86,,,
0.641816667,6.58E-03,-319150.364,-17131.5551,-16412.4998,6.58,33544.05,319150.36,,,
0.642483333,6.59E-03,-319481.871,-17149.3366,-16429.5611,6.59,33578.90,319481.87,,,
0.64315,6.60E-03,-319813.379,-17167.1181,-16446.6225,6.60,33613.74,319813.38,,,
0.643816667,6.60E-03,-320144.886,-17184.8995,-16463.6838,6.60,33648.58,320144.89,,,
0.644483333,6.61E-03,-320476.393,-17202.681,-16480.7452,6.61,33683.43,320476.39,,,
0.64515,6.62E-03,-320807.9,-17220.4625,-16497.8065,6.62,33718.27,320807.90,,,
0.645816667,6.63E-03,-321139.408,-17238.2439,-16514.8679,6.63,33753.11,321139.41,,,
0.646483333,6.64E-03,-321470.915,-17256.0254,-16531.9293,6.64,33787.95,321470.92,,,
0.64715,6.64E-03,-321802.422,-17273.8068,-16548.9907,6.64,33822.80,321802.42,,,
0.647816667,6.65E-03,-322133.93,-17291.5883,-16566.052,6.65,33857.64,322133.93,,,
0.648483333,6.66E-03,-322465.437,-17309.3697,-16583.1134,6.66,33892.48,322465.44,,,
0.64915,6.67E-03,-322796.944,-17327.1511,-16600.1748,6.67,33927.33,322796.94,,,
0.649816667,6.68E-03,-323128.452,-17344.9325,-16617.2362,6.68,33962.17,323128.45,,,
0.650483333,6.68E-03,-323459.959,-17362.7139,-16634.2976,6.68,33997.01,323459.96,,,
0.65115,6.69E-03,-323791.466,-17380.4954,-16651.359,6.69,34031.85,323791.47,,,
0.651816667,6.70E-03,-324122.973,-17398.2768,-16668.4205,6.70,34066.70,324122.97,,,
0.652483333,6.71E-03,-324454.481,-17416.0581,-16685.4819,6.71,34101.54,324454.48,,,
0.65315,6.72E-03,-324785.988,-17433.8395,-16702.5433,6.72,34136.38,324785.99,,,
0.653816667,6.72E-03,-325117.495,-17451.6209,-16719.6048,6.72,34171.23,325117.50,,,
0.654483333,6.73E-03,-325449.003,-17469.4023,-16736.6662,6.73,34206.07,325449.00,,,
0.65515,6.74E-03,-325780.51,-17487.1837,-16753.7277,6.74,34240.91,325780.51,,,
0.655816667,6.75E-03,-326112.017,-17504.965,-16770.7891,6.75,34275.75,326112.02,,,
0.656483333,6.76E-03,-326443.525,-17522.7464,-16787.8506,6.76,34310.60,326443.53,,,
0.65715,6.76E-03,-326775.032,-17540.5277,-16804.912,6.76,34345.44,326775.03,,,
0.657816667,6.77E-03,-327106.539,-17558.3091,-16821.9735,6.77,34380.28,327106.54,,,
0.658483333,6.78E-03,-327438.046,-17576.0904,-16839.035,6.78,34415.13,327438.05,,,
0.65915,6.79E-03,-327769.554,-17593.8718,-16856.0965,6.79,34449.97,327769.55,,,
0.659816667,6.80E-03,-328101.061,-17611.6531,-16873.158,6.80,34484.81,328101.06,,,
0.660483333,6.80E-03,-328432.568,-17629.4344,-16890.2195,6.80,34519.65,328432.57,,,
0.66115,6.81E-03,-328764.076,-17647.2157,-16907.281,6.81,34554.50,328764.08,,,
0.661816667,6.82E-03,-329095.583,-17664.997,-16924.3425,6.82,34589.34,329095.58,,,
0.662483333,6.83E-03,-329427.09,-17682.7783,-16941.404,6.83,34624.18,329427.09,,,
0.66315,6.84E-03,-329758.598,-17700.5596,-16958.4655,6.84,34659.03,329758.60,,,
0.663816667,6.84E-03,-330090.105,-17718.3409,-16975.5271,6.84,34693.87,330090.11,,,
0.664483333,6.85E-03,-330421.612,-17736.1222,-16992.5886,6.85,34728.71,330421.61,,,
0.66515,6.86E-03,-330753.119,-17753.9035,-17009.6501,6.86,34763.55,330753.12,,,
0.665816667,6.87E-03,-331084.627,-17771.6848,-17026.7117,6.87,34798.40,331084.63,,,
0.666483333,6.87E-03,-331416.134,-17789.466,-17043.7732,6.87,34833.24,331416.13,,,
0.66715,6.88E-03,-331747.641,-17807.2473,-17060.8348,6.88,34868.08,331747.64,,,
0.667816667,6.89E-03,-332079.149,-17825.0286,-17077.8964,6.89,34902.93,332079.15,,,
0.668483333,6.90E-03,-332410.656,-17842.8098,-17094.9579,6.90,34937.77,332410.66,,,
0.66915,6.91E-03,-332742.163,-17860.5911,-17112.0195,6.91,34972.61,332742.16,,,
0.669816667,6.91E-03,-333073.671,-17878.3723,-17129.0811,6.91,35007.45,333073.67,,,
0.670483333,6.92E-03,-333405.178,-17896.1535,-17146.1427,6.92,35042.30,333405.18,,,
0.67115,6.93E-03,-333736.685,-17913.9348,-17163.2043,6.93,35077.14,333736.69,,,
0.671816667,6.94E-03,-334068.192,-17931.716,-17180.2659,6.94,35111.98,334068.19,,,
0.672483333,6.95E-03,-334399.7,-17949.4972,-17197.3275,6.95,35146.82,334399.70,,,
0.67315,6.95E-03,-334731.207,-17967.2784,-17214.3891,6.95,35181.67,334731.21,,,
0.673816667,6.96E-03,-335062.714,-17985.0596,-17231.4507,6.96,35216.51,335062.71,,,
0.674483333,6.97E-03,-335394.222,-18002.8408,-17248.5123,6.97,35251.35,335394.22,,,
0.67515,6.98E-03,-335725.729,-18020.622,-17265.574,6.98,35286.20,335725.73,,,
0.675816667,6.99E-03,-336057.236,-18038.4032,-17282.6356,6.99,35321.04,336057.24,,,
0.676483333,6.99E-03,-336388.744,-18056.1844,-17299.6972,6.99,35355.88,336388.74,,,
0.67715,7.00E-03,-336720.251,-18073.9656,-17316.7589,7.00,35390.72,336720.25,,,
0.677816667,7.01E-03,-337051.758,-18091.7467,-17333.8205,7.01,35425.57,337051.76,,,
0.678483333,7.02E-03,-337383.265,-18109.5279,-17350.8822,7.02,35460.41,337383.27,,,
0.67915,7.03E-03,-337714.773,-18127.309,-17367.9438,7.03,35495.25,337714.77,,,
0.679816667,7.03E-03,-338046.28,-18145.0902,-17385.0055,7.03,35530.10,338046.28,,,
0.680483333,7.04E-03,-338377.787,-18162.8713,-17402.0672,7.04,35564.94,338377.79,,,
0.68115,7.05E-03,-338709.295,-18180.6525,-17419.1289,7.05,35599.78,338709.30,,,
0.681816667,7.06E-03,-339040.802,-18198.4336,-17436.1905,7.06,35634.62,339040.80,,,
0.682483333,7.07E-03,-339372.309,-18216.2147,-17453.2522,7.07,35669.47,339372.31,,,
0.68315,7.07E-03,-339703.816,-18233.9959,-17470.3139,7.07,35704.31,339703.82,,,
0.683816667,7.08E-03,-340035.324,-18251.777,-17487.3756,7.08,35739.15,340035.32,,,
0.684483333,7.09E-03,-340366.831,-18269.5581,-17504.4373,7.09,35774.00,340366.83,,,
0.68515,7.10E-03,-340698.338,-18287.3392,-17521.4991,7.10,35808.84,340698.34,,,
0.685816667,7.11E-03,-341029.846,-18305.1203,-17538.5608,7.11,35843.68,341029.85,,,
0.686483333,7.11E-03,-341361.353,-18322.9014,-17555.6225,7.11,35878.52,341361.35,,,
0.68715,7.12E-03,-341692.86,-18340.6825,-17572.6842,7.12,35913.37,341692.86,,,
0.687816667,7.13E-03,-342024.368,-18358.4636,-17589.746,7.13,35948.21,342024.37,,,
0.688483333,7.14E-03,-342355.875,-18376.2447,-17606.8077,7.14,35983.05,342355.88,,,
0.68915,7.15E-03,-342687.382,-18394.0257,-17623.8695,7.15,36017.90,342687.38,,,
0.689816667,7.15E-03,-343018.889,-18411.8068,-17640.9312,7.15,36052.74,343018.89,,,
0.690483333,7.16E-03,-343350.397,-18429.5879,-17657.993,7.16,36087.58,343350.40,,,
0.69115,7.17E-03,-343681.904,-18447.3689,-17675.0547,7.17,36122.42,343681.90,,,
0.691816667,7.18E-03,-344013.411,-18465.15,-17692.1165,7.18,36157.27,344013.41,,,
0.692483333,7.19E-03,-344344.919,-18482.931,-17709.1783,7.19,36192.11,344344.92,,,
0.69315,7.19E-03,-344676.426,-18500.7121,-17726.2401,7.19,36226.95,344676.43,,,
0.693816667,7.20E-03,-345007.933,-18518.4931,-17743.3019,7.20,36261.80,345007.93,,,
0.694483333,7.21E-03,-345339.441,-18536.2741,-17760.3637,7.21,36296.64,345339.44,,,
0.69515,7.22E-03,-345670.948,-18554.0551,-17777.4255,7.22,36331.48,345670.95,,,
0.695816667,7.23E-03,-346002.455,-18571.8362,-17794.4873,7.23,36366.32,346002.46,,,
0.696483333,7.23E-03,-346333.962,-18589.6172,-17811.5491,7.23,36401.17,346333.96,,,
0.69715,7.24E-03,-346665.47,-18607.3982,-17828.6109,7.24,36436.01,346665.47,,,
0.697816667,7.25E-03,-346996.977,-18625.1792,-17845.6727,7.25,36470.85,346996.98,,,
0.698483333,7.26E-03,-347328.484,-18642.9602,-17862.7345,7.26,36505.69,347328.48,,,
0.69915,7.26E-03,-347659.992,-18660.7412,-17879.7964,7.26,36540.54,347659.99,,,
0.699816667,7.27E-03,-347991.499,-18678.5221,-17896.8582,7.27,36575.38,347991.50,,,
0.700483333,7.28E-03,-348323.006,-18696.3031,-17913.92,7.28,36610.22,348323.01,,,
0.70115,7.29E-03,-348654.514,-18714.0841,-17930.9819,7.29,36645.07,348654.51,,,
0.701816667,7.30E-03,-348986.021,-18731.8651,-17948.0437,7.30,36679.91,348986.02,,,
0.702483333,7.30E-03,-349317.528,-18749.646,-17965.1056,7.30,36714.75,349317.53,,,
0.70315,7.31E-03,-349649.035,-18767.427,-17982.1675,7.31,36749.59,349649.04,,,
0.703816667,7.32E-03,-349980.543,-18785.2079,-17999.2293,7.32,36784.44,349980.54,,,
0.704483333,7.33E-03,-350312.05,-18802.9889,-18016.2912,7.33,36819.28,350312.05,,,
0.70515,7.34E-03,-350643.557,-18820.7698,-18033.3531,7.34,36854.12,350643.56,,,
0.705816667,7.34E-03,-350975.065,-18838.5508,-18050.415,7.34,36888.97,350975.07,,,
0.706483333,7.35E-03,-351306.572,-18856.3317,-18067.4769,7.35,36923.81,351306.57,,,
0.70715,7.36E-03,-351638.079,-18874.1126,-18084.5388,7.36,36958.65,351638.08,,,
0.707816667,7.37E-03,-351969.587,-18891.8935,-18101.6007,7.37,36993.49,351969.59,,,
0.708483333,7.38E-03,-352301.094,-18909.6744,-18118.6626,7.38,37028.34,352301.09,,,
0.70915,7.38E-03,-352632.601,-18927.4553,-18135.7245,7.38,37063.18,352632.60,,,
0.709816667,7.39E-03,-352964.108,-18945.2362,-18152.7864,7.39,37098.02,352964.11,,,
0.710483333,7.40E-03,-353295.616,-18963.0171,-18169.8483,7.40,37132.87,353295.62,,,
0.71115,7.41E-03,-353627.123,-18980.798,-18186.9103,7.41,37167.71,353627.12,,,
0.711816667,7.42E-03,-353958.63,-18998.5789,-18203.9722,7.42,37202.55,353958.63,,,
0.712483333,7.42E-03,-354290.138,-19016.3598,-18221.0341,7.42,37237.39,354290.14,,,
0.71315,7.43E-03,-354621.645,-19034.1407,-18238.0961,7.43,37272.24,354621.65,,,
0.713816667,7.44E-03,-354953.152,-19051.9216,-18255.158,7.44,37307.08,354953.15,,,
0.714483333,7.45E-03,-355284.66,-19069.7024,-18272.22,7.45,37341.92,355284.66,,,
0.71515,7.46E-03,-355616.167,-19087.4833,-18289.2819,7.46,37376.77,355616.17,,,
0.715816667,7.46E-03,-355947.674,-19105.2641,-18306.3439,7.46,37411.61,355947.67,,,
0.716483333,7.47E-03,-356279.181,-19123.045,-18323.4059,7.47,37446.45,356279.18,,,
0.71715,7.48E-03,-356610.689,-19140.8258,-18340.4679,7.48,37481.29,356610.69,,,
0.717816667,7.49E-03,-356942.196,-19158.6067,-18357.5298,7.49,37516.14,356942.20,,,
0.718483333,7.50E-03,-357273.703,-19176.3875,-18374.5918,7.50,37550.98,357273.70,,,
0.71915,7.50E-03,-357605.211,-19194.1683,-18391.6538,7.50,37585.82,357605.21,,,
0.719816667,7.51E-03,-357936.718,-19211.9491,-18408.7158,7.51,37620.66,357936.72,,,
0.720483333,7.52E-03,-358268.225,-19229.73,-18425.7778,7.52,37655.51,358268.23,,,
0.72115,7.53E-03,-358599.733,-19247.5108,-18442.8398,7.53,37690.35,358599.73,,,
0.721816667,7.54E-03,-358931.24,-19265.2916,-18459.9019,7.54,37725.19,358931.24,,,
0.722483333,7.54E-03,-359262.747,-19283.0724,-18476.9639,7.54,37760.04,359262.75,,,
0.72315,7.55E-03,-359594.254,-19300.8532,-18494.0259,7.55,37794.88,359594.25,,,
0.723816667,7.56E-03,-359925.762,-19318.634,-18511.0879,7.56,37829.72,359925.76,,,
0.724483333,7.57E-03,-360257.269,-19336.4148,-18528.15,7.57,37864.56,360257.27,,,
0.72515,7.58E-03,-360588.776,-19354.1955,-18545.212,7.58,37899.41,360588.78,,,
0.725816667,7.58E-03,-360920.284,-19371.9763,-18562.2741,7.58,37934.25,360920.28,,,
0.726483333,7.59E-03,-361251.791,-19389.7571,-18579.3361,7.59,37969.09,361251.79,,,
0.72715,7.60E-03,-361583.298,-19407.5378,-18596.3982,7.60,38003.94,361583.30,,,
0.727816667,7.61E-03,-361914.805,-19425.3186,-18613.4602,7.61,38038.78,361914.81,,,
0.728483333,7.62E-03,-362246.313,-19443.0994,-18630.5223,7.62,38073.62,362246.31,,,
0.72915,7.62E-03,-362577.82,-19460.8801,-18647.5844,7.62,38108.46,362577.82,,,
0.729816667,7.63E-03,-362909.327,-19478.6608,-18664.6464,7.63,38143.31,362909.33,,,
0.730483333,7.64E-03,-363240.835,-19496.4416,-18681.7085,7.64,38178.15,363240.84,,,
0.73115,7.65E-03,-363572.342,-19514.2223,-18698.7706,7.65,38212.99,363572.34,,,
0.731816667,7.66E-03,-363903.849,-19532.003,-18715.8327,7.66,38247.84,363903.85,,,
0.732483333,7.66E-03,-364235.357,-19549.7838,-18732.8948,7.66,38282.68,364235.36,,,
0.73315,7.67E-03,-364566.864,-19567.5645,-18749.9569,7.67,38317.52,364566.86,,,
0.733816667,7.68E-03,-364898.371,-19585.3452,-18767.019,7.68,38352.36,364898.37,,,
0.734483333,7.69E-03,-365229.878,-19603.1259,-18784.0811,7.69,38387.21,365229.88,,,
0.73515,7.70E-03,-365561.386,-19620.9066,-18801.1432,7.70,38422.05,365561.39,,,
0.735816667,7.70E-03,-365892.893,-19638.6873,-18818.2054,7.70,38456.89,365892.89,,,
0.736483333,7.71E-03,-366224.4,-19656.468,-18835.2675,7.71,38491.74,366224.40,,,
0.73715,7.72E-03,-366555.908,-19674.2487,-18852.3296,7.72,38526.58,366555.91,,,
0.737816667,7.73E-03,-366887.415,-19692.0294,-18869.3918,7.73,38561.42,366887.42,,,
0.738483333,7.74E-03,-367218.922,-19709.8101,-18886.4539,7.74,38596.26,367218.92,,,
0.73915,7.74E-03,-367550.43,-19727.5907,-18903.5161,7.74,38631.11,367550.43,,,
0.739816667,7.75E-03,-367881.937,-19745.3714,-18920.5782,7.75,38665.95,367881.94,,,
0.740483333,7.76E-03,-368213.444,-19763.1521,-18937.6404,7.76,38700.79,368213.44,,,
0.74115,7.77E-03,-368544.951,-19780.9327,-18954.7025,7.77,38735.64,368544.95,,,
0.741816667,7.78E-03,-368876.459,-19798.7134,-18971.7647,7.78,38770.48,368876.46,,,
0.742483333,7.78E-03,-369207.966,-19816.494,-18988.8269,7.78,38805.32,369207.97,,,
0.74315,7.79E-03,-369539.473,-19834.2746,-19005.8891,7.79,38840.16,369539.47,,,
0.743816667,7.80E-03,-369870.981,-19852.0553,-19022.9512,7.80,38875.01,369870.98,,,
