TIME, UX_2, FX_3, FY_4, FY_5,Displacement,Reaction,Load,,,
0.54035625,-1.27E-02,2686.93474,-144.067484,-138.339541,-12.72,-2686.93,282.41,,,
0.54235625,-1.31E-02,2696.87711,-144.601751,-138.850193,-13.11,-2696.88,283.45,,,
0.54435625,-1.35E-02,2706.81935,-145.136056,-139.360778,-13.52,-2706.82,284.50,,,
0.54635625,-1.39E-02,2716.76145,-145.670398,-139.871288,-13.93,-2716.76,285.54,,,
0.54835625,-1.44E-02,2726.7034,-146.204777,-140.381722,-14.37,-2726.70,286.59,,,
0.55035625,-1.48E-02,2736.64522,-146.739196,-140.892073,-14.81,-2736.65,287.63,,,
0.55235625,-1.53E-02,2746.5869,-147.273652,-141.402336,-15.28,-2746.59,288.68,,,
0.55435625,-1.58E-02,2756.52844,-147.808147,-141.912506,-15.76,-2756.53,289.72,,,
0.55635625,-1.63E-02,2766.46985,-148.342679,-142.422575,-16.26,-2766.47,290.77,,,
0.55835625,-1.68E-02,2776.41113,-148.877249,-142.932539,-16.78,-2776.41,291.81,,,
0.56035625,-1.73E-02,2786.3523,-149.411855,-143.442388,-17.32,-2786.35,292.85,,,
0.56235625,-1.79E-02,2796.29336,-149.946497,-143.952117,-17.88,-2796.29,293.90,,,
0.56435625,-1.85E-02,2806.23433,-150.481172,-144.461715,-18.46,-2806.23,294.94,,,
0.56635625,-1.91E-02,2816.17521,-151.015879,-144.971175,-19.06,-2816.18,295.99,,,
0.56835625,-1.97E-02,2826.11604,-151.550616,-145.480486,-19.69,-2826.12,297.03,,,
0.57035625,-2.03E-02,2836.05684,-152.08538,-145.989637,-20.34,-2836.06,298.08,,,
0.57235625,-2.10E-02,2845.99762,-152.620169,-146.498618,-21.01,-2846.00,299.12,,,
0.57435625,-2.17E-02,2855.93841,-153.154978,-147.007417,-21.71,-2855.94,300.16,,,
0.57635625,-2.24E-02,2865.87926,-153.689804,-147.516022,-22.43,-2865.88,301.21,,,
0.57835625,-2.32E-02,2875.8202,-154.224643,-148.024418,-23.19,-2875.82,302.25,,,
0.58035625,-2.40E-02,2885.76127,-154.759491,-148.532592,-23.97,-2885.76,303.29,,,
0.58235625,-2.48E-02,2895.70251,-155.294342,-149.04053,-24.78,-2895.70,304.33,,,
0.58435625,-2.56E-02,2905.64398,-155.829193,-149.548216,-25.62,-2905.64,305.38,,,
0.58635625,-2.65E-02,2915.58573,-156.364038,-150.055636,-26.49,-2915.59,306.42,,,
0.58835625,-2.74E-02,2925.52782,-156.898873,-150.562774,-27.40,-2925.53,307.46,,,
0.59035625,-2.83E-02,2935.47032,-157.433693,-151.069613,-28.34,-2935.47,308.50,,,
0.59235625,-2.93E-02,2945.41328,-157.968494,-151.576139,-29.31,-2945.41,309.54,,,
0.59435625,-3.03E-02,2955.35678,-158.503273,-152.082338,-30.32,-2955.36,310.59,,,
0.59635625,-3.14E-02,2965.30088,-159.038029,-152.588195,-31.37,-2965.30,311.63,,,
0.59835625,-3.25E-02,2975.24567,-159.572761,-153.093697,-32.46,-2975.25,312.67,,,
0.60035625,-3.36E-02,2985.1912,-160.107469,-153.598832,-33.59,-2985.19,313.71,,,
0.60235625,-3.48E-02,2995.13756,-160.642159,-154.103592,-34.75,-2995.14,314.75,,,
0.60435625,-3.60E-02,3005.08481,-161.176835,-154.607969,-35.96,-3005.08,315.78,,,
0.60635625,-3.72E-02,3015.03302,-161.711507,-155.111962,-37.22,-3015.03,316.82,,,
0.60835625,-3.85E-02,3024.98225,-162.246189,-155.615567,-38.52,-3024.98,317.86,,,
0.61035625,-3.99E-02,3034.93255,-162.780897,-156.118789,-39.86,-3034.93,318.90,,,
0.61235625,-4.12E-02,3044.88397,-163.315654,-156.621637,-41.25,-3044.88,319.94,,,
0.61435625,-4.27E-02,3054.83654,-163.850485,-157.124123,-42.69,-3054.84,320.97,,,
0.61635625,-4.42E-02,3064.79029,-164.385424,-157.626266,-44.17,-3064.79,322.01,,,
0.61835625,-4.57E-02,3074.74523,-164.920508,-158.128089,-45.71,-3074.75,323.05,,,
0.62035625,-4.73E-02,3084.70135,-165.45578,-158.629623,-47.30,-3084.70,324.09,,,
0.62235625,-4.89E-02,3094.65864,-165.99129,-159.130904,-48.93,-3094.66,325.12,,,
0.62435625,-5.06E-02,3104.61706,-166.527091,-159.631972,-50.62,-3104.62,326.16,,,
0.62635625,-5.24E-02,3114.57656,-167.063244,-160.132873,-52.36,-3114.58,327.20,,,
0.62835625,-5.42E-02,3124.53707,-167.599812,-160.633661,-54.16,-3124.54,328.23,,,
0.63035625,-5.60E-02,3134.4985,-168.136863,-161.134389,-56.00,-3134.50,329.27,,,
0.63235625,-5.79E-02,3144.46075,-168.674468,-161.635116,-57.91,-3144.46,330.31,,,
0.63435625,-5.99E-02,3154.42371,-169.212699,-162.135901,-59.86,-3154.42,331.35,,,
0.63635625,-6.19E-02,3164.38724,-169.751625,-162.636805,-61.87,-3164.39,332.39,,,
0.63835625,-6.39E-02,3174.35122,-170.291318,-163.137889,-63.94,-3174.35,333.43,,,
0.64035625,-6.61E-02,3184.31549,-170.831843,-163.639205,-66.05,-3184.32,334.47,,,
0.64235625,-6.82E-02,3194.2799,-171.373261,-164.140808,-68.23,-3194.28,335.51,,,
0.64435625,-7.05E-02,3204.2443,-171.915625,-164.642739,-70.45,-3204.24,336.56,,,
0.64635625,-7.27E-02,3214.20155,-172.463152,-165.149198,-72.73,-3214.20,337.61,,,
0.64835625,-7.51E-02,3224.12868,-173.030047,-165.674348,-75.06,-3224.13,338.70,,,
0.65035625,-7.74E-02,3234.05778,-173.597383,-166.199304,-77.45,-3234.06,339.80,,,
0.65235625,-7.99E-02,3243.98904,-174.164905,-166.723804,-79.89,-3243.99,340.89,,,
0.65435625,-8.24E-02,3253.92257,-174.732376,-167.247605,-82.37,-3253.92,341.98,,,
0.65635625,-8.49E-02,3263.85846,-175.299571,-167.770479,-84.91,-3263.86,343.07,,,
0.65835625,-8.75E-02,3273.79674,-175.86628,-168.292213,-87.50,-3273.80,344.16,,,
0.66035625,-9.01E-02,3283.7374,-176.432316,-168.812615,-90.13,-3283.74,345.24,,,
0.66235625,-9.28E-02,3293.68037,-176.997519,-169.331519,-92.81,-3293.68,346.33,,,
0.66435625,-9.55E-02,3303.62556,-177.561753,-169.848792,-95.54,-3303.63,347.41,,,
0.66635625,-9.83E-02,3313.57284,-178.124913,-170.364322,-98.31,-3313.57,348.49,,,
0.66835625,-0.101118363,3323.52204,-178.686924,-170.878035,-101.12,-3323.52,349.56,,,
0.67035625,-0.10397294,3333.47299,-179.247738,-171.389878,-103.97,-3333.47,350.64,,,
0.67235625,-0.106867753,3343.42548,-179.807334,-171.899833,-106.87,-3343.43,351.71,,,
0.67435625,-0.109801405,3353.37932,-180.365715,-172.4079,-109.80,-3353.38,352.77,,,
0.67635625,-0.112772478,3363.33428,-180.922906,-172.914104,-112.77,-3363.33,353.84,,,
0.67835625,-0.115779541,3373.29018,-181.47895,-173.418487,-115.78,-3373.29,354.90,,,
0.68035625,-0.118821155,3383.2468,-182.033905,-173.921107,-118.82,-3383.25,355.96,,,
0.68235625,-0.121895879,3393.20397,-182.587839,-174.422033,-121.90,-3393.20,357.01,,,
0.68435625,-0.125002272,3403.1615,-183.140832,-174.921345,-125.00,-3403.16,358.06,,,
0.68635625,-0.128138901,3413.11923,-183.692967,-175.419126,-128.14,-3413.12,359.11,,,
0.68835625,-0.131304345,3423.07702,-184.244335,-175.915466,-131.30,-3423.08,360.16,,,
0.69035625,-0.134497195,3433.03473,-184.795024,-176.410457,-134.50,-3433.03,361.21,,,
0.69235625,-0.137716061,3442.99224,-185.345127,-176.90419,-137.72,-3442.99,362.25,,,
0.69435625,-0.140959573,3452.94946,-185.894735,-177.396758,-140.96,-3452.95,363.29,,,
0.69635625,-0.144226382,3462.9063,-186.443935,-177.88825,-144.23,-3462.91,364.33,,,
0.69835625,-0.147515169,3472.86269,-186.992814,-178.378753,-147.52,-3472.86,365.37,,,
0.70035625,-0.150824637,3482.81856,-187.541452,-178.868348,-150.82,-3482.82,366.41,,,
0.70235625,-0.154153521,3492.77388,-188.089929,-179.357115,-154.15,-3492.77,367.45,,,
0.70435625,-0.157500586,3502.7286,-188.638315,-179.845126,-157.50,-3502.73,368.48,,,
0.70635625,-0.160864626,3512.68271,-189.186679,-180.332451,-160.86,-3512.68,369.52,,,
0.70835625,-0.164244469,3522.63618,-189.735083,-180.819152,-164.24,-3522.64,370.55,,,
0.71035625,-0.167638975,3532.58902,-190.283584,-181.305287,-167.64,-3532.59,371.59,,,
0.71235625,-0.171047037,3542.54122,-190.832234,-181.79091,-171.05,-3542.54,372.62,,,
0.71435625,-0.17446758,3552.49278,-191.38108,-182.276067,-174.47,-3552.49,373.66,,,
0.71635625,-0.177899564,3562.44372,-191.930165,-182.760802,-177.90,-3562.44,374.69,,,
0.71835625,-0.181341981,3572.39405,-192.479526,-183.245154,-181.34,-3572.39,375.72,,,
0.72035625,-0.184793858,3582.34379,-193.029198,-183.729157,-184.79,-3582.34,376.76,,,
0.72235625,-0.188254253,3592.29296,-193.57921,-184.212839,-188.25,-3592.29,377.79,,,
0.72435625,-0.191722258,3602.24158,-194.129588,-184.69623,-191.72,-3602.24,378.83,,,
0.72635625,-0.195196995,3612.18968,-194.680355,-185.179348,-195.20,-3612.19,379.86,,,
0.72835625,-0.198677621,3622.13728,-195.23153,-185.662217,-198.68,-3622.14,380.89,,,
0.73035625,-0.202163322,3632.08441,-195.783129,-186.144851,-202.16,-3632.08,381.93,,,
0.73235625,-0.205653314,3642.03109,-196.335167,-186.627263,-205.65,-3642.03,382.96,,,
0.73435625,-0.209146844,3651.97736,-196.887656,-187.109465,-209.15,-3651.98,384.00,,,
0.73635625,-0.212643188,3661.92323,-197.440603,-187.591467,-212.64,-3661.92,385.03,,,
0.73835625,-0.216141649,3671.86874,-197.994018,-188.073275,-216.14,-3671.87,386.07,,,
0.74035625,-0.21964156,3681.81135,-198.55152,-188.558504,-219.64,-3681.81,387.11,,,
0.74235625,-0.22314228,3691.75335,-199.110051,-189.044097,-223.14,-3691.75,388.15,,,
0.74435625,-0.226643192,3701.69532,-199.668811,-189.529257,-226.64,-3701.70,389.20,,,
0.74635625,-0.230143708,3711.63728,-200.227814,-190.013996,-230.14,-3711.64,390.24,,,
0.74835625,-0.233643262,3721.57922,-200.787069,-190.498321,-233.64,-3721.58,391.29,,,
0.75035625,-0.237141313,3731.52115,-201.346588,-190.982244,-237.14,-3731.52,392.33,,,
0.75235625,-0.240637343,3741.46307,-201.906381,-191.465771,-240.64,-3741.46,393.37,,,
0.75435625,-0.244130854,3751.405,-202.466458,-191.948912,-244.13,-3751.41,394.42,,,
0.75635625,-0.247621374,3761.34692,-203.026826,-192.431673,-247.62,-3761.35,395.46,,,
0.75835625,-0.251108448,3771.28885,-203.587495,-192.91406,-251.11,-3771.29,396.50,,,
0.76035625,-0.254591643,3781.23079,-204.148473,-193.39608,-254.59,-3781.23,397.54,,,
0.76235625,-0.258070545,3791.17274,-204.709766,-193.877739,-258.07,-3791.17,398.59,,,
0.76435625,-0.261544759,3801.1147,-205.271381,-194.359039,-261.54,-3801.11,399.63,,,
0.76635625,-0.265013906,3811.05668,-205.833326,-194.839987,-265.01,-3811.06,400.67,,,
0.76835625,-0.268477627,3820.99867,-206.395605,-195.320584,-268.48,-3821.00,401.72,,,
0.77035625,-0.271935579,3830.94069,-206.958225,-195.800834,-271.94,-3830.94,402.76,,,
0.77235625,-0.275387434,3840.88272,-207.52119,-196.280739,-275.39,-3840.88,403.80,,,
0.77435625,-0.278832879,3850.82478,-208.084505,-196.760302,-278.83,-3850.82,404.84,,,
0.77635625,-0.282271619,3860.76686,-208.648175,-197.239524,-282.27,-3860.77,405.89,,,
0.77835625,-0.28570337,3870.70897,-209.212204,-197.718408,-285.70,-3870.71,406.93,,,
0.78035625,-0.289127864,3880.65111,-209.776596,-198.196952,-289.13,-3880.65,407.97,,,
0.78235625,-0.292544844,3890.59328,-210.341355,-198.675159,-292.54,-3890.59,409.02,,,
0.78435625,-0.295954068,3900.53548,-210.906484,-199.153027,-295.95,-3900.54,410.06,,,
0.78635625,-0.299355304,3910.47771,-211.471986,-199.630559,-299.36,-3910.48,411.10,,,
0.78835625,-0.302748333,3920.41997,-212.037865,-200.107751,-302.75,-3920.42,412.15,,,
0.79035625,-0.306132948,3930.36226,-212.604124,-200.584606,-306.13,-3930.36,413.19,,,
0.79235625,-0.309508951,3940.30459,-213.170765,-201.061121,-309.51,-3940.30,414.23,,,
0.79435625,-0.312876155,3950.24695,-213.737792,-201.537296,-312.88,-3950.25,415.28,,,
0.79635625,-0.316234383,3960.18934,-214.305206,-202.013128,-316.23,-3960.19,416.32,,,
0.79835625,-0.319583468,3970.13177,-214.873011,-202.488618,-319.58,-3970.13,417.36,,,
0.80035625,-0.322923251,3980.07424,-215.441208,-202.963762,-322.92,-3980.07,418.40,,,
0.80235625,-0.326253583,3990.01674,-216.0098,-203.438561,-326.25,-3990.02,419.45,,,
0.80435625,-0.329574324,3999.95928,-216.578789,-203.91301,-329.57,-3999.96,420.49,,,
0.80635625,-0.332885339,4009.90185,-217.148178,-204.387109,-332.89,-4009.90,421.54,,,
0.80835625,-0.336186504,4019.84446,-217.717969,-204.860857,-336.19,-4019.84,422.58,,,
0.81035625,-0.339477701,4029.78711,-218.288164,-205.334248,-339.48,-4029.79,423.62,,,
0.81235625,-0.342758818,4039.72979,-218.858764,-205.807282,-342.76,-4039.73,424.67,,,
0.81435625,-0.346029753,4049.67251,-219.429773,-206.279955,-346.03,-4049.67,425.71,,,
0.81635625,-0.349290408,4059.61526,-220.001192,-206.752266,-349.29,-4059.62,426.75,,,
0.81835625,-0.352540691,4069.55805,-220.573023,-207.224212,-352.54,-4069.56,427.80,,,
0.82035625,-0.355780518,4079.50088,-221.145269,-207.695789,-355.78,-4079.50,428.84,,,
0.82235625,-0.359009809,4089.44374,-221.717932,-208.166996,-359.01,-4089.44,429.88,,,
0.82435625,-0.362228491,4099.38664,-222.291013,-208.637829,-362.23,-4099.39,430.93,,,
0.82635625,-0.365436494,4109.32957,-222.864515,-209.108283,-365.44,-4109.33,431.97,,,
0.82835625,-0.368633756,4119.27254,-223.438441,-209.578358,-368.63,-4119.27,433.02,,,
0.83035625,-0.371820218,4129.21555,-224.012791,-210.04805,-371.82,-4129.22,434.06,,,
0.83235625,-0.374995827,4139.15858,-224.58757,-210.517355,-375.00,-4139.16,435.10,,,
0.83435625,-0.378160532,4149.10166,-225.162778,-210.986271,-378.16,-4149.10,436.15,,,
0.83635625,-0.381314288,4159.04476,-225.738418,-211.454793,-381.31,-4159.04,437.19,,,
0.83835625,-0.384457055,4168.9879,-226.314493,-211.922919,-384.46,-4168.99,438.24,,,
0.84035625,-0.387588796,4178.93108,-226.891004,-212.390645,-387.59,-4178.93,439.28,,,
0.84235625,-0.390709476,4188.87428,-227.467955,-212.857967,-390.71,-4188.87,440.33,,,
0.84435625,-0.393819067,4198.81752,-228.045348,-213.324883,-393.82,-4198.82,441.37,,,
0.84635625,-0.396917541,4208.76079,-228.623185,-213.791388,-396.92,-4208.76,442.41,,,
0.84835625,-0.400004877,4218.7041,-229.201469,-214.257479,-400.00,-4218.70,443.46,,,
0.85035625,-0.403081054,4228.64743,-229.780203,-214.723153,-403.08,-4228.65,444.50,,,
0.85235625,-0.406146055,4238.59079,-230.359388,-215.188405,-406.15,-4238.59,445.55,,,
0.85435625,-0.409199867,4248.53419,-230.939029,-215.653232,-409.20,-4248.53,446.59,,,
0.85635625,-0.412242478,4258.47761,-231.519127,-216.117631,-412.24,-4258.48,447.64,,,
0.85835625,-0.41527388,4268.42107,-232.099686,-216.581597,-415.27,-4268.42,448.68,,,
0.86035625,-0.418294067,4278.36455,-232.680708,-217.045126,-418.29,-4278.36,449.73,,,
0.86235625,-0.421303036,4288.30807,-233.262196,-217.508216,-421.30,-4288.31,450.77,,,
0.86435625,-0.424300786,4298.25161,-233.844154,-217.970861,-424.30,-4298.25,451.82,,,
0.86635625,-0.427287317,4308.19517,-234.426584,-218.433058,-427.29,-4308.20,452.86,,,
0.86835625,-0.430262632,4318.13877,-235.009489,-218.894804,-430.26,-4318.14,453.90,,,
0.87035625,-0.433226738,4328.08239,-235.592873,-219.356093,-433.23,-4328.08,454.95,,,
0.87235625,-0.436179642,4338.02604,-236.176739,-219.816923,-436.18,-4338.03,455.99,,,
0.87435625,-0.439121352,4347.96972,-236.76109,-220.277288,-439.12,-4347.97,457.04,,,
0.87635625,-0.442051879,4357.91342,-237.34593,-220.737185,-442.05,-4357.91,458.08,,,
0.87835625,-0.444971237,4367.85714,-237.931261,-221.19661,-444.97,-4367.86,459.13,,,
0.88035625,-0.447879438,4377.8009,-238.517087,-221.655558,-447.88,-4377.80,460.17,,,
0.88235625,-0.4507765,4387.74467,-239.103412,-222.114026,-450.78,-4387.74,461.22,,,
0.88435625,-0.453662439,4397.68847,-239.69024,-222.572008,-453.66,-4397.69,462.26,,,
0.88635625,-0.456537275,4407.63229,-240.277573,-223.029501,-456.54,-4407.63,463.31,,,
0.88835625,-0.459401026,4417.57614,-240.865417,-223.486501,-459.40,-4417.58,464.35,,,
0.89035625,-0.462253715,4427.52001,-241.453773,-223.943002,-462.25,-4427.52,465.40,,,
0.89235625,-0.465095364,4437.4639,-242.042647,-224.399001,-465.10,-4437.46,466.44,,,
0.89435625,-0.467925998,4447.40781,-242.632042,-224.854494,-467.93,-4447.41,467.49,,,
0.89635625,-0.47074564,4457.35174,-243.221962,-225.309474,-470.75,-4457.35,468.53,,,
0.89835625,-0.473554316,4467.2957,-243.812411,-225.763939,-473.55,-4467.30,469.58,,,
0.90035625,-0.476352055,4477.23967,-244.403393,-226.217883,-476.35,-4477.24,470.62,,,
0.90235625,-0.479138884,4487.18367,-244.994912,-226.671302,-479.14,-4487.18,471.67,,,
0.90435625,-0.481914831,4497.12769,-245.586972,-227.124191,-481.91,-4497.13,472.71,,,
0.90635625,-0.484679927,4507.07172,-246.179579,-227.576545,-484.68,-4507.07,473.76,,,
0.90835625,-0.487434202,4517.01578,-246.772735,-228.02836,-487.43,-4517.02,474.80,,,
0.91035625,-0.490177687,4526.95985,-247.366445,-228.47963,-490.18,-4526.96,475.85,,,
0.91235625,-0.492910416,4536.90394,-247.960714,-228.930352,-492.91,-4536.90,476.89,,,
0.91435625,-0.49563242,4546.84806,-248.555547,-229.380519,-495.63,-4546.85,477.94,,,
0.91635625,-0.498343733,4556.79218,-249.150947,-229.830128,-498.34,-4556.79,478.98,,,
0.91835625,-0.50104439,4566.73633,-249.74692,-230.279172,-501.04,-4566.74,480.03,,,
0.92035625,-0.503734425,4576.68049,-250.34347,-230.727648,-503.73,-4576.68,481.07,,,
0.92235625,-0.506413874,4586.62467,-250.940602,-231.175549,-506.41,-4586.62,482.12,,,
0.92435625,-0.509082773,4596.56887,-251.538321,-231.62287,-509.08,-4596.57,483.16,,,
0.92635625,-0.511741158,4606.51308,-252.136631,-232.069607,-511.74,-4606.51,484.21,,,
0.92835625,-0.514389066,4616.45731,-252.735539,-232.515754,-514.39,-4616.46,485.25,,,
0.93035625,-0.517026534,4626.40156,-253.335048,-232.961305,-517.03,-4626.40,486.30,,,
0.93235625,-0.519653602,4636.34582,-253.935163,-233.406256,-519.65,-4636.35,487.34,,,
0.93435625,-0.522270306,4646.29009,-254.535891,-233.850601,-522.27,-4646.29,488.39,,,
0.93635625,-0.524876685,4656.23438,-255.137236,-234.294334,-524.88,-4656.23,489.43,,,
0.93835625,-0.52747278,4666.17868,-255.739204,-234.737449,-527.47,-4666.18,490.48,,,
0.94035625,-0.530058628,4676.123,-256.341799,-235.179942,-530.06,-4676.12,491.52,,,
0.94235625,-0.53263427,4686.06733,-256.945028,-235.621806,-532.63,-4686.07,492.57,,,
0.94435625,-0.535199745,4696.01168,-257.548897,-236.063035,-535.20,-4696.01,493.61,,,
0.94635625,-0.537755094,4705.95604,-258.153409,-236.503624,-537.76,-4705.96,494.66,,,
0.94835625,-0.540300358,4715.90041,-258.758573,-236.943567,-540.30,-4715.90,495.70,,,
0.95035625,-0.542835577,4725.84479,-259.364392,-237.382857,-542.84,-4725.84,496.75,,,
0.95235625,-0.545360792,4735.78919,-259.970873,-237.821489,-545.36,-4735.79,497.79,,,
0.95435625,-0.547876044,4745.7336,-260.578022,-238.259457,-547.88,-4745.73,498.84,,,
0.95635625,-0.550381375,4755.67802,-261.185845,-238.696755,-550.38,-4755.68,499.88,,,
0.95835625,-0.552876826,4765.62246,-261.794348,-239.133375,-552.88,-4765.62,500.93,,,
0.96035625,-0.555362439,4775.5669,-262.403537,-239.569313,-555.36,-4775.57,501.97,,,
0.96235625,-0.557838256,4785.51136,-263.013418,-240.004561,-557.84,-4785.51,503.02,,,
0.96435625,-0.560304319,4795.45583,-263.623998,-240.439112,-560.30,-4795.46,504.06,,,
0.96635625,-0.562760669,4805.40031,-264.235284,-240.872962,-562.76,-4805.40,505.11,,,
0.96835625,-0.565207349,4815.3448,-264.84728,-241.306102,-565.21,-4815.34,506.15,,,
0.97035625,-0.567644401,4825.2893,-265.459995,-241.738526,-567.64,-4825.29,507.20,,,
0.97235625,-0.570071868,4835.23381,-266.073435,-242.170227,-570.07,-4835.23,508.24,,,
0.97435625,-0.572489791,4845.17833,-266.687606,-242.601199,-572.49,-4845.18,509.29,,,
0.97635625,-0.574898214,4855.12286,-267.302516,-243.031434,-574.90,-4855.12,510.33,,,
0.97835625,-0.577297179,4865.06741,-267.918171,-243.460926,-577.30,-4865.07,511.38,,,
0.98035625,-0.579686728,4875.01196,-268.534579,-243.889667,-579.69,-4875.01,512.42,,,
0.98235625,-0.582066903,4884.95652,-269.151746,-244.31765,-582.07,-4884.96,513.47,,,
0.98435625,-0.584437748,4894.90109,-269.769679,-244.744868,-584.44,-4894.90,514.51,,,
0.98635625,-0.586799305,4904.84567,-270.388387,-245.171314,-586.80,-4904.85,515.56,,,
0.98835625,-0.589151616,4914.79025,-271.007876,-245.596979,-589.15,-4914.79,516.60,,,
0.99035625,-0.591494724,4924.73485,-271.628154,-246.021856,-591.49,-4924.73,517.65,,,
0.99235625,-0.593828672,4934.67946,-272.249228,-246.445939,-593.83,-4934.68,518.70,,,
0.99435625,-0.596153501,4944.62407,-272.871106,-246.869218,-596.15,-4944.62,519.74,,,
0.99635625,-0.598469255,4954.56869,-273.493797,-247.291686,-598.47,-4954.57,520.79,,,
0.99835625,-0.600775975,4964.51332,-274.117307,-247.713336,-600.78,-4964.51,521.83,,,
1,-0.602663555,4972.66665,-274.624185,-248.053324,-602.66,-4972.67,522.68,,,
