TIME, UX_3, FX_2, FY_4, FY_5,Displacement,Reaction,Load,,,
0.54835625,-6.79E-02,2607.62215,-432.795446,-414.46035,-67.89,-2607.62,847.26,,,
0.55035625,-6.92E-02,2617.13212,-434.38929,-415.959108,-69.20,-2617.13,850.35,,,
0.55235625,-7.05E-02,2626.64208,-435.983559,-417.45756,-70.54,-2626.64,853.44,,,
0.55435625,-7.19E-02,2636.15204,-437.57826,-418.955698,-71.89,-2636.15,856.53,,,
0.55635625,-7.33E-02,2645.662,-439.173399,-420.453516,-73.27,-2645.66,859.63,,,
0.55835625,-7.47E-02,2655.17196,-440.76898,-421.951008,-74.67,-2655.17,862.72,,,
0.56035625,-7.61E-02,2664.68193,-442.365008,-423.448164,-76.09,-2664.68,865.81,,,
0.56235625,-7.75E-02,2674.19192,-443.961488,-424.944976,-77.53,-2674.19,868.91,,,
0.56435625,-7.90E-02,2683.70192,-445.558425,-426.441438,-79.00,-2683.70,872.00,,,
0.56635625,-8.05E-02,2693.21194,-447.155822,-427.93754,-80.48,-2693.21,875.09,,,
0.56835625,-8.20E-02,2702.72199,-448.753683,-429.433272,-81.99,-2702.72,878.19,,,
0.57035625,-8.35E-02,2712.23206,-450.352012,-430.928628,-83.52,-2712.23,881.28,,,
0.57235625,-8.51E-02,2721.74217,-451.950812,-432.423597,-85.07,-2721.74,884.37,,,
0.57435625,-8.66E-02,2731.25232,-453.550086,-433.918169,-86.65,-2731.25,887.47,,,
0.57635625,-8.82E-02,2740.7625,-455.149837,-435.412336,-88.25,-2740.76,890.56,,,
0.57835625,-8.99E-02,2750.27273,-456.750068,-436.906087,-89.86,-2750.27,893.66,,,
0.58035625,-9.15E-02,2759.78301,-458.35078,-438.399413,-91.50,-2759.78,896.75,,,
0.58235625,-9.32E-02,2769.29335,-459.951976,-439.892302,-93.17,-2769.29,899.84,,,
0.58435625,-9.49E-02,2778.80374,-461.553658,-441.384746,-94.85,-2778.80,902.94,,,
0.58635625,-9.66E-02,2788.31418,-463.155827,-442.876733,-96.56,-2788.31,906.03,,,
0.58835625,-9.83E-02,2797.8247,-464.758486,-444.368254,-98.29,-2797.82,909.13,,,
0.59035625,-0.100037678,2807.33527,-466.361635,-445.859297,-100.04,-2807.34,912.22,,,
0.59235625,-0.101809837,2816.84592,-467.965275,-447.34985,-101.81,-2816.85,915.32,,,
0.59435625,-0.103603646,2826.35663,-469.569408,-448.839906,-103.60,-2826.36,918.41,,,
0.59635625,-0.105418998,2835.86742,-471.174035,-450.329452,-105.42,-2835.87,921.50,,,
0.59835625,-0.107255775,2845.37828,-472.779157,-451.818478,-107.26,-2845.38,924.60,,,
0.60035625,-0.109113846,2854.88922,-474.384774,-453.306972,-109.11,-2854.89,927.69,,,
0.60235625,-0.110993071,2864.40024,-475.990888,-454.794926,-110.99,-2864.40,930.79,,,
0.60435625,-0.112893295,2873.91133,-477.597499,-456.282329,-112.89,-2873.91,933.88,,,
0.60635625,-0.114814355,2883.4225,-479.204609,-457.769169,-114.81,-2883.42,936.97,,,
0.60835625,-0.116756075,2892.93375,-480.812218,-459.255439,-116.76,-2892.93,940.07,,,
0.61035625,-0.118718269,2902.44507,-482.420327,-460.741126,-118.72,-2902.45,943.16,,,
0.61235625,-0.120700742,2911.95648,-484.028938,-462.226222,-120.70,-2911.96,946.26,,,
0.61435625,-0.122703286,2921.46796,-485.638052,-463.710718,-122.70,-2921.47,949.35,,,
0.61635625,-0.124725685,2930.97951,-487.247669,-465.194604,-124.73,-2930.98,952.44,,,
0.61835625,-0.126767713,2940.49114,-488.857792,-466.67787,-126.77,-2940.49,955.54,,,
0.62035625,-0.128829134,2950.00284,-490.468423,-468.160511,-128.83,-2950.00,958.63,,,
0.62235625,-0.130909704,2959.51461,-492.079562,-469.642515,-130.91,-2959.51,961.72,,,
0.62435625,-0.133009169,2969.02644,-493.691212,-471.123877,-133.01,-2969.03,964.82,,,
0.62635625,-0.135127268,2978.53834,-495.303375,-472.604587,-135.13,-2978.54,967.91,,,
0.62835625,-0.137263732,2988.0503,-496.916053,-474.084638,-137.26,-2988.05,971.00,,,
0.63035625,-0.139418284,2997.56232,-498.52925,-475.564026,-139.42,-2997.56,974.09,,,
0.63235625,-0.141590638,3007.07439,-500.142967,-477.04274,-141.59,-3007.07,977.19,,,
0.63435625,-0.143780505,3016.58652,-501.757208,-478.520777,-143.78,-3016.59,980.28,,,
0.63635625,-0.145987587,3026.09869,-503.371976,-479.998129,-145.99,-3026.10,983.37,,,
0.63835625,-0.14821158,3035.6109,-504.987274,-481.474791,-148.21,-3035.61,986.46,,,
0.64035625,-0.150452175,3045.12315,-506.603106,-482.950759,-150.45,-3045.12,989.55,,,
0.64235625,-0.152709057,3054.63544,-508.219476,-484.426026,-152.71,-3054.64,992.65,,,
0.64435625,-0.154981908,3064.14776,-509.836388,-485.900589,-154.98,-3064.15,995.74,,,
0.64635625,-0.157270403,3073.66011,-511.453846,-487.374444,-157.27,-3073.66,998.83,,,
0.64835625,-0.159574215,3083.17248,-513.071855,-488.847585,-159.57,-3083.17,1001.92,,,
0.65035625,-0.161893013,3092.68487,-514.690419,-490.32001,-161.89,-3092.68,1005.01,,,
0.65235625,-0.164226461,3102.19727,-516.309542,-491.791714,-164.23,-3102.20,1008.10,,,
0.65435625,-0.166574223,3111.70968,-517.929231,-493.262696,-166.57,-3111.71,1011.19,,,
0.65635625,-0.168935958,3121.2221,-519.54949,-494.732952,-168.94,-3121.22,1014.28,,,
0.65835625,-0.171311324,3130.73453,-521.170323,-496.202478,-171.31,-3130.73,1017.37,,,
0.66035625,-0.173699977,3140.24695,-522.791738,-497.671274,-173.70,-3140.25,1020.46,,,
0.66235625,-0.176101572,3149.75937,-524.413738,-499.139336,-176.10,-3149.76,1023.55,,,
0.66435625,-0.178515763,3159.27177,-526.036331,-500.606664,-178.52,-3159.27,1026.64,,,
0.66635625,-0.180942202,3168.78417,-527.65952,-502.073253,-180.94,-3168.78,1029.73,,,
0.66835625,-0.183380542,3178.29655,-529.283313,-503.539105,-183.38,-3178.30,1032.82,,,
0.67035625,-0.185830436,3187.80891,-530.907715,-505.004216,-185.83,-3187.81,1035.91,,,
0.67235625,-0.188291536,3197.32125,-532.532732,-506.468585,-188.29,-3197.32,1039.00,,,
0.67435625,-0.190763496,3206.83356,-534.15837,-507.932211,-190.76,-3206.83,1042.09,,,
0.67635625,-0.19324597,3216.34585,-535.784635,-509.395093,-193.25,-3216.35,1045.18,,,
0.67835625,-0.195738614,3225.8581,-537.411533,-510.857229,-195.74,-3225.86,1048.27,,,
0.68035625,-0.198241083,3235.37033,-539.03907,-512.318619,-198.24,-3235.37,1051.36,,,
0.68235625,-0.200753036,3244.88252,-540.667252,-513.779261,-200.75,-3244.88,1054.45,,,
0.68435625,-0.203274135,3254.39467,-542.296086,-515.239155,-203.27,-3254.39,1057.54,,,
0.68635625,-0.20580404,3263.90678,-543.925576,-516.698299,-205.80,-3263.91,1060.62,,,
0.68835625,-0.208342417,3273.41885,-545.55573,-518.156694,-208.34,-3273.42,1063.71,,,
0.69035625,-0.210888933,3282.93088,-547.186553,-519.614336,-210.89,-3282.93,1066.80,,,
0.69235625,-0.213443259,3292.44287,-548.818051,-521.071228,-213.44,-3292.44,1069.89,,,
0.69435625,-0.216005066,3301.95481,-550.45023,-522.527365,-216.01,-3301.95,1072.98,,,
0.69635625,-0.218574031,3311.46671,-552.083097,-523.982749,-218.57,-3311.47,1076.07,,,
0.69835625,-0.221149834,3320.97856,-553.716656,-525.437377,-221.15,-3320.98,1079.15,,,
0.70035625,-0.223732158,3330.49036,-555.350914,-526.89125,-223.73,-3330.49,1082.24,,,
0.70235625,-0.226320688,3340.00211,-556.985877,-528.344366,-226.32,-3340.00,1085.33,,,
0.70435625,-0.228915115,3349.51382,-558.62155,-529.796724,-228.92,-3349.51,1088.42,,,
0.70635625,-0.231515133,3359.02547,-560.257939,-531.248322,-231.52,-3359.03,1091.51,,,
0.70835625,-0.234120439,3368.53708,-561.895049,-532.699159,-234.12,-3368.54,1094.59,,,
0.71035625,-0.236730736,3378.04864,-563.532886,-534.149235,-236.73,-3378.05,1097.68,,,
0.71235625,-0.239345729,3387.56015,-565.171455,-535.598548,-239.35,-3387.56,1100.77,,,
0.71435625,-0.241965129,3397.0716,-566.810763,-537.047096,-241.97,-3397.07,1103.86,,,
0.71635625,-0.244588649,3406.58301,-568.450813,-538.494876,-244.59,-3406.58,1106.95,,,
0.71835625,-0.24721601,3416.09437,-570.091612,-539.94189,-247.22,-3416.09,1110.03,,,
0.72035625,-0.249846934,3425.60569,-571.733164,-541.388134,-249.85,-3425.61,1113.12,,,
0.72235625,-0.252481149,3435.11695,-573.375475,-542.833607,-252.48,-3435.12,1116.21,,,
0.72435625,-0.255118388,3444.62817,-575.018549,-544.278306,-255.12,-3444.63,1119.30,,,
0.72635625,-0.257758386,3454.13934,-576.662393,-545.722229,-257.76,-3454.14,1122.38,,,
0.72835625,-0.260400885,3463.65046,-578.30701,-547.165376,-260.40,-3463.65,1125.47,,,
0.73035625,-0.263045632,3473.16154,-579.952406,-548.607743,-263.05,-3473.16,1128.56,,,
0.73235625,-0.265692376,3482.67257,-581.598586,-550.049328,-265.69,-3482.67,1131.65,,,
0.73435625,-0.268340873,3492.18356,-583.245554,-551.490129,-268.34,-3492.18,1134.74,,,
0.73635625,-0.270990883,3501.69451,-584.893315,-552.930143,-270.99,-3501.69,1137.82,,,
0.73835625,-0.273642169,3511.20542,-586.541874,-554.369368,-273.64,-3511.21,1140.91,,,
0.74035625,-0.276294502,3520.71628,-588.191235,-555.807802,-276.29,-3520.72,1144.00,,,
0.74235625,-0.278947654,3530.2271,-589.841404,-557.245441,-278.95,-3530.23,1147.09,,,
0.74435625,-0.281601404,3539.73789,-591.492384,-558.682283,-281.60,-3539.74,1150.17,,,
0.74635625,-0.284255535,3549.24863,-593.144181,-560.118325,-284.26,-3549.25,1153.26,,,
0.74835625,-0.286909833,3558.75934,-594.796798,-561.553563,-286.91,-3558.76,1156.35,,,
0.75035625,-0.289564091,3568.27001,-596.450241,-562.987995,-289.56,-3568.27,1159.44,,,
0.75235625,-0.292218105,3577.78065,-598.104513,-564.421619,-292.22,-3577.78,1162.53,,,
0.75435625,-0.294871676,3587.29125,-599.75962,-565.85443,-294.87,-3587.29,1165.61,,,
0.75635625,-0.297524608,3596.80182,-601.415566,-567.286425,-297.52,-3596.80,1168.70,,,
0.75835625,-0.300176712,3606.31236,-603.072355,-568.717601,-300.18,-3606.31,1171.79,,,
0.76035625,-0.302827801,3615.82286,-604.729991,-570.147954,-302.83,-3615.82,1174.88,,,
0.76235625,-0.305477694,3625.33334,-606.38848,-571.577481,-305.48,-3625.33,1177.97,,,
0.76435625,-0.308126213,3634.84379,-608.047824,-573.006179,-308.13,-3634.84,1181.05,,,
0.76635625,-0.310773184,3644.3542,-609.70803,-574.434043,-310.77,-3644.35,1184.14,,,
0.76835625,-0.313418439,3653.8646,-611.3691,-575.861069,-313.42,-3653.86,1187.23,,,
0.77035625,-0.316061812,3663.37496,-613.031041,-577.287255,-316.06,-3663.37,1190.32,,,
0.77235625,-0.318703142,3672.8853,-614.693855,-578.712595,-318.70,-3672.89,1193.41,,,
0.77435625,-0.321342273,3682.39562,-616.357547,-580.137087,-321.34,-3682.40,1196.49,,,
0.77635625,-0.32397905,3691.90591,-618.022122,-581.560725,-323.98,-3691.91,1199.58,,,
0.77835625,-0.326613326,3701.4158,-619.688498,-582.98442,-326.61,-3701.42,1202.67,,,
0.78035625,-0.329244953,3710.9256,-621.355956,-584.407443,-329.24,-3710.93,1205.76,,,
0.78235625,-0.331873792,3720.4354,-623.024288,-585.829579,-331.87,-3720.44,1208.85,,,
0.78435625,-0.334499703,3729.94521,-624.693499,-587.250824,-334.50,-3729.95,1211.94,,,
0.78635625,-0.337122553,3739.45501,-626.363593,-588.671174,-337.12,-3739.46,1215.03,,,
0.78835625,-0.339742211,3748.96482,-628.034576,-590.090623,-339.74,-3748.96,1218.13,,,
0.79035625,-0.342358549,3758.47463,-629.706451,-591.509169,-342.36,-3758.47,1221.22,,,
0.79235625,-0.344971444,3767.98444,-631.379224,-592.926806,-344.97,-3767.98,1224.31,,,
0.79435625,-0.347580776,3777.49426,-633.052899,-594.343532,-347.58,-3777.49,1227.40,,,
0.79635625,-0.350186428,3787.00408,-634.727481,-595.759339,-350.19,-3787.00,1230.49,,,
0.79835625,-0.352788286,3796.5139,-636.402974,-597.174225,-352.79,-3796.51,1233.58,,,
0.80035625,-0.35538624,3806.02372,-638.079385,-598.588185,-355.39,-3806.02,1236.67,,,
0.80235625,-0.357980182,3815.53355,-639.756717,-600.001214,-357.98,-3815.53,1239.76,,,
0.80435625,-0.360570009,3825.04338,-641.434976,-601.413308,-360.57,-3825.04,1242.85,,,
0.80635625,-0.363155619,3834.55322,-643.114166,-602.824461,-363.16,-3834.55,1245.94,,,
0.80835625,-0.365736915,3844.06306,-644.794293,-604.234671,-365.74,-3844.06,1249.03,,,
0.81035625,-0.368313801,3853.5729,-646.475362,-605.64393,-368.31,-3853.57,1252.12,,,
0.81235625,-0.370886184,3863.08275,-648.157377,-607.052235,-370.89,-3863.08,1255.21,,,
0.81435625,-0.373453977,3872.5926,-649.840344,-608.459581,-373.45,-3872.59,1258.30,,,
0.81635625,-0.376017091,3882.10246,-651.524268,-609.865962,-376.02,-3882.10,1261.39,,,
0.81835625,-0.378575444,3891.61232,-653.209155,-611.271375,-378.58,-3891.61,1264.48,,,
0.82035625,-0.381128954,3901.12218,-654.895009,-612.675813,-381.13,-3901.12,1267.57,,,
0.82235625,-0.383677541,3910.63205,-656.581836,-614.079271,-383.68,-3910.63,1270.66,,,
0.82435625,-0.386221131,3920.14193,-658.269641,-615.481746,-386.22,-3920.14,1273.75,,,
0.82635625,-0.388759649,3929.65181,-659.95843,-616.883231,-388.76,-3929.65,1276.84,,,
0.82835625,-0.391293025,3939.1617,-661.648208,-618.283721,-391.29,-3939.16,1279.93,,,
0.83035625,-0.393821189,3948.67159,-663.33898,-619.683212,-393.82,-3948.67,1283.02,,,
0.83235625,-0.396344075,3958.18148,-665.030752,-621.081696,-396.34,-3958.18,1286.11,,,
0.83435625,-0.398861619,3967.69138,-666.72353,-622.479171,-398.86,-3967.69,1289.20,,,
0.83635625,-0.401373759,3977.20129,-668.417318,-623.875629,-401.37,-3977.20,1292.29,,,
0.83835625,-0.403880435,3986.7112,-670.112124,-625.271065,-403.88,-3986.71,1295.38,,,
0.84035625,-0.40638159,3996.22111,-671.807952,-626.665474,-406.38,-3996.22,1298.47,,,
0.84235625,-0.408877167,4005.73103,-673.504808,-628.05885,-408.88,-4005.73,1301.56,,,
0.84435625,-0.411367115,4015.24096,-675.202698,-629.451188,-411.37,-4015.24,1304.65,,,
0.84635625,-0.41385138,4024.75089,-676.901627,-630.842482,-413.85,-4024.75,1307.74,,,
0.84835625,-0.416329914,4034.26083,-678.601603,-632.232727,-416.33,-4034.26,1310.83,,,
0.85035625,-0.41880267,4043.77077,-680.30263,-633.621915,-418.80,-4043.77,1313.92,,,
0.85235625,-0.4212696,4053.28072,-682.004714,-635.010042,-421.27,-4053.28,1317.01,,,
0.85435625,-0.423730661,4062.79067,-683.707862,-636.397103,-423.73,-4062.79,1320.10,,,
0.85635625,-0.426185812,4072.30063,-685.412079,-637.783089,-426.19,-4072.30,1323.20,,,
0.85835625,-0.428635012,4081.81059,-687.117372,-639.167997,-428.64,-4081.81,1326.29,,,
0.86035625,-0.431078221,4091.32056,-688.823746,-640.551819,-431.08,-4091.32,1329.38,,,
0.86235625,-0.433515403,4100.83054,-690.531209,-641.93455,-433.52,-4100.83,1332.47,,,
0.86435625,-0.435946522,4110.34052,-692.239765,-643.316184,-435.95,-4110.34,1335.56,,,
0.86635625,-0.438371545,4119.8505,-693.949422,-644.696714,-438.37,-4119.85,1338.65,,,
0.86835625,-0.440790439,4129.36049,-695.660186,-646.076134,-440.79,-4129.36,1341.74,,,
0.87035625,-0.443203173,4138.87049,-697.372063,-647.454438,-443.20,-4138.87,1344.83,,,
0.87235625,-0.445609718,4148.38049,-699.085059,-648.83162,-445.61,-4148.38,1347.92,,,
0.87435625,-0.448010045,4157.8905,-700.799182,-650.207672,-448.01,-4157.89,1351.01,,,
0.87635625,-0.450404129,4167.40051,-702.514437,-651.582589,-450.40,-4167.40,1354.10,,,
0.87835625,-0.452791944,4176.91053,-704.230831,-652.956364,-452.79,-4176.91,1357.19,,,
0.88035625,-0.455173465,4186.42055,-705.948371,-654.328991,-455.17,-4186.42,1360.28,,,
0.88235625,-0.457548672,4195.93058,-707.667063,-655.700463,-457.55,-4195.93,1363.37,,,
0.88435625,-0.459917541,4205.44061,-709.386915,-657.070773,-459.92,-4205.44,1366.46,,,
0.88635625,-0.462280053,4214.95065,-711.107932,-658.439915,-462.28,-4214.95,1369.55,,,
0.88835625,-0.464636189,4224.46069,-712.830122,-659.807881,-464.64,-4224.46,1372.64,,,
0.89035625,-0.466985931,4233.97074,-714.553492,-661.174666,-466.99,-4233.97,1375.73,,,
0.89235625,-0.469329263,4243.48079,-716.278048,-662.540261,-469.33,-4243.48,1378.82,,,
0.89435625,-0.471666169,4252.99085,-718.003798,-663.904661,-471.67,-4252.99,1381.91,,,
0.89635625,-0.473996635,4262.50091,-719.730748,-665.267858,-474.00,-4262.50,1385.00,,,
0.89835625,-0.476320646,4272.01098,-721.458906,-666.629845,-476.32,-4272.01,1388.09,,,
0.90035625,-0.478638192,4281.52105,-723.188279,-667.990616,-478.64,-4281.52,1391.18,,,
0.90235625,-0.480949259,4291.03113,-724.918874,-669.350162,-480.95,-4291.03,1394.27,,,
0.90435625,-0.483253839,4300.54121,-726.650698,-670.708477,-483.25,-4300.54,1397.36,,,
0.90635625,-0.485551921,4310.0513,-728.383758,-672.065554,-485.55,-4310.05,1400.45,,,
0.90835625,-0.487843498,4319.56139,-730.118062,-673.421385,-487.84,-4319.56,1403.54,,,
0.91035625,-0.49012856,4329.07149,-731.853617,-674.775962,-490.13,-4329.07,1406.63,,,
0.91235625,-0.492407102,4338.58159,-733.590431,-676.12928,-492.41,-4338.58,1409.72,,,
0.91435625,-0.494679118,4348.0917,-735.328511,-677.481329,-494.68,-4348.09,1412.81,,,
0.91635625,-0.496944602,4357.60181,-737.067865,-678.832102,-496.94,-4357.60,1415.90,,,
0.91835625,-0.49920355,4367.11192,-738.808501,-680.181593,-499.20,-4367.11,1418.99,,,
0.92035625,-0.501455959,4376.62204,-740.550425,-681.529793,-501.46,-4376.62,1422.08,,,
0.92235625,-0.503701826,4386.13217,-742.293646,-682.876694,-503.70,-4386.13,1425.17,,,
0.92435625,-0.505941149,4395.6423,-744.038171,-684.222289,-505.94,-4395.64,1428.26,,,
0.92635625,-0.508173926,4405.15243,-745.784009,-685.56657,-508.17,-4405.15,1431.35,,,
0.92835625,-0.510400157,4414.66257,-747.531167,-686.909529,-510.40,-4414.66,1434.44,,,
0.93035625,-0.512619843,4424.17271,-749.279653,-688.251159,-512.62,-4424.17,1437.53,,,
0.93235625,-0.514832983,4433.68285,-751.029475,-689.591451,-514.83,-4433.68,1440.62,,,
0.93435625,-0.517039579,4443.193,-752.780642,-690.930397,-517.04,-4443.19,1443.71,,,
0.93635625,-0.519239634,4452.70316,-754.53316,-692.267989,-519.24,-4452.70,1446.80,,,
0.93835625,-0.52143315,4462.21332,-756.28704,-693.604219,-521.43,-4462.21,1449.89,,,
0.94035625,-0.523620129,4471.72348,-758.042288,-694.93908,-523.62,-4471.72,1452.98,,,
0.94235625,-0.525800577,4481.23364,-759.798912,-696.272561,-525.80,-4481.23,1456.07,,,
0.94435625,-0.527974497,4490.74381,-761.556923,-697.604656,-527.97,-4490.74,1459.16,,,
0.94635625,-0.530141894,4500.25399,-763.316327,-698.935356,-530.14,-4500.25,1462.25,,,
0.94835625,-0.532302773,4509.76417,-765.077133,-700.264653,-532.30,-4509.76,1465.34,,,
0.95035625,-0.534457141,4519.27435,-766.839349,-701.592537,-534.46,-4519.27,1468.43,,,
0.95235625,-0.536605004,4528.78453,-768.602985,-702.919001,-536.61,-4528.78,1471.52,,,
0.95435625,-0.538746369,4538.29472,-770.368049,-704.244035,-538.75,-4538.29,1474.61,,,
0.95635625,-0.540881243,4547.80492,-772.134549,-705.567632,-540.88,-4547.80,1477.70,,,
0.95835625,-0.543009634,4557.31511,-773.902495,-706.889783,-543.01,-4557.32,1480.79,,,
0.96035625,-0.54513155,4566.82531,-775.671894,-708.210478,-545.13,-4566.83,1483.88,,,
0.96235625,-0.547247,4576.33552,-777.442757,-709.529709,-547.25,-4576.34,1486.97,,,
0.96435625,-0.549355994,4585.84572,-779.215091,-710.847467,-549.36,-4585.85,1490.06,,,
0.96635625,-0.55145854,4595.35593,-780.988906,-712.163743,-551.46,-4595.36,1493.15,,,
0.96835625,-0.553554648,4604.86615,-782.764211,-713.478528,-553.55,-4604.87,1496.24,,,
0.97035625,-0.55564433,4614.37637,-784.541015,-714.791812,-555.64,-4614.38,1499.33,,,
0.97235625,-0.557727595,4623.88659,-786.319327,-716.103588,-557.73,-4623.89,1502.42,,,
0.97435625,-0.559804454,4633.39681,-788.099156,-717.413845,-559.80,-4633.40,1505.51,,,
0.97635625,-0.56187492,4642.90704,-789.880512,-718.722575,-561.87,-4642.91,1508.60,,,
0.97835625,-0.563939003,4652.41727,-791.663404,-720.029768,-563.94,-4652.42,1511.69,,,
0.98035625,-0.565996715,4661.92751,-793.447841,-721.335414,-566.00,-4661.93,1514.78,,,
0.98235625,-0.56804807,4671.43774,-795.233833,-722.639505,-568.05,-4671.44,1517.87,,,
0.98435625,-0.570093079,4680.94798,-797.021389,-723.94203,-570.09,-4680.95,1520.96,,,
0.98635625,-0.572131755,4690.45823,-798.810519,-725.24298,-572.13,-4690.46,1524.05,,,
0.98835625,-0.574164112,4699.96847,-800.601232,-726.542346,-574.16,-4699.97,1527.14,,,
0.99035625,-0.576190163,4709.47872,-802.393538,-727.840118,-576.19,-4709.48,1530.23,,,
0.99235625,-0.578209922,4718.98898,-804.187448,-729.136286,-578.21,-4718.99,1533.32,,,
0.99435625,-0.580223403,4728.49923,-805.98297,-730.430841,-580.22,-4728.50,1536.41,,,
0.99635625,-0.582230619,4738.00949,-807.780115,-731.723771,-582.23,-4738.01,1539.50,,,
0.99835625,-0.584231587,4747.51975,-809.578893,-733.015069,-584.23,-4747.52,1542.59,,,
1,-0.585870544,4755.3222,-811.051879,-734.069001,-585.87,-4755.32,1545.12,,,
