TIME, UY_3
0.280825, 8.413289126E-02
0.281825, 8.414688563E-02
0.282825, 8.416085332E-02
0.283825, 8.417479459E-02
0.284825, 8.418870968E-02
0.285825, 8.420259886E-02
0.286825, 8.421646237E-02
0.287825, 8.423030046E-02
0.288825, 8.424411336E-02
0.289825, 8.425790131E-02
0.290825, 8.427166455E-02
0.291825, 8.428540332E-02
0.292825, 8.429911783E-02
0.293825, 8.431280833E-02
0.294825, 8.432647503E-02
0.295825, 8.434011815E-02
0.296825, 8.435373792E-02
0.297825, 8.436733455E-02
0.298825, 8.438090826E-02
0.299825, 8.439445926E-02
0.300825, 8.440798776E-02
0.301825, 8.442149396E-02
0.302825, 8.443497807E-02
0.303825, 8.44484403E-02
0.304825, 8.446188083E-02
0.305825, 8.447529988E-02
0.306825, 8.448869763E-02
0.307825, 8.450207427E-02
0.308825, 8.451543001E-02
0.309825, 8.452876503E-02
0.310825, 8.454207951E-02
0.311825, 8.455537364E-02
0.312825, 8.456864761E-02
0.313825, 8.458190159E-02
0.314825, 8.459513576E-02
0.315825, 8.46083503E-02
0.316825, 8.462154538E-02
0.317825, 8.463472118E-02
0.318825, 8.464787787E-02
0.319825, 8.466101562E-02
0.320825, 8.467413459E-02
0.321825, 8.468723495E-02
0.322825, 8.470031687E-02
0.323825, 8.47133805E-02
0.324825, 8.472642601E-02
0.325825, 8.473945355E-02
0.326825, 8.475246328E-02
0.327825, 8.476545536E-02
0.328825, 8.477842995E-02
0.329825, 8.479138718E-02
0.330825, 8.480432722E-02
0.331825, 8.481725021E-02
0.332825, 8.48301563E-02
0.333825, 8.484304564E-02
0.334825, 8.485591836E-02
0.335825, 8.486877462E-02
0.336825, 8.488161455E-02
0.337825, 8.48944383E-02
0.338825, 8.490724599E-02
0.339825, 8.492003778E-02
0.340825, 8.493281379E-02
0.341825, 8.494557416E-02
0.342825, 8.495831902E-02
0.343825, 8.497104851E-02
0.344825, 8.498376275E-02
0.345825, 8.499646187E-02
0.346825, 8.500914601E-02
0.347825, 8.502181528E-02
0.348825, 8.503446981E-02
0.349825, 8.504710973E-02
0.350825, 8.505973516E-02
0.351825, 8.507234622E-02
0.352825, 8.508494303E-02
0.353825, 8.509752571E-02
0.354825, 8.511009438E-02
0.355825, 8.512264915E-02
0.356825, 8.513519014E-02
0.357825, 8.514771747E-02
0.358825, 8.516023125E-02
0.359825, 8.517273159E-02
0.360825, 8.51852186E-02
0.361825, 8.519769239E-02
0.362825, 8.521015308E-02
0.363825, 8.522260077E-02
0.364825, 8.523503556E-02
0.365825, 8.524745757E-02
0.366825, 8.52598669E-02
0.367825, 8.527226365E-02
0.368825, 8.528464793E-02
0.369825, 8.529701983E-02
0.370825, 8.530937947E-02
0.371825, 8.532172693E-02
0.372825, 8.533406233E-02
0.373825, 8.534638575E-02
0.374825, 8.53586973E-02
0.375825, 8.537099708E-02
0.376825, 8.538328517E-02
0.377825, 8.539556167E-02
0.378825, 8.540782669E-02
0.379825, 8.54200803E-02
0.380825, 8.543232261E-02
0.381825, 8.54445537E-02
0.382825, 8.545677367E-02
0.383825, 8.546898261E-02
0.384825, 8.54811806E-02
0.385825, 8.549336773E-02
0.386825, 8.550554409E-02
0.387825, 8.551770977E-02
0.388825, 8.552986486E-02
0.389825, 8.554200944E-02
0.390825, 8.555414358E-02
0.391825, 8.556626739E-02
0.392825, 8.557838094E-02
0.393825, 8.559048431E-02
0.394825, 8.560257758E-02
0.395825, 8.561466084E-02
0.396825, 8.562673417E-02
0.397825, 8.563879764E-02
0.398825, 8.565085134E-02
0.399825, 8.566289534E-02
0.400825, 8.567492971E-02
0.401825, 8.568695455E-02
0.402825, 8.569896992E-02
0.403825, 8.571097589E-02
0.404825, 8.572297256E-02
0.405825, 8.573495997E-02
0.406825, 8.574693822E-02
0.407825, 8.575890738E-02
0.408825, 8.577086751E-02
0.409825, 8.578281869E-02
0.410825, 8.579476099E-02
0.411825, 8.580669448E-02
0.412825, 8.581861923E-02
0.413825, 8.583053531E-02
0.414825, 8.584244279E-02
0.415825, 8.585434174E-02
0.416825, 8.586623222E-02
0.417825, 8.587811431E-02
