TIME, UX_5, FY_4, FY_5, FX_3,Displacement,Load,Reaction,,,
0.55035625,-6.25E-02,-1398.17445,-1338.54089,287.639145,-62.55,2736.72,-287.64,,,
0.55235625,-6.30E-02,-1403.27297,-1343.3876,288.684426,-62.96,2746.66,-288.68,,,
0.55435625,-6.34E-02,-1408.37167,-1348.23414,289.729706,-63.37,2756.61,-289.73,,,
0.55635625,-6.38E-02,-1413.47056,-1353.08049,290.774987,-63.79,2766.55,-290.77,,,
0.55835625,-6.42E-02,-1418.56963,-1357.92666,291.820268,-64.20,2776.50,-291.82,,,
0.56035625,-6.46E-02,-1423.66888,-1362.77264,292.865548,-64.62,2786.44,-292.87,,,
0.56235625,-6.50E-02,-1428.76832,-1367.61845,293.910829,-65.04,2796.39,-293.91,,,
0.56435625,-6.55E-02,-1433.86794,-1372.46406,294.956109,-65.45,2806.33,-294.96,,,
0.56635625,-6.59E-02,-1438.96775,-1377.30949,296.00139,-65.87,2816.28,-296.00,,,
0.56835625,-6.63E-02,-1444.06774,-1382.15474,297.046671,-66.29,2826.22,-297.05,,,
0.57035625,-6.67E-02,-1449.16792,-1386.9998,298.091952,-66.71,2836.17,-298.09,,,
0.57235625,-6.71E-02,-1454.26828,-1391.84467,299.137232,-67.13,2846.11,-299.14,,,
0.57435625,-6.76E-02,-1459.36883,-1396.68936,300.182513,-67.56,2856.06,-300.18,,,
0.57635625,-6.80E-02,-1464.46957,-1401.53385,301.227794,-67.98,2866.00,-301.23,,,
0.57835625,-6.84E-02,-1469.5705,-1406.37816,302.273075,-68.40,2875.95,-302.27,,,
0.58035625,-6.88E-02,-1474.67161,-1411.22229,303.318355,-68.83,2885.89,-303.32,,,
0.58235625,-6.93E-02,-1479.77291,-1416.06622,304.363636,-69.25,2895.84,-304.36,,,
0.58435625,-6.97E-02,-1484.87441,-1420.90996,305.408917,-69.68,2905.78,-305.41,,,
0.58635625,-7.01E-02,-1489.97609,-1425.75352,306.454198,-70.10,2915.73,-306.45,,,
0.58835625,-7.05E-02,-1495.07796,-1430.59688,307.499479,-70.53,2925.67,-307.50,,,
0.59035625,-7.10E-02,-1500.18002,-1435.44006,308.544759,-70.96,2935.62,-308.54,,,
0.59235625,-7.14E-02,-1505.28228,-1440.28304,309.59004,-71.39,2945.57,-309.59,,,
0.59435625,-7.18E-02,-1510.38472,-1445.12583,310.635321,-71.82,2955.51,-310.64,,,
0.59635625,-7.22E-02,-1515.48736,-1449.96843,311.680602,-72.25,2965.46,-311.68,,,
0.59835625,-7.27E-02,-1520.59019,-1454.81083,312.725883,-72.68,2975.40,-312.73,,,
0.60035625,-7.31E-02,-1525.69321,-1459.65305,313.771164,-73.11,2985.35,-313.77,,,
0.60235625,-7.35E-02,-1530.79642,-1464.49507,314.816445,-73.54,2995.29,-314.82,,,
0.60435625,-7.40E-02,-1535.89983,-1469.33689,315.861726,-73.98,3005.24,-315.86,,,
0.60635625,-7.44E-02,-1541.00343,-1474.17852,316.907007,-74.41,3015.18,-316.91,,,
0.60835625,-7.48E-02,-1546.10723,-1479.01996,317.952288,-74.84,3025.13,-317.95,,,
0.61035625,-7.53E-02,-1551.21122,-1483.8612,318.997569,-75.28,3035.07,-319.00,,,
0.61235625,-7.57E-02,-1556.31541,-1488.70225,320.04285,-75.71,3045.02,-320.04,,,
0.61435625,-7.62E-02,-1561.41979,-1493.5431,321.088131,-76.15,3054.96,-321.09,,,
0.61635625,-7.66E-02,-1566.52437,-1498.38376,322.133412,-76.59,3064.91,-322.13,,,
0.61835625,-7.70E-02,-1571.62915,-1503.22421,323.178693,-77.03,3074.85,-323.18,,,
0.62035625,-7.75E-02,-1576.73412,-1508.06447,324.223974,-77.46,3084.80,-324.22,,,
0.62235625,-7.79E-02,-1581.83929,-1512.90454,325.269255,-77.90,3094.74,-325.27,,,
0.62435625,-7.83E-02,-1586.94466,-1517.7444,326.314536,-78.34,3104.69,-326.31,,,
0.62635625,-7.88E-02,-1592.05023,-1522.58407,327.359818,-78.78,3114.63,-327.36,,,
0.62835625,-7.92E-02,-1597.156,-1527.42354,328.405099,-79.22,3124.58,-328.41,,,
0.63035625,-7.97E-02,-1602.26196,-1532.2628,329.45038,-79.67,3134.52,-329.45,,,
0.63235625,-8.01E-02,-1607.36812,-1537.10187,330.495661,-80.11,3144.47,-330.50,,,
0.63435625,-8.06E-02,-1612.47449,-1541.94074,331.540942,-80.55,3154.42,-331.54,,,
0.63635625,-8.10E-02,-1617.58105,-1546.77941,332.586224,-80.99,3164.36,-332.59,,,
0.63835625,-8.14E-02,-1622.68782,-1551.61788,333.631505,-81.44,3174.31,-333.63,,,
0.64035625,-8.19E-02,-1627.79479,-1556.45614,334.676786,-81.88,3184.25,-334.68,,,
0.64235625,-8.23E-02,-1632.90195,-1561.29421,335.722068,-82.33,3194.20,-335.72,,,
0.64435625,-8.28E-02,-1638.00932,-1566.13207,336.767349,-82.77,3204.14,-336.77,,,
0.64635625,-8.32E-02,-1643.1169,-1570.96973,337.81263,-83.22,3214.09,-337.81,,,
0.64835625,-8.37E-02,-1648.22467,-1575.80718,338.857912,-83.67,3224.03,-338.86,,,
0.65035625,-8.41E-02,-1653.33265,-1580.64444,339.903193,-84.11,3233.98,-339.90,,,
0.65235625,-8.46E-02,-1658.44083,-1585.48148,340.948474,-84.56,3243.92,-340.95,,,
0.65435625,-8.50E-02,-1663.54922,-1590.31833,341.993756,-85.01,3253.87,-341.99,,,
0.65635625,-8.55E-02,-1668.65781,-1595.15497,343.039037,-85.46,3263.81,-343.04,,,
0.65835625,-8.59E-02,-1673.76661,-1599.99141,344.084319,-85.91,3273.76,-344.08,,,
0.66035625,-8.64E-02,-1678.87561,-1604.82764,345.1296,-86.36,3283.70,-345.13,,,
0.66235625,-8.68E-02,-1683.98481,-1609.66366,346.174882,-86.81,3293.65,-346.17,,,
0.66435625,-8.73E-02,-1689.09423,-1614.49948,347.220163,-87.26,3303.59,-347.22,,,
0.66635625,-8.77E-02,-1694.20384,-1619.33509,348.265445,-87.71,3313.54,-348.27,,,
0.66835625,-8.82E-02,-1699.31367,-1624.1705,349.310727,-88.17,3323.48,-349.31,,,
0.67035625,-8.86E-02,-1704.4237,-1629.00569,350.356008,-88.62,3333.43,-350.36,,,
0.67235625,-8.91E-02,-1709.53394,-1633.84069,351.40129,-89.07,3343.37,-351.40,,,
0.67435625,-8.95E-02,-1714.64439,-1638.67547,352.446572,-89.53,3353.32,-352.45,,,
0.67635625,-9.00E-02,-1719.75505,-1643.51004,353.491853,-89.98,3363.27,-353.49,,,
0.67835625,-9.04E-02,-1724.86591,-1648.34441,354.537135,-90.43,3373.21,-354.54,,,
0.68035625,-9.09E-02,-1729.97699,-1653.17856,355.582417,-90.89,3383.16,-355.58,,,
0.68235625,-9.13E-02,-1735.08827,-1658.01251,356.627698,-91.35,3393.10,-356.63,,,
0.68435625,-9.18E-02,-1740.19976,-1662.84625,357.67298,-91.80,3403.05,-357.67,,,
0.68635625,-9.23E-02,-1745.31146,-1667.67977,358.718262,-92.26,3412.99,-358.72,,,
0.68835625,-9.27E-02,-1750.42338,-1672.51309,359.763544,-92.72,3422.94,-359.76,,,
0.69035625,-9.32E-02,-1755.5355,-1677.34619,360.808826,-93.17,3432.88,-360.81,,,
0.69235625,-9.36E-02,-1760.64784,-1682.17909,361.854108,-93.63,3442.83,-361.85,,,
0.69435625,-9.41E-02,-1765.76038,-1687.01177,362.899389,-94.09,3452.77,-362.90,,,
0.69635625,-9.45E-02,-1770.87314,-1691.84424,363.944671,-94.55,3462.72,-363.94,,,
0.69835625,-9.50E-02,-1775.98611,-1696.67649,364.989953,-95.01,3472.66,-364.99,,,
0.70035625,-9.55E-02,-1781.0993,-1701.50854,366.035235,-95.47,3482.61,-366.04,,,
0.70235625,-9.59E-02,-1786.21269,-1706.34037,367.080517,-95.93,3492.55,-367.08,,,
0.70435625,-9.64E-02,-1791.3263,-1711.17199,368.125799,-96.39,3502.50,-368.13,,,
0.70635625,-9.69E-02,-1796.44013,-1716.00339,369.171081,-96.85,3512.44,-369.17,,,
0.70835625,-9.73E-02,-1801.55417,-1720.83458,370.216363,-97.31,3522.39,-370.22,,,
0.71035625,-9.78E-02,-1806.66842,-1725.66556,371.261645,-97.77,3532.33,-371.26,,,
0.71235625,-9.82E-02,-1811.78288,-1730.49632,372.306927,-98.24,3542.28,-372.31,,,
0.71435625,-9.87E-02,-1816.89757,-1735.32687,373.35221,-98.70,3552.22,-373.35,,,
0.71635625,-9.92E-02,-1822.01246,-1740.1572,374.397492,-99.16,3562.17,-374.40,,,
0.71835625,-9.96E-02,-1827.12758,-1744.98731,375.442774,-99.63,3572.11,-375.44,,,
0.72035625,-0.100089022,-1832.24291,-1749.81721,376.488056,-100.09,3582.06,-376.49,,,
0.72235625,-0.100553257,-1837.35845,-1754.64689,377.533338,-100.55,3592.01,-377.53,,,
0.72435625,-0.101017864,-1842.47422,-1759.47635,378.578621,-101.02,3601.95,-378.58,,,
0.72635625,-0.101482837,-1847.59019,-1764.3056,379.623903,-101.48,3611.90,-379.62,,,
0.72835625,-0.101948173,-1852.70639,-1769.13463,380.669185,-101.95,3621.84,-380.67,,,
0.73035625,-0.102413866,-1857.82281,-1773.96344,381.714467,-102.41,3631.79,-381.71,,,
0.73235625,-0.102879911,-1862.93944,-1778.79203,382.75975,-102.88,3641.73,-382.76,,,
0.73435625,-0.103346303,-1868.05629,-1783.62041,383.805032,-103.35,3651.68,-383.81,,,
0.73635625,-0.103813038,-1873.17336,-1788.44856,384.850315,-103.81,3661.62,-384.85,,,
0.73835625,-0.104280112,-1878.29065,-1793.2765,385.895597,-104.28,3671.57,-385.90,,,
0.74035625,-0.104747518,-1883.40816,-1798.10422,386.940879,-104.75,3681.51,-386.94,,,
0.74235625,-0.105215253,-1888.52589,-1802.93172,387.986162,-105.22,3691.46,-387.99,,,
0.74435625,-0.105683312,-1893.64384,-1807.75899,389.031444,-105.68,3701.40,-389.03,,,
0.74635625,-0.106151691,-1898.76201,-1812.58605,390.076727,-106.15,3711.35,-390.08,,,
0.74835625,-0.106620383,-1903.8804,-1817.41288,391.122009,-106.62,3721.29,-391.12,,,
0.75035625,-0.107089386,-1908.99901,-1822.2395,392.167292,-107.09,3731.24,-392.17,,,
0.75235625,-0.107558694,-1914.11784,-1827.06589,393.212574,-107.56,3741.18,-393.21,,,
0.75435625,-0.108028303,-1919.2369,-1831.89206,394.257857,-108.03,3751.13,-394.26,,,
0.75635625,-0.108498208,-1924.35617,-1836.71801,395.30314,-108.50,3761.07,-395.30,,,
0.75835625,-0.108968405,-1929.47567,-1841.54374,396.348422,-108.97,3771.02,-396.35,,,
0.76035625,-0.109438888,-1934.59539,-1846.36924,397.393705,-109.44,3780.96,-397.39,,,
0.76235625,-0.109909655,-1939.71534,-1851.19452,398.438988,-109.91,3790.91,-398.44,,,
0.76435625,-0.110380699,-1944.8355,-1856.01958,399.48427,-110.38,3800.86,-399.48,,,
0.76635625,-0.110852017,-1949.9559,-1860.84441,400.529553,-110.85,3810.80,-400.53,,,
0.76835625,-0.111323604,-1955.07651,-1865.66902,401.574836,-111.32,3820.75,-401.57,,,
0.77035625,-0.111795456,-1960.19735,-1870.49341,402.620119,-111.80,3830.69,-402.62,,,
0.77235625,-0.112267569,-1965.31841,-1875.31757,403.665401,-112.27,3840.64,-403.67,,,
0.77435625,-0.112739937,-1970.4397,-1880.1415,404.710684,-112.74,3850.58,-404.71,,,
0.77635625,-0.113212557,-1975.56121,-1884.96521,405.755967,-113.21,3860.53,-405.76,,,
0.77835625,-0.113685424,-1980.68295,-1889.7887,406.80125,-113.69,3870.47,-406.80,,,
0.78035625,-0.114158534,-1985.80492,-1894.61196,407.846533,-114.16,3880.42,-407.85,,,
0.78235625,-0.114631882,-1990.92711,-1899.43499,408.891816,-114.63,3890.36,-408.89,,,
0.78435625,-0.115105465,-1996.04953,-1904.2578,409.937099,-115.11,3900.31,-409.94,,,
0.78635625,-0.115579278,-2001.17217,-1909.08038,410.982382,-115.58,3910.25,-410.98,,,
0.78835625,-0.116053317,-2006.29504,-1913.90273,412.027665,-116.05,3920.20,-412.03,,,
0.79035625,-0.116527578,-2011.41814,-1918.72486,413.072948,-116.53,3930.14,-413.07,,,
0.79235625,-0.117002055,-2016.54146,-1923.54675,414.118231,-117.00,3940.09,-414.12,,,
0.79435625,-0.117476746,-2021.66501,-1928.36842,415.163514,-117.48,3950.03,-415.16,,,
0.79635625,-0.117951647,-2026.78879,-1933.18987,416.208797,-117.95,3959.98,-416.21,,,
0.79835625,-0.118426751,-2031.9128,-1938.01108,417.25408,-118.43,3969.92,-417.25,,,
0.80035625,-0.118902057,-2037.03704,-1942.83206,418.299363,-118.90,3979.87,-418.30,,,
0.80235625,-0.11937756,-2042.16151,-1947.65282,419.344646,-119.38,3989.81,-419.34,,,
0.80435625,-0.119853254,-2047.2862,-1952.47335,420.389929,-119.85,3999.76,-420.39,,,
0.80635625,-0.120329138,-2052.41113,-1957.29365,421.435213,-120.33,4009.70,-421.44,,,
0.80835625,-0.120805206,-2057.53628,-1962.11371,422.480496,-120.81,4019.65,-422.48,,,
0.81035625,-0.121281454,-2062.66167,-1966.93355,423.525779,-121.28,4029.60,-423.53,,,
0.81235625,-0.121757879,-2067.78728,-1971.75316,424.571062,-121.76,4039.54,-424.57,,,
0.81435625,-0.122234476,-2072.91313,-1976.57253,425.616346,-122.23,4049.49,-425.62,,,
0.81635625,-0.122711242,-2078.0392,-1981.39168,426.661629,-122.71,4059.43,-426.66,,,
0.81835625,-0.123188173,-2083.16551,-1986.21059,427.706912,-123.19,4069.38,-427.71,,,
0.82035625,-0.123665264,-2088.29205,-1991.02927,428.752196,-123.67,4079.32,-428.75,,,
0.82235625,-0.124142511,-2093.41882,-1995.84773,429.797479,-124.14,4089.27,-429.80,,,
0.82435625,-0.124619912,-2098.54582,-2000.66594,430.842762,-124.62,4099.21,-430.84,,,
0.82635625,-0.125097462,-2103.67306,-2005.48393,431.888046,-125.10,4109.16,-431.89,,,
0.82835625,-0.125575156,-2108.80053,-2010.30168,432.933329,-125.58,4119.10,-432.93,,,
0.83035625,-0.126052992,-2113.92823,-2015.11921,433.978613,-126.05,4129.05,-433.98,,,
0.83235625,-0.126530966,-2119.05616,-2019.9365,435.023896,-126.53,4138.99,-435.02,,,
0.83435625,-0.127009073,-2124.18432,-2024.75355,436.06918,-127.01,4148.94,-436.07,,,
0.83635625,-0.127487311,-2129.31272,-2029.57037,437.114463,-127.49,4158.88,-437.11,,,
0.83835625,-0.127965674,-2134.44136,-2034.38696,438.159747,-127.97,4168.83,-438.16,,,
0.84035625,-0.12844416,-2139.57022,-2039.20331,439.20503,-128.44,4178.77,-439.21,,,
0.84235625,-0.128922765,-2144.69933,-2044.01943,440.250314,-128.92,4188.72,-440.25,,,
0.84435625,-0.129401486,-2149.82866,-2048.83532,441.295598,-129.40,4198.66,-441.30,,,
0.84635625,-0.129880317,-2154.95823,-2053.65096,442.340881,-129.88,4208.61,-442.34,,,
0.84835625,-0.130359257,-2160.08804,-2058.46638,443.386165,-130.36,4218.55,-443.39,,,
0.85035625,-0.1308383,-2165.21808,-2063.28156,444.431449,-130.84,4228.50,-444.43,,,
0.85235625,-0.131317444,-2170.34836,-2068.0965,445.476732,-131.32,4238.44,-445.48,,,
0.85435625,-0.131796686,-2175.47887,-2072.91121,446.522016,-131.80,4248.39,-446.52,,,
0.85635625,-0.13227602,-2180.60962,-2077.72568,447.5673,-132.28,4258.34,-447.57,,,
0.85835625,-0.132755445,-2185.7406,-2082.53991,448.612584,-132.76,4268.28,-448.61,,,
0.86035625,-0.133234956,-2190.87183,-2087.35391,449.657867,-133.23,4278.23,-449.66,,,
0.86235625,-0.13371455,-2196.00328,-2092.16767,450.703151,-133.71,4288.17,-450.70,,,
0.86435625,-0.134194223,-2201.13498,-2096.9812,451.748435,-134.19,4298.12,-451.75,,,
0.86635625,-0.134673973,-2206.26691,-2101.79448,452.793719,-134.67,4308.06,-452.79,,,
0.86835625,-0.135153794,-2211.39908,-2106.60753,453.839003,-135.15,4318.01,-453.84,,,
0.87035625,-0.135633685,-2216.53149,-2111.42034,454.884287,-135.63,4327.95,-454.88,,,
0.87235625,-0.136113642,-2221.66414,-2116.23292,455.929571,-136.11,4337.90,-455.93,,,
0.87435625,-0.13659366,-2226.79702,-2121.04525,456.974854,-136.59,4347.84,-456.97,,,
0.87635625,-0.137073738,-2231.93014,-2125.85735,458.020138,-137.07,4357.79,-458.02,,,
0.87835625,-0.137553871,-2237.0635,-2130.66921,459.065422,-137.55,4367.73,-459.07,,,
0.88035625,-0.138034057,-2242.1971,-2135.48082,460.110706,-138.03,4377.68,-460.11,,,
0.88235625,-0.138514291,-2247.33094,-2140.2922,461.15599,-138.51,4387.62,-461.16,,,
0.88435625,-0.138994571,-2252.46502,-2145.10334,462.201274,-138.99,4397.57,-462.20,,,
0.88635625,-0.139474893,-2257.59934,-2149.91424,463.246558,-139.47,4407.51,-463.25,,,
0.88835625,-0.139955255,-2262.7339,-2154.7249,464.291843,-139.96,4417.46,-464.29,,,
0.89035625,-0.140435652,-2267.8687,-2159.53532,465.337127,-140.44,4427.40,-465.34,,,
0.89235625,-0.140916082,-2273.00374,-2164.3455,466.382411,-140.92,4437.35,-466.38,,,
0.89435625,-0.141396541,-2278.13902,-2169.15544,467.427695,-141.40,4447.29,-467.43,,,
0.89635625,-0.141877027,-2283.27454,-2173.96514,468.472979,-141.88,4457.24,-468.47,,,
0.89835625,-0.142357536,-2288.4103,-2178.7746,469.518263,-142.36,4467.18,-469.52,,,
0.90035625,-0.142838064,-2293.5463,-2183.58381,470.563547,-142.84,4477.13,-470.56,,,
0.90235625,-0.14331861,-2298.68254,-2188.39278,471.608832,-143.32,4487.08,-471.61,,,
0.90435625,-0.143799169,-2303.81903,-2193.20152,472.654116,-143.80,4497.02,-472.65,,,
0.90635625,-0.144279739,-2308.95576,-2198.01001,473.6994,-144.28,4506.97,-473.70,,,
0.90835625,-0.144760316,-2314.09273,-2202.81825,474.744684,-144.76,4516.91,-474.74,,,
0.91035625,-0.145240898,-2319.22994,-2207.62626,475.789969,-145.24,4526.86,-475.79,,,
0.91235625,-0.145721482,-2324.36739,-2212.43402,476.835253,-145.72,4536.80,-476.84,,,
0.91435625,-0.146202064,-2329.50509,-2217.24154,477.880537,-146.20,4546.75,-477.88,,,
0.91635625,-0.146682641,-2334.64303,-2222.04882,478.925821,-146.68,4556.69,-478.93,,,
0.91835625,-0.147163211,-2339.78122,-2226.85585,479.971106,-147.16,4566.64,-479.97,,,
0.92035625,-0.147643771,-2344.91964,-2231.66264,481.01639,-147.64,4576.58,-481.02,,,
0.92235625,-0.148124317,-2350.05831,-2236.46919,482.061675,-148.12,4586.53,-482.06,,,
0.92435625,-0.148604847,-2355.19723,-2241.27549,483.106959,-148.60,4596.47,-483.11,,,
0.92635625,-0.149085358,-2360.33639,-2246.08155,484.152243,-149.09,4606.42,-484.15,,,
0.92835625,-0.149565846,-2365.47579,-2250.88736,485.197528,-149.57,4616.36,-485.20,,,
0.93035625,-0.15004631,-2370.61544,-2255.69293,486.242812,-150.05,4626.31,-486.24,,,
0.93235625,-0.150526746,-2375.75533,-2260.49826,487.288097,-150.53,4636.25,-487.29,,,
0.93435625,-0.151007151,-2380.89547,-2265.30334,488.333381,-151.01,4646.20,-488.33,,,
0.93635625,-0.151487523,-2386.03585,-2270.10817,489.378666,-151.49,4656.14,-489.38,,,
0.93835625,-0.151967858,-2391.17648,-2274.91276,490.42395,-151.97,4666.09,-490.42,,,
0.94035625,-0.152448155,-2396.31735,-2279.7171,491.469235,-152.45,4676.03,-491.47,,,
0.94235625,-0.15292841,-2401.45847,-2284.5212,492.514519,-152.93,4685.98,-492.51,,,
0.94435625,-0.15340862,-2406.59983,-2289.32505,493.559804,-153.41,4695.92,-493.56,,,
0.94635625,-0.153888783,-2411.74144,-2294.12866,494.605089,-153.89,4705.87,-494.61,,,
0.94835625,-0.154368896,-2416.8833,-2298.93202,495.650373,-154.37,4715.82,-495.65,,,
0.95035625,-0.154848956,-2422.0254,-2303.73513,496.695658,-154.85,4725.76,-496.70,,,
0.95235625,-0.155328962,-2427.16775,-2308.53799,497.740942,-155.33,4735.71,-497.74,,,
0.95435625,-0.155808909,-2432.31035,-2313.34061,498.786227,-155.81,4745.65,-498.79,,,
0.95635625,-0.156288795,-2437.45319,-2318.14299,499.831512,-156.29,4755.60,-499.83,,,
0.95835625,-0.156768619,-2442.59628,-2322.94511,500.876796,-156.77,4765.54,-500.88,,,
0.96035625,-0.157248376,-2447.73962,-2327.74699,501.922081,-157.25,4775.49,-501.92,,,
0.96235625,-0.157728065,-2452.88321,-2332.54862,502.967366,-157.73,4785.43,-502.97,,,
0.96435625,-0.158207683,-2458.02704,-2337.35,504.012651,-158.21,4795.38,-504.01,,,
0.96635625,-0.158687228,-2463.17113,-2342.15113,505.057935,-158.69,4805.32,-505.06,,,
0.96835625,-0.159166696,-2468.31546,-2346.95201,506.10322,-159.17,4815.27,-506.10,,,
0.97035625,-0.159646086,-2473.46004,-2351.75265,507.148505,-159.65,4825.21,-507.15,,,
0.97235625,-0.160125395,-2478.60486,-2356.55304,508.19379,-160.13,4835.16,-508.19,,,
0.97435625,-0.16060462,-2483.74994,-2361.35318,509.239074,-160.60,4845.10,-509.24,,,
0.97635625,-0.161083759,-2488.89527,-2366.15307,510.284359,-161.08,4855.05,-510.28,,,
0.97835625,-0.161562809,-2494.04084,-2370.95271,511.329644,-161.56,4864.99,-511.33,,,
0.98035625,-0.162041769,-2499.18667,-2375.7521,512.374929,-162.04,4874.94,-512.37,,,
0.98235625,-0.162520635,-2504.33274,-2380.55124,513.420214,-162.52,4884.88,-513.42,,,
0.98435625,-0.162999406,-2509.47906,-2385.35013,514.465499,-163.00,4894.83,-514.47,,,
0.98635625,-0.163478078,-2514.62564,-2390.14877,515.510784,-163.48,4904.77,-515.51,,,
0.98835625,-0.16395665,-2519.77246,-2394.94716,516.556069,-163.96,4914.72,-516.56,,,
0.99035625,-0.164435118,-2524.91953,-2399.7453,517.601353,-164.44,4924.66,-517.60,,,
0.99235625,-0.164913482,-2530.06686,-2404.54319,518.646638,-164.91,4934.61,-518.65,,,
0.99435625,-0.165391738,-2535.21443,-2409.34083,519.691923,-165.39,4944.56,-519.69,,,
0.99635625,-0.165869884,-2540.36226,-2414.13822,520.737208,-165.87,4954.50,-520.74,,,
0.99835625,-0.166347918,-2545.51033,-2418.93536,521.782493,-166.35,4964.45,-521.78,,,
1,-0.166740691,-2549.74027,-2422.87661,522.641774,-166.74,4972.62,-522.64,,,
