TIME, UX_2
0.50035625, -2.719907303E-04
0.50235625, -2.78487184E-04
0.50435625, -2.852111043E-04
0.50635625, -2.921729147E-04
0.50835625, -2.993836271E-04
0.51035625, -3.068548811E-04
0.51235625, -3.145989873E-04
0.51435625, -3.226289736E-04
0.51635625, -3.309586349E-04
0.51835625, -3.396025871E-04
0.52035625, -3.485763263E-04
0.52235625, -3.578962913E-04
0.52435625, -3.675799333E-04
0.52635625, -3.776457895E-04
0.52835625, -3.881135649E-04
0.53035625, -3.990042202E-04
0.53235625, -4.103400675E-04
0.53435625, -4.221448747E-04
0.53635625, -4.344439795E-04
0.53835625, -4.472644138E-04
0.54035625, -4.606350389E-04
0.54235625, -4.745866944E-04
0.54435625, -4.891523605E-04
0.54635625, -5.043673363E-04
0.54835625, -5.202694347E-04
0.55035625, -5.368991978E-04
0.55235625, -5.543001321E-04
0.55435625, -5.725189688E-04
0.55635625, -5.916059504E-04
0.55835625, -6.116151463E-04
0.56035625, -6.326048023E-04
0.56235625, -6.546377271E-04
0.56435625, -6.777817205E-04
0.56635625, -7.021100479E-04
0.56835625, -7.277019682E-04
0.57035625, -7.546433203E-04
0.57235625, -7.830271765E-04
0.57435625, -8.129545715E-04
0.57635625, -8.445353162E-04
0.57835625, -8.778889086E-04
0.58035625, -9.131455531E-04
0.58235625, -9.504473053E-04
0.58435625, -9.899493567E-04
0.58635625, -1.03182148E-03
0.58835625, -1.076249661E-03
0.59035625, -1.123437931E-03
0.59235625, -1.173610449E-03
0.59435625, -1.227013847E-03
0.59635625, -1.283919894E-03
0.59835625, -1.344628511E-03
0.60035625, -1.409471204E-03
0.60235625, -1.478814957E-03
0.60435625, -1.553066668E-03
0.60635625, -1.632678199E-03
0.60835625, -1.71815213E-03
0.61035625, -1.810048316E-03
0.61235625, -1.908991369E-03
0.61435625, -2.015679171E-03
0.61635625, -2.130892588E-03
0.61835625, -2.255506503E-03
0.62035625, -2.390502362E-03
0.62235625, -2.536982384E-03
0.62435625, -2.696185629E-03
0.62635625, -2.869506072E-03
0.62835625, -3.069134821E-03
0.63035625, -3.276972188E-03
0.63235625, -3.498698768E-03
0.63435625, -3.760725628E-03
0.63635625, -4.034641502E-03
0.63835625, -4.327223799E-03
0.64035625, -4.646818735E-03
0.64235625, -5.062434377E-03
0.64435625, -5.493500243E-03
0.64635625, -5.943549466E-03
0.64835625, -6.421753315E-03
0.65035625, -6.940748336E-03
0.65235625, -7.692486576E-03
0.65435625, -8.478867113E-03
0.65635625, -9.299273262E-03
0.65835625, -1.015864852E-02
0.66035625, -1.106760593E-02
0.66235625, -1.204156088E-02
0.66435625, -1.30988666E-02
0.66635625, -1.42587055E-02
0.66835625, -1.666566041E-02
0.67035625, -1.924603226E-02
0.67235625, -2.198327239E-02
0.67435625, -2.263917465E-02
0.67635625, -2.492296944E-02
0.67835625, -2.732016093E-02
0.68035625, -2.98382811E-02
0.68235625, -3.24864309E-02
0.68435625, -3.527559697E-02
0.68635625, -3.821802686E-02
0.68835625, -4.290235419E-02
0.69035625, -4.782848082E-02
0.69235625, -5.028588529E-02
0.69435625, -5.287775472E-02
0.69635625, -5.786021359E-02
0.69835625, -6.303433497E-02
0.70035625, -6.600105388E-02
0.70235625, -6.910724644E-02
0.70435625, -7.427787104E-02
0.70635625, -7.959818163E-02
0.70835625, -8.300149303E-02
0.71035625, -8.653388434E-02
0.71235625, -9.154474224E-02
0.71435625, -9.666432599E-02
0.71635625, -0.101856619
0.71835625, -0.105005638
0.72035625, -0.108353082
0.72235625, -0.113712403
0.72435625, -0.119151875
0.72635625, -0.123036061
0.72835625, -0.127024387
0.73035625, -0.131163635
0.73235625, -0.135475547
0.73435625, -0.139960283
0.73635625, -0.144600026
0.73835625, -0.149362951
0.74035625, -0.154206787
0.74235625, -0.159081982
0.74435625, -0.163934775
0.74635625, -0.168710984
0.74835625, -0.173360957
0.75035625, -0.177846438
0.75235625, -0.182149419
0.75435625, -0.186281578
0.75635625, -0.19028971
0.75835625, -0.194249469
0.76035625, -0.198243264
0.76235625, -0.202332267
0.76435625, -0.206540879
0.76635625, -0.210858871
0.76835625, -0.215252287
0.77035625, -0.219675056
0.77235625, -0.224078996
0.77435625, -0.228422396
0.77635625, -0.232677681
0.77835625, -0.236837149
0.78035625, -0.240914718
0.78235625, -0.244941104
0.78435625, -0.248952434
0.78635625, -0.252977049
0.78835625, -0.257027231
0.79035625, -0.261098819
0.79235625, -0.265176567
0.79435625, -0.269241507
0.79635625, -0.273277595
0.79835625, -0.277276103
0.80035625, -0.281236927
0.80235625, -0.285166731
0.80435625, -0.289074933
0.80635625, -0.292969422
0.80835625, -0.296853936
0.81035625, -0.300727817
0.81235625, -0.304587626
0.81435625, -0.308429383
0.81635625, -0.312250357
0.81835625, -0.316049796
0.82035625, -0.31982861
0.82235625, -0.323588437
0.82435625, -0.327330694
0.82635625, -0.331056055
0.82835625, -0.334764448
0.83035625, -0.338455409
0.83235625, -0.34212848
0.83435625, -0.345783458
0.83635625, -0.349420424
0.83835625, -0.353039621
0.84035625, -0.356641308
0.84235625, -0.360225658
0.84435625, -0.363792753
0.84635625, -0.367342626
0.84835625, -0.370875308
0.85035625, -0.37439086
0.85235625, -0.37788937
0.85435625, -0.381370943
0.85635625, -0.38483568
0.85835625, -0.388283675
0.86035625, -0.391715018
0.86235625, -0.395129793
0.86435625, -0.398528088
0.86635625, -0.401909995
0.86835625, -0.405275605
0.87035625, -0.408625012
0.87235625, -0.411958308
0.87435625, -0.415275584
0.87635625, -0.418576934
0.87835625, -0.421862448
0.88035625, -0.425132221
0.88235625, -0.428386343
0.88435625, -0.431624907
0.88635625, -0.434848005
0.88835625, -0.43805573
0.89035625, -0.441248173
0.89235625, -0.444425425
0.89435625, -0.447587579
0.89635625, -0.450734725
0.89835625, -0.453866955
0.90035625, -0.456984359
0.90235625, -0.460087027
0.90435625, -0.46317505
0.90635625, -0.466248517
0.90835625, -0.469307517
0.91035625, -0.47235214
0.91235625, -0.475382474
0.91435625, -0.478398607
0.91635625, -0.481400627
0.91835625, -0.484388621
0.92035625, -0.487362677
0.92235625, -0.49032288
0.92435625, -0.493269317
0.92635625, -0.496202073
0.92835625, -0.499121233
0.93035625, -0.502026883
0.93235625, -0.504919106
0.93435625, -0.507797986
0.93635625, -0.510663606
0.93835625, -0.513516049
0.94035625, -0.516355397
0.94235625, -0.519181732
0.94435625, -0.521995135
0.94635625, -0.524795687
0.94835625, -0.527583467
0.95035625, -0.530358557
0.95235625, -0.533121035
0.95435625, -0.535870979
0.95635625, -0.538608468
0.95835625, -0.54133358
0.96035625, -0.544046392
0.96235625, -0.54674698
0.96435625, -0.549435421
0.96635625, -0.55211179
0.96835625, -0.554776163
0.97035625, -0.557428614
0.97235625, -0.560069217
0.97435625, -0.562698046
0.97635625, -0.565315174
0.97835625, -0.567920674
0.98035625, -0.570514618
0.98235625, -0.573097077
0.98435625, -0.575668123
0.98635625, -0.578227826
0.98835625, -0.580776256
0.99035625, -0.583313484
0.99235625, -0.585839577
0.99435625, -0.588354605
0.99635625, -0.590858637
0.99835625, -0.593351739
1, -0.595390567
