TIME, UX_2, FY_4, FY_5, FX_3,Displacement,Load,Reaction,,,
0.53035625,-8.76E-03,-2027.09263,-1946.40648,-9834.75547,-8.76,3973.5,9834.76,,,
0.53235625,-8.78E-03,-2034.73835,-1953.74502,-9871.84282,-8.78,3988.48,9871.84,,,
0.53435625,-8.80E-03,-2042.38408,-1961.08356,-9908.93017,-8.8,4003.47,9908.93,,,
0.53635625,-8.81E-03,-2050.02981,-1968.42209,-9946.01752,-8.81,4018.45,9946.02,,,
0.53835625,-8.83E-03,-2057.67555,-1975.76061,-9983.10487,-8.83,4033.44,9983.1,,,
0.54035625,-8.85E-03,-2065.32129,-1983.09913,-10020.1922,-8.85,4048.42,10020.19,,,
0.54235625,-8.86E-03,-2072.96704,-1990.43764,-10057.2796,-8.86,4063.4,10057.28,,,
0.54435625,-8.88E-03,-2080.6128,-1997.77615,-10094.3669,-8.88,4078.39,10094.37,,,
0.54635625,-8.90E-03,-2088.25856,-2005.11465,-10131.4543,-8.9,4093.37,10131.45,,,
0.54835625,-8.91E-03,-2095.90433,-2012.45315,-10168.5416,-8.91,4108.36,10168.54,,,
0.55035625,-8.93E-03,-2103.5501,-2019.79164,-10205.629,-8.93,4123.34,10205.63,,,
0.55235625,-8.95E-03,-2111.19588,-2027.13012,-10242.7163,-8.95,4138.33,10242.72,,,
0.55435625,-8.96E-03,-2118.84166,-2034.4686,-10279.8037,-8.96,4153.31,10279.8,,,
0.55635625,-8.98E-03,-2126.48744,-2041.80708,-10316.891,-8.98,4168.29,10316.89,,,
0.55835625,-8.99E-03,-2134.13324,-2049.14555,-10353.9784,-8.99,4183.28,10353.98,,,
0.56035625,-9.01E-03,-2141.77903,-2056.48401,-10391.0657,-9.01,4198.26,10391.07,,,
0.56235625,-9.03E-03,-2149.42484,-2063.82247,-10428.1531,-9.03,4213.25,10428.15,,,
0.56435625,-9.04E-03,-2157.07065,-2071.16093,-10465.2404,-9.04,4228.23,10465.24,,,
0.56635625,-9.06E-03,-2164.71646,-2078.49938,-10502.3278,-9.06,4243.22,10502.33,,,
0.56835625,-9.07E-03,-2172.36228,-2085.83782,-10539.4151,-9.07,4258.2,10539.42,,,
0.57035625,-9.09E-03,-2180.0081,-2093.17626,-10576.5025,-9.09,4273.18,10576.5,,,
0.57235625,-9.10E-03,-2187.65393,-2100.51469,-10613.5898,-9.1,4288.17,10613.59,,,
0.57435625,-9.12E-03,-2195.29976,-2107.85312,-10650.6772,-9.12,4303.15,10650.68,,,
0.57635625,-9.13E-03,-2202.9456,-2115.19155,-10687.7645,-9.13,4318.14,10687.76,,,
0.57835625,-9.15E-03,-2210.59144,-2122.52997,-10724.8519,-9.15,4333.12,10724.85,,,
0.58035625,-9.16E-03,-2218.23729,-2129.86838,-10761.9392,-9.16,4348.11,10761.94,,,
0.58235625,-9.18E-03,-2225.88314,-2137.20679,-10799.0266,-9.18,4363.09,10799.03,,,
0.58435625,-9.19E-03,-2233.529,-2144.5452,-10836.1139,-9.19,4378.07,10836.11,,,
0.58635625,-9.21E-03,-2241.17486,-2151.8836,-10873.2013,-9.21,4393.06,10873.2,,,
0.58835625,-9.22E-03,-2248.82073,-2159.22199,-10910.2886,-9.22,4408.04,10910.29,,,
0.59035625,-9.24E-03,-2256.4666,-2166.56038,-10947.376,-9.24,4423.03,10947.38,,,
0.59235625,-9.25E-03,-2264.11248,-2173.89877,-10984.4633,-9.25,4438.01,10984.46,,,
0.59435625,-9.27E-03,-2271.75836,-2181.23715,-11021.5507,-9.27,4453,11021.55,,,
0.59635625,-9.28E-03,-2279.40425,-2188.57553,-11058.638,-9.28,4467.98,11058.64,,,
0.59835625,-9.30E-03,-2287.05014,-2195.9139,-11095.7254,-9.3,4482.96,11095.73,,,
0.60035625,-9.31E-03,-2294.69603,-2203.25227,-11132.8127,-9.31,4497.95,11132.81,,,
0.60235625,-9.33E-03,-2302.34193,-2210.59063,-11169.9001,-9.33,4512.93,11169.9,,,
0.60435625,-9.34E-03,-2309.98784,-2217.92899,-11206.9874,-9.34,4527.92,11206.99,,,
0.60635625,-9.36E-03,-2317.63375,-2225.26734,-11244.0748,-9.36,4542.9,11244.07,,,
0.60835625,-9.37E-03,-2325.27966,-2232.60569,-11281.1622,-9.37,4557.89,11281.16,,,
0.61035625,-9.38E-03,-2332.92558,-2239.94403,-11318.2495,-9.38,4572.87,11318.25,,,
0.61235625,-9.40E-03,-2340.5715,-2247.28237,-11355.3369,-9.4,4587.85,11355.34,,,
0.61435625,-9.41E-03,-2348.21743,-2254.62071,-11392.4242,-9.41,4602.84,11392.42,,,
0.61635625,-9.43E-03,-2355.86336,-2261.95904,-11429.5116,-9.43,4617.82,11429.51,,,
0.61835625,-9.44E-03,-2363.5093,-2269.29737,-11466.5989,-9.44,4632.81,11466.6,,,
0.62035625,-9.45E-03,-2371.15524,-2276.63569,-11503.6863,-9.45,4647.79,11503.69,,,
0.62235625,-9.47E-03,-2378.80118,-2283.97401,-11540.7736,-9.47,4662.78,11540.77,,,
0.62435625,-9.48E-03,-2386.44713,-2291.31232,-11577.861,-9.48,4677.76,11577.86,,,
0.62635625,-9.49E-03,-2394.09309,-2298.65063,-11614.9483,-9.49,4692.74,11614.95,,,
0.62835625,-9.51E-03,-2401.73904,-2305.98894,-11652.0357,-9.51,4707.73,11652.04,,,
0.63035625,-9.52E-03,-2409.38501,-2313.32724,-11689.123,-9.52,4722.71,11689.12,,,
0.63235625,-9.54E-03,-2417.03097,-2320.66553,-11726.2104,-9.54,4737.7,11726.21,,,
0.63435625,-9.55E-03,-2424.67694,-2328.00382,-11763.2977,-9.55,4752.68,11763.3,,,
0.63635625,-9.56E-03,-2432.32292,-2335.34211,-11800.3851,-9.56,4767.67,11800.39,,,
0.63835625,-9.58E-03,-2439.9689,-2342.6804,-11837.4724,-9.58,4782.65,11837.47,,,
0.64035625,-9.59E-03,-2447.61488,-2350.01867,-11874.5598,-9.59,4797.63,11874.56,,,
0.64235625,-9.60E-03,-2455.26087,-2357.35695,-11911.6471,-9.6,4812.62,11911.65,,,
0.64435625,-9.62E-03,-2462.90686,-2364.69522,-11948.7345,-9.62,4827.6,11948.73,,,
0.64635625,-9.63E-03,-2470.55286,-2372.03349,-11985.8218,-9.63,4842.59,11985.82,,,
0.64835625,-9.64E-03,-2478.19886,-2379.37175,-12022.9092,-9.64,4857.57,12022.91,,,
0.65035625,-9.65E-03,-2485.84486,-2386.71001,-12059.9965,-9.65,4872.55,12060,,,
0.65235625,-9.67E-03,-2493.49087,-2394.04827,-12097.0839,-9.67,4887.54,12097.08,,,
0.65435625,-9.68E-03,-2501.13688,-2401.38652,-12134.1712,-9.68,4902.52,12134.17,,,
0.65635625,-9.69E-03,-2508.7829,-2408.72476,-12171.2586,-9.69,4917.51,12171.26,,,
0.65835625,-9.71E-03,-2516.42892,-2416.06301,-12208.3459,-9.71,4932.49,12208.35,,,
0.66035625,-9.72E-03,-2524.07494,-2423.40124,-12245.4333,-9.72,4947.48,12245.43,,,
0.66235625,-9.73E-03,-2531.72097,-2430.73948,-12282.5207,-9.73,4962.46,12282.52,,,
0.66435625,-9.74E-03,-2539.367,-2438.07771,-12319.608,-9.74,4977.44,12319.61,,,
0.66635625,-9.76E-03,-2547.01304,-2445.41594,-12356.6954,-9.76,4992.43,12356.7,,,
0.66835625,-9.77E-03,-2554.65908,-2452.75416,-12393.7827,-9.77,5007.41,12393.78,,,
0.67035625,-9.78E-03,-2562.30512,-2460.09238,-12430.8701,-9.78,5022.4,12430.87,,,
0.67235625,-9.79E-03,-2569.95117,-2467.4306,-12467.9574,-9.79,5037.38,12467.96,,,
0.67435625,-9.81E-03,-2577.59722,-2474.76881,-12505.0448,-9.81,5052.37,12505.04,,,
0.67635625,-9.82E-03,-2585.24328,-2482.10701,-12542.1321,-9.82,5067.35,12542.13,,,
0.67835625,-9.83E-03,-2592.88934,-2489.44522,-12579.2195,-9.83,5082.33,12579.22,,,
0.68035625,-9.84E-03,-2600.5354,-2496.78342,-12616.3068,-9.84,5097.32,12616.31,,,
0.68235625,-9.86E-03,-2608.18147,-2504.12162,-12653.3942,-9.86,5112.3,12653.39,,,
0.68435625,-9.87E-03,-2615.82754,-2511.45981,-12690.4815,-9.87,5127.29,12690.48,,,
0.68635625,-9.88E-03,-2623.47361,-2518.798,-12727.5689,-9.88,5142.27,12727.57,,,
0.68835625,-9.89E-03,-2631.11969,-2526.13618,-12764.6562,-9.89,5157.26,12764.66,,,
0.69035625,-9.90E-03,-2638.76577,-2533.47436,-12801.7436,-9.9,5172.24,12801.74,,,
0.69235625,-9.92E-03,-2646.41185,-2540.81254,-12838.8309,-9.92,5187.22,12838.83,,,
0.69435625,-9.93E-03,-2654.05794,-2548.15072,-12875.9183,-9.93,5202.21,12875.92,,,
0.69635625,-9.94E-03,-2661.70404,-2555.48889,-12913.0056,-9.94,5217.19,12913.01,,,
0.69835625,-9.95E-03,-2669.35013,-2562.82705,-12950.093,-9.95,5232.18,12950.09,,,
0.70035625,-9.96E-03,-2676.99623,-2570.16522,-12987.1803,-9.96,5247.16,12987.18,,,
0.70235625,-9.98E-03,-2684.64234,-2577.50338,-13024.2677,-9.98,5262.15,13024.27,,,
0.70435625,-9.99E-03,-2692.28844,-2584.84153,-13061.3551,-9.99,5277.13,13061.36,,,
0.70635625,-1.00E-02,-2699.93455,-2592.17969,-13098.4424,-10,5292.11,13098.44,,13098.44,5292.11
0.70835625,-1.00E-02,-2707.58067,-2599.51783,-13135.5298,-10.01,5307.1,13135.53,,,
0.71035625,-1.00E-02,-2715.22678,-2606.85598,-13172.6171,-10.02,5322.08,13172.62,,,
0.71235625,-1.00E-02,-2722.87291,-2614.19412,-13209.7045,-10.03,5337.07,13209.7,,,
0.71435625,-1.00E-02,-2730.51903,-2621.53226,-13246.7918,-10.04,5352.05,13246.79,,,
0.71635625,-1.01E-02,-2738.16516,-2628.8704,-13283.8792,-10.06,5367.04,13283.88,,,
0.71835625,-1.01E-02,-2745.81129,-2636.20853,-13320.9665,-10.07,5382.02,13320.97,,,
0.72035625,-1.01E-02,-2753.45742,-2643.54666,-13358.0539,-10.08,5397,13358.05,,,
0.72235625,-1.01E-02,-2761.10356,-2650.88478,-13395.1412,-10.09,5411.99,13395.14,,,
0.72435625,-1.01E-02,-2768.7497,-2658.2229,-13432.2286,-10.1,5426.97,13432.23,,,
0.72635625,-1.01E-02,-2776.39585,-2665.56102,-13469.3159,-10.11,5441.96,13469.32,,,
0.72835625,-1.01E-02,-2784.042,-2672.89914,-13506.4033,-10.12,5456.94,13506.4,,,
0.73035625,-1.01E-02,-2791.68815,-2680.23725,-13543.4906,-10.13,5471.93,13543.49,,,
0.73235625,-1.01E-02,-2799.3343,-2687.57536,-13580.578,-10.15,5486.91,13580.58,,,
0.73435625,-1.02E-02,-2806.98046,-2694.91346,-13617.6653,-10.16,5501.89,13617.67,,,
0.73635625,-1.02E-02,-2814.62662,-2702.25156,-13654.7527,-10.17,5516.88,13654.75,,,
0.73835625,-1.02E-02,-2822.27279,-2709.58966,-13691.84,-10.18,5531.86,13691.84,,,
0.74035625,-1.02E-02,-2829.91896,-2716.92775,-13728.9274,-10.19,5546.85,13728.93,,,
0.74235625,-1.02E-02,-2837.56513,-2724.26585,-13766.0148,-10.2,5561.83,13766.01,,,
0.74435625,-1.02E-02,-2845.2113,-2731.60393,-13803.1021,-10.21,5576.82,13803.1,,,
0.74635625,-1.02E-02,-2852.85748,-2738.94202,-13840.1895,-10.22,5591.8,13840.19,,,
0.74835625,-1.02E-02,-2860.50366,-2746.2801,-13877.2768,-10.23,5606.78,13877.28,,,
0.75035625,-1.02E-02,-2868.14985,-2753.61818,-13914.3642,-10.24,5621.77,13914.36,,,
0.75235625,-1.03E-02,-2875.79604,-2760.95626,-13951.4515,-10.25,5636.75,13951.45,,,
0.75435625,-1.03E-02,-2883.44223,-2768.29433,-13988.5389,-10.26,5651.74,13988.54,,,
0.75635625,-1.03E-02,-2891.08842,-2775.6324,-14025.6262,-10.28,5666.72,14025.63,,,
0.75835625,-1.03E-02,-2898.73462,-2782.97046,-14062.7136,-10.29,5681.71,14062.71,,,
0.76035625,-1.03E-02,-2906.38082,-2790.30853,-14099.8009,-10.3,5696.69,14099.8,,,
0.76235625,-1.03E-02,-2914.02702,-2797.64659,-14136.8883,-10.31,5711.67,14136.89,,,
0.76435625,-1.03E-02,-2921.67323,-2804.98464,-14173.9756,-10.32,5726.66,14173.98,,,
0.76635625,-1.03E-02,-2929.31944,-2812.3227,-14211.063,-10.33,5741.64,14211.06,,,
0.76835625,-1.03E-02,-2936.96565,-2819.66075,-14248.1503,-10.34,5756.63,14248.15,,,
0.77035625,-1.03E-02,-2944.61187,-2826.99879,-14285.2377,-10.35,5771.61,14285.24,,,
0.77235625,-1.04E-02,-2952.25809,-2834.33684,-14322.325,-10.36,5786.59,14322.33,,,
0.77435625,-1.04E-02,-2959.90431,-2841.67488,-14359.4124,-10.37,5801.58,14359.41,,,
0.77635625,-1.04E-02,-2967.55053,-2849.01292,-14396.4998,-10.38,5816.56,14396.5,,,
0.77835625,-1.04E-02,-2975.19676,-2856.35095,-14433.5871,-10.39,5831.55,14433.59,,,
0.78035625,-1.04E-02,-2982.84299,-2863.68899,-14470.6745,-10.4,5846.53,14470.67,,,
0.78235625,-1.04E-02,-2990.48923,-2871.02702,-14507.7618,-10.41,5861.52,14507.76,,,
0.78435625,-1.04E-02,-2998.13546,-2878.36504,-14544.8492,-10.42,5876.5,14544.85,,,
0.78635625,-1.04E-02,-3005.7817,-2885.70307,-14581.9365,-10.43,5891.48,14581.94,,,
0.78835625,-1.04E-02,-3013.42795,-2893.04109,-14619.0239,-10.44,5906.47,14619.02,,,
0.79035625,-1.04E-02,-3021.07419,-2900.3791,-14656.1112,-10.45,5921.45,14656.11,,,
0.79235625,-1.05E-02,-3028.72044,-2907.71712,-14693.1986,-10.46,5936.44,14693.2,,,
0.79435625,-1.05E-02,-3036.36669,-2915.05513,-14730.2859,-10.47,5951.42,14730.29,,,
0.79635625,-1.05E-02,-3044.01295,-2922.39314,-14767.3733,-10.48,5966.41,14767.37,,,
0.79835625,-1.05E-02,-3051.6592,-2929.73114,-14804.4606,-10.49,5981.39,14804.46,,,
0.80035625,-1.05E-02,-3059.30546,-2937.06915,-14841.548,-10.5,5996.37,14841.55,,,
0.80235625,-1.05E-02,-3066.95173,-2944.40715,-14878.6353,-10.51,6011.36,14878.64,,,
0.80435625,-1.05E-02,-3074.59799,-2951.74515,-14915.7227,-10.52,6026.34,14915.72,,,
0.80635625,-1.05E-02,-3082.24426,-2959.08314,-14952.81,-10.53,6041.33,14952.81,,,
0.80835625,-1.05E-02,-3089.89053,-2966.42113,-14989.8974,-10.54,6056.31,14989.9,,,
0.81035625,-1.05E-02,-3097.53681,-2973.75912,-15026.9848,-10.55,6071.3,15026.98,,,
0.81235625,-1.06E-02,-3105.18309,-2981.09711,-15064.0721,-10.56,6086.28,15064.07,,,
0.81435625,-1.06E-02,-3112.82937,-2988.43509,-15101.1595,-10.56,6101.26,15101.16,,,
0.81635625,-1.06E-02,-3120.47565,-2995.77307,-15138.2468,-10.57,6116.25,15138.25,,,
0.81835625,-1.06E-02,-3128.12193,-3003.11105,-15175.3342,-10.58,6131.23,15175.33,,,
0.82035625,-1.06E-02,-3135.76822,-3010.44902,-15212.4215,-10.59,6146.22,15212.42,,,
0.82235625,-1.06E-02,-3143.41451,-3017.787,-15249.5089,-10.6,6161.2,15249.51,,,
0.82435625,-1.06E-02,-3151.06081,-3025.12497,-15286.5962,-10.61,6176.19,15286.6,,,
0.82635625,-1.06E-02,-3158.7071,-3032.46293,-15323.6836,-10.62,6191.17,15323.68,,,
0.82835625,-1.06E-02,-3166.3534,-3039.8009,-15360.7709,-10.63,6206.15,15360.77,,,
0.83035625,-1.06E-02,-3173.9997,-3047.13886,-15397.8583,-10.64,6221.14,15397.86,,,
0.83235625,-1.06E-02,-3181.64601,-3054.47682,-15434.9456,-10.65,6236.12,15434.95,,,
0.83435625,-1.07E-02,-3189.29232,-3061.81477,-15472.033,-10.66,6251.11,15472.03,,,
0.83635625,-1.07E-02,-3196.93863,-3069.15273,-15509.1203,-10.67,6266.09,15509.12,,,
0.83835625,-1.07E-02,-3204.58494,-3076.49068,-15546.2077,-10.68,6281.08,15546.21,,,
0.84035625,-1.07E-02,-3212.23125,-3083.82863,-15583.2951,-10.69,6296.06,15583.3,,,
0.84235625,-1.07E-02,-3219.87757,-3091.16657,-15620.3824,-10.69,6311.04,15620.38,,,
0.84435625,-1.07E-02,-3227.52389,-3098.50452,-15657.4698,-10.7,6326.03,15657.47,,,
0.84635625,-1.07E-02,-3235.17021,-3105.84246,-15694.5571,-10.71,6341.01,15694.56,,,
0.84835625,-1.07E-02,-3242.81654,-3113.18039,-15731.6445,-10.72,6356,15731.64,,,
0.85035625,-1.07E-02,-3250.46287,-3120.51833,-15768.7318,-10.73,6370.98,15768.73,,,
0.85235625,-1.07E-02,-3258.1092,-3127.85626,-15805.8192,-10.74,6385.97,15805.82,,,
0.85435625,-1.07E-02,-3265.75553,-3135.19419,-15842.9065,-10.75,6400.95,15842.91,,,
0.85635625,-1.08E-02,-3273.40187,-3142.53212,-15879.9939,-10.76,6415.93,15879.99,,,
0.85835625,-1.08E-02,-3281.04821,-3149.87005,-15917.0812,-10.77,6430.92,15917.08,,,
0.86035625,-1.08E-02,-3288.69455,-3157.20797,-15954.1686,-10.77,6445.9,15954.17,,,
0.86235625,-1.08E-02,-3296.34089,-3164.54589,-15991.2559,-10.78,6460.89,15991.26,,,
0.86435625,-1.08E-02,-3303.98724,-3171.88381,-16028.3433,-10.79,6475.87,16028.34,,,
0.86635625,-1.08E-02,-3311.63358,-3179.22172,-16065.4306,-10.8,6490.86,16065.43,,,
0.86835625,-1.08E-02,-3319.27994,-3186.55963,-16102.518,-10.81,6505.84,16102.52,,,
0.87035625,-1.08E-02,-3326.92629,-3193.89754,-16139.6054,-10.82,6520.82,16139.61,,,
0.87235625,-1.08E-02,-3334.57264,-3201.23545,-16176.6927,-10.83,6535.81,16176.69,,,
0.87435625,-1.08E-02,-3342.219,-3208.57336,-16213.7801,-10.83,6550.79,16213.78,,,
0.87635625,-1.08E-02,-3349.86536,-3215.91126,-16250.8674,-10.84,6565.78,16250.87,,,
0.87835625,-1.09E-02,-3357.51173,-3223.24916,-16287.9548,-10.85,6580.76,16287.95,,,
0.88035625,-1.09E-02,-3365.15809,-3230.58706,-16325.0421,-10.86,6595.75,16325.04,,,
0.88235625,-1.09E-02,-3372.80446,-3237.92495,-16362.1295,-10.87,6610.73,16362.13,,,
0.88435625,-1.09E-02,-3380.45083,-3245.26285,-16399.2168,-10.88,6625.71,16399.22,,,
0.88635625,-1.09E-02,-3388.0972,-3252.60074,-16436.3042,-10.88,6640.7,16436.3,,,
0.88835625,-1.09E-02,-3395.74358,-3259.93863,-16473.3915,-10.89,6655.68,16473.39,,,
0.89035625,-1.09E-02,-3403.38996,-3267.27651,-16510.4789,-10.9,6670.67,16510.48,,,
0.89235625,-1.09E-02,-3411.03634,-3274.6144,-16547.5662,-10.91,6685.65,16547.57,,,
0.89435625,-1.09E-02,-3418.68272,-3281.95228,-16584.6536,-10.92,6700.64,16584.65,,,
0.89635625,-1.09E-02,-3426.3291,-3289.29016,-16621.741,-10.93,6715.62,16621.74,,,
0.89835625,-1.09E-02,-3433.97549,-3296.62803,-16658.8283,-10.93,6730.6,16658.83,,,
0.90035625,-1.09E-02,-3441.62188,-3303.96591,-16695.9157,-10.94,6745.59,16695.92,,,
0.90235625,-1.10E-02,-3449.26827,-3311.30378,-16733.003,-10.95,6760.57,16733,,,
0.90435625,-1.10E-02,-3456.91466,-3318.64165,-16770.0904,-10.96,6775.56,16770.09,,,
0.90635625,-1.10E-02,-3464.56106,-3325.97952,-16807.1777,-10.97,6790.54,16807.18,,,
0.90835625,-1.10E-02,-3472.20746,-3333.31738,-16844.2651,-10.97,6805.52,16844.27,,,
0.91035625,-1.10E-02,-3479.85386,-3340.65524,-16881.3524,-10.98,6820.51,16881.35,,,
0.91235625,-1.10E-02,-3487.50026,-3347.9931,-16918.4398,-10.99,6835.49,16918.44,,,
0.91435625,-1.10E-02,-3495.14667,-3355.33096,-16955.5271,-11,6850.48,16955.53,,,
0.91635625,-1.10E-02,-3502.79308,-3362.66882,-16992.6145,-11.01,6865.46,16992.61,,,
0.91835625,-1.10E-02,-3510.43949,-3370.00667,-17029.7018,-11.01,6880.45,17029.7,,,
0.92035625,-1.10E-02,-3518.0859,-3377.34452,-17066.7892,-11.02,6895.43,17066.79,,,
0.92235625,-1.10E-02,-3525.73231,-3384.68237,-17103.8765,-11.03,6910.41,17103.88,,,
0.92435625,-1.10E-02,-3533.37873,-3392.02022,-17140.9639,-11.04,6925.4,17140.96,,,
0.92635625,-1.10E-02,-3541.02515,-3399.35806,-17178.0513,-11.05,6940.38,17178.05,,,
0.92835625,-1.11E-02,-3548.67157,-3406.69591,-17215.1386,-11.05,6955.37,17215.14,,,
0.93035625,-1.11E-02,-3556.31799,-3414.03375,-17252.226,-11.06,6970.35,17252.23,,,
0.93235625,-1.11E-02,-3563.96442,-3421.37158,-17289.3133,-11.07,6985.34,17289.31,,,
0.93435625,-1.11E-02,-3571.61084,-3428.70942,-17326.4007,-11.08,7000.32,17326.4,,,
0.93635625,-1.11E-02,-3579.25727,-3436.04725,-17363.488,-11.08,7015.3,17363.49,,,
0.93835625,-1.11E-02,-3586.90371,-3443.38509,-17400.5754,-11.09,7030.29,17400.58,,,
0.94035625,-1.11E-02,-3594.55014,-3450.72292,-17437.6627,-11.1,7045.27,17437.66,,,
0.94235625,-1.11E-02,-3602.19658,-3458.06074,-17474.7501,-11.11,7060.26,17474.75,,,
0.94435625,-1.11E-02,-3609.84301,-3465.39857,-17511.8374,-11.12,7075.24,17511.84,,,
0.94635625,-1.11E-02,-3617.48946,-3472.73639,-17548.9248,-11.12,7090.23,17548.92,,,
0.94835625,-1.11E-02,-3625.1359,-3480.07421,-17586.0121,-11.13,7105.21,17586.01,,,
0.95035625,-1.11E-02,-3632.78234,-3487.41203,-17623.0995,-11.14,7120.19,17623.1,,,
0.95235625,-1.11E-02,-3640.42879,-3494.74985,-17660.1869,-11.15,7135.18,17660.19,,,
0.95435625,-1.12E-02,-3648.07524,-3502.08766,-17697.2742,-11.15,7150.16,17697.27,,,
0.95635625,-1.12E-02,-3655.72169,-3509.42547,-17734.3616,-11.16,7165.15,17734.36,,,
0.95835625,-1.12E-02,-3663.36814,-3516.76329,-17771.4489,-11.17,7180.13,17771.45,,,
0.96035625,-1.12E-02,-3671.0146,-3524.10109,-17808.5363,-11.17,7195.12,17808.54,,,
0.96235625,-1.12E-02,-3678.66105,-3531.4389,-17845.6236,-11.18,7210.1,17845.62,,,
0.96435625,-1.12E-02,-3686.30751,-3538.7767,-17882.711,-11.19,7225.08,17882.71,,,
0.96635625,-1.12E-02,-3693.95398,-3546.11451,-17919.7983,-11.2,7240.07,17919.8,,,
0.96835625,-1.12E-02,-3701.60044,-3553.45231,-17956.8857,-11.2,7255.05,17956.89,,,
0.97035625,-1.12E-02,-3709.2469,-3560.7901,-17993.973,-11.21,7270.04,17993.97,,,
0.97235625,-1.12E-02,-3716.89337,-3568.1279,-18031.0604,-11.22,7285.02,18031.06,,,
0.97435625,-1.12E-02,-3724.53984,-3575.4657,-18068.1477,-11.23,7300.01,18068.15,,,
0.97635625,-1.12E-02,-3732.18631,-3582.80349,-18105.2351,-11.23,7314.99,18105.24,,,
0.97835625,-1.12E-02,-3739.83279,-3590.14128,-18142.3225,-11.24,7329.97,18142.32,,,
0.98035625,-1.12E-02,-3747.47926,-3597.47907,-18179.4098,-11.25,7344.96,18179.41,,,
0.98235625,-1.13E-02,-3755.12574,-3604.81685,-18216.4972,-11.25,7359.94,18216.5,,,
0.98435625,-1.13E-02,-3762.77222,-3612.15464,-18253.5845,-11.26,7374.93,18253.58,,,
0.98635625,-1.13E-02,-3770.4187,-3619.49242,-18290.6719,-11.27,7389.91,18290.67,,,
0.98835625,-1.13E-02,-3778.06518,-3626.8302,-18327.7592,-11.28,7404.9,18327.76,,,
0.99035625,-1.13E-02,-3785.71167,-3634.16798,-18364.8466,-11.28,7419.88,18364.85,,,
0.99235625,-1.13E-02,-3793.35816,-3641.50575,-18401.9339,-11.29,7434.86,18401.93,,,
0.99435625,-1.13E-02,-3801.00465,-3648.84353,-18439.0213,-11.3,7449.85,18439.02,,,
0.99635625,-1.13E-02,-3808.65114,-3656.1813,-18476.1086,-11.3,7464.83,18476.11,,,
0.99835625,-1.13E-02,-3816.29763,-3663.51907,-18513.196,-11.31,7479.82,18513.2,,,
1,-1.13E-02,-3822.58209,-3669.5498,-18543.6771,-11.32,7492.13,18543.68,,,
